2026,05,03,新潟,10,邁進特Ｈ･2勝,芝,1000,16,"08-16 \370 (1)/ 07-16 \990 (9)/ 07-08 \1460 (19)"
2026,05,03,新潟,11,越後Ｓ,ダート,1200,15,"04-10 \990 (8)/ 03-04 \1860 (25)/ 03-10 \1050 (9)"
2026,05,03,新潟,12,１勝ｸﾗｽ,ダート,1200,15,"03-10 \370 (3)/ 03-04 \630 (5)/ 04-10 \1080 (11)"
2026,05,09,新潟,1,障害未勝利,障害,2890,13,"02-07 \250 (1)/ 02-13 \350 (3)/ 07-13 \310 (2)"
2026,05,09,新潟,2,未勝利,ダート,1800,10,"02-03 \410 (4)/ 03-08 \180 (1)/ 02-08 \530 (10)"
2026,05,09,新潟,3,未勝利・牝,ダート,1200,15,"14-15 \960 (12)/ 13-15 \710 (9)/ 13-14 \1450 (22)"
2026,05,09,新潟,4,障害・オープ,障害,2890,11,"07-11 \490 (6)/ 02-11 \500 (8)/ 02-07 \280 (1)"
2026,05,09,新潟,5,未勝利・若,芝,1200,16,"07-10 \2630 (33)/ 10-16 \510 (3)/ 07-16 \1180 (15)"
2026,05,09,新潟,6,未勝利,芝,2000,16,"09-15 \1070 (9)/ 05-15 \5600 (43)/ 05-09 \1160 (12)"
2026,05,09,新潟,7,１勝ｸﾗｽ,ダート,1200,15,"03-12 \540 (7)/ 07-12 \510 (6)/ 03-07 \1680 (21)"
2026,05,09,新潟,8,１勝ｸﾗｽ・牝,ダート,1800,15,"03-04 \1690 (16)/ 02-03 \1090 (10)/ 02-04 \2820 (32)"
2026,05,09,新潟,9,ゆきつば･1勝,芝,1200,14,"11-12 \1980 (27)/ 08-11 \1000 (12)/ 08-12 \510 (3)"
2026,05,09,新潟,10,粟島特別･1勝,芝,1800,13,"03-08 \1060 (12)/ 03-07 \850 (7)/ 07-08 \870 (9)"
2026,05,09,新潟,11,駿風Ｓ･3勝,芝,1000,16,"12-16 \2080 (25)/ 15-16 \1090 (12)/ 12-15 \1050 (10)"
2026,05,09,新潟,12,１勝ｸﾗｽ,ダート,1800,12,"08-11 \280 (2)/ 03-11 \490 (4)/ 03-08 \1140 (16)"
2026,05,10,新潟,1,未勝利・牝,ダート,1800,15,"08-13 \250 (2)/ 03-13 \240 (1)/ 03-08 \440 (5)"
2026,05,10,新潟,2,未勝利,ダート,1200,15,"09-10 \2090 (23)/ 10-12 \2150 (24)/ 09-12 \9160 (59)"
2026,05,10,新潟,3,未勝利,ダート,1800,15,"01-05 \200 (2)/ 02-05 \330 (4)/ 01-02 \160 (1)"
2026,05,10,新潟,4,障害未勝利,障害,2890,12,"05-12 \390 (5)/ 05-08 \250 (2)/ 08-12 \200 (1)"
2026,05,10,新潟,5,未勝利・牝,芝,1800,16,"07-12 \400 (3)/ 12-16 \970 (9)/ 07-16 \1340 (17)"
2026,05,10,新潟,6,未勝利,芝,1000,16,"07-10 \670 (8)/ 10-16 \560 (7)/ 07-16 \430 (2)"
2026,05,10,新潟,7,１勝ｸﾗｽ・若,ダート,1200,15,"10-14 \1240 (28)/ 01-10 \3990 (60)/ 10-15 \850 (19)/ 01-14 \1590 (35)/ 14-15 \340 (2)"
2026,05,10,新潟,8,１勝ｸﾗｽ・牝,ダート,1200,15,"09-14 \1060 (13)/ 12-14 \490 (4)/ 09-12 \370 (1)"
2026,05,10,新潟,9,荒川峡特･1勝,芝,2400,14,"12-14 \1120 (9)/ 05-12 \1750 (26)/ 05-14 \2000 (32)"
2026,05,10,新潟,10,五泉特Ｈ･2勝,ダート,1800,14,"03-11 \720 (6)/ 06-11 \2910 (34)/ 03-06 \2000 (22)"
2026,05,10,新潟,11,谷川岳Ｓ(L),芝,1400,14,"07-08 \3810 (44)/ 03-07 \5500 (62)/ 03-08 \6680 (66)"
2026,05,10,新潟,12,１勝ｸﾗｽ,芝,1200,13,"07-12 \550 (4)/ 07-10 \290 (1)/ 10-12 \370 (2)"
2026,01,31,東京,1,未勝利・牝,ダート,1400,16,"02-10 \650 (7)/ 02-09 \460 (5)/ 09-10 \330 (4)"
2026,01,31,東京,2,１勝ｸﾗｽ,ダート,2100,16,"03-16 \10230 (78)/ 07-16 \2370 (28)/ 03-07 \1350 (14)"
2026,01,31,東京,3,未勝利,ダート,1600,15,"02-11 \1710 (21)/ 02-07 \280 (2)/ 07-11 \750 (8)"
2026,01,31,東京,4,新馬,ダート,1400,16,"10-11 \880 (7)/ 01-11 \780 (5)/ 01-10 \290 (2)"
2026,01,31,東京,5,新馬,芝,1800,16,"03-07 \930 (11)/ 03-04 \2770 (25)/ 04-07 \860 (9)"
2026,01,31,東京,6,未勝利,芝,1600,16,"09-11 \440 (4)/ 02-09 \1520 (17)/ 02-11 \360 (3)"
2026,01,31,東京,7,１勝ｸﾗｽ*,ダート,1600,16,"08-10 \870 (8)/ 10-14 \950 (9)/ 08-14 \1520 (15)"
2026,01,31,東京,8,２勝ｸﾗｽ,ダート,1400,16,"06-10 \380 (2)/ 03-10 \1110 (13)/ 03-06 \1350 (16)"
2026,01,31,東京,9,白嶺ＳＨ･3勝,ダート,1600,16,"01-15 \3610 (40)/ 01-08 \2130 (23)/ 08-15 \470 (2)"
2026,01,31,東京,10,クロッカ(L),芝,1400,15,"01-02 \1240 (14)/ 02-09 \500 (3)/ 01-09 \900 (7)"
2026,01,31,東京,11,白富士Ｓ(L),芝,2000,10,"01-04 \450 (6)/ 04-06 \210 (1)/ 01-06 \320 (2)"
2026,01,31,東京,12,１勝ｸﾗｽ,芝,1800,12,"07-10 \170 (1)/ 09-10 \330 (4)/ 07-09 \260 (2)"
2026,02,01,東京,1,未勝利,ダート,1400,16,"09-10 \380 (3)/ 06-10 \330 (2)/ 06-09 \740 (10)"
2026,02,01,東京,2,未勝利,ダート,2100,13,"07-09 \260 (3)/ 07-12 \1930 (18)/ 09-12 \930 (9)"
2026,02,01,東京,3,未勝利・牝,ダート,1600,16,"02-11 \430 (3)/ 09-11 \250 (1)/ 02-09 \720 (9)"
2026,02,01,東京,4,１勝ｸﾗｽ,ダート,1400,16,"14-16 \560 (7)/ 07-14 \410 (4)/ 07-16 \450 (5)"
2026,02,01,東京,5,新馬,芝,1600,16,"08-15 \2180 (23)/ 06-15 \360 (2)/ 06-08 \1300 (13)"
2026,02,01,東京,6,１勝ｸﾗｽ,ダート,1600,15,"14-15 \380 (2)/ 01-15 \3740 (31)/ 01-14 \2290 (22)"
2026,02,01,東京,7,２勝ｸﾗｽ,芝,2000,9,"01-03 \710 (10)/ 03-06 \280 (4)/ 01-06 \220 (3)"
2026,02,01,東京,8,２勝ｸﾗｽ,ダート,2100,11,"10-11 \790 (11)/ 02-10 \140 (1)/ 02-11 \530 (7)"
2026,02,01,東京,9,セントポ･1勝,芝,1800,12,"06-10 \380 (3)/ 09-10 \420 (5)/ 06-09 \390 (4)"
2026,02,01,東京,10,節分Ｓ･3勝,芝,1400,15,"01-14 \670 (5)/ 05-14 \2890 (36)/ 01-05 \2170 (24)"
2026,02,01,東京,11,根岸ＳG3,ダート,1400,16,"02-10 \16460 (73)/ 02-07 \1220 (14)/ 07-10 \15210 (66)"
2026,02,01,東京,12,未勝利,芝,1800,16,"01-02 \660 (8)/ 01-07 \410 (4)/ 02-07 \5060 (39)"
2026,02,07,東京,1,未勝利・牝,ダート,1400,16,"11-12 \1920 (22)/ 11-15 \1260 (15)/ 12-15 \420 (3)"
2026,02,07,東京,2,未勝利,ダート,1300,16,"07-08 \670 (3)/ 03-08 \2020 (24)/ 03-07 \1280 (12)"
2026,02,07,東京,3,未勝利,ダート,1600,16,"10-15 \1240 (15)/ 02-10 \680 (8)/ 02-15 \440 (5)"
2026,02,07,東京,4,１勝ｸﾗｽ・牝,ダート,1600,13,"02-10 \280 (2)/ 02-09 \320 (3)/ 09-10 \260 (1)"
2026,02,07,東京,5,新馬,芝,1800,16,"05-10 \720 (7)/ 05-15 \560 (4)/ 10-15 \220 (1)"
2026,02,07,東京,6,未勝利,芝,1600,16,"02-03 \2160 (29)/ 02-12 \1590 (26)/ 03-12 \1600 (27)"
2026,02,07,東京,7,１勝ｸﾗｽ*,ダート,1400,14,"08-14 \280 (1)/ 08-10 \710 (8)/ 10-14 \790 (9)"
2026,02,10,東京,1,未勝利,ダート,1400,16,"08-10 \380 (5)/ 10-16 \180 (1)/ 08-16 \210 (2)"
2026,02,10,東京,2,未勝利,ダート,2100,13,"05-11 \360 (2)/ 03-11 \190 (1)/ 03-05 \410 (3)"
2026,02,10,東京,3,未勝利・牝,ダート,1600,16,"08-15 \440 (2)/ 07-15 \740 (9)/ 07-08 \1540 (13)"
2026,02,10,東京,4,新馬,ダート,1600,16,"07-12 \240 (1)/ 01-07 \460 (4)/ 01-12 \540 (7)"
2026,02,10,東京,5,新馬,芝,1600,16,"06-14 \400 (4)/ 04-06 \320 (3)/ 04-14 \1120 (12)"
2026,02,10,東京,6,未勝利,芝,2400,18,"03-10 \360 (4)/ 02-10 \280 (2)/ 02-03 \510 (8)"
2026,02,10,東京,7,２勝ｸﾗｽ・牝,芝,1800,9,"01-02 \780 (11)/ 01-05 \1460 (14)/ 02-05 \180 (1)"
2026,02,10,東京,8,２勝ｸﾗｽ,ダート,1300,16,"08-09 \450 (3)/ 06-08 \810 (9)/ 06-09 \710 (8)"
2026,02,10,東京,9,ゆりかも･1勝,芝,2400,7,"05-06 \180 (1)/ 01-06 \740 (13)/ 01-05 \400 (7)"
2026,02,10,東京,10,初音Ｓ･3勝,芝,1800,11,"03-09 \1200 (14)/ 01-03 \930 (13)/ 01-09 \780 (8)"
2026,02,10,東京,11,東京新聞G3,芝,1600,16,"02-07 \950 (7)/ 07-12 \760 (3)/ 02-12 \880 (6)"
2026,02,10,東京,12,１勝ｸﾗｽ,ダート,1300,16,"07-15 \1450 (16)/ 06-07 \510 (3)/ 06-15 \560 (6)"
2026,02,14,東京,1,未勝利,ダート,1400,16,"12-14 \290 (2)/ 01-14 \1090 (12)/ 01-12 \390 (4)"
2026,02,14,東京,2,１勝ｸﾗｽ,ダート,2100,16,"05-07 \510 (3)/ 05-13 \540 (5)/ 07-13 \1200 (14)"
2026,02,14,東京,3,未勝利,ダート,1600,16,"08-16 \260 (3)/ 11-16 \430 (6)/ 08-11 \140 (1)"
2026,02,14,東京,4,新馬,ダート,1400,16,"11-14 \1030 (10)/ 03-11 \930 (9)/ 03-14 \1330 (16)"
2026,02,14,東京,5,未勝利,芝,1400,16,"02-06 \310 (2)/ 06-16 \410 (5)/ 02-16 \1620 (17)"
2026,02,14,東京,6,未勝利・牝,芝,1800,16,"08-15 \210 (2)/ 08-16 \900 (11)/ 15-16 \420 (5)"
2026,02,14,東京,7,１勝ｸﾗｽ*,芝,1400,16,"10-16 \11450 (57)/ 04-10 \4400 (32)/ 04-16 \600 (5)"
