レースID(新),馬番,前走補9,前走補正,複勝オッズ下限,複勝オッズ上限,指数,指数順位
202609060102061102,2,,,6.3,8.6,,
202609060102061106,6,107, 90,5.1,7.0,,
202609060102061101,1,,,1.7,2.1,,
202609060102061114,14,,,2.8,3.7,,
202609060102061103,3,,,6.7,9.2,,
202609060102061111,11,,,4.7,6.4,,
202609060102061105,5,,,2.9,3.9,,
202609060102061009,9,,,1.2,1.4,,
202609060102061008,8,,,2.3,3.6,,
202609060102061011,11,,,2.9,4.8,,
202609060102061010,10,,,1.8,2.8,,
202609060102061003,3,,,1.5,2.2,,
202609060102061004,4,,,2.9,4.8,,
202609060102061002,2,,,2.3,3.7,,
202609060102061005,5,,,20.4,35.5,,
202609060102061014,14,,,3.3,5.4,,
202609060102061001,1,,,8.0,13.7,,
202609060102061006,6,,,3.0,4.9,,
202609060102061012,12,,,14.4,25.0,,
202609060102061007,7,,,51.8,90.5,,
202609060102061013,13,,,49.8,87.0,,
202609060102060910,10,,,1.2,1.4,,
202609060102060912,12,,,1.7,2.6,,
202609060102060906,6,,,2.5,4.0,,
202609060102060904,4,,,2.2,3.5,,
202609060102060903,3,,,1.5,2.2,,
202609060102060901,1,,,6.8,11.5,,
202609060102060909,9,,,1.8,2.8,,
202609060102060905,5,,,14.9,25.8,,
202609060102060911,11,,,3.7,6.2,,
202609060102060913,13,,,18.6,32.1,,
202609060102060902,2,,,8.8,15.1,,
202609060102060908,8, 93, 93,8.6,14.7,,
202609060102060907,7,,,5.3,8.9,,
202609060102060914,14,,,47.1,81.6,,
202609060102060811,11,,,1.1,1.2,,
202609060102060802,2,,,3.9,8.1,,
202609060102060805,5,,,2.4,4.6,,
202609060102060806,6,,,14.3,31.0,,
202609060102060804,4, 84, 89,3.3,6.7,,
202609060102060803,3, 81, 87,2.6,5.3,,
202609060102060813,13,,,3.0,6.1,,
202609060102060801,1,,,3.9,8.1,,
202609060102060807,7,,,1.4,2.5,,
202609060102060808,8,,,8.3,17.7,,
202609060102060814,14,,,1.2,1.8,,
202609060102060810,10,,,16.6,36.1,,
202609060102060812,12,,,57.9,127.1,,
202609060102060809,9,,,20.3,44.4,,
202609060102060712,12,,,1.3,1.5,,
202609060102060716,16,,,3.0,4.4,,
202609060102060704,4,,,3.7,5.5,,
202609060102060705,5,,,6.0,9.1,,
202609060102060708,8,,,2.3,3.3,,
202609060102060709,9,,,6.1,9.3,,
202609060102060711,11,,,19.0,29.2,,
202609060102060710,10,,,2.1,3.0,,
202609060102060713,13,,,5.0,7.5,,
202609060102060706,6,,,3.5,5.2,,
202609060102060701,1,,,5.7,8.6,,
202609060102060714,14,,,2.8,4.1,,
202609060102060702,2,,,3.3,4.9,,
202609060102060703,3,,,2.9,4.2,,
202609060102060707,7,,,29.7,45.7,,
202609060102060715,15,,,11.0,16.9,,
202609060102060610,10, 88, 93,1.8,2.7,,
202609060102060602,2,,,2.0,3.0,,
202609060102060612,12,,,5.5,8.9,,
202609060102060601,1,,,2.6,4.1,,
202609060102060605,5,,,4.0,6.4,,
202609060102060606,6,,,37.1,60.8,,
202609060102060607,7,,,1.3,1.6,,
202609060102060603,3,,,2.5,4.0,,
202609060102060604,4, 79, 88,2.8,4.4,,
202609060102060608,8, 74, 79,4.0,6.5,,
202609060102060609,9,,,7.0,11.5,,
202609060102060611,11,,,1.4,1.8,,
202609060102060504,4, 76, 95,2.4,3.8,,
202609060102060509,9,,,2.8,4.6,,
202609060102060506,6,,,4.8,8.0,,
202609060102060511,11,,,4.7,7.9,,
202609060102060505,5,,,5.0,8.4,,
202609060102060516,16,,,1.6,2.5,,
202609060102060514,14,,,8.2,14.0,,
202609060102060503,3,,,2.4,3.8,,
202609060102060508,8,,,1.2,1.6,,
202609060102060515,15,,,8.6,14.9,,
202609060102060507,7,,,8.6,14.8,,
202609060102060502,2,,,31.2,54.7,,
202609060102060501,1,,,43.7,76.5,,
202609060102060513,13,,,4.6,7.8,,
202609060102060512,12,,,28.1,49.2,,
202609060102060510,10,,,1.4,1.9,,
202609060102060402,2,,,1.7,2.3,,
202609060102060414,14,,,1.5,1.8,,
202609060102060408,8,,,1.6,2.2,,
202609060102060409,9,,,3.5,5.2,,
202609060102060412,12,,,37.4,56.6,,
202609060102060401,1,,,3.2,4.6,,
202609060102060404,4,,,3.4,4.9,,
202609060102060410,10,,,3.6,5.3,,
202609060102060405,5,,,22.6,34.2,,
202609060102060415,15,,,2.1,2.9,,
202609060102060406,6,,,6.5,9.6,,
202609060102060403,3,,,63.5,96.2,,
202609060102060411,11,,,9.3,13.9,,
202609060102060416,16,,,8.1,12.1,,
202609060102060413,13,,,24.7,37.3,,
202609060102060407,7,,,3.0,4.3,,
202609060102060312,12,,,1.7,2.4,,
202609060102060308,8,,,2.0,2.9,,
202609060102060314,14,,,1.4,1.8,,
202609060102060306,6,,,4.1,6.1,,
202609060102060302,2,,,1.9,2.7,,
202609060102060305,5,,,4.8,7.3,,
202609060102060304,4,,,2.2,3.2,,
202609060102060309,9,,,19.7,30.5,,
202609060102060310,10,,,80.2,124.3,,
202609060102060311,11,,,5.5,8.4,,
202609060102060313,13,,,20.9,32.3,,
202609060102060303,3,,,1.5,2.1,,
202609060102060307,7,,,56.5,87.6,,
202609060102060301,1,,,8.6,13.2,,
202609060102060201,1,,,1.6,2.5,,
202609060102060202,2,,,1.1,1.5,,
202609060102060206,6,,,1.2,1.7,,
202609060102060209,9,,,2.8,4.6,,
202609060102060207,7,,,3.3,5.6,,
202609060102060210,10,,,9.3,16.6,,
202609060102060204,4,,,1.2,1.8,,
202609060102060205,5,,,9.5,17.0,,
202609060102060208,8,,,3.4,5.8,,
202609060102060203,3,,,13.5,24.2,,
202609060102060107,7,,,4.0,6.6,,
202609060102060102,2,,,1.5,2.3,,
202609060102060106,6,,,1.6,2.4,,
202609060102060103,3,,,1.2,1.6,,
202609060102060108,8,,,4.1,6.8,,
202609060102060105,5,,,3.4,5.5,,
202609060102060101,1,,,10.8,18.1,,
202609060102060110,10,,,1.4,2.0,,
202609060102060113,13,,,54.5,92.3,,
202609060102060109,9,,,40.2,68.0,,
202609060102060111,11,,,3.1,5.0,,
202609060102060104,4,,,2.9,4.7,,
202609060102060112,12,,,12.1,20.4,,
202609060604021203,3,,,1.8,2.3,,
202609060604021207,7,,,2.4,3.3,,
202609060604021216,16,,,3.3,4.7,,
202609060604021201,1,,,4.4,6.3,,
202609060604021202,2,,,1.5,1.8,,
202609060604021211,11,,,6.6,9.6,,
202609060604021205,5,,,3.0,4.3,,
202609060604021206,6,,,1.9,2.6,,
202609060604021213,13,,,16.6,24.4,,
202609060604021208,8,,,7.1,10.4,,
202609060604021215,15, 78, 83,9.9,14.4,,
202609060604021209,9,,,9.1,13.3,,
202609060604021204,4,,,3.6,5.1,,
202609060604021210,10, 89,104,2.5,3.5,,
202609060604021214,14, 58, 67,36.7,54.0,,
202609060604021212,12,,,17.0,25.1,,
202609060604021104,4, 97, 91,3.2,5.1,,
202609060604021102,2,,,1.8,2.6,,
202609060604021109,9,113, 89,1.2,1.4,,
202609060604021106,6,,,2.0,3.1,,
202609060604021101,1,,,7.0,11.3,,
202609060604021108,8,,,5.9,9.5,,
202609060604021103,3,,,1.5,2.2,,
202609060604021105,5, 92, 74,4.2,6.7,,
202609060604021111,11, 94, 99,3.1,4.8,,
202609060604021110,10,108, 90,1.7,2.5,,
202609060604021107,7,,,7.1,11.5,,
202609060604021006,6,,,1.4,1.9,,
202609060604021008,8,,,1.2,1.5,,
202609060604021002,2, 97, 92,4.5,6.8,,
202609060604021009,9,,,1.8,2.6,,
202609060604021007,7,,,2.6,4.0,,
202609060604021001,1,,,2.7,4.0,,
202609060604021003,3, 99, 94,5.3,8.1,,
202609060604021004,4,,,2.7,4.0,,
202609060604021005,5, 95, 77,1.3,1.9,,
202609060604020906,6,,,1.7,2.3,,
202609060604020903,3,,,5.9,8.6,,
202609060604020910,10,,,2.9,4.1,,
202609060604020908,8, 88, 88,2.1,2.9,,
202609060604020904,4,,,3.0,4.3,,
202609060604020911,11,,,4.1,5.8,,
202609060604020909,9, 92, 92,5.9,8.6,,
202609060604020915,15,,,12.3,18.1,,
202609060604020913,13,,,3.8,5.5,,
202609060604020914,14,,,3.2,4.5,,
202609060604020902,2,,,2.5,3.4,,
202609060604020907,7,,,15.9,23.5,,
202609060604020916,16,,,1.5,1.9,,
202609060604020905,5,,,23.9,35.2,,
202609060604020901,1,,,40.7,59.9,,
202609060604020912,12,,,3.9,5.6,,
202609060604020816,16,,,1.9,2.8,,
202609060604020807,7,,,6.0,9.2,,
202609060604020813,13, 88,104,1.5,1.8,,
202609060604020814,14,,,1.5,1.9,,
202609060604020806,6,,,3.1,4.6,,
202609060604020801,1,,,2.4,3.5,,
202609060604020812,12, 79, 98,9.2,14.2,,
202609060604020802,2,,,2.2,3.1,,
202609060604020803,3, 87,105,3.8,5.8,,
202609060604020815,15,,,16.7,26.1,,
202609060604020805,5,,,12.3,19.2,,
202609060604020808,8,,,7.5,11.5,,
202609060604020804,4,,,38.3,59.7,,
202609060604020810,10,,,16.0,24.9,,
202609060604020811,11,,,8.6,13.3,,
202609060604020809,9,,,2.7,3.9,,
202609060604020705,5,,,31.5,89.9,,
202609060604020704,4,,,17.5,49.5,,
202609060604020713,13, 69, 88,3.8,10.1,,
202609060604020701,1, 56, 75,6.3,17.2,,
202609060604020708,8,,,1.1,1.1,,
202609060604020716,16,,,5.2,14.0,,
202609060604020703,3,,,10.8,30.3,,
202609060604020715,15,,,2.3,5.7,,
202609060604020718,18,,,5.9,16.1,,
202609060604020710,10,,,5.4,14.6,,
202609060604020709,9,,,1.9,4.5,,
202609060604020706,6,,,4.8,13.1,,
202609060604020711,11,,,2.4,6.1,,
202609060604020717,17,,,33.4,95.5,,
202609060604020702,2,,,1.5,3.1,,
202609060604020714,14,,,47.3,135.3,,
202609060604020712,12,,,3.8,10.1,,
202609060604020707,7,,,9.0,24.9,,
202609060604020608,8,,,1.3,1.7,,
202609060604020607,7,,,1.5,2.2,,
202609060604020612,12,,,2.4,3.6,,
202609060604020605,5,,,4.7,7.5,,
202609060604020603,3,,,1.6,2.4,,
202609060604020609,9,,,7.3,11.7,,
202609060604020606,6,,,16.6,26.9,,
202609060604020610,10,,,14.5,23.6,,
202609060604020601,1,,,2.7,4.2,,
202609060604020611,11,,,2.8,4.3,,
202609060604020604,4,,,1.4,1.9,,
202609060604020602,2,,,44.9,73.0,,
202609060604020514,14,,,1.7,2.6,,
202609060604020510,10,,,1.2,1.4,,
202609060604020501,1,,,1.5,2.1,,
202609060604020502,2,,,1.6,2.4,,
202609060604020504,4,,,3.7,6.1,,
202609060604020505,5,,,4.4,7.4,,
202609060604020509,9,,,5.4,9.1,,
202609060604020515,15,,,14.5,25.1,,
202609060604020503,3,,,3.9,6.4,,
202609060604020511,11,,,9.3,16.0,,
202609060604020512,12,,,2.6,4.2,,
202609060604020507,7,,,27.4,47.5,,
202609060604020506,6,,,34.8,60.3,,
202609060604020508,8,,,14.5,25.2,,
202609060604020513,13,,,8.7,14.9,,
202609060604020415,15,,,3.9,5.9,,
202609060604020412,12,,,1.4,1.8,,
202609060604020401,1,,,3.8,5.7,,
202609060604020405,5,,,1.5,2.1,,
202609060604020414,14,,,1.5,2.1,,
202609060604020404,4,,,3.5,5.2,,
202609060604020403,3,,,1.5,2.0,,
202609060604020411,11,,,5.2,8.0,,
202609060604020407,7, 72, 88,19.2,30.0,,
202609060604020413,13,,,12.9,20.1,,
202609060604020402,2,,,8.6,13.3,,
202609060604020409,9,,,3.6,5.4,,
202609060604020406,6,,,59.7,93.9,,
202609060604020408,8,,,46.4,73.0,,
202609060604020410,10,,,40.4,63.5,,
202609060604020416,16,,,25.0,39.2,,
202609060604020304,4,,,1.1,1.2,,
202609060604020311,11,,,1.6,2.7,,
202609060604020309,9,,,1.9,3.1,,
202609060604020302,2,,,3.5,6.1,,
202609060604020314,14,,,4.7,8.4,,
202609060604020307,7,,,4.0,7.2,,
202609060604020312,12,,,3.1,5.5,,
202609060604020310,10,,,3.8,6.7,,
202609060604020306,6,,,4.0,7.1,,
202609060604020315,15,,,1.6,2.7,,
202609060604020305,5,,,35.1,65.8,,
202609060604020308,8,,,14.8,27.5,,
202609060604020313,13,,,6.1,11.1,,
202609060604020303,3,,,44.6,83.7,,
202609060604020301,1,,,25.2,47.3,,
202609060604020208,8,,,3.9,7.5,,
202609060604020201,1,,,1.1,1.4,,
202609060604020209,9,,,1.6,2.9,,
202609060604020212,12,,,2.4,4.5,,
202609060604020211,11,,,2.1,3.7,,
202609060604020206,6,,,3.7,7.2,,
202609060604020204,4,,,3.1,5.9,,
202609060604020214,14,,,2.7,5.1,,
202609060604020210,10,,,1.2,1.7,,
202609060604020213,13,,,35.3,71.9,,
202609060604020203,3,,,37.4,76.1,,
202609060604020207,7,,,5.3,10.3,,
202609060604020202,2,,,22.5,45.7,,
202609060604020205,5,,,60.6,123.6,,
202609060604020102,2,,,1.3,1.6,,
202609060604020107,7,,,1.9,2.6,,
202609060604020106,6,,,2.3,3.2,,
202609060604020103,3,,,1.4,1.8,,
202609060604020101,1,,,9.5,13.7,,
202609060604020105,5,,,23.3,33.2,,
202609060604020104,4,,,5.0,7.1,,
202609060904021213,13,,,6.6,10.4,,
202609060904021210,10, 98,103,1.3,1.6,,
202609060904021216,16,,,3.9,6.1,,
202609060904021206,6, 95, 95,2.9,4.4,,
202609060904021208,8,,,3.2,4.8,,
202609060904021204,4,,,1.6,2.1,,
202609060904021205,5,,,13.1,20.9,,
202609060904021207,7,,,4.1,6.3,,
202609060904021209,9,,,10.0,15.8,,
202609060904021212,12,,,2.9,4.4,,
202609060904021203,3,,,4.7,7.3,,
202609060904021211,11,,,30.1,48.0,,
202609060904021215,15,,,1.9,2.8,,
202609060904021201,1,,,10.0,15.9,,
202609060904021214,14,,,13.5,21.4,,
202609060904021202,2,,,2.6,3.9,,
202609060904021103,3,,,1.3,1.6,,
202609060904021109,9,,,1.6,2.3,,
202609060904021101,1,,,2.6,3.8,,
202609060904021102,2,,,11.1,17.5,,
202609060904021104,4,,,14.8,23.5,,
202609060904021107,7,,,7.2,11.2,,
202609060904021106,6,,,21.2,33.5,,
202609060904021105,5,106, 88,1.7,2.5,,
202609060904021110,10,,,8.9,14.0,,
202609060904021114,14,,,17.3,27.4,,
202609060904021111,11,,,3.3,4.9,,
202609060904021113,13,,,9.4,14.9,,
202609060904021115,15,,,5.3,8.2,,
202609060904021116,16,,,4.4,6.7,,
202609060904021108,8,,,1.8,2.7,,
202609060904021112,12,114, 98,4.4,6.7,,
202609060904021004,4,,,1.6,2.7,,
202609060904021010,10,,,1.3,1.9,,
202609060904021012,12,,,3.6,6.7,,
202609060904021013,13,,,2.1,3.7,,
202609060904021009,9,100, 96,2.3,4.1,,
202609060904021005,5,,,1.1,1.2,,
202609060904021001,1,,,7.0,13.7,,
202609060904021008,8,,,3.9,7.4,,
202609060904021007,7,,,6.0,11.7,,
202609060904021011,11,101,101,4.1,7.7,,
202609060904021006,6, 92, 88,7.7,15.0,,
202609060904021002,2,,,10.1,19.7,,
202609060904021003,3,,,6.0,11.5,,
202609060904020914,14,,,2.4,3.7,,
202609060904020911,11,,,1.4,2.1,,
202609060904020903,3,,,1.3,1.8,,
202609060904020913,13,,,7.9,12.8,,
202609060904020915,15,,,2.8,4.3,,
202609060904020910,10,,,2.6,4.0,,
202609060904020908,8,,,6.3,10.2,,
202609060904020912,12,,,11.8,19.3,,
202609060904020904,4,,,4.0,6.2,,
202609060904020906,6,,,1.3,1.8,,
202609060904020907,7,,,8.3,13.5,,
202609060904020902,2,,,4.6,7.4,,
202609060904020905,5, 81, 99,9.4,15.2,,
202609060904020909,9,,,24.0,39.4,,
202609060904020901,1,,,17.4,28.6,,
202609060904020916,16,,,39.6,65.0,,
202609060904020801,1,,,1.1,2.1,,
202609060904020802,2, 98, 98,8.3,17.8,,
202609060904020805,5,,,4.6,9.9,,
202609060904020803,3,,,5.6,12.0,,
202609060904020806,6,,,1.1,1.1,,
202609060904020804,4,,,3.9,8.3,,
202609060904020807,7,,,2.8,5.8,,
202609060904020707,7, 76, 81,7.5,12.5,,
202609060904020701,1,105, 87,1.3,1.8,,
202609060904020705,5,,,3.3,5.3,,
202609060904020713,13, 87,105,6.3,10.5,,
202609060904020709,9,,,4.3,7.0,,
202609060904020704,4,,,1.2,1.7,,
202609060904020710,10,,,4.1,6.6,,
202609060904020711,11, 66, 72,18.0,30.4,,
202609060904020714,14, 89, 94,5.2,8.5,,
202609060904020706,6,,,3.5,5.6,,
202609060904020708,8,,,2.2,3.5,,
202609060904020703,3, 93, 98,1.2,1.7,,
202609060904020712,12,,,17.6,29.7,,
202609060904020702,2,,,36.0,60.8,,
202609060904020607,7,,,2.3,9.3,,
202609060904020606,6,,,1.3,4.1,,
202609060904020612,12,,,2.2,8.8,,
202609060904020611,11,,,10.3,48.3,,
202609060904020609,9, 92, 98,1.1,1.1,,
202609060904020601,1,,,7.6,35.5,,
202609060904020608,8,,,1.9,7.6,,
202609060904020610,10,,,2.0,7.8,,
202609060904020604,4,,,2.4,9.8,,
202609060904020603,3,,,13.7,64.7,,
202609060904020605,5, 82, 90,3.3,14.1,,
202609060904020602,2,,,17.5,83.6,,
202609060904020501,1,,,1.3,2.2,,
202609060904020509,9,,,1.1,1.2,,
202609060904020504,4,,,1.2,2.0,,
202609060904020505,5,,,1.8,3.4,,
202609060904020502,2,,,3.7,7.7,,
202609060904020503,3,,,1.6,2.9,,
202609060904020510,10,,,13.6,29.6,,
202609060904020507,7,,,9.4,20.3,,
202609060904020506,6,,,6.2,13.4,,
202609060904020508,8,,,10.9,23.7,,
202609060904020403,3,,,1.1,1.1,,
202609060904020405,5,,,25.4,63.5,,
202609060904020408,8,,,2.0,4.4,,
202609060904020401,1,,,7.3,17.6,,
202609060904020410,10,,,8.7,21.2,,
202609060904020402,2,,,2.9,6.6,,
202609060904020404,4,,,1.4,2.7,,
202609060904020415,15,,,1.6,3.3,,
202609060904020406,6,,,29.6,74.1,,
202609060904020413,13,,,34.3,86.0,,
202609060904020416,16,,,9.4,23.1,,
202609060904020407,7,,,23.2,58.0,,
202609060904020414,14,,,6.4,15.5,,
202609060904020412,12,,,3.3,7.6,,
202609060904020411,11,,,2.2,4.8,,
202609060904020409,9,,,6.8,16.4,,
202609060904020314,14,,,1.1,1.2,,
202609060904020306,6,,,2.6,4.9,,
202609060904020301,1,,,2.0,3.5,,
202609060904020315,15,,,1.5,2.5,,
202609060904020305,5,,,1.9,3.3,,
202609060904020303,3,,,6.3,12.3,,
202609060904020313,13, 54, 72,9.7,19.3,,
202609060904020310,10, 55, 72,13.8,27.5,,
202609060904020302,2,,,3.2,6.1,,
202609060904020312,12,,,32.8,66.3,,
202609060904020309,9,,,4.0,7.7,,
202609060904020308,8,,,49.2,99.6,,
202609060904020311,11,,,36.1,73.1,,
202609060904020304,4,,,2.4,4.3,,
202609060904020307,7,,,4.1,7.8,,
202609060904020213,13,,,4.6,7.1,,
202609060904020201,1,,,6.1,9.5,,
202609060904020208,8,,,1.4,1.7,,
202609060904020204,4,,,2.6,3.9,,
202609060904020205,5,,,9.0,14.2,,
202609060904020214,14,,,1.6,2.1,,
202609060904020206,6,,,33.7,53.6,,
202609060904020216,16,,,2.0,3.0,,
202609060904020210,10,,,3.9,6.0,,
202609060904020212,12,,,2.2,3.3,,
202609060904020211,11,,,14.6,23.3,,
202609060904020209,9,,,2.8,4.2,,
202609060904020215,15,,,7.8,12.2,,
202609060904020202,2,,,2.7,4.0,,
202609060904020207,7,,,40.0,63.5,,
202609060904020203,3,,,13.5,21.4,,
202609060904020101,1,,,1.1,1.3,,
202609060904020103,3,,,1.6,2.6,,
202609060904020108,8,,,1.3,2.0,,
202609060904020105,5,,,1.7,2.8,,
202609060904020107,7,,,2.7,4.8,,
202609060904020109,9,,,10.4,20.0,,
202609060904020106,6,,,2.1,3.7,,
202609060904020102,2,,,10.2,19.6,,
202609060904020104,4,,,2.1,3.6,,
202609060904020110,10,,,18.9,36.6,,
202609050102051209,9,,,2.1,3.2,,
202609050102051204,4,,,3.9,6.2,,
202609050102051208,8,,,1.5,2.2,,
202609050102051211,11,,,4.4,7.1,,
202609050102051205,5,,,5.6,9.2,,
202609050102051206,6,,,2.5,4.0,,
202609050102051207,7,,,5.0,8.1,,
202609050102051210,10,,,4.9,8.0,,
202609050102051203,3,,,1.2,1.4,,
202609050102051202,2,,,6.0,9.8,,
202609050102051212,12,,,1.6,2.3,,
202609050102051201,1,,,25.0,41.1,,
202609050102051213,13,,,4.1,6.6,,
202609050102051102,2,,,1.0,1.0,,
202609050102051104,4,,,1.1,5.8,,
202609050102051103,3,,,1.6,9.7,,
202609050102051105,5,,,5.6,42.1,,
202609050102051108,8,,,1.1,5.3,,
202609050102051107,7,,,2.9,19.9,,
202609050102051106,6,,,2.1,13.7,,
202609050102051101,1,,,12.0,93.2,,
202609050102051109,9,,,14.3,111.7,,
202609050102051014,14,,,2.4,3.9,,
202609050102051007,7,,,2.2,3.5,,
202609050102051011,11,,,1.7,2.5,,
202609050102051006,6,,,2.5,4.1,,
202609050102051001,1,,,5.7,9.6,,
202609050102051005,5,,,1.2,1.3,,
202609050102051010,10,,,2.2,3.5,,
202609050102051015,15,,,5.7,9.6,,
202609050102051003,3,,,11.3,19.4,,
202609050102051016,16,,,3.4,5.7,,
202609050102051013,13,,,17.9,30.8,,
202609050102051004,4,,,7.5,12.8,,
202609050102051009,9,,,3.7,6.1,,
202609050102051008,8,,,9.9,17.0,,
202609050102051002,2,,,27.4,47.2,,
202609050102051012,12,,,9.0,15.4,,
202609050102050906,6,,,1.7,2.2,,
202609050102050902,2,,,4.1,5.9,,
202609050102050909,9,,,1.5,1.9,,
202609050102050903,3,,,1.8,2.4,,
202609050102050905,5,,,1.8,2.5,,
202609050102050904,4,,,26.5,39.1,,
202609050102050901,1,,,23.4,34.5,,
202609050102050910,10,,,3.5,5.0,,
202609050102050912,12,,,2.5,3.4,,
202609050102050907,7,,,3.6,5.1,,
202609050102050914,14,,,8.5,12.5,,
202609050102050908,8,,,3.0,4.3,,
202609050102050911,11,,,5.5,7.9,,
202609050102050913,13,,,64.4,94.9,,
202609050102050801,1,,,2.4,3.7,,
202609050102050807,7,,,1.3,1.7,,
202609050102050811,11,,,1.3,1.8,,
202609050102050810,10,,,2.0,3.0,,
202609050102050804,4,,,1.8,2.7,,
202609050102050808,8,,,4.3,6.8,,
202609050102050803,3,,,1.5,2.1,,
202609050102050812,12, 83, 89,6.4,10.3,,
202609050102050805,5,,,10.3,16.9,,
202609050102050806,6,,,5.9,9.5,,
202609050102050813,13,,,10.4,17.0,,
202609050102050809,9,,,55.6,91.3,,
202609050102050802,2,,,,,,
202609050102050706,6,,,1.5,2.3,,
202609050102050708,8,,,1.1,1.4,,
202609050102050704,4, 82, 99,1.8,2.8,,
202609050102050705,5,,,3.6,6.1,,
202609050102050701,1,,,4.1,7.0,,
202609050102050707,7,,,5.3,9.2,,
202609050102050702,2,,,2.9,4.8,,
202609050102050712,12,,,3.0,5.0,,
202609050102050711,11,,,5.2,9.0,,
202609050102050709,9,,,14.0,24.5,,
202609050102050710,10,,,1.4,2.1,,
202609050102050703,3,,,20.9,36.7,,
202609050102050615,15,,,3.6,5.4,,
202609050102050610,10,,,2.7,4.0,,
202609050102050616,16,,,3.3,5.0,,
202609050102050614,14,,,4.5,6.9,,
202609050102050608,8,,,1.3,1.6,,
202609050102050611,11,,,3.4,5.1,,
202609050102050604,4,,,2.3,3.4,,
202609050102050609,9,,,3.7,5.6,,
202609050102050605,5,,,1.7,2.3,,
202609050102050607,7,,,4.1,6.3,,
202609050102050613,13,,,9.2,14.4,,
202609050102050601,1,,,20.9,33.0,,
202609050102050602,2,,,12.7,20.2,,
202609050102050612,12,,,44.5,70.5,,
202609050102050603,3,,,4.6,7.1,,
202609050102050606,6,,,3.1,4.7,,
202609050102050505,5,,,4.0,7.2,,
202609050102050507,7,,,1.6,2.6,,
202609050102050502,2,,,1.3,1.9,,
202609050102050501,1,,,2.5,4.4,,
202609050102050512,12,,,1.6,2.7,,
202609050102050514,14,,,6.4,11.9,,
202609050102050509,9,,,4.3,7.7,,
202609050102050503,3,,,1.1,1.4,,
202609050102050511,11,,,3.5,6.2,,
202609050102050510,10,,,7.4,13.9,,
202609050102050506,6,,,15.5,29.3,,
202609050102050508,8,,,14.4,27.2,,
202609050102050513,13,,,18.5,35.1,,
202609050102050504,4,,,10.2,19.1,,
202609050102050405,5,,,1.1,1.1,,
202609050102050406,6,,,1.6,3.0,,
202609050102050409,9,,,1.5,2.7,,
202609050102050414,14,,,8.3,18.1,,
202609050102050410,10,,,3.0,6.1,,
202609050102050411,11,,,2.1,4.2,,
202609050102050404,4,,,6.6,14.2,,
202609050102050413,13,,,2.8,5.6,,
202609050102050412,12,,,28.9,63.6,,
202609050102050407,7,,,6.1,13.1,,
202609050102050402,2,,,4.3,9.0,,
202609050102050408,8,,,2.8,5.7,,
202609050102050403,3,,,5.8,12.5,,
202609050102050401,1,,,32.0,70.5,,
202609050102050302,2,,,8.7,15.5,,
202609050102050305,5,,,1.5,2.3,,
202609050102050309,9,,,1.3,1.9,,
202609050102050310,10,,,4.0,6.9,,
202609050102050303,3,,,2.1,3.4,,
202609050102050308,8,,,2.3,3.7,,
202609050102050307,7,,,15.7,28.4,,
202609050102050312,12,,,19.9,36.1,,
202609050102050301,1,,,1.8,2.9,,
202609050102050306,6,,,22.5,40.7,,
202609050102050311,11,,,5.3,9.3,,
202609050102050304,4,,,1.1,1.4,,
202609050102050211,11,,,1.1,1.4,,
202609050102050209,9,,,1.3,1.9,,
202609050102050204,4,,,3.0,5.2,,
202609050102050205,5,,,6.3,11.2,,
202609050102050207,7,,,2.6,4.4,,
202609050102050210,10,,,1.5,2.3,,
202609050102050201,1,,,3.9,6.8,,
202609050102050206,6,,,4.9,8.7,,
202609050102050202,2,,,4.8,8.5,,
202609050102050208,8,,,17.7,31.5,,
202609050102050203,3,,,1.6,2.5,,
202609050102050111,11,,,1.4,7.0,,
202609050102050109,9,,,1.0,1.1,,
