レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080801010501,2026.8.8,土,札幌,1札5,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),14,10:00,牝,馬齢,３歳
4,B,6,,,,,ブレイブシュガー,,牡,3,7,6,20,東京,D,1400,不,7,8,未勝利,36.5,中団,3,5,31,東京,D,1600,良,9,9,未勝利,37.8,中団,3,5,9,東京,D,1300,良,5,9,未勝利,37.7,後方,4,4,12,中山,D,1200,稍,5,9,未勝利,37.4,後方,10,1,31,東京,D,1600,良,12,13,未勝利,37.7,後方,5
4,B,7,,,,,ジャストキュート,,牝,3,3,7,18,函館,D,1000,良,5,12,未勝利・牝,37.2,中団,2,7,5,函館,D,1000,良,11,7,未勝利,38.4,中団,3,6,16,川崎,D,1500,稍,10,4,ジュー,----,先行,36,10,5,京都,D,1400,重,12,14,未勝利*,39.0,中団,4,9,6,中山,D,1200,稍,6,11,新馬,38.7,先行,初
5,B,8,,,,,セイウンヤオヨロズ,,牡,3,2,7,25,新潟,D,1200,稍,4,5,未勝利,39.2,先行,3,7,5,福島,D,1150,良,5,4,未勝利,37.4,先行,8,5,10,新潟,D,1200,良,9,3,未勝利,38.7,先行,2,4,25,福島,D,1150,良,2,5,未勝利,37.4,逃げ,2,4,11,福島,D,1150,良,4,8,未勝利,37.6,差し,11
5,,9,,,,,ユイハホンキダゼ,,牡,3,19,3,28,中京,D,1400,稍,7,12,未勝利,38.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,10,,,,,スノーランス,,牝,3,2,7,25,新潟,D,1200,稍,3,4,未勝利,38.8,先行,11,5,9,新潟,D,1200,稍,6,2,未勝利・牝,40.3,中団,連,5,2,新潟,D,1200,不,3,4,未勝利・若,38.4,差し,6,3,21,中京,D,1200,良,3,2,未勝利・牝,38.1,先行,連,3,14,中京,D,1200,良,3,2,未勝利,37.6,逃げ,7
6,,11,,,,,アーリマックス,,牝,3,5,7,4,福島,T,1200,稍,11,3,未勝利・牝,35.1,後方,3,6,13,東京,D,1400,重,5,10,未勝利,36.9,後方,9,4,11,福島,T,1200,良,6,8,未勝利,34.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,,,,,ホウオウバトラー,,牡,3,6,6,27,函館,D,1700,不,11,11,未勝利,41.1,中団,2,6,14,函館,D,1000,良,8,12,未勝利,36.0,後方,15,3,1,小倉,D,1000,稍,10,12,未勝利,36.5,中団,16,11,9,東京,D,1600,稍,12,11,新馬,39.3,中団,初,,,,,,,,,,,,
7,,13,,,,,トラスティア,,牝,3,17,4,12,中山,D,1200,稍,3,1,未勝利,38.2,差し,10,2,1,東京,T,1600,良,9,5,新馬,34.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,,,,,デルマシラカミ,,牝,3,7,6,21,東京,D,1600,不,16,16,未勝利,40.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,リオダプラタ,,牡,3,7,6,20,東京,D,1400,不,15,11,未勝利,38.2,中団,7,5,2,新潟,D,1200,不,12,14,未勝利・若,38.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020505,2026.8.8,土,新潟,2新5,5,,未勝利,ダート,1800,,4,良(暫定),晴(暫定),15,11:40,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,クライングナウ,,牡,3,2,7,26,新潟,T,2000,不,10,7,未勝利,36.4,後方,3,7,4,福島,T,2600,稍,6,9,未勝利,35.5,後方,10,4,26,東京,T,2400,良,5,9,未勝利,34.3,後方,2,4,11,福島,T,2000,良,13,11,未勝利,36.6,中団,初,,,,,,,,,,,,
2,,2,,,,,キタノドンカルロ,,牡,3,3,7,19,福島,D,1700,良,4,3,未勝利,39.0,先行,2,7,4,福島,D,1700,重,4,3,未勝利,37.3,差し,3,6,13,東京,D,1600,稍,3,4,未勝利,37.1,差し,3,5,24,東京,D,1600,稍,3,8,未勝利,37.9,先行,3,5,3,東京,D,1400,稍,6,9,未勝利,37.2,中団,9
2,,3,,,,,テキサスバローズ,,牡,3,3,7,19,福島,D,1700,良,11,7,未勝利,40.6,中団,41,10,5,東京,D,1600,良,11,3,新馬,40.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,ユイノサダハル,,牡,3,3,7,19,福島,D,1700,良,2,6,未勝利,38.1,差し,4,6,21,東京,D,2100,不,9,6,未勝利,37.7,中団,4,5,23,東京,D,2100,重,7,3,未勝利,39.2,先行,2,5,9,東京,D,2100,良,2,4,未勝利,38.3,先行,3,4,18,中山,D,1800,良,6,4,未勝利,38.1,中団,3
3,,5,,,,,オウケンサクラコ,,牝,3,7,6,20,東京,D,1600,不,7,9,未勝利・牝,36.9,後方,連,6,13,東京,D,1600,重,4,11,未勝利・牝,36.8,追込,4,5,17,東京,D,1600,良,7,8,１勝ｸﾗｽ・牝*,37.4,後方,3,4,25,福島,T,2000,良,12,15,未勝利・牝,36.0,後方,9,2,21,東京,T,2400,良,12,14,未勝利,35.5,後方,2
4,,6,,,,,キタイノホシ,,牡,3,9,6,7,東京,D,2100,良,8,6,未勝利,40.0,先行,4,5,9,東京,D,2100,良,4,7,未勝利,38.5,差し,2,4,25,東京,D,2100,稍,3,9,未勝利,39.5,差し,21,11,30,東京,D,1600,良,7,12,未勝利*,38.5,中団,3,11,9,東京,D,1600,稍,5,15,未勝利*,38.5,中団,3
4,,7,,,,,パワポケウォーズ,,牡,3,2,7,26,新潟,D,1800,不,4,12,未勝利,38.4,差し,2,7,11,福島,D,1700,良,12,15,未勝利,39.3,後方,13,4,11,中山,D,1800,重,10,11,未勝利,40.7,後方,2,3,29,中山,D,1800,稍,6,13,未勝利,41.2,後方,10,1,17,中山,D,1800,良,11,11,未勝利,41.1,後方,3
5,,8,,,,,シンショク,,牡,3,5,7,4,福島,T,2600,稍,10,6,未勝利,37.7,逃げ,連,6,27,福島,T,2000,良,8,4,未勝利,36.6,先行,27,12,20,中京,T,2000,稍,10,4,未勝利*,35.0,後方,4,11,24,東京,T,2000,良,4,10,未勝利*,34.7,差し,連,11,15,福島,T,2000,良,6,6,新馬,36.7,中団,初
5,B,9,,,,,ロイヤルタイム,,牡,3,4,7,11,福島,D,1700,良,9,9,未勝利,40.6,中団,3,6,20,東京,D,1600,不,5,12,未勝利,37.9,中団,2,6,7,東京,D,1600,良,6,9,未勝利,37.7,後方,2,5,23,東京,D,2100,重,8,10,未勝利,39.5,逃げ,6,4,11,中山,D,1800,重,8,4,未勝利,40.5,中団,3
6,,10,,,,,デルマカイモン,,牡,3,8,6,13,東京,D,1400,重,10,9,未勝利,37.4,後方,7,4,25,福島,D,1700,良,9,8,未勝利,40.5,先行,2,4,12,福島,D,1700,良,5,5,未勝利,40.3,先行,3,3,21,中山,D,1800,良,4,13,未勝利,39.8,先行,6,2,7,東京,D,1600,良,11,13,未勝利,39.1,中団,2
6,,11,,,,,アラビアンドリーム,,牡,3,3,7,18,福島,D,1700,良,2,4,未勝利,37.9,差し,19,3,8,中山,D,1800,稍,3,1,未勝利,40.5,逃げ,7,1,18,中山,D,1800,良,4,3,未勝利,39.5,ﾏｸﾘ,2,1,4,中山,D,1800,稍,6,1,未勝利,41.9,先行,3,12,13,中山,D,1800,良,2,1,新馬,39.0,先行,初
7,B,12,,,,,ウォーレーションズ,,牡,3,連,8,2,新潟,D,1800,良,7,2,未勝利,39.4,後方,6,6,21,東京,D,2100,不,3,5,未勝利,36.7,差し,2,6,7,東京,D,2100,良,4,12,未勝利,37.5,追込,8,4,12,福島,D,1700,良,14,10,未勝利,39.6,後方,初,,,,,,,,,,,,
7,,13,,,,,コパノミラノ,,牡,3,3,7,18,福島,D,1700,良,4,7,未勝利,38.0,差し,3,6,27,福島,D,1700,稍,6,6,未勝利,38.7,中団,9,4,25,東京,D,1400,稍,5,10,未勝利,37.0,中団,3,4,4,中山,D,1800,稍,7,8,未勝利,39.2,中団,3,3,14,中山,D,1800,良,3,11,未勝利,39.5,差し,2
8,,14,,,,,オーロラボレアリス,,牝,3,6,6,27,小倉,T,1800,重,7,5,未勝利・牝,35.5,中団,6,5,17,京都,T,1600,良,6,6,未勝利・牝,34.5,後方,2,5,2,京都,T,1600,稍,11,6,未勝利・牝,33.9,後方,9,2,28,阪神,T,1800,良,8,7,未勝利,35.0,後方,3,2,7,京都,T,1600,良,2,10,未勝利・牝,35.0,追込,9
8,,15,,,,,ジーティーホクサイ,,セ,3,連,8,2,新潟,T,2200,良,11,11,未勝利,36.1,後方,9,5,30,東京,T,2000,良,13,9,未勝利,34.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020506,2026.8.8,土,新潟,2新5,6,三面川特別,2勝,芝,1800,A,2,良(暫定),晴(暫定),18,15:00,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ウインベアトリス,,牝,4,30,1,10,中山,T,1600,良,8,7,初凪賞･2勝,35.6,逃げ,4,12,14,中京,T,1600,稍,1,4,１勝ｸﾗｽ,33.9,差し,21,7,20,福島,T,1800,良,1,3,未勝利・牝,35.9,逃げ,2,7,5,福島,T,1800,良,2,1,未勝利,35.9,先行,10,4,26,東京,T,1800,良,6,5,未勝利・牝,35.7,先行,35
2,,2,,,,,クライスレリアーナ,,牝,4,10,5,30,東京,T,1600,良,4,1,葉山特別･2勝,32.8,追込,11,3,15,中山,T,1600,良,3,1,２勝ｸﾗｽ,33.4,追込,9,1,11,中山,T,1600,良,1,1,１勝ｸﾗｽ,34.5,差し,12,10,19,東京,T,1800,良,2,1,１勝ｸﾗｽ,33.9,先行,9,8,16,新潟,T,1800,良,2,2,中郷特別･1勝,33.8,先行,12
3,,3,,,,,カフェアローロ,,牝,5,26,2,10,東京,T,1800,良,6,9,２勝ｸﾗｽ・牝,33.8,後方,3,1,18,中山,D,1800,良,14,11,２勝ｸﾗｽ・牝,41.5,中団,3,12,28,中山,D,1800,良,6,8,ハッピー･2勝,39.8,ﾏｸﾘ,3,12,7,中京,D,1800,良,5,12,犬山特別･2勝,38.2,後方,10,9,28,中山,T,2000,良,12,11,茨城新聞･2勝,34.1,後方,3
4,,4,,,,,ジャンビ,,牝,5,12,5,17,新潟,T,2000,良,15,9,信濃川特･2勝,33.9,後方,4,4,19,中山,T,2000,良,11,11,野島崎特･2勝,34.1,後方,5,3,14,中山,T,2000,良,6,9,房総特別･2勝,34.7,後方,15,11,30,東京,T,2000,良,8,6,オリエＨ･2勝,36.4,先行,6,10,19,新潟,T,2000,稍,1,11,松浜特別･1勝,34.3,差し,7
5,,5,,,,,キスアンドクライ,,牝,4,19,3,28,中京,T,1600,良,1,4,１勝ｸﾗｽ・牝,33.8,先行,62,1,18,中山,T,1600,良,5,2,菜の花賞･1勝,34.0,後方,9,11,17,京都,T,1600,良,1,8,未勝利・牝*,34.9,先行,3,10,26,東京,T,1400,良,6,3,新馬・牝,34.1,中団,初,,,,,,,,,,,,
6,,6,,,,,ミラーダカリエンテ,,牝,4,18,4,5,中山,T,1600,稍,8,7,２勝ｸﾗｽ,36.0,逃げ,8,2,7,小倉,T,1800,稍,15,8,ＲＫＢ賞･2勝,37.5,中団,2,1,24,中山,T,1800,良,6,9,東雲賞･2勝,34.2,逃げ,8,11,30,東京,T,2000,良,7,7,オリエＨ･2勝,35.8,逃げ,8,10,4,東京,T,1800,良,11,7,八ヶ岳特･2勝,36.4,先行,12
7,,7,,,,,ビッグデイメイク,,牝,4,3,7,19,福島,T,2000,良,7,12,猪苗代特･2勝,35.4,中団,2,7,5,福島,T,1800,良,9,12,白河特別･2勝,35.7,後方,3,6,14,阪神,D,1800,良,8,9,逆瀬川特･2勝,37.8,中団,2,5,30,東京,T,1600,良,11,11,葉山特別･2勝,34.3,後方,12,3,7,阪神,T,2000,良,9,9,千里山Ｈ･2勝,35.9,中団,8
7,,8,,,,,ラベルセーヌ,,牝,3,7,6,21,東京,T,1600,稍,1,1,１勝ｸﾗｽ,34.4,差し,8,4,26,東京,T,2000,良,5,2,フローラG2,33.4,中団,7,3,8,中山,T,1800,良,1,8,未勝利,35.0,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,,,,,ドリームクルーズ,,牝,5,2,7,25,新潟,T,1600,良,14,12,豊栄特別･2勝,35.4,逃げ,9,5,24,東京,T,1800,良,8,5,国分寺Ｈ･2勝,35.2,逃げ,3,5,2,新潟,T,1800,稍,15,8,胎内川特･2勝,37.4,逃げ,27,10,26,東京,T,1800,稍,9,7,山中湖特･2勝,34.6,逃げ,3,10,4,東京,T,1800,良,8,5,八ヶ岳特･2勝,35.9,逃げ,10
8,,10,,,,,メランジェ,,牝,4,2,7,25,新潟,T,1600,良,8,13,豊栄特別･2勝,33.0,後方,5,6,20,東京,T,1400,稍,10,6,相模湖特･2勝,33.9,中団,7,5,3,新潟,T,1400,良,1,3,１勝ｸﾗｽ・牝,34.0,追込,11,2,14,東京,T,1600,良,7,10,１勝ｸﾗｽ,34.4,中団,3,1,24,中山,T,1600,良,5,3,１勝ｸﾗｽ,34.1,後方,13
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020507,2026.8.8,土,新潟,2新5,7,関越Ｓ,ｵｰﾌﾟﾝ,芝,1800,A,2,良(暫定),晴(暫定),18,15:35,,ﾊﾝﾃﾞ,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,レイニング,,牡,4,10,5,31,東京,T,1800,良,1,2,むらさＨ･3勝,33.2,差し,5,4,26,京都,T,1800,良,11,2,センテＨ･3勝,34.0,後方,9,2,22,東京,T,2000,良,2,2,ＪＣ２Ｈ･3勝,33.5,追込,12,11,30,東京,T,2000,良,1,2,オリエＨ･2勝,33.7,差し,5,10,25,東京,T,2000,稍,1,2,１勝ｸﾗｽ,33.4,先行,9
1,B,2,,,,,ヤマニンサンパ,,牡,8,8,6,13,東京,T,1800,良,7,11,ジューン,33.4,後方,14,3,8,阪神,T,1800,良,4,10,大阪城Ｓ(L),34.1,追込,9,1,4,京都,T,1600,良,15,12,京都金杯ＨG3,33.6,後方,14,9,28,阪神,T,1600,良,1,7,ポートア(L),33.4,差し,7,8,9,新潟,T,1800,良,5,5,関越ＳＨ,32.4,後方,10
2,,3,,,,,ヴォンフレ,,牝,4,3,7,18,福島,T,1800,良,6,7,阿武隈Ｈ･3勝,34.9,中団,9,5,16,東京,T,1800,良,1,8,調布特別･2勝,33.1,逃げ,2,5,2,新潟,T,1800,稍,7,12,胎内川特･2勝,35.0,中団,6,3,22,中山,D,1800,良,9,9,２勝ｸﾗｽ・牝,40.3,先行,9,1,18,中山,D,1800,良,3,8,２勝ｸﾗｽ・牝,39.2,差し,6
2,,4,,,,,エストゥペンダ,,牝,4,7,6,21,東京,T,1800,稍,8,4,府中牝馬ＨG3,34.4,後方,5,5,17,新潟,T,1800,良,1,1,弥彦Ｓ･3勝,32.5,追込,8,3,22,中山,T,1800,良,5,1,スピカＳ･3勝,34.2,後方,19,11,8,東京,T,2000,良,1,1,２勝ｸﾗｽ,33.4,差し,9,9,7,中山,T,2000,良,5,3,紫苑ＳG2,33.3,後方,3
3,,5,,,,,ラインベック,,セ,9,12,5,16,新潟,T,2000,良,12,15,新潟大賞ＨG3,34.9,逃げ,5,4,12,福島,T,2000,良,8,12,福島民報(L),35.3,中団,23,11,2,京都,T,1600,良,9,11,まほろＨ(L),34.1,中団,5,9,28,阪神,T,1600,良,5,10,ポートア(L),33.8,中団,7,8,9,新潟,T,1800,良,2,11,関越ＳＨ,32.7,先行,19
3,,6,,,,,ミアネーロ,,牝,5,7,6,21,東京,T,1800,稍,3,14,府中牝馬ＨG3,34.5,差し,15,3,8,中山,D,1800,稍,15,11,総武Ｓ,40.8,後方,20,10,19,新潟,T,2200,良,4,4,新潟牝馬(L),34.6,差し,17,6,22,東京,T,1800,良,11,6,府中牝馬ＨG3,35.4,中団,5,5,18,東京,T,1600,良,消,--,ヴィクトG1,----,,10
4,,7,,,,,レガーロデルシエロ,,牡,5,8,6,13,東京,T,1800,良,4,4,ジューン,33.7,差し,5,5,9,東京,T,1800,良,3,10,エプソムG3,32.6,追込,8,3,15,中山,T,1600,良,3,8,東風Ｓ(L),33.5,差し,9,1,11,中山,D,1800,良,9,10,ポルック,38.6,中団,10,11,1,東京,D,1600,重,6,3,ペルセウＨ,36.7,中団,14
4,,8,,,,,ディマイザキッド,,牡,5,8,6,13,東京,T,1800,良,13,2,ジューン,34.0,後方,13,3,15,中京,T,2000,良,7,10,金鯱賞G2,33.8,中団,7,1,25,中山,T,2200,良,6,4,アメリカG2,34.6,中団,11,11,9,東京,T,2500,良,3,3,アルゼンＨG2,34.1,差し,5,10,5,東京,T,1800,良,4,7,毎日王冠G2,33.2,追込,14
5,,9,,,,,ジュンブロッサム,,牡,7,13,5,9,東京,T,1800,良,9,7,エプソムG3,33.2,後方,5,4,4,中山,T,1600,稍,11,12,ダービーＨG3,35.3,後方,18,11,29,東京,T,1600,良,7,1,キャピタ(L),33.5,後方,6,10,18,東京,T,1600,良,4,9,富士ＳG2,32.8,追込,19,6,8,東京,T,1600,良,11,6,安田記念G1,34.0,後方,6
5,,10,,,,,セントメモリーズ,,牝,5,7,6,21,東京,T,1800,稍,13,16,府中牝馬ＨG3,35.4,後方,11,4,4,阪神,D,1400,稍,14,13,ポラリスＨ,37.1,後方,20,11,16,東京,T,1400,良,17,12,オーロＨ(L),34.5,中団,34,3,23,中京,T,1400,良,14,6,愛知杯G3,35.7,後方,7,2,2,京都,T,1200,稍,15,7,シルクロＨG3,35.0,後方,12
6,,11,,,,,ゴンバデカーブース,,牡,5,11,5,24,京都,T,1800,良,9,7,都大路Ｈ(L),34.3,後方,19,1,12,中山,T,1600,良,7,9,ニューイ(L),33.4,後方,3,12,21,中山,T,1800,重,13,9,ディセン(L),35.9,後方,54,12,7,京都,T,1600,良,10,2,リゲルＳ(L),34.4,後方,7,10,19,東京,T,1600,良,10,5,富士ＳG2,33.0,後方,21
6,,12,,,,,ドラゴンヘッド,,牡,6,3,7,18,福島,T,1800,良,13,9,阿武隈Ｈ･3勝,35.1,後方,9,5,17,新潟,T,1800,良,4,14,弥彦Ｓ･3勝,32.5,追込,11,3,1,小倉,T,2000,良,9,13,関門橋Ｓ･3勝,36.0,後方,3,2,8,小倉,T,2000,良,10,8,小倉日経,35.8,後方,2,1,25,小倉,T,1800,良,6,9,壇之浦Ｓ･3勝,33.5,後方,6
7,,13,,,,,ゴートゥファースト,,牡,6,10,5,30,東京,D,1600,良,16,11,アハルテ,40.4,中団,15,2,14,京都,T,1600,良,6,9,洛陽ＳＨ(L),34.0,先行,9,12,13,阪神,T,1600,良,6,8,リゲルＳ(L),33.0,中団,14,9,7,ﾌﾗﾝｽ,T,1600,稍,11,--,ムーラG1,----,不明,3,8,17,ﾌﾗﾝｽ,T,1600,稍,5,--,ジャッG1,----,不明,19
7,,14,,,,,アンリーロード,,牝,6,11,5,24,京都,T,1800,良,5,9,都大路Ｈ(L),34.0,後方,5,4,19,福島,T,1800,良,10,16,福島牝馬G3,33.9,後方,6,3,7,中山,T,1800,稍,11,16,中山牝馬ＨG3,35.6,中団,6,1,24,小倉,T,2000,良,12,16,小倉牝馬ＨG3,34.2,中団,9,11,22,福島,T,2000,良,16,15,福島記念ＨG3,34.6,中団,6
8,,15,,,,,シンハナーダ,,牡,5,12,5,16,新潟,T,2000,良,14,4,新潟大賞ＨG3,34.8,中団,15,1,31,東京,T,2000,良,7,5,白富士Ｓ(L),33.5,後方,7,12,13,中京,T,2000,良,4,2,中日新聞ＨG3,33.2,差し,7,10,25,新潟,T,2000,良,1,2,魚沼Ｓ･3勝,32.7,差し,19,6,15,東京,T,2400,稍,5,3,江の島Ｓ･3勝,36.6,後方,5
8,,16,,,,,コスモブッドレア,,牡,5,26,2,8,小倉,T,2000,良,11,10,小倉日経,36.3,中団,7,12,21,中山,T,1800,重,14,10,ディセン(L),36.8,中団,5,11,15,京都,T,2000,良,14,14,アンドロ(L),36.8,逃げ,31,4,13,福島,T,2000,良,13,2,福島民報(L),36.0,中団,7,2,23,小倉,T,1800,良,9,5,小倉大賞ＨG3,35.3,先行,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020508,2026.8.8,土,新潟,2新5,8,ダリア賞,ｵｰﾌﾟﾝ,芝,1400,A,2,良(暫定),晴(暫定),18,16:10,,別定,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ラヴィサンエール,,牝,2,4,7,12,福島,T,1200,稍,1,3,新馬,35.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,カレンハウ,,牡,2,4,7,11,小倉,T,1200,良,1,1,未勝利*,35.8,先行,4,6,13,阪神,T,1200,良,3,7,新馬,33.5,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ラピッドテソーロ,,牝,2,4,7,11,函館,D,1000,稍,1,2,未勝利*,35.7,逃げ,3,6,20,函館,T,1200,良,3,1,新馬・牝,34.6,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ニシノイサリビ,,牡,2,4,7,11,福島,T,1200,良,1,1,新馬,35.5,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ルークウォーム,,牝,2,7,6,20,東京,T,1400,稍,1,1,新馬・牝,33.9,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,ウンスイ,,牡,2,3,7,19,函館,T,1200,重,13,12,函館２歳G3,37.8,後方,7,5,28,門別,D,1200,稍,6,1,ウィナ,----,逃げ,7,4,15,門別,D,1000,良,1,2,スーパ,----,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,アンムート,,牝,2,6,6,27,福島,T,1200,良,1,1,新馬,34.7,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,,ソニックウェーブ,,牡,2,2,7,26,新潟,T,1600,良,5,9,新馬,34.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,,,,,トシミチ,,牡,2,3,7,18,小倉,T,1200,良,15,4,ひまわり,38.9,逃げ,3,6,28,小倉,T,1200,良,1,1,新馬・九,35.9,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020509,2026.8.8,土,新潟,2新5,9,,1勝,ダート,1800,,4,良(暫定),晴(暫定),15,16:45,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,オリオアルセーリオ,,牝,4,9,6,6,東京,T,2400,良,8,11,稲城特別･1勝,33.8,中団,12,3,14,中山,T,2500,良,6,5,１勝ｸﾗｽ,35.6,先行,11,12,27,中山,T,2200,良,5,7,１勝ｸﾗｽ,35.7,中団,17,8,31,新潟,T,2200,良,1,1,未勝利,36.5,先行,7,7,12,福島,T,2000,良,2,3,未勝利,36.1,差し,8
2,,2,,,,,アレーティア,,牝,4,7,6,21,阪神,D,1400,重,11,12,１勝ｸﾗｽ,38.4,後方,30,11,22,京都,D,1800,良,13,4,１勝ｸﾗｽ・牝,39.2,中団,6,10,13,京都,D,1400,良,6,8,１勝ｸﾗｽ・牝,38.6,先行,15,6,29,函館,D,1700,良,9,5,１勝ｸﾗｽ,42.1,先行,2,6,14,函館,D,1700,良,1,2,未勝利・牝,38.2,先行,2
