レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062002010301,2026.6.20,土,函館,1函3,1,,未勝利,芝,1200,A,2,良(暫定),曇(暫定),16,09:50,,馬齢,３歳
2,,2,,,,,サイモンルモンド,,セ,9,連,6,13,東京,D,2100,稍,13,13,日野特別･2勝,39.2,後方,13,3,14,中京,D,1800,良,13,14,中京スＨ･2勝,37.3,後方,2,2,28,中山,D,1800,稍,14,13,２勝ｸﾗｽ,38.9,後方,4,2,1,京都,D,1800,良,8,11,衣笠特別･2勝,37.4,後方,3,1,11,京都,D,1900,良,10,10,五条坂特･2勝,39.2,後方,4
3,,3,,,,,ピックデムッシュ,,牡,4,8,4,26,京都,T,2200,良,4,1,比良山Ｈ･2勝,35.2,先行,7,3,7,中山,T,2500,稍,3,1,潮来特Ｈ･2勝,37.8,先行,10,12,28,中山,T,2500,良,2,1,グッドＨ･2勝,35.5,差し,7,11,9,京都,T,2400,重,2,1,２勝ｸﾗｽ,35.1,先行,8,9,15,中山,T,2200,良,4,5,セントラG2,34.4,追込,12
4,,4,,,,,バンフィエルド,,牡,7,3,5,31,東京,T,2400,良,13,14,青嵐賞･2勝,34.2,後方,2,5,17,新潟,T,2000,良,9,15,信濃川特･2勝,34.5,先行,7,3,28,中京,T,2200,良,9,10,ターフオ･2勝,34.0,先行,2,3,14,中京,T,2000,良,7,10,茶臼山高･2勝,35.6,先行,12,12,21,中京,T,2000,稍,9,9,名古屋日･2勝,36.0,ﾏｸﾘ,連
5,B,5,,,,,オウケンボルト,,牡,7,3,5,30,東京,D,2100,良,16,11,２勝ｸﾗｽ,41.3,中団,15,2,14,東京,T,2400,良,5,7,箱根特別･2勝,35.6,先行,2,1,31,京都,T,2400,良,7,8,許波多Ｈ･2勝,34.7,中団,2,1,18,中山,T,2200,良,13,11,２勝ｸﾗｽ,33.9,後方,3,12,28,中山,T,2500,良,7,13,グッドＨ･2勝,35.8,後方,5
6,,6,,,,,ランツフート,,牡,4,36,10,12,京都,T,2400,良,1,9,１勝ｸﾗｽ,33.8,先行,13,7,12,小倉,T,2600,良,7,5,英彦山特･1勝,37.2,ﾏｸﾘ,14,4,6,阪神,D,1800,良,12,9,１勝ｸﾗｽ*,40.0,中団,3,3,15,中京,D,1800,良,7,10,１勝ｸﾗｽ*,38.4,先行,3,2,22,京都,D,1900,良,1,2,未勝利,39.0,ﾏｸﾘ,4
7,,7,,,,,チャリングクロス,,牡,3,10,4,11,中山,T,2000,良,1,2,山藤賞･1勝*,34.6,先行,7,2,21,東京,T,2000,良,5,1,フリージ･1勝,34.0,後方,7,1,5,中山,T,2000,良,3,3,１勝ｸﾗｽ*,35.8,差し,12,10,12,東京,T,2000,良,1,4,未勝利*,34.2,先行,16,6,21,東京,T,1800,良,9,2,新馬,34.8,後方,初
7,,8,,,,,レーヴドロペラ,,牝,4,15,3,7,中山,T,2500,稍,9,2,潮来特Ｈ･2勝,38.5,先行,16,11,16,福島,T,2600,良,3,4,三陸特別･2勝,35.4,先行,4,10,18,新潟,T,2200,良,1,4,岩船特別･1勝,35.7,差し,21,5,25,東京,T,2400,良,14,17,優駿牝馬G1,35.1,中団,9,3,22,中山,T,1800,良,7,6,フラワーG3,35.4,後方,12
8,,9,,,,,クリフハンガー,,セ,5,12,3,28,中山,T,2000,稍,10,6,２勝ｸﾗｽ,36.3,先行,3,3,7,中山,T,2500,稍,10,5,潮来特Ｈ･2勝,38.6,先行,7,1,17,中山,T,2200,良,1,6,１勝ｸﾗｽ,35.2,差し,連,1,11,中山,T,1600,良,8,8,１勝ｸﾗｽ,35.6,後方,7,11,22,福島,T,1800,良,6,7,高湯温泉･1勝,34.3,中団,8
8,,10,,,,,シテフローラル,,セ,8,44,8,17,札幌,T,2600,稍,9,6,阿寒湖特･2勝,37.3,中団,6,7,6,函館,T,2600,稍,4,5,横津岳Ｈ･2勝,36.3,ﾏｸﾘ,20,2,15,東京,T,2400,良,8,8,箱根特Ｈ･2勝,35.3,先行,31,7,13,福島,T,2600,良,3,5,信夫山特･2勝,35.2,差し,6,6,2,東京,T,2000,稍,4,5,ホンコン･2勝,34.6,追込,18
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062005030510,2026.6.20,土,東京,3東5,10,相模湖特別,2勝,芝,1400,D,2,良(暫定),晴(暫定),16,15:10,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,メランジェ,,牝,4,7,5,3,新潟,T,1400,良,1,3,１勝ｸﾗｽ・牝,34.0,追込,11,2,14,東京,T,1600,良,7,10,１勝ｸﾗｽ,34.4,中団,3,1,24,中山,T,1600,良,5,3,１勝ｸﾗｽ,34.1,後方,13,10,26,新潟,T,1800,稍,6,7,１勝ｸﾗｽ・牝,35.2,先行,10,8,16,新潟,T,1800,良,8,8,中郷特別･1勝,34.6,中団,15
2,,2,,,,,レイククレセント,,牝,5,8,4,26,東京,T,1400,良,6,2,２勝ｸﾗｽ・牝,33.7,先行,7,3,8,中山,T,1200,良,13,2,２勝ｸﾗｽ,34.7,中団,2,2,22,東京,T,1400,良,5,4,２勝ｸﾗｽ,34.8,先行,9,12,20,阪神,T,1200,良,3,3,２勝ｸﾗｽ,33.8,差し,4,11,23,東京,T,1400,良,4,3,２勝ｸﾗｽ,33.3,差し,7
3,,3,,,,,ダガーリング,,牡,4,3,5,30,東京,T,1600,良,3,3,葉山特別･2勝,33.2,差し,3,5,9,京都,T,1600,良,2,3,久御山特･2勝,34.3,先行,2,4,25,京都,T,1400,良,1,6,１勝ｸﾗｽ,33.9,逃げ,6,3,15,中京,T,1200,良,10,12,１勝ｸﾗｽ,33.5,後方,16,11,22,福島,T,1200,良,6,1,１勝ｸﾗｽ,34.1,後方,2
3,,4,,,,,カラヴァジェスティ,,牡,4,6,5,10,東京,T,1400,良,5,9,２勝ｸﾗｽ,33.9,中団,10,3,1,中山,D,1200,良,14,4,２勝ｸﾗｽ,37.3,後方,15,11,16,京都,T,1400,良,10,9,２勝ｸﾗｽ,33.4,後方,12,8,23,札幌,T,1200,良,11,2,WASJ第１･2勝,35.1,後方,11,6,7,東京,T,1400,良,8,2,由比ヶＨ･2勝,33.7,後方,10
4,,5,,,,,ギフテッド,,牝,4,36,10,12,東京,T,1600,良,7,7,鷹巣山Ｈ･2勝,33.6,中団,7,8,23,新潟,T,1600,良,1,2,１勝ｸﾗｽ,33.2,差し,9,6,22,東京,T,1600,良,2,11,１勝ｸﾗｽ,35.5,差し,9,4,19,中山,T,1800,良,7,6,１勝ｸﾗｽ・牝*,33.9,後方,9,2,15,東京,T,1600,良,13,13,クイーンG3,36.9,中団,6
4,,6,,,,,サクセスカラー,,牝,5,4,5,23,東京,T,1400,良,5,6,高尾特別･2勝,32.9,後方,4,4,26,東京,T,1400,良,3,3,２勝ｸﾗｽ・牝,32.7,追込,18,12,21,中山,T,1600,重,6,5,２勝ｸﾗｽ,35.5,後方,4,11,23,東京,T,1400,良,6,1,２勝ｸﾗｽ,33.3,中団,7,10,5,東京,T,1400,良,4,2,ｔｖｋ賞･2勝,33.3,追込,6
5,,7,,,,,クレパスキュラー,,牡,3,2,6,6,東京,T,1400,良,2,1,テレビＨ･2勝,33.3,差し,12,3,15,中山,T,1800,良,7,1,スプリンG2,35.7,先行,12,12,20,中山,T,1600,良,1,1,ひいらぎ･1勝,34.2,先行,20,8,3,札幌,T,1800,良,1,2,新馬,35.2,先行,初,,,,,,,,,,,,
5,,8,,,,,チムグクル,,牡,4,4,5,23,東京,T,1400,良,2,1,高尾特別･2勝,32.8,追込,8,3,28,阪神,T,1400,良,3,1,仲春特Ｈ･2勝,33.9,追込,連,3,22,中京,T,1400,良,1,1,１勝ｸﾗｽ,34.0,差し,10,1,10,京都,T,1400,良,2,1,１勝ｸﾗｽ,33.8,追込,9,11,9,京都,T,1400,重,3,3,１勝ｸﾗｽ,34.0,追込,14
6,,9,,,,,アスミル,,牡,3,6,5,10,京都,T,1400,良,4,5,橘Ｓ(L),33.7,先行,7,3,21,中京,T,1400,良,13,15,ファルコG3,34.3,中団,3,2,28,阪神,T,1200,良,6,3,マーガレ(L),34.8,先行,4,1,31,東京,T,1400,良,4,4,クロッカ(L),34.1,先行,5,12,27,阪神,T,1400,良,1,4,万両賞･1勝*,33.9,先行,5
6,,10,,,,,キョウエイボニータ,,牝,4,4,5,23,東京,T,1400,良,13,8,高尾特別･2勝,33.9,先行,2,5,10,東京,T,1400,良,7,8,２勝ｸﾗｽ,34.5,先行,3,4,18,中山,T,1200,良,2,10,袖ケ浦特･2勝,33.5,先行,3,3,28,中京,T,1400,良,13,11,フィリピ･2勝,34.8,先行,32,8,16,札幌,T,1200,良,6,7,知床特別･2勝,33.9,先行,4
7,,11,,,,,ビービーエフォート,,牝,4,4,5,23,新潟,T,1200,稍,5,3,大日岳特･2勝,33.4,後方,8,3,29,中山,T,1200,良,2,2,２勝ｸﾗｽ,34.0,差し,3,3,8,中山,T,1200,良,3,9,２勝ｸﾗｽ,34.2,差し,19,10,26,京都,T,1200,稍,12,5,壬生特別･2勝,33.6,後方,3,10,5,京都,T,1200,稍,7,8,２勝ｸﾗｽ,33.4,後方,9
7,B,12,,,,,ユキノエミリオ,,牡,4,2,6,6,東京,T,1400,良,3,16,テレビＨ･2勝,33.9,先行,14,2,28,阪神,T,1400,良,15,16,２勝ｸﾗｽ,34.3,後方,6,1,17,京都,T,1600,良,18,13,２勝ｸﾗｽ,35.8,中団,3,12,27,中山,T,1200,良,15,11,ベストウ･2勝,34.9,後方,13,9,27,中山,T,1200,良,16,7,勝浦特別･2勝,34.4,後方,3
8,B,13,,,,,コンテネレッツア,,牝,5,7,5,3,東京,T,1600,良,2,5,２勝ｸﾗｽ,34.8,逃げ,11,2,15,東京,T,1600,良,7,8,２勝ｸﾗｽ,34.8,中団,14,11,9,東京,T,1400,良,15,3,２勝ｸﾗｽ,33.3,後方,20,6,21,東京,T,1400,良,3,3,相模湖特･2勝,33.9,差し,5,5,18,東京,T,1600,良,3,2,テレ玉杯･2勝,33.3,差し,6
8,B,14,,,,,ラージギャラリー,,牝,4,22,1,17,京都,T,1600,良,13,7,２勝ｸﾗｽ,35.9,先行,4,12,21,中山,T,1600,重,8,4,２勝ｸﾗｽ,36.1,先行,8,10,26,東京,T,1600,稍,1,6,１勝ｸﾗｽ,33.7,逃げ,2,10,12,京都,T,1600,良,7,6,１勝ｸﾗｽ,34.0,中団,24,4,26,京都,D,1800,良,10,4,１勝ｸﾗｽ*,40.9,先行,11
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062005030511,2026.6.20,土,東京,3東5,11,スレイプニルＳ,ｵｰﾌﾟﾝ,ダート,2100,,4,稍(暫定),晴(暫定),16,15:45,,別定,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,マリオロード,,牡,7,6,5,10,京都,D,1800,良,4,13,平城京Ｓ,36.7,差し,15,1,25,京都,D,1800,良,16,16,プロキオG2,38.5,後方,5,12,21,阪神,D,1800,重,8,16,ベテルギ(L),37.3,中団,16,8,30,中京,D,1800,良,11,10,名古屋城Ｈ,38.0,後方,4,8,3,中京,D,1800,良,1,9,名鉄杯(L),37.3,先行,3
2,,2,,,,,クールミラボー,,牡,6,7,5,3,東京,D,2100,稍,8,1,ブリリＨ(L),37.4,中団,9,2,28,阪神,D,2000,良,3,6,仁川ＳＨ(L),37.7,差し,10,12,21,阪神,D,1800,重,5,4,ベテルギ(L),36.4,中団,4,11,22,京都,D,1900,良,5,5,シトリン,37.5,中団,5,10,19,東京,D,2100,良,2,1,ブラジＨ(L),36.5,差し,17
2,B,3,,,,,レヴォントゥレット,,牡,5,連,6,13,阪神,D,1800,良,7,8,三宮ＳＨ,37.2,先行,6,5,3,東京,D,2100,稍,12,8,ブリリＨ(L),37.9,先行,5,3,29,中山,D,1800,稍,15,6,マーチＳＨG3,40.5,逃げ,3,3,8,中山,D,1800,稍,5,1,総武Ｓ,38.7,逃げ,11,12,24,名古,D,2000,不,7,2,名古屋G3,----,逃げ,6
3,,4,,,,,ロードプレジール,,牡,8,7,5,3,東京,D,2100,稍,6,10,ブリリＨ(L),36.2,後方,9,2,28,阪神,D,2000,良,12,5,仁川ＳＨ(L),38.1,後方,3,2,7,京都,D,1900,良,2,10,アルデバ,37.3,差し,8,12,14,阪神,D,2000,良,1,8,竹田城Ｈ･3勝,37.2,差し,6,11,2,京都,T,3000,良,6,8,古都ＳＨ･3勝,34.9,後方,7
3,,5,,,,,フタイテンロック,,牡,7,6,5,10,京都,D,1800,良,15,15,平城京Ｓ,38.9,後方,17,1,11,中山,D,1800,良,16,14,ポルック,39.2,後方,12,10,19,東京,D,2100,良,4,11,ブラジＨ(L),37.1,差し,4,9,20,中山,D,1800,重,9,11,バーレー,38.6,中団,7,8,3,中京,D,1800,良,4,10,名鉄杯(L),37.2,差し,6
4,,6,,,,,タガノバビロン,,牡,4,9,4,18,阪神,D,1800,良,4,6,アンタレG3,35.7,差し,4,3,22,阪神,D,1800,良,2,2,レグルス,36.1,差し,13,12,21,阪神,D,1800,重,4,1,ベテルギ(L),36.3,差し,10,10,11,京都,D,1900,良,1,1,御陵ＳＨ･3勝,36.8,差し,9,8,10,中京,D,1800,良,1,1,揖斐川特･2勝,37.0,先行,7
4,,7,,,,,ハナウマビーチ,,牡,4,12,3,29,中山,D,1800,稍,11,11,マーチＳＨG3,37.6,中団,9,1,25,京都,D,1800,良,12,10,プロキオG2,37.4,中団,4,12,27,阪神,D,1800,稍,1,2,摩耶Ｓ･3勝,37.8,差し,11,10,13,京都,D,1800,良,1,3,蹴上特別･2勝,37.8,差し,3,9,20,阪神,D,1800,良,1,2,１勝ｸﾗｽ,37.0,ﾏｸﾘ,3
5,B,8,,,,,タイセイドレフォン,,牡,7,6,5,10,京都,D,1800,良,6,11,平城京Ｓ,36.9,中団,20,12,21,阪神,D,1800,重,11,14,ベテルギ(L),37.0,後方,10,10,12,京都,D,1800,良,7,7,太秦Ｓ,36.8,中団,2,9,27,阪神,D,2000,良,10,13,シリウスＨG3,37.7,後方,4,8,30,中京,D,1800,良,4,11,名古屋城Ｈ,37.4,差し,11
5,B,9,,,,,スナークラファエロ,,セ,5,3,5,30,東京,D,1600,良,14,8,アハルテ,37.6,中団,7,4,11,福島,D,1700,良,3,3,吾妻小富Ｈ,37.6,差し,10,2,1,小倉,D,1700,良,8,1,門司Ｓ,36.9,後方,10,11,22,京都,D,1900,良,14,3,シトリン,40.3,先行,4,10,26,京都,D,1800,重,3,5,カノープＨ,36.6,先行,41
6,B,10,,,,,リアレスト,,牡,5,7,5,3,東京,D,2100,稍,7,11,ブリリＨ(L),36.6,後方,9,2,28,阪神,D,2000,良,9,11,仁川ＳＨ(L),37.8,後方,3,2,7,京都,D,1900,良,3,12,アルデバ,37.8,差し,11,11,22,京都,D,1900,良,6,13,シトリン,37.3,中団,5,10,19,東京,D,2100,良,6,8,ブラジＨ(L),36.9,後方,7
6,,11,,,,,ピカピカサンダー,,牡,4,7,5,3,東京,D,2100,稍,4,7,ブリリＨ(L),36.9,先行,2,4,18,阪神,D,1800,良,16,11,アンタレG3,38.7,中団,10,2,7,京都,D,1900,良,13,5,アルデバ,39.6,先行,16,10,18,東京,D,2100,良,1,1,伊勢佐木･3勝,36.4,先行,9,8,16,新潟,D,1800,良,1,1,瀬波温泉･2勝,37.1,逃げ,14
7,,12,,,,,ミッキークレスト,,牡,5,10,4,11,福島,D,1700,良,9,4,吾妻小富Ｈ,37.4,後方,9,2,7,京都,D,1900,良,4,8,アルデバ,37.7,追込,11,11,22,京都,D,1900,良,13,4,シトリン,39.4,後方,38,3,2,阪神,D,1800,良,1,2,伊丹Ｓ･3勝,36.5,先行,7,1,12,中京,D,1900,良,1,1,天白川特･2勝,37.0,差し,13
7,,13,,,,,ルヴァンユニベール,,牡,4,6,5,10,京都,D,1800,良,3,5,平城京Ｓ,36.0,差し,9,3,8,中山,D,1800,稍,6,9,総武Ｓ,38.2,後方,21,10,12,京都,D,1800,良,6,2,太秦Ｓ,36.8,先行,6,9,2,盛岡,D,2000,不,5,3,不来方G2,----,先行,3,8,10,新潟,D,1800,不,2,12,レパードG3,36.7,先行,7
8,,14,,,,,レッドプロフェシー,,牡,6,7,5,3,東京,D,2100,稍,2,9,ブリリＨ(L),36.1,追込,6,3,22,阪神,D,1800,良,8,13,レグルス,36.4,後方,4,2,21,東京,D,2100,良,1,3,金蹄Ｓ･3勝,37.0,差し,8,12,27,阪神,D,1800,稍,5,11,摩耶Ｓ･3勝,37.8,後方,2,12,14,阪神,D,2000,良,9,3,竹田城Ｈ･3勝,38.5,先行,8
8,,15,,,,,アムールドパリ,,牝,5,7,5,3,東京,D,2100,稍,2,14,ブリリＨ(L),36.7,先行,19,12,21,阪神,D,1800,重,10,12,ベテルギ(L),37.4,中団,9,10,19,東京,D,2100,良,9,5,ブラジＨ(L),39.3,先行,7,8,30,中京,D,1800,良,7,8,名古屋城Ｈ,38.4,中団,17,5,3,東京,D,2100,重,1,3,是政Ｓ･3勝,36.0,逃げ,10
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062005030512,2026.6.20,土,東京,3東5,12,,1勝,ダート,1600,,2,稍(暫定),晴(暫定),16,16:30,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,サンデーパーティー,,セ,3,14,3,14,中山,D,1800,良,16,11,１勝ｸﾗｽ*,41.5,後方,13,12,14,中山,D,1800,稍,14,7,１勝ｸﾗｽ*,40.1,中団,2,11,29,東京,D,1600,良,8,7,カトレア,38.6,中団,6,10,18,東京,D,1600,良,1,3,未勝利*,37.3,先行,連,10,12,東京,D,1600,良,消,--,未勝利*,----,,3
1,,2,,,,,コスモシェルベット,,牡,4,4,5,24,新潟,D,1800,稍,6,7,１勝ｸﾗｽ,37.9,中団,3,5,3,新潟,D,1800,稍,3,3,１勝ｸﾗｽ・若,39.6,ﾏｸﾘ,2,4,18,福島,D,1700,良,7,5,１勝ｸﾗｽ,38.5,中団,3,3,31,船橋,D,1800,重,2,4,フレン,----,先行,連,3,22,中京,D,1800,良,7,10,１勝ｸﾗｽ,37.2,先行,10
2,,3,,,,,フルミネブル,,牡,3,7,5,3,東京,D,1400,稍,16,1,１勝ｸﾗｽ*,42.0,中団,12,2,7,東京,D,1400,良,2,2,１勝ｸﾗｽ*,36.5,差し,11,11,23,東京,D,1600,良,1,1,新馬,37.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,アイランドピーク,,牡,5,4,5,23,東京,D,1400,稍,15,16,１勝ｸﾗｽ,37.2,中団,4,4,26,福島,D,1150,良,12,15,１勝ｸﾗｽ,37.7,中団,4,3,29,中山,D,1200,稍,16,15,１勝ｸﾗｽ,38.6,中団,4,2,28,小倉,D,1000,不,12,12,１勝ｸﾗｽ,36.3,中団,34,7,6,福島,D,1150,良,8,8,１勝ｸﾗｽ,37.0,後方,8
3,,5,,,,,ヤングアメリカンズ,,牡,4,9,4,18,福島,D,1700,良,4,4,１勝ｸﾗｽ,37.9,差し,5,3,14,阪神,D,1800,良,3,3,１勝ｸﾗｽ,36.6,差し,2,2,28,阪神,D,1800,良,3,9,１勝ｸﾗｽ,38.1,先行,17,11,2,京都,D,1800,稍,6,12,１勝ｸﾗｽ,38.4,中団,2,10,19,新潟,D,2500,重,11,5,１勝ｸﾗｽ,39.4,後方,5
3,,6,,,,,ツァガーンサル,,牝,4,4,5,23,新潟,D,1800,稍,6,7,１勝ｸﾗｽ・牝,38.4,後方,9,3,25,大井,D,1400,良,1,1,サラ系,----,ﾏｸﾘ,4,2,19,大井,D,1400,良,消,--,サラ系,----,,4,1,27,大井,D,1200,良,1,1,サラ系,----,差し,7,12,4,大井,D,1200,良,1,1,サラ系,----,逃げ,56
4,B,7,,,,,ティアップドライブ,,牡,4,4,5,23,東京,D,1400,稍,8,10,１勝ｸﾗｽ,35.8,中団,8,3,28,中京,D,1400,稍,9,10,１勝ｸﾗｽ,36.5,後方,7,2,10,東京,D,1300,稍,8,11,１勝ｸﾗｽ,35.9,後方,2,1,25,中山,D,1800,良,11,8,１勝ｸﾗｽ,42.1,中団,9,11,23,東京,D,2100,良,10,8,１勝ｸﾗｽ,38.8,先行,4
4,,8,,,,,ヘルメスギャング,,セ,3,11,4,4,阪神,T,2400,稍,8,9,アザレア･1勝,35.5,後方,2,3,22,中山,T,2000,良,7,7,１勝ｸﾗｽ*,36.6,後方,3,3,1,阪神,T,2000,良,4,4,１勝ｸﾗｽ*,36.7,先行,2,2,15,京都,D,1900,良,7,9,１勝ｸﾗｽ*,39.1,後方,4,1,21,船橋,D,1800,良,7,5,ブルーG3,----,後方,2
5,,9,,,,,パラダイスフェイス,,牡,3,16,2,28,中山,D,1800,重,1,1,未勝利,37.3,逃げ,4,2,1,京都,D,1900,良,2,2,未勝利,38.1,先行,2,1,18,中山,D,1800,良,3,2,未勝利,39.1,先行,2,1,4,中山,D,1800,稍,2,6,未勝利,40.0,差し,3,12,13,中京,D,1800,良,5,7,未勝利*,37.9,中団,4
5,,10,,,,,アトミックブレス,,牡,3,6,5,9,東京,D,1600,良,7,12,青竜Ｓ,37.8,中団,11,2,22,東京,D,1400,良,1,2,未勝利,36.2,先行,3,1,31,東京,D,1400,良,3,1,新馬,37.9,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
6,B,11,,,,,カルネヴァーレ,,牝,5,5,5,16,東京,D,1600,良,4,9,１勝ｸﾗｽ・牝,35.9,追込,連,5,9,新潟,D,1800,稍,9,5,１勝ｸﾗｽ・牝,41.3,中団,7,3,22,中山,D,1800,良,13,6,１勝ｸﾗｽ,39.6,後方,3,3,1,小倉,D,1700,稍,2,6,１勝ｸﾗｽ・牝,38.2,追込,8,1,5,中山,D,1200,稍,7,9,１勝ｸﾗｽ,36.0,後方,2
6,,12,,,,,オクトーバーナイン,,牡,3,3,5,30,東京,D,1600,良,4,3,１勝ｸﾗｽ*,38.0,差し,11,3,14,中山,D,1800,良,9,9,１勝ｸﾗｽ*,40.1,中団,12,12,21,中京,D,1400,稍,9,8,寒椿賞･1勝*,38.0,先行,3,11,29,東京,D,1400,良,1,7,新馬,37.0,先行,初,,,,,,,,,,,,
7,,13,,,,,カーマンライン,,セ,5,8,4,26,東京,D,1600,稍,10,10,１勝ｸﾗｽ,39.1,先行,36,8,17,新潟,D,1800,良,4,4,１勝ｸﾗｽ,38.8,先行,12,5,25,新潟,D,1800,稍,6,6,１勝ｸﾗｽ,38.9,先行,7,4,5,中山,D,1800,稍,6,4,１勝ｸﾗｽ,38.7,先行,16,12,15,中京,D,1800,良,外,--,１勝ｸﾗｽ,----,,3
7,,14,,,,,ニャンタロウ,,牡,3,7,5,2,新潟,D,1800,重,15,13,わらび賞･1勝,41.1,後方,14,1,24,中山,D,1800,良,10,9,１勝ｸﾗｽ*,40.4,後方,6,12,14,中山,D,1800,稍,8,13,１勝ｸﾗｽ*,39.1,先行,14,9,6,中山,D,1800,重,1,1,未勝利*,38.7,逃げ,4,8,10,札幌,D,1700,稍,5,3,未勝利*,39.2,先行,2
8,,15,,,,,メトロポリターナ,,牝,5,7,5,2,新潟,D,1800,重,5,14,１勝ｸﾗｽ,41.0,中団,2,4,19,福島,D,1700,良,9,11,１勝ｸﾗｽ,39.3,先行,3,3,29,中山,D,1800,稍,10,10,１勝ｸﾗｽ,39.7,後方,2,3,15,中山,D,1800,良,5,11,１勝ｸﾗｽ,39.6,中団,7,1,25,中山,D,1800,良,6,11,１勝ｸﾗｽ,40.2,中団,4
8,,16,,,,,サムワンライクユー,,牡,6,8,4,26,東京,D,1600,稍,13,9,１勝ｸﾗｽ,39.6,先行,4,3,29,中山,D,1800,稍,4,9,１勝ｸﾗｽ,38.9,差し,3,3,7,中山,D,1800,重,6,9,１勝ｸﾗｽ,39.7,中団,2,2,21,東京,D,1600,良,12,16,１勝ｸﾗｽ,36.2,中団,3,2,1,東京,D,1600,良,5,12,１勝ｸﾗｽ,37.6,中団,9
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062009030502,2026.6.20,土,阪神,3阪5,2,,未勝利,ダート,1200,,2,良(暫定),曇(暫定),16,10:30,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,サンライズロイ,,牡,3,4,5,23,新潟,D,1200,稍,5,3,未勝利,37.9,中団,3,5,2,京都,D,1200,重,4,5,未勝利,36.2,先行,2,4,18,福島,D,1150,良,2,8,未勝利,36.6,先行,8,2,22,阪神,D,1200,良,7,7,未勝利,37.5,中団,3,1,31,小倉,D,1000,良,11,9,未勝利,36.1,後方,15
