レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062802010601,2026.6.28,日,函館,1函6,1,,未勝利,芝,1200,A,2,稍(暫定),晴(暫定),16,09:50,,馬齢,２歳
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062810020203,2026.6.28,日,小倉,2小2,3,,未勝利,芝,1200,A,2,稍(暫定),曇(暫定),18,11:00,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ショウナンライラ,,牡,3,13,3,28,阪神,D,1800,稍,13,11,未勝利,43.4,中団,2,3,14,阪神,T,1800,良,13,13,未勝利,36.7,中団,3,2,22,阪神,T,2000,良,8,11,未勝利,36.5,中団,2,2,8,小倉,T,1800,良,12,11,未勝利,36.2,後方,12,11,15,東京,D,1600,良,11,8,未勝利*,39.7,中団,14
1,,2,,,,,マテンロウノア,,牡,3,10,4,18,福島,T,1200,良,10,7,未勝利,34.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,B,3,,,,,イクヒロ,,牡,3,3,6,7,阪神,D,1400,良,14,10,未勝利,38.5,後方,12,3,15,阪神,T,1600,良,11,9,１勝ｸﾗｽ*,34.7,中団,2,3,1,小倉,T,1200,良,14,12,未勝利,36.3,中団,20,10,13,京都,T,1400,良,12,13,未勝利*,37.1,先行,3,9,20,阪神,D,1200,良,9,5,新馬,39.3,後方,初
2,,4,,,,,チュウワメロディー,,牡,3,4,5,30,京都,T,1400,良,3,1,未勝利,34.7,差し,3,5,9,京都,T,1400,良,2,2,未勝利,34.1,先行,2,4,25,京都,T,1600,良,2,7,未勝利,34.6,先行,16,1,5,京都,T,1600,良,10,4,未勝利,36.5,逃げ,3,12,13,中京,T,1600,良,2,4,未勝利*,34.7,先行,5
3,,5,,,,,タイガーロード,,牡,3,8,5,2,京都,T,1400,稍,7,5,未勝利,34.7,中団,2,4,18,福島,T,1200,良,3,1,未勝利,35.0,先行,2,4,4,阪神,T,1400,良,3,11,未勝利,35.4,先行,15,12,20,阪神,D,1400,良,16,10,未勝利*,42.5,先行,2,12,6,阪神,D,1200,良,7,5,新馬,39.2,先行,初
3,,6,,,,,ドラムメジャー,,牝,3,9,4,26,京都,T,1200,良,12,4,未勝利,35.1,逃げ,9,2,22,小倉,T,1200,良,9,3,未勝利,35.7,先行,3,2,1,小倉,T,1200,良,2,1,新馬,34.7,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ヴェネラブル,,牝,3,6,5,16,京都,T,1400,良,10,14,未勝利,34.5,後方,11,3,1,小倉,T,2000,良,16,9,未勝利・牝,38.3,中団,9,12,28,阪神,T,1600,良,12,9,新馬,34.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,ルナフィオーレ,,牝,3,6,5,16,京都,T,1400,良,7,6,未勝利,34.3,中団,2,5,2,京都,T,1600,稍,9,4,未勝利・牝,34.3,中団,7,3,14,阪神,T,1800,良,7,8,未勝利,34.8,中団,5,2,7,京都,T,1600,良,7,6,未勝利・牝,35.7,中団,7,12,20,中京,T,1600,稍,12,3,未勝利・牝*,36.9,逃げ,3
5,,9,,,,,チョウダントツ,,牝,3,7,5,10,新潟,D,1200,良,15,13,未勝利,39.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,ヤマトチャージ,,牡,3,10,4,18,阪神,D,1200,良,13,12,未勝利,39.0,中団,4,3,22,阪神,D,1200,良,8,7,未勝利,38.6,逃げ,2,3,7,阪神,D,1400,稍,9,12,未勝利,39.6,中団,3,2,14,京都,D,1200,稍,8,7,未勝利,38.7,先行,8,12,21,阪神,T,1200,重,6,11,新馬,35.8,先行,初
6,,11,,,,,スイートポメロ,,牝,3,3,6,6,阪神,T,1200,良,4,7,未勝利,34.5,先行,4,5,9,新潟,T,1200,良,4,8,未勝利・若,36.8,先行,3,4,19,福島,T,1200,良,3,14,未勝利,34.7,先行,9,2,14,小倉,T,1200,良,18,14,未勝利,37.7,後方,7,12,28,阪神,T,1400,良,17,11,未勝利*,37.7,逃げ,連
6,B,12,,,,,アドバンスモダン,,セ,3,4,5,31,京都,T,1600,良,18,12,未勝利,37.8,逃げ,8,4,2,船橋,D,1600,不,9,6,ナイス,----,中団,14,12,27,阪神,D,1400,稍,12,9,未勝利*,38.8,後方,10,10,19,新潟,D,1200,重,14,8,未勝利*,38.7,後方,7,8,31,中京,T,1400,良,10,9,未勝利*,36.4,中団,5
7,B,13,,,,,モズヴイ,,牡,3,9,4,26,福島,T,1200,良,6,4,未勝利,34.7,中団,8,3,1,小倉,T,1200,良,5,5,未勝利,36.1,先行,2,2,15,小倉,T,1200,稍,5,2,未勝利,36.0,先行,14,11,8,福島,T,1200,良,3,1,新馬,35.2,先行,初,,,,,,,,,,,,
7,,14,,,,,ジャスティンカレラ,,牡,3,2,6,13,阪神,T,1600,良,15,17,未勝利,34.6,中団,4,5,17,新潟,T,2000,良,15,8,未勝利・若,39.4,後方,5,4,12,阪神,T,1600,良,13,9,未勝利,36.3,中団,13,1,12,京都,T,1600,良,12,2,新馬,35.9,先行,初,,,,,,,,,,,,
7,,15,,,,,メテオロイド,,牡,3,36,10,18,新潟,T,1200,良,4,1,未勝利*,35.6,逃げ,3,9,27,阪神,T,1200,良,4,4,未勝利*,35.8,逃げ,7,8,9,中京,T,1200,良,2,5,未勝利*,34.1,差し,7,6,21,阪神,T,1400,良,8,10,新馬,37.9,先行,初,,,,,,,,,,,,
8,,16,,,,,モズナツノジン,,牡,3,3,6,6,阪神,D,1200,良,16,13,未勝利,38.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,17,,,,,ワイドカクゲン,,牡,3,14,3,22,阪神,T,1200,良,10,9,１勝ｸﾗｽ*,34.2,後方,6,2,7,小倉,T,1200,良,6,10,未勝利,35.3,後方,8,12,13,阪神,T,1200,良,7,3,未勝利*,35.0,中団,9,10,11,京都,D,1200,良,15,4,未勝利*,40.9,先行,2,9,27,阪神,T,1200,良,6,5,未勝利*,35.1,中団,13
8,,18,,,,,レジーナテンペスタ,,牝,3,連,6,21,阪神,T,1400,稍,11,14,未勝利,36.4,中団,11,4,5,阪神,D,1200,重,9,7,未勝利,37.3,中団,2,3,19,浦和,D,1400,良,3,1,ツイン,----,先行,9,1,17,京都,D,1800,良,6,7,未勝利,40.7,逃げ,3,12,27,阪神,D,1200,稍,6,6,未勝利*,37.9,中団,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062810020204,2026.6.28,日,小倉,2小2,4,,未勝利,ダート,1700,,4,重(暫定),曇(暫定),16,11:30,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ブラックアイロン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,レッドピアレス,,牡,3,3,6,7,阪神,D,1400,良,5,8,未勝利,38.0,先行,8,4,11,阪神,D,1400,重,12,6,未勝利,39.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,キミガスキダ,,牝,3,8,5,3,京都,D,1400,稍,9,13,未勝利・牝,37.4,後方,16,1,11,京都,T,1800,良,16,16,未勝利,36.9,中団,9,11,8,京都,T,1800,良,消,--,未勝利*,----,,3,10,18,京都,T,1600,良,9,11,新馬・牝,36.1,中団,初,,,,,,,,,,,,
2,B,4,,,,,ジュピターバローズ,,牡,3,4,5,30,京都,D,1400,良,10,7,未勝利,39.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,トモジャカトゥーラ,,牝,3,3,6,9,金沢,D,1500,重,3,3,加賀九,----,先行,6,4,26,福島,D,1150,良,8,12,未勝利・牝,38.0,中団,4,3,29,阪神,D,1400,良,16,12,未勝利,40.1,中団,3,3,8,阪神,D,1400,良,5,11,未勝利,38.9,先行,3,2,12,名古,D,1500,稍,3,3,名古屋,----,先行,5
3,,6,,,,,グリーンゴー,,牡,3,9,4,26,京都,D,1800,良,2,1,未勝利,38.3,先行,3,4,4,阪神,D,1800,稍,3,1,未勝利,38.3,差し,11,1,17,京都,D,1900,良,2,2,未勝利,38.4,先行,2,1,5,京都,T,2000,良,4,3,未勝利,36.0,先行,24,7,20,函館,T,1800,良,5,2,新馬,35.6,逃げ,初
4,,7,,,,,ゴールデンボブ,,牡,3,8,5,2,京都,D,1800,重,7,6,未勝利,38.2,中団,3,4,11,阪神,D,1400,重,7,12,未勝利,37.7,中団,9,2,10,京都,T,2400,良,15,6,未勝利,39.9,後方,2,1,24,小倉,T,2000,良,9,5,新馬,34.6,中団,初,,,,,,,,,,,,
4,,8,,,,,グーフィー,,牡,3,5,5,23,京都,D,1200,稍,11,12,未勝利,36.1,後方,2,5,9,京都,D,1400,良,外,--,未勝利,----,,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,9,,,,,リアライズステラ,,牡,3,27,12,20,中山,T,2000,良,17,7,新馬,39.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,10,,,,,メンデレーエフ,,牡,3,11,4,12,阪神,D,1800,稍,4,3,未勝利,36.7,差し,2,3,28,阪神,D,1800,稍,5,3,未勝利,37.8,中団,11,1,11,京都,D,1800,良,6,3,未勝利,38.6,中団,13,10,12,京都,D,1800,良,3,7,新馬,37.6,差し,初,,,,,,,,,,,,
6,,11,,,,,ホッコームジカ,,牝,3,4,5,30,京都,T,1400,良,8,12,未勝利,34.4,後方,13,3,1,小倉,T,2000,良,12,14,未勝利・牝,37.3,先行,3,2,7,小倉,T,1200,良,11,13,未勝利,36.0,先行,3,1,17,京都,D,1400,良,8,7,新馬・牝,38.6,中団,初,,,,,,,,,,,,
6,,12,,,,,バンダムソレール,,牡,3,8,5,2,新潟,D,1200,不,6,7,未勝利・若,37.8,後方,3,4,12,中山,D,1200,稍,5,4,未勝利,38.3,中団,2,3,28,阪神,D,1200,稍,4,6,未勝利,36.9,差し,6,2,14,小倉,D,1000,良,7,2,未勝利,36.5,中団,3,1,24,京都,D,1200,良,2,12,未勝利,36.3,差し,3
7,,13,,,,,ゴールデンドラゴン,,牡,3,3,6,6,阪神,D,1800,良,5,8,未勝利,38.1,中団,16,2,15,小倉,D,1700,稍,8,8,未勝利,38.2,中団,3,1,24,小倉,D,1700,良,3,9,未勝利,38.5,追込,14,10,19,京都,T,2000,良,9,9,新馬,37.0,中団,初,,,,,,,,,,,,
7,,14,,,,,ジューンマーチ,,牡,3,4,5,30,京都,D,1800,良,4,8,未勝利,38.1,差し,11,3,14,阪神,D,1800,良,5,12,未勝利,39.0,先行,2,3,1,阪神,D,1400,良,11,15,未勝利,38.7,後方,6,1,18,京都,D,1400,良,8,14,未勝利,39.0,後方,4,12,21,阪神,T,1200,重,9,7,新馬,36.1,後方,初
8,,15,,,,,ハイビッグゴールド,,牡,3,3,6,4,園田,D,1400,稍,4,6,氷ノ山,----,差し,7,4,18,阪神,D,2000,良,14,12,未勝利,39.9,ﾏｸﾘ,2,4,4,阪神,D,1800,稍,6,6,未勝利,39.4,ﾏｸﾘ,3,3,15,阪神,D,1800,良,8,12,未勝利,38.9,中団,3,2,21,阪神,D,1800,良,10,7,未勝利,39.4,中団,2
8,,16,,,,,パスリヤージュ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062810020205,2026.6.28,日,小倉,2小2,5,,新馬,芝,1200,A,2,稍(暫定),曇(暫定),18,12:20,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ワールドエンジェル,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,メイショウペルル,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,スマートエスコート,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,シャインロード,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ヒルノアラゴン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,スマートポーション,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,エルダークローネ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,クイーンズアイ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,,,,,キムケンシーサー,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,,,,,インディジャズ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062810020206,2026.6.28,日,小倉,2小2,6,,新馬,芝,1200,A,2,稍(暫定),曇(暫定),18,12:50,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,トシミチ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,グレートキリシマ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,スイトーヨ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ユイノジカンカセギ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ラブマイティー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,カシノヴィタ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,カゴシマ,,セ,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,ユイパルティ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,9,,,,,プッシュザリミット,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,,,,,ニシノマティーニ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,カシノカゲマル,,セ,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062810020207,2026.6.28,日,小倉,2小2,7,,1勝,ダート,1000,,2,重(暫定),曇(暫定),14,13:20,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ナンヨークリスタル,,セ,6,7,5,9,新潟,D,1200,稍,9,8,１勝ｸﾗｽ,38.9,中団,2,4,26,福島,D,1150,良,9,6,１勝ｸﾗｽ,36.5,後方,2,4,11,福島,D,1150,良,4,5,１勝ｸﾗｽ,37.3,差し,7,2,22,小倉,D,1000,良,6,3,１勝ｸﾗｽ,35.4,後方,9,12,20,阪神,D,1200,良,8,11,１勝ｸﾗｽ,36.5,後方,12
2,B,2,,,,,ゴールデンバランス,,牡,3,11,4,12,阪神,D,1400,稍,8,1,１勝ｸﾗｽ*,37.3,先行,7,2,22,阪神,D,1400,良,6,2,１勝ｸﾗｽ*,39.5,逃げ,9,12,20,阪神,D,1400,良,1,6,未勝利*,38.7,逃げ,9,10,18,京都,D,1800,稍,10,7,未勝利*,41.5,逃げ,連,10,12,京都,D,1800,良,16,3,新馬,43.0,後方,初
3,,3,,,,,ルディシャ,,牡,4,8,5,2,京都,D,1400,稍,9,13,１勝ｸﾗｽ,37.9,後方,20,12,16,笠松,D,1400,良,1,4,冬の稲,----,先行,4,11,19,笠松,D,1400,良,1,1,枡谷佳,----,逃げ,2,11,4,笠松,D,1600,良,3,1,れま祝,----,先行,連,10,24,笠松,D,1400,良,2,4,てんび,----,先行,3
4,,4,,,,,アイカンアズーラ,,牝,3,8,5,3,京都,D,1400,稍,11,9,１勝ｸﾗｽ*,38.0,先行,7,3,15,阪神,D,1400,良,1,3,未勝利・牝,37.5,先行,7,1,25,京都,D,1400,良,2,1,未勝利・牝,37.7,先行,8,11,29,京都,D,1400,良,5,2,未勝利*,38.4,先行,2,11,15,京都,D,1400,良,2,4,未勝利*,36.8,先行,3
5,,5,,,,,パドゼフィール,,牝,3,16,3,7,阪神,D,1200,稍,9,10,１勝ｸﾗｽ*,39.1,中団,4,2,7,小倉,D,1000,良,1,2,未勝利,36.3,逃げ,8,12,13,阪神,D,1400,良,6,9,未勝利・牝*,39.1,先行,8,10,19,京都,D,1400,稍,5,5,未勝利・牝*,39.8,先行,9,8,17,中京,D,1400,良,14,3,新馬,39.8,後方,初
6,,6,,,,,リアルアルバ,,牡,3,2,6,13,阪神,T,1200,良,11,9,１勝ｸﾗｽ,34.1,中団,3,5,23,京都,D,1400,稍,16,14,１勝ｸﾗｽ*,40.1,中団,17,1,24,京都,D,1200,良,1,3,未勝利,36.8,先行,2,1,12,京都,D,1200,良,11,2,未勝利,38.9,逃げ,8,11,16,京都,D,1200,良,2,1,未勝利*,37.8,逃げ,2
7,,7,,,,,イイデカンタロウ,,牡,5,10,4,18,福島,D,1700,良,14,8,１勝ｸﾗｽ,41.0,中団,3,3,28,中京,D,1400,稍,6,6,１勝ｸﾗｽ,37.0,中団,13,12,28,阪神,D,1400,良,13,8,１勝ｸﾗｽ,38.5,後方,2,12,13,阪神,D,1400,良,5,9,１勝ｸﾗｽ,37.6,中団,2,11,30,京都,D,1800,良,15,12,１勝ｸﾗｽ,41.3,中団,27
7,B,8,,,,,ヨドノゴールド,,牡,8,7,5,10,新潟,D,1200,良,9,5,１勝ｸﾗｽ・若,38.2,先行,2,4,26,福島,D,1150,良,11,1,１勝ｸﾗｽ,38.3,中団,13,1,25,小倉,D,1000,良,3,5,１勝ｸﾗｽ,36.1,差し,25,8,3,中京,D,1200,良,止,3,１勝ｸﾗｽ,----,,10,5,24,新潟,D,1200,良,5,1,１勝ｸﾗｽ,36.8,先行,3
8,,9,,,,,ミライハーモニー,,牝,5,5,5,24,新潟,D,1200,稍,3,2,１勝ｸﾗｽ・若,37.2,逃げ,2,5,10,新潟,D,1200,良,2,4,１勝ｸﾗｽ・若,37.4,先行,10,2,28,小倉,D,1000,不,5,3,１勝ｸﾗｽ,35.3,中団,連,2,22,小倉,D,1000,良,2,5,１勝ｸﾗｽ,36.6,先行,10,12,13,中京,D,1200,良,11,2,１勝ｸﾗｽ・牝,37.6,先行,24
8,,10,,,,,ペルセポネ,,牝,3,2,6,14,阪神,D,1200,良,16,8,１勝ｸﾗｽ,40.0,逃げ,16,2,22,阪神,D,1400,良,9,10,１勝ｸﾗｽ*,39.4,先行,3,2,1,京都,D,1400,良,16,9,１勝ｸﾗｽ・牝*,40.8,逃げ,6,12,21,中京,D,1400,稍,1,4,新馬,37.4,先行,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062810020208,2026.6.28,日,小倉,2小2,8,,1勝,芝,1800,A,4,稍(暫定),曇(暫定),16,13:50,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,グランドオーパス,,牝,3,2,6,13,阪神,T,1600,良,7,2,１勝ｸﾗｽ・牝,33.9,先行,11,3,28,阪神,T,1800,良,2,1,君子蘭賞･1勝,34.7,逃げ,4,3,1,阪神,T,1600,良,4,9,チューリG2,33.7,逃げ,5,1,25,京都,T,1600,良,4,4,河津桜賞･1勝,36.4,先行,7,12,6,阪神,T,1600,良,1,3,未勝利・牝*,33.8,逃げ,4
2,,2,,,,,カモメガトンダ,,牝,3,8,5,2,京都,T,1600,稍,1,14,未勝利・牝,34.6,先行,13,1,31,小倉,T,2000,良,13,15,未勝利・牝,36.7,中団,11,11,15,京都,T,1600,良,15,13,新馬・牝,36.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,メイショウピリカ,,牝,4,連,6,21,阪神,T,2000,稍,2,5,１勝ｸﾗｽ・牝,34.3,差し,4,5,23,新潟,D,1800,稍,9,5,１勝ｸﾗｽ・牝,38.9,後方,5,4,18,福島,D,1700,良,6,9,１勝ｸﾗｽ,37.6,中団,6,3,8,阪神,D,2000,良,7,6,１勝ｸﾗｽ,40.4,先行,4,2,7,小倉,T,2000,稍,9,10,１勝ｸﾗｽ・牝,36.4,中団,4
4,,4,,,,,エンベッカ,,牝,4,13,3,28,中京,T,1600,良,13,6,１勝ｸﾗｽ・牝,33.8,後方,22,10,25,京都,T,1800,良,7,4,１勝ｸﾗｽ,34.5,中団,6,9,13,阪神,T,1800,良,1,6,未勝利,34.4,差し,連,9,6,阪神,T,1600,良,2,4,未勝利,33.7,追込,6,7,27,中京,T,1400,良,7,3,未勝利,34.3,後方,6
5,,5,,,,,ヴィーナスバブル,,牝,4,8,5,2,新潟,D,1800,重,11,9,１勝ｸﾗｽ,42.1,後方,3,4,11,阪神,D,1800,重,5,8,１勝ｸﾗｽ・牝,37.7,先行,11,1,24,京都,D,1800,良,8,8,１勝ｸﾗｽ,37.2,中団,2,1,11,京都,T,2000,良,13,13,１勝ｸﾗｽ,35.7,先行,6,11,29,京都,T,1800,良,12,16,１勝ｸﾗｽ,34.9,中団,19
6,,6,,,,,エレガンシア,,牝,4,5,5,23,新潟,D,1800,稍,12,6,１勝ｸﾗｽ・牝,39.7,中団,8,3,29,中京,T,2200,良,10,7,１勝ｸﾗｽ,33.9,後方,3,3,8,阪神,T,2000,良,4,2,１勝ｸﾗｽ,34.7,追込,4,2,7,小倉,T,2000,稍,7,3,１勝ｸﾗｽ・牝,36.4,中団,8,12,14,中京,T,2000,稍,2,6,１勝ｸﾗｽ・牝,34.4,差し,3
