レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081601010801,2026.8.16,日,札幌,1札8,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),14,10:00,牝,馬齢,３歳
7,B,13,,,,,ダノンタッチダウン,,セ,6,53,8,10,札幌,T,1200,良,14,4,ＵＨＢ賞,34.3,中団,8,6,15,東京,T,1400,稍,9,8,パラダＨ(L),37.2,逃げ,19,2,2,京都,T,1200,稍,12,13,シルクロＨG3,34.8,中団,52,2,4,東京,T,1600,良,15,15,東京新聞G3,35.1,後方,4,1,6,京都,T,1600,良,8,10,京都金杯ＨG3,36.4,先行,11
8,,14,,,,,カンパニョーラ,,牝,7,12,5,23,東京,D,1400,稍,9,14,欅Ｓ,35.6,後方,9,3,22,中京,T,1400,良,18,18,愛知杯G3,33.9,後方,9,1,18,中山,D,1200,良,7,11,ジャニュ,36.2,後方,3,12,28,中山,D,1200,良,1,8,フェアウ･3勝,35.8,追込,6,11,16,東京,D,1400,良,4,6,銀嶺ＳＨ･3勝,35.6,追込,9
8,,15,,,,,グロリアラウス,,セ,5,9,6,14,東京,T,1400,良,10,3,パラダＨ(L),34.7,先行,5,5,10,新潟,T,1400,良,4,5,谷川岳Ｓ(L),35.5,先行,11,2,21,阪神,T,1400,良,12,10,阪急杯G3,35.2,中団,8,12,27,阪神,T,1400,良,12,9,阪神カッG2,36.1,先行,4,11,29,東京,T,1600,良,4,9,キャピタ(L),34.6,先行,14
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081604020808,2026.8.16,日,新潟,2新8,8,瀬波温泉特別,2勝,ダート,1800,,4,良(暫定),晴(暫定),15,16:05,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,リラゲイル,,牡,4,4,7,18,福島,D,1700,良,8,9,米沢特別･2勝,37.9,後方,13,4,19,中山,D,1800,良,外,--,利根川特･2勝,----,,3,3,28,中山,D,1800,重,6,5,２勝ｸﾗｽ,38.6,先行,3,3,8,中山,D,1800,稍,3,3,２勝ｸﾗｽ,39.5,追込,7,1,18,中山,D,1800,良,1,2,１勝ｸﾗｽ,38.5,先行,3
2,B,2,,,,,カレンワッツアップ,,牡,5,2,8,2,新潟,D,1800,良,6,9,苗場特別･2勝,38.8,先行,11,5,16,新潟,D,1800,良,7,6,中ノ岳特･2勝,37.7,先行,7,3,29,中京,D,1400,良,11,3,鈴鹿特別･2勝,36.7,中団,16,12,7,中京,D,1400,良,1,3,１勝ｸﾗｽ,36.0,追込,15,8,23,新潟,D,1800,良,3,2,１勝ｸﾗｽ,38.9,逃げ,4
3,,3,,,,,ダディーズトリップ,,牡,10,6,7,4,福島,D,1700,稍,6,9,横手特別･2勝,36.8,後方,2,6,21,阪神,D,1800,重,8,8,２勝ｸﾗｽ,37.6,後方,20,2,1,東京,D,2100,良,10,4,２勝ｸﾗｽ,37.1,中団,8,12,7,阪神,D,1800,良,3,11,豊中特別･2勝,37.5,追込,3,11,15,東京,D,1600,良,7,13,三浦特別･2勝,36.4,中団,14
4,,4,,,,,カゼノタカトシ,,牡,4,14,5,10,新潟,D,1800,良,8,8,五泉特Ｈ･2勝,38.7,中団,6,3,28,中山,D,1800,重,11,8,２勝ｸﾗｽ,39.4,先行,17,11,29,東京,D,2100,良,8,8,２勝ｸﾗｽ,38.9,先行,13,8,30,新潟,D,1800,良,1,1,１勝ｸﾗｽ,37.3,先行,4,8,2,新潟,D,1800,良,2,4,１勝ｸﾗｽ,38.2,先行,4
4,B,5,,,,,ラストレガシー,,牡,4,7,6,27,福島,D,1700,稍,4,5,いわき特･2勝,36.9,差し,8,5,3,新潟,D,1800,稍,1,1,１勝ｸﾗｽ・若,38.0,先行,3,4,11,福島,D,1700,良,2,4,１勝ｸﾗｽ・若,38.7,先行,10,2,1,小倉,S,2860,良,8,5,障害未勝利,14.0,中団,10,11,24,福島,D,1700,良,9,4,１勝ｸﾗｽ・若,39.5,中団,8
5,,6,,,,,フリーマントル,,牡,5,4,7,18,福島,D,1700,良,7,12,米沢特別･2勝,38.6,中団,60,5,25,京都,D,1900,重,5,4,２勝ｸﾗｽ,37.5,先行,2,5,11,新潟,D,1800,稍,6,9,五泉特Ｈ･2勝,39.3,中団,5,4,5,中山,D,1800,稍,8,7,千葉日報･2勝,38.5,中団,16,12,14,中山,D,1800,良,1,7,１勝ｸﾗｽ,38.8,先行,2
5,,7,,,,,アンドリーナ,,牝,4,3,7,26,新潟,D,1800,不,5,12,麒麟山特･2勝,37.0,先行,14,4,19,阪神,D,1800,良,8,5,２勝ｸﾗｽ・牝,40.1,後方,19,12,7,中京,D,1800,良,6,2,犬山特別･2勝,39.7,先行,11,9,21,中山,D,1800,良,12,5,２勝ｸﾗｽ・牝,39.7,中団,6,8,9,中京,D,1800,良,1,1,１勝ｸﾗｽ・牝,38.5,先行,2
6,B,8,,,,,ルーラーリッチ,,セ,6,2,8,2,新潟,D,1800,良,9,13,苗場特別･2勝,38.6,中団,9,5,30,東京,D,2100,良,8,15,２勝ｸﾗｽ,39.0,後方,7,4,12,中山,D,2400,良,7,10,印西特Ｈ･2勝,38.3,中団,6,2,28,中山,D,1800,稍,5,15,２勝ｸﾗｽ,38.2,中団,7,1,12,中山,D,2400,良,8,14,成田特別･2勝,39.9,中団,9
6,,9,,,,,クリフハンガー,,セ,5,5,7,11,福島,T,2600,良,11,13,信夫山特･2勝,36.9,中団,3,6,20,東京,T,2400,稍,6,6,町田特Ｈ･2勝,35.6,後方,12,3,28,中山,T,2000,稍,10,6,２勝ｸﾗｽ,36.3,先行,3,3,7,中山,T,2500,稍,10,5,潮来特Ｈ･2勝,38.6,先行,7,1,17,中山,T,2200,良,1,6,１勝ｸﾗｽ,35.2,差し,連
7,B,10,,,,,コスモコンフェルマ,,牡,4,11,5,30,東京,D,2100,良,11,5,２勝ｸﾗｽ,41.4,先行,10,3,22,中京,D,1900,良,15,11,弥富特別･2勝,39.3,中団,4,2,21,阪神,D,1800,良,2,10,２勝ｸﾗｽ,38.0,先行,6,1,12,中山,D,2400,良,11,11,成田特別･2勝,40.1,後方,3,12,20,中山,D,2400,良,14,9,香取特別･2勝,40.9,中団,10
7,,11,,,,,ヴォルスター,,牡,5,12,5,24,新潟,S,2890,稍,11,11,障害未勝利,13.9,中団,3,5,2,新潟,S,2890,重,12,10,障害未勝利,13.8,中団,6,3,21,阪神,D,1800,良,11,12,２勝ｸﾗｽ,40.0,後方,2,3,8,中山,D,1800,稍,10,11,２勝ｸﾗｽ,41.4,逃げ,3,2,12,船橋,D,1600,良,4,9,ハート,----,先行,8
8,B,12,,,,,ブレードサクセス,,牡,5,20,3,28,中山,D,1800,重,4,3,２勝ｸﾗｽ,38.7,逃げ,2,3,15,中山,D,1800,良,1,2,１勝ｸﾗｽ,39.1,逃げ,7,1,25,中山,D,1800,良,8,2,１勝ｸﾗｽ,41.7,逃げ,2,1,10,中山,D,1800,良,2,5,１勝ｸﾗｽ,38.8,先行,連,1,4,中山,D,1800,稍,9,5,１勝ｸﾗｽ,41.4,先行,3
8,,13,,,,,コーリンカルベラ,,牡,5,13,5,17,東京,D,1600,良,7,8,青梅特Ｈ･2勝,35.9,後方,2,5,2,東京,D,1600,稍,6,12,２勝ｸﾗｽ,35.7,後方,3,4,12,中山,D,2400,良,5,8,印西特Ｈ･2勝,37.6,後方,2,3,28,中山,D,1800,重,7,11,２勝ｸﾗｽ,38.3,後方,9,1,25,中山,D,1800,良,1,6,１勝ｸﾗｽ,38.8,差し,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081604020810,2026.8.16,日,新潟,2新8,10,,未勝利,ダート,1800,,4,良(暫定),晴(暫定),15,17:15,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,イサチルクイーン,,牝,3,30,1,18,中山,D,1800,良,5,1,未勝利・牝,42.4,中団,2,1,5,中山,D,1800,稍,2,2,未勝利・牝,41.2,逃げ,4,12,6,中山,D,1800,良,3,7,未勝利・牝*,39.9,差し,10,9,27,中山,D,1800,良,6,13,新馬,39.1,中団,初,,,,,,,,,,,,
2,,2,,,,,ユーゲットミー,,牝,3,11,5,31,東京,D,1600,良,9,6,未勝利・牝,38.7,中団,3,5,10,東京,D,1600,良,3,2,未勝利・牝,38.1,先行,2,4,26,福島,T,1800,良,9,9,未勝利,35.1,中団,22,11,23,東京,T,1800,良,15,12,未勝利・牝*,35.7,先行,連,11,15,福島,T,2000,良,9,12,未勝利*,36.1,中団,10
2,,3,,,,,シェリーシュシュ,,牝,3,3,7,25,新潟,D,1800,稍,7,5,未勝利・牝,42.2,中団,6,6,13,東京,T,2400,稍,10,7,未勝利,34.9,中団,4,5,16,東京,T,2000,良,7,4,未勝利・牝,34.0,中団,12,2,21,東京,T,2400,良,8,5,未勝利,35.3,中団,3,1,31,東京,T,1800,良,4,8,新馬,33.4,追込,初
3,,4,,,,,ワイルドミュール,,牝,3,5,7,11,福島,D,1700,良,7,5,未勝利・牝,38.8,中団,11,4,26,東京,D,1400,稍,消,--,未勝利・牝,----,,4,3,29,中京,D,1400,良,4,6,未勝利・牝,37.9,差し,8,1,31,東京,T,1600,良,10,6,未勝利,35.5,中団,11,11,15,東京,T,1600,良,5,4,新馬・牝,33.4,中団,初
3,,5,,,,,ディレクティオ,,牝,3,3,7,25,新潟,D,1800,稍,10,11,未勝利・牝,44.2,逃げ,18,3,22,中京,D,1800,良,10,13,未勝利・牝,39.5,中団,9,1,18,中山,D,1800,良,8,12,未勝利,41.1,後方,2,1,5,中山,D,1800,稍,10,8,未勝利・牝,42.3,後方,12,10,11,東京,D,1600,稍,9,8,新馬,38.8,後方,初
4,,6,,,,,ノアレジェンド,,牝,3,2,8,1,新潟,D,1800,稍,11,9,未勝利・牝,42.4,中団,6,6,20,東京,D,1400,不,10,14,未勝利・牝,36.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ソフィアプルーマ,,牝,3,8,6,20,東京,D,1600,不,9,13,未勝利,38.7,先行,2,6,6,東京,D,1600,稍,6,12,未勝利・牝,37.9,後方,3,5,17,東京,D,1600,良,6,11,未勝利・牝,38.1,後方,3,4,25,東京,D,1600,稍,7,12,未勝利・牝,40.1,中団,9,2,22,東京,D,1400,良,13,14,未勝利,38.1,中団,9
5,,8,,,,,バイアブランカ,,牝,3,6,7,5,福島,D,1700,良,10,3,未勝利・牝,41.4,先行,6,5,23,東京,D,1600,重,7,9,未勝利・牝,38.0,中団,8,3,29,中山,D,1800,稍,8,3,未勝利・牝,41.1,中団,4,3,1,中山,D,1800,稍,4,4,未勝利・牝,41.3,先行,4,2,1,東京,D,1600,良,5,7,未勝利・牝,38.4,中団,初
5,,9,,,,,バーヴァンシー,,牝,3,3,7,25,新潟,D,1800,稍,4,3,未勝利・牝,40.7,差し,3,7,5,福島,D,1700,良,5,1,未勝利・牝,39.1,中団,5,5,31,東京,D,1600,良,6,5,未勝利・牝,38.2,中団,3,5,10,東京,D,1600,良,2,5,未勝利・牝,36.9,追込,2,4,26,東京,D,1400,稍,7,12,未勝利・牝,37.6,中団,15
6,,10,,,,,ラショナルポイント,,牝,3,6,7,4,函館,D,1700,良,6,3,未勝利・牝,40.3,先行,4,6,6,東京,D,1600,稍,3,1,未勝利・牝,37.3,差し,12,3,15,中山,D,1800,良,2,6,未勝利・牝,39.5,先行,15,11,29,東京,T,1600,良,7,4,新馬,34.2,中団,初,,,,,,,,,,,,
6,,11,,,,,ナイア,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,,,,,ベアエクスプレス,,牝,3,3,7,25,新潟,D,1800,稍,5,8,未勝利・牝,41.9,先行,2,7,11,福島,D,1700,良,6,11,未勝利・牝,38.4,中団,6,5,31,東京,D,1600,良,10,15,未勝利・牝,38.2,後方,3,5,9,東京,D,1600,良,13,12,未勝利,38.3,後方,初,,,,,,,,,,,,
7,,13,,,,,デルマザオウ,,牝,3,4,7,19,福島,D,1700,良,2,4,未勝利・牝,39.2,先行,2,7,5,福島,D,1700,良,2,7,未勝利・牝,40.2,先行,4,6,6,東京,D,1600,稍,7,10,未勝利・牝,38.7,中団,3,5,17,東京,D,1600,良,7,12,未勝利・牝,38.5,後方,初,,,,,,,,,,,,
8,B,14,,,,,カグヤヒメ,,牝,3,10,6,6,東京,D,1600,稍,11,6,未勝利・牝,39.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,カーボフリオ,,牝,3,3,7,25,新潟,D,1800,稍,3,1,未勝利・牝,40.5,差し,7,6,7,東京,D,1400,良,6,1,未勝利・牝,37.7,後方,3,5,16,東京,D,1400,良,2,4,未勝利・牝,36.6,追込,3,4,26,東京,D,1400,稍,4,8,未勝利・牝,37.0,差し,3,4,4,中山,D,1200,稍,8,8,未勝利,38.9,先行,7
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081604020811,2026.8.16,日,新潟,2新8,11,,1勝,芝,2400,A,4,良(暫定),晴(暫定),18,17:45,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ポッドクロス,,牡,3,19,4,4,中山,T,2200,稍,2,2,山吹賞･1勝*,35.7,先行,11,1,18,中山,T,2000,良,11,15,京成杯G3,34.3,後方,3,12,27,中山,T,2000,良,1,4,未勝利*,36.1,差し,8,11,1,東京,T,2000,稍,3,2,未勝利*,33.9,先行,3,10,13,東京,T,1800,良,2,3,新馬,33.9,追込,初
2,,2,,,,,マイネルアウルム,,牡,4,12,5,24,東京,T,2400,良,1,4,１勝ｸﾗｽ,34.1,差し,連,5,17,新潟,T,2000,良,4,3,１勝ｸﾗｽ,33.7,差し,4,4,19,福島,T,2000,良,4,2,１勝ｸﾗｽ,35.0,差し,連,4,12,福島,T,2000,良,3,1,１勝ｸﾗｽ・若,35.4,差し,7,2,22,小倉,T,2000,良,6,2,１勝ｸﾗｽ,36.2,先行,2
3,B,3,,,,,ウインターブレス,,牡,3,9,6,13,東京,T,2400,稍,1,4,未勝利,34.3,差し,4,5,17,新潟,T,2000,良,4,2,未勝利・若,36.5,差し,7,3,29,中山,T,2200,良,9,2,未勝利,37.6,先行,3,3,7,中山,T,2200,稍,2,3,未勝利,36.1,先行,8,1,12,中山,T,2000,良,3,9,未勝利,35.9,差し,3
4,,4,,,,,ヴィジョンメーカー,,牡,4,26,2,15,東京,T,2400,良,2,2,１勝ｸﾗｽ,34.5,ﾏｸﾘ,7,12,27,中山,T,2200,良,8,4,１勝ｸﾗｽ,35.7,中団,19,8,16,新潟,T,2400,良,1,1,未勝利,35.6,先行,3,7,27,新潟,T,2200,良,3,4,未勝利,34.8,先行,4,6,29,福島,T,2000,良,4,5,未勝利,35.2,差し,6
5,,5,,,,,ジュンライデン,,牡,4,5,7,11,小倉,T,2600,良,4,7,英彦山特･1勝,35.9,先行,16,3,22,阪神,T,2400,良,6,3,１勝ｸﾗｽ,34.4,中団,3,2,28,小倉,T,2600,稍,9,4,脊振山特･1勝,38.0,逃げ,16,11,9,福島,T,2600,良,6,3,１勝ｸﾗｽ,34.9,後方,4,10,12,京都,T,2400,良,4,6,１勝ｸﾗｽ,33.9,差し,21
6,,6,,,,,フレキシブル,,牝,3,6,7,4,福島,T,2000,良,1,3,未勝利・牝,35.9,差し,3,6,13,東京,T,2400,稍,3,10,未勝利,34.8,先行,4,5,17,東京,T,2400,良,5,5,未勝利,34.7,中団,3,4,25,東京,T,1800,良,8,7,未勝利・牝,34.5,後方,8,2,28,中山,D,1200,重,8,5,未勝利,36.3,後方,7
7,,7,,,,,ベルウッドバイオ,,牡,3,11,5,30,東京,T,2000,良,1,3,未勝利,33.8,差し,3,5,10,東京,T,2000,良,3,4,未勝利,33.9,差し,3,4,18,中山,T,1600,良,7,3,未勝利,34.8,後方,2,4,4,中山,T,1600,良,7,9,未勝利,34.7,中団,11,1,18,中山,D,1800,良,6,6,未勝利,40.5,中団,4
8,,8,,,,,コスモナエマ,,牝,3,3,7,25,新潟,T,1800,良,8,6,１勝ｸﾗｽ,34.6,先行,4,6,27,函館,T,2000,稍,11,4,１勝ｸﾗｽ,37.5,先行,2,6,14,函館,T,1800,良,7,3,八雲特別･1勝,35.6,先行,10,4,5,中山,T,2000,重,1,4,未勝利,36.6,逃げ,4,3,7,中山,T,2000,稍,5,6,未勝利・牝,36.3,先行,26
8,,9,,,,,ポルトフェリス,,牝,5,12,5,24,東京,T,2400,良,2,5,１勝ｸﾗｽ,34.8,先行,78,11,23,東京,T,2400,良,7,7,１勝ｸﾗｽ,36.2,先行,31,4,21,東京,T,2400,良,1,3,未勝利,34.3,逃げ,7,3,3,中山,T,2000,稍,6,2,未勝利・牝,36.1,中団,10,12,23,中山,T,1800,良,3,3,新馬,35.3,差し,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081604020812,2026.8.16,日,新潟,2新8,12,,未勝利,ダート,1800,,4,良(暫定),晴(暫定),15,18:20,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ブロッコロ,,牝,3,2,8,2,新潟,T,1400,良,16,16,未勝利,35.8,後方,30,1,4,中山,D,1200,稍,6,9,新馬,39.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,メイショウバリスタ,,牡,3,3,7,25,新潟,D,1200,稍,7,10,未勝利,38.4,中団,10,5,16,東京,D,1300,良,11,8,未勝利,37.0,後方,8,3,22,中山,D,1200,良,10,9,未勝利,37.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,マーゴットライズ,,牡,3,3,7,26,新潟,D,1800,不,3,9,未勝利,38.1,差し,4,6,27,福島,D,1700,稍,8,9,未勝利,39.6,中団,6,5,16,東京,D,1600,良,12,8,未勝利,38.7,後方,3,4,26,東京,T,1800,良,14,7,未勝利,34.5,後方,16,1,5,中山,T,2000,良,17,7,未勝利,36.7,後方,13
3,,4,,,,,パルミエ,,牝,3,2,8,1,新潟,T,2000,良,16,15,未勝利・牝,35.6,後方,12,5,10,東京,T,2000,良,10,12,未勝利,35.0,先行,9,3,8,中山,D,1800,稍,15,6,未勝利・牝,45.5,中団,9,1,5,中山,D,1800,稍,5,5,未勝利・牝,40.6,中団,7,11,15,福島,T,2000,良,13,12,新馬,36.7,後方,初
3,,5,,,,,ノクターナルハント,,セ,3,2,8,1,新潟,D,1800,稍,13,11,未勝利,41.9,後方,36,11,24,東京,T,1400,良,9,10,新馬,34.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,ギレイ,,牡,3,8,6,20,阪神,D,1800,稍,12,6,未勝利,40.1,後方,9,4,18,阪神,D,2000,良,8,11,未勝利,38.8,先行,3,3,29,阪神,D,2000,良,5,4,未勝利,38.7,後方,3,3,8,阪神,D,1800,良,6,8,未勝利,38.4,後方,8,1,11,京都,D,1800,良,8,10,未勝利,38.7,中団,3
4,,7,,,,,キタイノホシ,,牡,3,連,8,8,新潟,D,1800,良,6,7,未勝利,40.7,中団,9,6,7,東京,D,2100,良,8,6,未勝利,40.0,先行,4,5,9,東京,D,2100,良,4,7,未勝利,38.5,差し,2,4,25,東京,D,2100,稍,3,9,未勝利,39.5,差し,21,11,30,東京,D,1600,良,7,12,未勝利*,38.5,中団,3
5,,8,,,,,ウィゾマニア,,牡,3,2,8,5,船橋,D,1600,良,2,11,ナティ,----,逃げ,8,6,7,東京,D,1300,良,10,14,未勝利,38.6,中団,4,5,12,金沢,D,1500,良,5,5,加賀獅,----,先行,4,4,11,福島,D,1150,良,12,15,未勝利,37.4,後方,初,,,,,,,,,,,,
5,,9,,,,,ディメンシア,,牡,3,5,7,12,福島,D,1700,稍,11,14,未勝利,39.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,,,,,ヤマタケボニータ,,牡,3,2,8,2,新潟,D,1800,良,4,9,未勝利,39.9,差し,3,7,11,福島,D,1700,良,5,14,未勝利,38.7,中団,4,6,13,東京,D,1600,稍,10,14,未勝利,38.2,後方,3,5,23,新潟,D,1800,稍,7,12,未勝利・若,40.0,中団,2,5,10,新潟,D,1800,良,10,11,未勝利,39.5,中団,32
6,,11,,,,,ロジキセキ,,牡,3,3,7,26,新潟,D,1800,不,2,4,未勝利,38.8,逃げ,4,6,28,福島,D,1700,良,5,9,未勝利,38.1,先行,3,6,7,東京,D,2100,良,13,10,未勝利,41.4,中団,3,5,16,新潟,D,1800,良,5,14,未勝利,39.1,中団,15,2,1,東京,D,2100,良,11,9,未勝利,41.2,中団,4
7,B,12,,,,,レプレセンタル,,牡,3,12,5,23,新潟,T,2400,稍,15,12,未勝利,39.4,後方,10,3,14,中山,D,1800,良,16,5,未勝利,42.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,13,,,,,タマモブレイキン,,牡,3,2,8,1,新潟,D,1800,稍,2,3,未勝利,40.9,逃げ,6,6,20,東京,D,1600,不,14,6,未勝利,37.8,後方,2,6,6,東京,D,1600,良,4,10,未勝利,37.4,差し,3,5,16,新潟,D,1800,良,6,8,未勝利,39.1,中団,2,5,3,東京,D,1600,稍,7,9,未勝利,38.1,後方,7
8,,14,,,,,チャチャット,,牝,3,3,7,26,新潟,T,2000,不,14,14,未勝利,37.1,後方,連,7,19,福島,T,1800,良,16,8,未勝利,37.5,後方,4,6,20,東京,T,1800,稍,8,9,未勝利,35.7,先行,12,3,28,中山,T,1600,稍,7,6,未勝利,35.7,中団,14,12,20,中山,T,1800,良,13,8,未勝利*,35.4,後方,3
8,,15,,,,,パワポケウォーズ,,牡,3,連,8,8,新潟,D,1800,良,9,12,未勝利,41.6,後方,2,7,26,新潟,D,1800,不,4,12,未勝利,38.4,差し,2,7,11,福島,D,1700,良,12,15,未勝利,39.3,後方,13,4,11,中山,D,1800,重,10,11,未勝利,40.7,後方,2,3,29,中山,D,1800,稍,6,13,未勝利,41.2,後方,10
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081607020801,2026.8.16,日,中京,2名8,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),18,09:50,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,スマートメモリー,,牝,2,7,6,27,小倉,T,1200,重,2,3,未勝利*,34.5,先行,2,6,13,阪神,T,1200,良,6,9,新馬,34.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,インディジャズ,,牝,2,7,6,28,小倉,T,1200,良,4,1,新馬,37.0,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ヤマトデュノール,,牡,2,3,7,25,中京,T,1400,良,13,13,新馬,35.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ナムラメアリー,,牝,2,4,7,18,小倉,T,1200,良,3,3,新馬,35.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,バクソウシャチョウ,,牡,2,5,7,11,小倉,T,1200,良,2,3,未勝利*,36.1,逃げ,3,6,21,阪神,T,1600,稍,6,4,新馬,35.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,ラホーヤアイズ,,牝,2,5,7,11,小倉,T,1200,良,3,8,未勝利*,35.8,先行,4,6,13,阪神,T,1200,良,4,5,新馬,34.0,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,メイケイリチャード,,牡,2,8,6,21,阪神,T,1600,稍,7,8,新馬,35.4,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
