レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041803010301,2026.4.18,土,福島,1福3,1,,未勝利,ダート,1150,,2,良(暫定),晴(暫定),16,09:45,,馬齢,３歳
6,,6,,,,,エチゴドラゴン,,牡,3,4,3,21,阪神,T,2000,良,5,8,若葉Ｓ(L),34.4,後方,26,9,20,阪神,T,2000,良,1,1,未勝利*,36.3,逃げ,3,8,30,中京,T,2000,良,2,3,未勝利*,33.7,先行,7,7,13,小倉,T,2000,良,2,4,新馬,34.9,逃げ,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020706,2026.4.18,土,阪神,2阪7,6,,1勝,ダート,1800,,4,稍(暫定),曇(暫定),16,12:45,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,シャンデヴィーニュ,,牝,3,5,3,14,阪神,D,1800,良,1,9,未勝利・牝,39.2,逃げ,5,2,10,京都,D,1200,良,12,10,未勝利,39.7,中団,2,1,25,京都,D,1400,良,7,11,未勝利・牝,38.5,逃げ,10,11,16,京都,D,1200,良,10,7,未勝利*,38.9,中団,4,10,18,新潟,T,1200,良,9,11,未勝利*,35.5,中団,13
2,,2,,,,,エイコーンドリーム,,牝,3,6,3,8,阪神,D,1800,良,8,9,１勝ｸﾗｽ・牝*,39.5,先行,2,2,21,阪神,D,1800,良,1,2,新馬,37.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ショコラプリン,,牝,3,13,1,17,京都,D,1800,良,2,3,１勝ｸﾗｽ*,36.7,逃げ,10,11,8,京都,D,1800,良,1,1,未勝利・牝*,37.7,逃げ,7,9,21,阪神,D,1800,良,4,1,未勝利*,38.9,差し,2,9,7,中山,D,1800,良,2,1,新馬,40.6,先行,初,,,,,,,,,,,,
3,,4,,,,,グラシアムヘール,,牝,3,6,3,8,阪神,D,1800,良,3,4,１勝ｸﾗｽ・牝*,38.8,差し,5,2,1,京都,D,1800,良,1,3,未勝利・牝,37.0,差し,14,10,26,京都,T,1800,稍,7,2,新馬,34.9,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,サリカリーフォリア,,牝,3,7,2,28,小倉,D,1700,重,11,12,１勝ｸﾗｽ*,40.0,後方,7,1,10,京都,D,1800,良,9,11,１勝ｸﾗｽ*,38.6,逃げ,11,10,26,京都,D,1800,重,1,3,未勝利・牝*,38.4,逃げ,5,9,21,阪神,D,1800,良,2,7,新馬,37.4,先行,初,,,,,,,,,,,,
4,,6,,,,,シュネルアンジュ,,牝,3,6,3,8,阪神,D,1800,良,2,1,１勝ｸﾗｽ・牝*,38.3,差し,5,1,31,京都,D,1800,良,5,4,１勝ｸﾗｽ*,36.8,中団,10,11,23,京都,D,1800,良,1,2,新馬・牝,37.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ケイツーリーブル,,牝,3,2,4,5,中山,D,1800,重,4,7,１勝ｸﾗｽ*,38.2,差し,7,2,18,大井,D,1800,良,4,8,雲取賞G3,----,差し,2,1,31,東京,D,1600,良,9,12,１勝ｸﾗｽ*,37.3,後方,6,12,20,中山,D,1800,良,1,5,未勝利・牝*,39.1,先行,4,11,24,東京,D,1600,良,4,8,未勝利*,37.6,差し,2
5,,8,,,,,ロイスター,,牝,3,3,3,29,阪神,D,1800,良,1,6,未勝利・牝,37.8,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,キタノサリスカ,,牝,3,3,3,28,中京,D,1800,稍,1,11,未勝利・牝,38.6,先行,4,2,28,阪神,D,1400,良,10,13,未勝利・牝,39.2,後方,11,12,13,阪神,D,1400,良,6,12,新馬,37.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,,,,,ヴェールミューズ,,牝,3,5,3,14,中京,D,1800,良,1,1,未勝利・牝,38.5,先行,2,3,1,阪神,D,1800,良,2,6,未勝利・牝,39.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,デールエルバハリ,,牝,3,6,3,8,阪神,D,1800,良,6,15,１勝ｸﾗｽ・牝*,38.8,後方,9,1,5,京都,D,1800,良,9,11,１勝ｸﾗｽ*,38.7,中団,3,12,14,中山,D,1800,稍,10,15,１勝ｸﾗｽ*,38.9,後方,13,9,13,中山,D,1800,不,1,2,未勝利・牝*,38.5,差し,2,8,30,札幌,D,1700,重,7,8,新馬,37.4,後方,初
7,,12,,,,,ペトリコール,,牝,3,2,4,4,阪神,D,1800,稍,1,1,未勝利・牝,37.0,先行,12,1,11,京都,D,1800,良,2,1,新馬・牝,40.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ジョアン,,牝,3,4,3,21,阪神,D,1400,良,8,10,１勝ｸﾗｽ*,36.8,中団,7,2,1,京都,D,1400,良,11,8,１勝ｸﾗｽ・牝*,38.2,後方,8,12,7,阪神,D,1400,良,1,1,未勝利*,37.7,先行,4,11,9,京都,D,1400,稍,3,3,新馬,37.0,先行,初,,,,,,,,,,,,
8,,14,,,,,リアンドゥクール,,牝,3,9,2,14,京都,D,1800,稍,1,1,新馬,37.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,ヴァレンティーニ,,牝,3,7,3,1,中山,D,1800,稍,6,5,１勝ｸﾗｽ*,39.2,ﾏｸﾘ,25,9,7,中山,D,1800,良,1,5,新馬,39.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020707,2026.4.18,土,阪神,2阪7,7,,1勝,芝,1600,B,2,良(暫定),曇(暫定),18,13:15,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ヤエギリ,,牝,4,16,12,27,阪神,T,1800,良,3,5,１勝ｸﾗｽ,34.4,先行,9,10,26,新潟,T,2000,稍,4,4,１勝ｸﾗｽ,34.9,逃げ,11,8,9,中京,T,2000,良,4,5,香嵐渓特･1勝,34.3,先行,7,6,21,東京,T,1800,良,5,7,１勝ｸﾗｽ,34.7,先行,7,5,3,京都,T,1800,稍,1,4,未勝利,34.3,先行,10
2,,2,,,,,エーデルヴェーグ,,牝,4,5,3,15,阪神,T,1600,良,2,1,１勝ｸﾗｽ,34.1,差し,3,2,21,阪神,T,1600,良,4,2,１勝ｸﾗｽ,34.7,先行,16,11,1,京都,T,1600,良,9,1,１勝ｸﾗｽ,33.6,中団,12,8,9,中京,T,1600,良,2,2,１勝ｸﾗｽ・牝,33.5,差し,11,5,24,京都,T,1800,良,1,1,未勝利・牝,33.9,先行,6
3,,3,,,,,ヴァージル,,牡,4,3,3,29,阪神,T,1400,良,6,4,１勝ｸﾗｽ,33.7,後方,7,2,8,小倉,T,1200,良,7,2,１勝ｸﾗｽ,34.7,中団,13,11,9,京都,T,1400,重,5,5,１勝ｸﾗｽ,34.5,中団,3,10,18,京都,T,1400,良,10,3,１勝ｸﾗｽ,33.0,後方,5,9,13,阪神,T,1400,良,2,3,１勝ｸﾗｽ,34.3,追込,6
3,,4,,,,,ギルトエッジ,,牡,5,17,12,21,中京,T,1600,稍,12,13,１勝ｸﾗｽ,35.8,中団,9,10,17,園田,D,1400,良,1,1,Ｃ３一,----,先行,18,6,13,園田,D,1400,稍,1,2,Ｃ２二,----,先行,3,5,23,園田,D,1400,良,1,1,Ｃ３一,----,差し,15,2,6,姫路,D,1500,良,3,1,広渡町,----,差し,4
4,B,5,,,,,アスクヴォルテージ,,牡,4,3,3,29,中京,T,1600,良,3,5,１勝ｸﾗｽ,33.6,差し,5,2,22,阪神,D,1800,良,9,2,１勝ｸﾗｽ,41.5,先行,4,1,25,京都,T,1800,良,5,7,１勝ｸﾗｽ,35.2,先行,26,7,26,新潟,T,1800,良,9,3,１勝ｸﾗｽ,33.9,後方,12,5,4,東京,T,2000,良,9,10,プリンシ(L),34.4,中団,2
4,,6,,,,,リオンプライム,,牝,4,3,3,29,阪神,T,1400,良,10,11,１勝ｸﾗｽ,34.5,後方,2,3,15,阪神,T,1600,良,10,8,１勝ｸﾗｽ,34.6,後方,17,11,15,京都,T,1600,良,7,16,１勝ｸﾗｽ,33.6,後方,連,11,9,福島,T,1800,良,7,5,二本松特･1勝,36.3,中団,3,10,18,新潟,T,1800,良,5,9,１勝ｸﾗｽ,34.4,先行,7
5,,7,,,,,ヒルノセビリア,,牝,5,3,3,28,中京,T,1600,良,12,14,１勝ｸﾗｽ・牝,33.8,後方,31,8,23,中京,T,2000,良,8,8,１勝ｸﾗｽ・牝,35.9,先行,3,8,3,中京,T,1400,良,17,18,１勝ｸﾗｽ,34.1,後方,35,11,28,笠松,D,1600,稍,1,1,秋のみ,----,差し,2,11,19,笠松,D,1400,良,3,1,Ｃ５組,----,先行,連
5,,8,,,,,テイクイットオール,,牡,4,8,2,21,小倉,T,1200,良,16,11,１勝ｸﾗｽ,35.8,中団,14,11,15,京都,T,1600,良,6,14,１勝ｸﾗｽ,35.1,先行,2,11,1,京都,T,1600,良,12,13,１勝ｸﾗｽ,34.4,先行,8,9,6,札幌,T,1500,良,10,10,１勝ｸﾗｽ,36.6,先行,2,8,23,札幌,T,1500,稍,2,9,１勝ｸﾗｽ,36.4,先行,3
6,,9,,,,,シャインベック,,セ,4,3,3,29,阪神,T,1400,良,9,12,１勝ｸﾗｽ,34.7,中団,28,9,13,阪神,T,1400,良,7,11,１勝ｸﾗｽ,34.8,中団,18,5,11,京都,T,1600,良,5,4,１勝ｸﾗｽ*,36.2,中団,2,4,27,京都,T,1600,良,1,2,未勝利,35.1,差し,11,2,9,京都,T,2200,稍,4,4,未勝利,36.6,先行,2
6,,10,,,,,パシフィックハイ,,牝,5,9,2,14,小倉,T,1800,良,13,5,１勝ｸﾗｽ,36.3,先行,3,1,24,京都,D,1400,良,12,8,１勝ｸﾗｽ・牝,38.0,後方,6,12,14,阪神,D,1800,良,10,4,１勝ｸﾗｽ・牝,39.0,中団,9,10,13,京都,D,1800,良,7,6,１勝ｸﾗｽ・牝,39.0,先行,2,9,28,阪神,T,1800,良,16,10,１勝ｸﾗｽ,34.6,後方,2
7,,11,,,,,パスコード,,牝,4,3,3,29,中京,T,1600,良,2,4,１勝ｸﾗｽ,33.9,先行,5,2,21,小倉,T,1800,良,5,2,１勝ｸﾗｽ・牝,36.8,先行,5,1,18,京都,T,1600,良,3,2,１勝ｸﾗｽ,35.2,先行,4,12,21,中京,T,1600,稍,11,3,１勝ｸﾗｽ・牝,35.3,後方,15,9,6,阪神,T,1600,良,1,6,未勝利,34.5,先行,4
7,B,12,,,,,ゴールドブレス,,セ,5,4,3,21,中京,T,1600,良,4,2,１勝ｸﾗｽ,33.7,差し,連,3,14,中京,T,1600,良,10,2,１勝ｸﾗｽ,35.0,先行,12,12,21,中京,T,1600,稍,2,2,１勝ｸﾗｽ,35.2,差し,連,12,14,中京,T,1600,稍,2,1,１勝ｸﾗｽ,34.1,差し,8,10,19,新潟,T,1600,稍,2,3,１勝ｸﾗｽ,33.5,差し,4
8,B,13,,,,,エイヘンハールト,,牡,4,4,3,22,中京,T,1400,良,2,2,１勝ｸﾗｽ,33.8,差し,13,12,20,中京,T,1400,稍,4,1,１勝ｸﾗｽ,34.7,差し,2,12,7,中京,T,1400,良,2,4,１勝ｸﾗｽ,33.7,差し,15,8,24,中京,T,1400,良,1,2,未勝利,34.4,先行,2,8,9,中京,T,1400,良,2,7,未勝利,35.4,先行,10
8,,14,,,,,ラガークイン,,牝,5,8,2,21,阪神,T,1600,良,8,11,１勝ｸﾗｽ,34.1,後方,11,12,6,阪神,T,1600,良,7,8,１勝ｸﾗｽ,33.7,中団,8,10,13,東京,T,1600,良,13,8,１勝ｸﾗｽ,34.1,中団,8,8,16,中京,T,1600,良,3,3,１勝ｸﾗｽ,33.7,先行,11,5,31,京都,T,1600,良,12,6,１勝ｸﾗｽ,35.0,中団,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020708,2026.4.18,土,阪神,2阪7,8,,1勝,芝,2400,B,4,良(暫定),曇(暫定),18,13:45,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,レッドヴァリアート,,牡,4,3,3,29,中京,T,2200,良,5,9,１勝ｸﾗｽ,33.7,後方,18,11,24,福島,T,2600,良,8,2,磐梯山特･1勝,36.1,先行,6,10,12,東京,T,2400,良,4,5,１勝ｸﾗｽ,34.9,ﾏｸﾘ,13,7,12,函館,T,2600,良,1,7,未勝利,35.9,先行,2,6,28,函館,T,2000,稍,10,3,未勝利,38.1,中団,2
2,,2,,,,,ボナペティアスク,,牝,4,27,10,12,京都,T,2400,良,13,11,１勝ｸﾗｽ,33.5,後方,2,9,27,阪神,T,2200,良,10,10,１勝ｸﾗｽ,34.6,後方,2,9,15,阪神,T,2200,良,3,14,未勝利,35.9,差し,2,8,31,中京,D,1800,良,11,10,未勝利・牝,39.1,中団,2,8,16,中京,T,2200,良,14,14,未勝利,36.5,先行,2
3,,3,,,,,タイキジパング,,牡,5,3,3,28,中京,T,2000,良,外,--,１勝ｸﾗｽ,----,,4,3,1,小倉,T,2000,良,5,11,唐戸特別･1勝,34.4,後方,2,2,15,小倉,T,2000,稍,4,14,１勝ｸﾗｽ,35.0,追込,3,1,24,小倉,D,1700,良,9,11,１勝ｸﾗｽ,38.2,後方,15,10,10,園田,D,1700,良,消,--,スポニ,----,,5
4,,4,,,,,ノラリクラリ,,牡,4,9,2,15,東京,T,2400,良,4,1,１勝ｸﾗｽ,34.3,差し,4,1,18,京都,T,2400,良,3,1,１勝ｸﾗｽ,35.4,差し,7,11,29,東京,T,2400,良,2,2,１勝ｸﾗｽ,34.2,差し,7,10,12,東京,T,2400,良,2,4,１勝ｸﾗｽ,33.6,追込,2,9,27,阪神,T,2200,良,9,5,１勝ｸﾗｽ,34.8,中団,14
5,,5,,,,,ジーティートシオー,,牡,4,4,3,22,阪神,T,2400,良,外,--,１勝ｸﾗｽ,----,,3,2,28,小倉,T,2600,稍,10,10,脊振山特･1勝,37.5,中団,2,2,15,小倉,T,2600,稍,7,10,１勝ｸﾗｽ,35.6,先行,9,12,13,中京,T,2200,良,9,12,１勝ｸﾗｽ,34.0,後方,3,11,23,京都,T,2400,良,11,14,１勝ｸﾗｽ,34.8,中団,15
6,B,6,,,,,アットアブラスト,,セ,6,4,3,22,阪神,T,2400,良,9,6,１勝ｸﾗｽ,34.6,後方,6,2,7,京都,T,2400,良,8,8,１勝ｸﾗｽ,34.5,ﾏｸﾘ,3,1,18,京都,T,2400,良,7,7,１勝ｸﾗｽ,35.9,中団,4,12,21,阪神,T,2200,重,6,15,１勝ｸﾗｽ,36.3,後方,4,11,23,京都,T,2400,良,4,11,１勝ｸﾗｽ,34.2,追込,3
7,,7,,,,,クラッチプレイヤー,,牡,5,4,3,22,阪神,T,2400,良,2,5,１勝ｸﾗｽ,34.3,ﾏｸﾘ,5,2,15,東京,T,2400,良,10,8,１勝ｸﾗｽ,35.4,先行,7,12,27,中山,T,2200,良,11,10,１勝ｸﾗｽ,35.2,後方,5,11,24,福島,T,2600,良,3,10,磐梯山特･1勝,35.3,差し,2,11,8,福島,T,2000,良,9,8,三春駒特･1勝,35.0,後方,8
8,B,8,,,,,ドルチェリターン,,牡,4,2,4,5,阪神,T,2000,稍,3,2,１勝ｸﾗｽ,35.8,追込,7,2,15,京都,T,2000,良,3,3,１勝ｸﾗｽ,34.8,追込,連,2,7,京都,T,2400,良,5,7,１勝ｸﾗｽ,34.0,先行,3,1,18,京都,T,2400,良,6,8,１勝ｸﾗｽ,36.6,ﾏｸﾘ,8,11,23,京都,T,2400,良,13,8,１勝ｸﾗｽ,34.9,後方,2
8,B,9,,,,,マイネルビスマルク,,牡,4,4,3,22,阪神,T,2400,良,3,7,１勝ｸﾗｽ,33.8,追込,2,3,8,阪神,T,2000,良,6,7,１勝ｸﾗｽ,35.1,後方,2,2,22,小倉,T,2000,良,12,5,１勝ｸﾗｽ,36.5,中団,3,1,31,小倉,T,2000,良,2,9,１勝ｸﾗｽ,35.2,追込,22,8,30,中京,T,2200,良,4,5,未勝利,34.6,差し,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020709,2026.4.18,土,阪神,2阪7,9,吹田特別,2勝,ダート,1400,,2,稍(暫定),曇(暫定),16,14:15,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,メイショウゴールド,,牡,4,2,4,4,阪神,D,1200,稍,1,3,１勝ｸﾗｽ,36.0,先行,2,3,21,阪神,D,1200,良,6,5,１勝ｸﾗｽ,36.3,中団,11,1,4,京都,D,1200,良,7,5,１勝ｸﾗｽ,35.8,後方,2,12,20,阪神,D,1200,良,4,5,１勝ｸﾗｽ,36.9,先行,2,12,7,中京,D,1200,良,6,2,１勝ｸﾗｽ,36.4,後方,3
2,,2,,,,,ダノンキラウェア,,牡,5,4,3,21,中京,T,1400,良,5,2,岡崎特別･2勝,34.8,先行,3,2,28,阪神,T,1400,良,7,2,２勝ｸﾗｽ,34.2,中団,11,12,14,阪神,T,1600,良,3,2,甲東特別･2勝,34.3,追込,4,11,16,京都,T,1400,良,3,4,２勝ｸﾗｽ,34.2,差し,11,8,30,中京,T,1400,良,4,1,桑名特別･2勝,33.6,先行,3
3,,3,,,,,メイケイレイン,,牡,4,2,4,4,阪神,D,1400,重,3,4,２勝ｸﾗｽ,35.5,差し,9,1,31,京都,D,1400,良,2,6,長浜特別･2勝,35.7,差し,3,1,12,京都,D,1400,良,1,4,１勝ｸﾗｽ,36.6,先行,4,12,14,中京,D,1400,稍,2,1,１勝ｸﾗｽ,37.0,差し,3,11,23,京都,D,1400,良,4,3,１勝ｸﾗｽ,36.4,追込,9
3,,4,,,,,ヨリノレジェンド,,牡,4,4,3,22,阪神,D,1400,良,4,2,２勝ｸﾗｽ,35.5,追込,3,2,28,阪神,D,1400,良,1,3,１勝ｸﾗｽ,36.3,差し,7,1,11,京都,D,1800,良,4,3,１勝ｸﾗｽ,37.2,差し,3,12,21,中京,D,1800,稍,3,3,１勝ｸﾗｽ,37.9,差し,2,12,6,阪神,D,1800,良,8,1,１勝ｸﾗｽ,38.4,先行,10
4,,5,,,,,ペイドラロワール,,牡,4,6,3,8,阪神,D,1400,良,10,3,２勝ｸﾗｽ,37.9,中団,2,2,22,阪神,D,1400,良,2,8,２勝ｸﾗｽ,36.9,先行,9,12,20,中京,D,1400,稍,1,8,１勝ｸﾗｽ,37.0,先行,7,11,1,京都,D,1400,重,11,8,１勝ｸﾗｽ,37.6,中団,2,10,19,京都,D,1400,稍,3,7,１勝ｸﾗｽ,37.5,先行,連
4,,6,,,,,メイショウタムシバ,,牝,5,3,3,29,中京,D,1400,良,2,5,鈴鹿特別･2勝,36.6,先行,20,11,9,京都,D,1800,重,5,5,２勝ｸﾗｽ・牝,37.3,先行,4,10,12,京都,D,1800,良,4,8,２勝ｸﾗｽ・牝,37.2,差し,5,9,7,札幌,D,1700,稍,9,5,旭川特別･2勝,38.7,先行,5,8,2,札幌,D,1700,良,11,5,大倉山特･2勝,38.5,先行,2
5,,7,,,,,ワイノナオミ,,牝,5,5,3,15,中京,D,1200,良,6,7,伊良湖特･2勝,35.6,後方,6,1,31,京都,D,1400,良,13,7,長浜特別･2勝,36.0,後方,2,1,18,京都,D,1400,良,6,3,小倉山特･2勝,37.2,中団,6,12,6,中京,D,1200,良,2,3,中京日経･2勝,34.9,追込,4,11,8,京都,D,1400,良,3,7,亀岡特別･2勝,36.4,追込,3
5,,8,,,,,マッスルバック,,牡,5,6,3,8,阪神,D,1800,良,7,6,２勝ｸﾗｽ,36.8,後方,6,1,25,京都,D,1800,良,7,7,２勝ｸﾗｽ,37.2,先行,3,1,4,京都,D,1800,良,6,10,天ケ瀬特･2勝,37.6,先行,10,10,26,東京,D,1600,不,6,12,三鷹特別･2勝,34.6,後方,26,4,26,福島,D,1700,良,1,3,１勝ｸﾗｽ,37.9,先行,4
6,,9,,,,,リメンバーヒム,,牡,4,4,3,22,阪神,D,1400,良,5,9,２勝ｸﾗｽ,36.2,先行,2,3,8,阪神,D,1400,良,8,5,２勝ｸﾗｽ,37.6,先行,13,12,6,阪神,D,1400,良,10,7,２勝ｸﾗｽ,37.5,中団,2,11,22,京都,D,1400,良,2,4,２勝ｸﾗｽ,36.8,追込,9,9,21,阪神,D,1400,良,8,5,２勝ｸﾗｽ,36.7,中団,2
6,,10,,,,,プリンスノット,,牡,6,2,4,4,阪神,D,1400,重,4,11,２勝ｸﾗｽ,35.1,追込,6,2,22,阪神,D,1400,良,9,11,２勝ｸﾗｽ,36.7,後方,3,1,31,京都,D,1400,良,6,10,長浜特別･2勝,36.0,後方,3,1,10,京都,T,1200,良,7,17,鹿ケ谷Ｈ･2勝,33.6,中団,7,11,22,京都,D,1400,良,6,14,２勝ｸﾗｽ,36.7,後方,23
7,,11,,,,,ユウトザレン,,牡,4,11,1,31,京都,D,1400,良,4,4,長浜特別･2勝,36.6,差し,3,1,11,京都,D,1400,良,3,4,２勝ｸﾗｽ,36.5,差し,10,11,2,京都,D,1200,稍,9,2,２勝ｸﾗｽ,36.3,中団,3,10,12,東京,D,1300,良,4,1,２勝ｸﾗｽ,36.4,差し,20,5,24,京都,D,1400,良,1,1,１勝ｸﾗｽ*,37.0,先行,3
7,,12,,,,,ホウオウゴールド,,牡,4,3,3,28,中京,D,1400,稍,1,3,１勝ｸﾗｽ,35.6,追込,6,2,15,東京,D,1400,良,5,3,１勝ｸﾗｽ,36.0,中団,3,1,24,中山,D,1200,良,3,3,１勝ｸﾗｽ,36.7,差し,3,1,5,中山,D,1200,稍,4,3,１勝ｸﾗｽ,36.2,差し,10,10,25,東京,D,1400,稍,4,4,１勝ｸﾗｽ,36.6,先行,3
8,,13,,,,,カルパ,,牡,5,3,3,29,中京,D,1400,良,3,6,鈴鹿特別･2勝,36.2,差し,3,3,8,阪神,D,1400,良,4,7,２勝ｸﾗｽ,36.9,差し,8,1,11,京都,D,1400,良,7,6,２勝ｸﾗｽ,37.0,中団,11,10,25,東京,D,1400,稍,5,4,２勝ｸﾗｽ,35.3,中団,12,8,2,中京,D,1400,良,1,3,１勝ｸﾗｽ,37.5,差し,15
8,,14,,,,,クリノラピダス,,牡,4,4,3,24,高知,D,1400,稍,5,6,はりま,----,後方,4,2,22,阪神,D,1400,良,13,16,２勝ｸﾗｽ,37.5,中団,4,1,25,小倉,D,1700,良,12,15,響灘特別･2勝,37.0,後方,16,10,4,京都,D,1800,不,11,13,２勝ｸﾗｽ,37.4,中団,3,9,13,中山,D,2400,不,10,11,松戸特Ｈ･2勝,38.1,後方,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020710,2026.4.18,土,阪神,2阪7,10,丹波特別,2勝,芝,1400,B,2,良(暫定),曇(暫定),18,14:50,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ライラ,,牝,4,3,3,28,中京,T,1400,良,2,4,フィリピ･2勝,34.1,逃げ,66,12,21,京都,T,1400,良,1,7,万両賞･1勝*,34.0,逃げ,連,12,15,中山,T,1600,良,1,1,未勝利*,35.0,逃げ,2,12,1,中山,T,1600,良,2,4,未勝利*,35.1,先行,4,11,2,東京,T,1600,稍,4,5,未勝利・牝*,35.0,先行,3
2,,2,,,,,タイキヴァンクール,,牡,5,4,3,21,中京,T,1400,良,7,8,岡崎特別･2勝,35.3,先行,3,2,28,阪神,T,1400,良,4,3,２勝ｸﾗｽ,34.7,先行,8,1,4,京都,T,1400,良,8,4,２勝ｸﾗｽ,34.3,先行,2,12,21,中京,T,1400,稍,3,13,尾張特Ｈ･2勝,35.7,逃げ,6,11,8,福島,T,1200,良,15,5,飯坂温泉･2勝,35.3,後方,17
