レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061402010201,2026.6.14,日,函館,1函2,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,09:50,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ペルセポネ,,牝,3,16,2,22,阪神,D,1400,良,9,10,１勝ｸﾗｽ*,39.4,先行,3,2,1,京都,D,1400,良,16,9,１勝ｸﾗｽ・牝*,40.8,逃げ,6,12,21,中京,D,1400,稍,1,4,新馬,37.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,モズイージス,,牡,5,13,3,14,中京,D,1200,良,6,8,１勝ｸﾗｽ,37.3,先行,3,2,21,阪神,T,1600,良,12,16,１勝ｸﾗｽ,34.4,後方,2,2,8,小倉,T,1800,良,7,10,１勝ｸﾗｽ・若,36.4,先行,10,11,30,高知,D,1600,良,1,2,広島県,----,逃げ,2,11,16,高知,D,1300,稍,9,3,中津渓,----,後方,2
2,,3,,,,,クインズシャウラ,,牝,5,4,5,16,新潟,D,1200,良,5,4,１勝ｸﾗｽ・牝,37.6,後方,11,3,1,阪神,D,1200,良,6,5,１勝ｸﾗｽ・牝,36.6,中団,2,2,14,京都,D,1200,稍,4,7,１勝ｸﾗｽ,36.7,差し,9,12,13,中京,D,1200,良,7,6,１勝ｸﾗｽ・牝,36.5,後方,7,10,25,新潟,D,1200,良,3,9,１勝ｸﾗｽ・牝,36.7,差し,4
2,,4,,,,,ランドプリメーロ,,牡,4,12,3,19,園田,D,1400,重,11,5,藻川特,----,先行,10,1,9,笠松,D,1400,良,1,1,祝☆第,----,先行,4,12,16,笠松,D,1400,良,3,2,冬の稲,----,先行,5,11,6,笠松,D,1400,良,1,1,オキザ,----,先行,5,10,8,笠松,D,1400,良,1,1,亮二＆,----,逃げ,4
3,,5,,,,,オースミライト,,牝,4,4,5,16,新潟,D,1200,良,2,7,１勝ｸﾗｽ・牝,37.9,先行,6,4,4,阪神,D,1200,稍,9,14,１勝ｸﾗｽ,37.4,中団,連,3,28,中京,D,1400,稍,8,13,１勝ｸﾗｽ,37.7,先行,22,10,26,京都,D,1800,重,11,11,１勝ｸﾗｽ・牝,38.4,中団,2,10,13,京都,D,1200,良,15,15,１勝ｸﾗｽ,37.4,後方,14
3,B,6,,,,,ディーエストッキー,,牡,5,3,5,24,新潟,D,1200,稍,4,10,１勝ｸﾗｽ・若,36.3,追込,2,5,10,新潟,D,1200,良,5,10,１勝ｸﾗｽ・若,36.6,後方,7,3,21,阪神,D,1200,良,7,6,１勝ｸﾗｽ,36.1,後方,2,3,7,阪神,D,1200,稍,4,8,１勝ｸﾗｽ,36.1,追込,5,2,1,京都,D,1400,良,6,6,１勝ｸﾗｽ,37.8,先行,8
4,,7,,,,,グランデスフィーダ,,牡,6,3,5,24,新潟,D,1200,稍,2,5,１勝ｸﾗｽ・若,36.7,先行,連,5,16,京都,D,1200,良,2,3,１勝ｸﾗｽ,36.1,先行,5,4,11,福島,D,1150,良,6,3,１勝ｸﾗｽ,37.0,中団,3,3,22,中京,D,1200,良,3,4,１勝ｸﾗｽ,36.4,差し,2,3,7,阪神,D,1200,稍,5,6,１勝ｸﾗｽ,36.8,中団,8
4,B,8,,,,,カネコメファミリー,,牝,5,4,5,16,京都,D,1200,良,5,2,１勝ｸﾗｽ,36.8,逃げ,4,4,18,阪神,D,1200,良,5,7,１勝ｸﾗｽ,38.1,逃げ,2,4,4,阪神,D,1200,稍,8,4,１勝ｸﾗｽ,37.3,逃げ,45,5,25,新潟,D,1200,稍,3,1,１勝ｸﾗｽ・牝,37.6,逃げ,3,5,3,京都,D,1200,重,4,2,１勝ｸﾗｽ,36.5,先行,6
5,,9,,,,,エリカヴェローナ,,牝,5,18,2,7,京都,D,1200,良,3,4,１勝ｸﾗｽ,36.9,差し,3,1,17,京都,D,1400,良,9,4,１勝ｸﾗｽ,37.7,逃げ,10,11,8,福島,D,1700,良,9,6,１勝ｸﾗｽ,39.8,先行,27,5,6,園田,D,1400,重,1,1,Ｃ１　,----,先行,4,4,3,園田,D,1400,良,1,1,☆ＳＫ,----,先行,6
5,,10,,,,,メイショウハボマイ,,牡,4,9,4,11,福島,D,1150,良,13,15,１勝ｸﾗｽ,37.6,後方,8,2,14,京都,D,1200,稍,13,13,１勝ｸﾗｽ,38.3,先行,12,11,24,福島,D,1150,良,12,13,１勝ｸﾗｽ,37.6,中団,5,10,18,新潟,D,1200,良,12,13,１勝ｸﾗｽ・若,38.5,後方,7,8,30,札幌,D,1000,重,11,9,１勝ｸﾗｽ,36.0,先行,3
6,B,11,,,,,アームズレジェンド,,牡,3,11,3,29,阪神,D,1200,良,2,3,１勝ｸﾗｽ*,36.8,先行,3,3,8,阪神,D,1200,良,1,1,未勝利,37.6,先行,18,11,2,京都,D,1400,稍,3,1,新馬,38.9,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,レッドレベンディス,,牡,3,11,3,28,阪神,D,1200,稍,1,3,未勝利,37.0,差し,4,2,28,阪神,D,1200,良,3,4,未勝利,37.3,先行,7,1,12,京都,D,1200,良,3,6,未勝利,36.3,追込,3,12,21,阪神,D,1200,稍,5,7,未勝利*,37.4,中団,14,9,13,阪神,D,1200,良,4,3,未勝利*,38.1,先行,2
7,,13,,,,,キンダープンシュ,,牝,3,19,2,1,京都,D,1400,良,14,4,１勝ｸﾗｽ・牝*,39.9,先行,7,12,14,阪神,D,1200,良,5,3,１勝ｸﾗｽ*,37.0,先行,8,10,18,京都,D,1400,稍,5,6,なでしこ･1勝,37.4,先行,4,9,21,阪神,D,1400,良,1,1,未勝利*,38.6,先行,4,8,23,中京,T,1400,良,8,5,未勝利・牝*,34.8,先行,9
7,,14,,,,,グラスゴー,,牝,3,19,2,1,京都,D,1400,良,10,14,１勝ｸﾗｽ・牝*,37.9,後方,2,1,17,京都,D,1200,良,1,3,未勝利,37.5,先行,11,11,1,京都,T,1200,稍,11,5,未勝利*,34.8,後方,3,10,11,京都,D,1200,良,3,5,未勝利*,38.0,逃げ,2,9,28,阪神,T,1400,良,7,10,新馬,35.8,先行,初
8,,15,,,,,マウンテンバローズ,,牡,3,10,4,5,中山,T,1200,重,6,7,１勝ｸﾗｽ*,35.0,先行,3,3,15,阪神,T,1600,良,6,3,１勝ｸﾗｽ*,33.6,後方,5,2,10,東京,T,1600,良,1,1,新馬,34.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,ラヴネヴァーダイズ,,牡,3,12,3,21,阪神,D,1200,稍,1,1,未勝利,36.8,先行,4,2,22,阪神,D,1200,良,2,1,未勝利,37.0,先行,4,1,24,京都,D,1200,良,4,1,未勝利,36.7,差し,2,1,12,京都,D,1200,良,2,4,未勝利,36.9,先行,11,10,25,京都,D,1400,良,11,7,未勝利*,41.9,逃げ,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030407,2026.6.14,日,阪神,3阪4,7,,1勝,芝,2000,B,4,良(暫定),晴(暫定),16,13:25,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ウィテカービート,,牡,4,15,3,1,阪神,T,1800,良,2,14,１勝ｸﾗｽ,34.3,差し,2,2,15,京都,T,2000,良,8,10,１勝ｸﾗｽ,35.4,中団,2,1,31,京都,T,1600,良,9,17,１勝ｸﾗｽ,34.4,中団,2,1,17,京都,D,1400,良,14,13,１勝ｸﾗｽ,37.4,後方,3,12,28,阪神,D,1400,良,11,16,１勝ｸﾗｽ,37.5,後方,3
2,,2,,,,,ピカキウイ,,牝,3,9,4,12,阪神,T,2000,良,2,9,忘れな草(L),35.9,差し,8,2,15,京都,T,2000,良,1,1,未勝利・牝,34.8,先行,8,12,20,阪神,T,1600,良,4,1,新馬・牝,34.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,メイショウハンター,,牡,3,9,4,11,福島,T,2000,良,1,2,未勝利,35.0,先行,3,3,22,中京,T,2000,良,5,8,未勝利,35.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ノリノリソックス,,牝,3,7,4,23,浦和,D,1400,稍,1,5,ツイン,----,逃げ,15,1,10,京都,T,1600,良,15,12,未勝利・牝,38.2,中団,15,9,27,阪神,T,1600,良,3,7,新馬・牝,35.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,キタノファーンヒル,,牝,3,連,6,6,阪神,T,1800,良,8,9,城崎特別･1勝,34.0,後方,6,4,25,京都,D,1800,稍,14,14,１勝ｸﾗｽ*,39.8,後方,2,4,11,中山,T,2000,良,7,7,山藤賞･1勝*,36.0,後方,2,3,28,阪神,T,1800,良,7,6,君子蘭賞･1勝,35.9,先行,3,3,8,阪神,D,1800,良,14,13,１勝ｸﾗｽ・牝*,39.8,後方,8
6,,6,,,,,サイン,,牡,3,8,4,18,福島,T,2000,良,6,6,ひめさゆ･1勝,34.9,中団,11,1,31,京都,D,1800,良,9,8,１勝ｸﾗｽ*,37.7,先行,3,1,10,京都,D,1800,良,6,8,１勝ｸﾗｽ*,36.5,中団,13,10,12,京都,D,1800,良,1,2,未勝利*,37.7,逃げ,11,7,26,中京,T,1600,良,5,3,未勝利*,34.6,後方,3
6,,7,,,,,ダノンテムズ,,牡,3,8,4,18,阪神,T,1800,良,1,1,未勝利,33.8,差し,9,2,14,京都,T,1800,良,2,1,未勝利,34.8,差し,8,12,21,阪神,T,1800,重,3,1,新馬,33.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,ロングホリデー,,牡,3,7,4,26,京都,T,2000,良,1,3,未勝利,35.7,差し,13,1,24,小倉,T,1800,良,14,3,未勝利,36.7,中団,12,11,2,京都,T,2000,良,3,3,未勝利*,35.3,先行,4,10,4,京都,T,2000,重,3,9,新馬,35.2,先行,初,,,,,,,,,,,,
7,,9,,,,,ナリタエスペランサ,,牡,3,16,2,21,阪神,T,2200,良,7,4,すみれＳ(L),36.0,逃げ,6,1,11,京都,T,1800,良,1,1,未勝利,34.9,逃げ,2,12,28,阪神,T,1800,良,3,6,未勝利*,34.7,差し,13,9,28,阪神,T,1800,良,3,4,未勝利*,34.8,先行,10,7,20,小倉,T,1800,良,6,8,新馬,36.2,中団,初
8,,10,,,,,レーヌマロン,,牝,4,15,2,28,阪神,D,1800,良,11,7,１勝ｸﾗｽ,39.6,後方,6,1,17,京都,D,1800,良,5,5,１勝ｸﾗｽ,38.2,中団,11,11,2,京都,T,2200,良,12,10,１勝ｸﾗｽ,35.6,ﾏｸﾘ,4,10,5,京都,T,2000,稍,8,6,１勝ｸﾗｽ,35.6,先行,2,9,21,阪神,T,2000,良,7,8,１勝ｸﾗｽ,34.7,後方,13
8,,11,,,,,アンビアンス,,牝,4,3,5,23,京都,T,1800,良,12,10,１勝ｸﾗｽ,33.9,後方,3,5,3,京都,T,2000,良,6,5,１勝ｸﾗｽ,34.9,後方,3,4,12,福島,T,2000,良,7,10,１勝ｸﾗｽ・若,35.6,中団,3,3,21,中京,T,2000,良,10,9,１勝ｸﾗｽ,34.5,後方,3,3,1,阪神,T,1800,良,13,4,１勝ｸﾗｽ,35.1,中団,10
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030408,2026.6.14,日,阪神,3阪4,8,逆瀬川特別,2勝,ダート,1800,,4,良(暫定),晴(暫定),16,13:55,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,ハギノコラソン,,牝,4,3,5,23,新潟,D,1800,稍,1,1,１勝ｸﾗｽ・牝,38.2,先行,6,4,11,阪神,D,1800,重,2,1,１勝ｸﾗｽ・牝,37.2,先行,2,3,29,中京,D,1800,良,3,1,１勝ｸﾗｽ・牝,37.1,差し,7,2,8,小倉,D,1700,良,3,2,１勝ｸﾗｽ・牝,37.8,先行,3,1,17,京都,D,1800,良,3,3,１勝ｸﾗｽ,37.7,差し,2
2,,2,,,,,メイショウリリー,,牝,5,6,5,3,新潟,D,1800,稍,4,10,咲花特別･2勝,37.0,追込,9,2,28,阪神,D,1800,良,14,14,２勝ｸﾗｽ・牝,37.9,後方,16,11,9,京都,D,1800,重,16,9,２勝ｸﾗｽ・牝,39.8,後方,4,10,12,京都,D,1800,良,8,7,２勝ｸﾗｽ・牝,36.8,後方,10,8,2,札幌,D,1700,良,6,8,大倉山特･2勝,36.6,後方,12
3,,3,,,,,ビッグデイメイク,,牝,4,2,5,30,東京,T,1600,良,11,11,葉山特別･2勝,34.3,後方,12,3,7,阪神,T,2000,良,9,9,千里山Ｈ･2勝,35.9,中団,8,1,11,中山,T,1800,良,13,13,初咲賞･2勝,35.2,後方,2,12,27,阪神,T,2000,良,5,9,２勝ｸﾗｽ,35.1,中団,2,12,14,中京,T,2200,稍,9,8,一宮特別･2勝,36.3,後方,5
4,,4,,,,,サイモンコーラル,,牝,6,6,5,3,新潟,D,1800,稍,5,11,咲花特別･2勝,37.4,中団,7,3,14,中京,D,1800,良,11,11,中京スＨ･2勝,37.3,後方,6,1,31,小倉,D,1700,良,15,13,平尾台特･2勝,39.1,後方,3,1,10,京都,D,1800,良,5,8,出町特別･2勝,38.6,ﾏｸﾘ,6,11,29,京都,D,1800,良,5,13,栂尾特Ｈ･2勝,36.2,中団,3
5,,5,,,,,メイショウコマチ,,牝,3,5,5,10,京都,D,1800,良,1,3,１勝ｸﾗｽ・牝*,36.7,差し,9,3,8,阪神,D,1800,良,9,2,１勝ｸﾗｽ・牝*,38.8,後方,11,12,20,阪神,D,1800,良,1,4,新馬,36.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,アイブリンク,,牝,4,11,3,29,中京,D,1800,良,1,2,１勝ｸﾗｽ・牝,36.9,差し,7,2,10,京都,D,1800,良,7,3,１勝ｸﾗｽ・牝,39.0,逃げ,8,12,14,阪神,D,1800,良,6,2,１勝ｸﾗｽ・牝,38.6,中団,3,11,22,京都,D,1800,良,2,5,１勝ｸﾗｽ・牝,37.7,先行,14,8,17,中京,D,1800,良,1,10,未勝利・牝,37.7,追込,4
7,,7,,,,,ユウェンタース,,牝,4,8,4,19,阪神,D,1800,良,6,8,２勝ｸﾗｽ・牝,38.8,先行,7,2,28,阪神,D,1800,良,11,10,２勝ｸﾗｽ・牝,38.4,中団,4,1,31,小倉,D,1700,良,6,5,平尾台特･2勝,37.8,中団,3,1,10,京都,D,1800,良,4,4,出町特別･2勝,37.9,差し,5,12,7,中京,D,1800,良,4,9,犬山特別･2勝,38.2,差し,3
8,,8,,,,,ヴァンアグレアブル,,牝,4,8,4,19,阪神,D,1800,良,2,1,２勝ｸﾗｽ・牝,37.9,差し,4,3,21,阪神,D,1800,良,3,5,２勝ｸﾗｽ,37.5,差し,3,2,28,阪神,D,1800,良,7,2,２勝ｸﾗｽ・牝,37.2,中団,10,12,21,阪神,D,1800,重,4,1,２勝ｸﾗｽ,37.7,先行,4,11,22,京都,D,1800,良,1,1,１勝ｸﾗｽ・牝,37.0,先行,6
8,B,9,,,,,ラヴァブル,,牝,4,5,5,9,東京,D,1400,良,14,11,２勝ｸﾗｽ・牝,35.8,後方,10,2,28,阪神,D,1800,良,10,12,２勝ｸﾗｽ・牝,37.9,後方,7,1,10,京都,D,1800,良,3,6,出町特別･2勝,37.5,追込,6,11,29,東京,D,2100,良,10,14,２勝ｸﾗｽ,38.4,後方,10,9,21,中山,D,1800,良,9,9,２勝ｸﾗｽ・牝,39.4,中団,8
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030409,2026.6.14,日,阪神,3阪4,9,武庫川特別,2勝,芝,1200,B,2,良(暫定),晴(暫定),16,14:25,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,インフローレ,,牝,4,2,5,30,京都,T,1400,良,11,10,２勝ｸﾗｽ,33.2,後方,2,5,17,京都,T,1400,良,9,12,２勝ｸﾗｽ,34.2,中団,7,3,28,中京,T,1400,良,14,14,フィリピ･2勝,34.8,中団,7,2,10,京都,T,1200,良,8,10,２勝ｸﾗｽ,34.3,後方,9,12,7,阪神,T,1400,良,11,14,２勝ｸﾗｽ,34.3,後方,7
2,,2,,,,,ジョウゲンノツキ,,牝,5,3,5,23,京都,D,1400,稍,10,11,オースト･2勝,37.5,先行,12,2,28,中山,T,1600,良,12,11,２勝ｸﾗｽ,36.6,中団,2,2,15,小倉,T,1200,稍,13,18,大濠特Ｈ･2勝,35.9,先行,12,11,26,名古,D,1500,良,1,2,名古屋,----,逃げ,5,10,18,新潟,T,1000,良,14,10,１勝ｸﾗｽ,32.9,後方,22
3,,3,,,,,ヒーローインチーフ,,セ,5,3,5,23,新潟,T,1200,稍,4,4,大日岳特･2勝,33.8,追込,12,3,1,小倉,T,1200,良,13,1,西日本新･2勝,34.2,後方,4,2,1,小倉,T,1200,良,3,5,周防灘特･2勝,33.1,追込,5,12,28,阪神,T,1200,良,7,8,カウント･3勝,33.5,中団,4,11,29,京都,T,1200,良,6,2,２勝ｸﾗｽ,33.6,後方,10
3,,4,,,,,カリーシ,,牝,5,4,5,17,京都,T,1400,良,8,11,２勝ｸﾗｽ,34.0,中団,2,5,3,京都,T,1200,良,12,8,御池特別･2勝,33.4,後方,5,3,29,中山,T,1200,良,3,8,２勝ｸﾗｽ,33.7,差し,3,3,8,中山,T,1200,良,9,10,２勝ｸﾗｽ,34.3,後方,8,1,10,京都,T,1200,良,12,10,鹿ケ谷Ｈ･2勝,33.9,後方,3
4,,5,,,,,ヤマニンレセディ,,牝,4,15,3,1,小倉,T,1200,良,15,10,西日本新･2勝,35.4,中団,3,2,8,小倉,T,1200,良,1,3,１勝ｸﾗｽ,34.7,差し,2,1,25,小倉,T,1200,良,3,6,八幡特別･1勝,33.5,差し,10,11,15,福島,T,1200,良,10,1,１勝ｸﾗｽ・牝,35.7,中団,12,8,23,中京,T,1200,良,1,2,未勝利,33.6,差し,3
4,,6,,,,,ミロワール,,牝,7,6,5,3,京都,T,1200,良,6,13,御池特別･2勝,32.6,後方,4,4,4,阪神,T,1200,稍,5,7,２勝ｸﾗｽ,33.0,後方,3,3,15,阪神,D,1400,良,10,11,２勝ｸﾗｽ・牝,36.8,先行,8,1,18,京都,D,1400,良,8,11,小倉山特･2勝,37.1,後方,8,11,24,東京,D,1400,良,11,6,２勝ｸﾗｽ・牝,37.9,中団,3
5,,7,,,,,マキシマムドライブ,,牡,4,7,4,26,福島,T,1200,良,1,1,１勝ｸﾗｽ,34.0,先行,6,3,15,中京,T,1200,良,5,3,１勝ｸﾗｽ,34.1,中団,4,2,14,小倉,T,1200,良,4,2,１勝ｸﾗｽ,36.0,先行,8,12,20,中京,T,1400,稍,12,8,１勝ｸﾗｽ,36.7,逃げ,13,9,24,門別,D,1200,良,6,1,カサブ,----,先行,5
5,,8,,,,,スネーフリンガ,,牝,4,7,4,25,福島,T,1200,良,13,15,医王寺特･2勝,33.7,後方,8,2,28,小倉,T,1200,稍,1,9,１勝ｸﾗｽ,34.8,先行,4,2,1,小倉,T,1200,良,7,8,１勝ｸﾗｽ,34.3,中団,10,11,22,福島,T,1200,良,8,7,１勝ｸﾗｽ,34.1,後方,2,11,8,福島,T,1200,良,5,5,１勝ｸﾗｽ,34.3,中団,9
6,B,9,,,,,ストラテージュ,,牡,4,2,5,30,京都,D,1200,良,11,13,２勝ｸﾗｽ,36.6,中団,12,3,8,阪神,D,1400,良,9,9,２勝ｸﾗｽ,37.9,中団,3,2,14,小倉,D,1000,良,6,8,伊万里特･2勝,35.3,中団,6,1,5,京都,D,1200,良,8,11,２勝ｸﾗｽ,37.2,中団,23,7,27,札幌,D,1000,不,1,4,１勝ｸﾗｽ,34.4,先行,連
6,,10,,,,,バシレウスシチー,,牡,7,3,5,23,新潟,T,1200,稍,7,10,大日岳特･2勝,34.7,中団,3,5,3,京都,T,1200,良,4,11,御池特別･2勝,33.6,先行,連,4,25,福島,T,1200,良,9,11,医王寺特･2勝,34.4,先行,12,2,1,小倉,T,1200,良,12,14,周防灘特･2勝,34.5,中団,12,11,8,福島,T,1200,良,16,12,飯坂温泉･2勝,36.2,先行,28
7,,11,,,,,メイショウミリオレ,,牝,5,3,5,23,新潟,T,1200,稍,12,7,大日岳特･2勝,34.0,後方,3,5,3,京都,T,1200,良,5,5,御池特別･2勝,32.9,中団,5,3,28,中京,T,1400,良,4,8,フィリピ･2勝,33.2,追込,3,3,8,中山,T,1200,良,5,13,２勝ｸﾗｽ,33.5,後方,3,2,15,小倉,T,1200,稍,12,12,大濠特Ｈ･2勝,34.7,後方,39
7,,12,,,,,ピースフルナイト,,牝,6,14,3,8,中山,T,1200,良,12,12,２勝ｸﾗｽ,34.4,中団,8,1,10,京都,T,1200,良,6,9,鹿ケ谷Ｈ･2勝,33.9,中団,6,11,29,京都,T,1200,良,4,15,２勝ｸﾗｽ,34.0,差し,5,10,26,京都,T,1200,稍,11,11,壬生特別･2勝,33.9,中団,10,8,16,中京,T,1200,良,10,4,知多特別･2勝,33.4,中団,3
8,,13,,,,,バンディート,,牡,6,3,5,24,新潟,D,1200,稍,14,14,火打山特･2勝,38.1,中団,8,3,29,阪神,D,1200,良,15,9,２勝ｸﾗｽ,36.8,後方,6,2,15,小倉,T,1200,稍,15,4,大濠特Ｈ･2勝,36.5,先行,14,11,9,福島,T,1200,良,1,4,１勝ｸﾗｽ,35.3,先行,3,10,19,新潟,T,1200,稍,13,1,１勝ｸﾗｽ,35.4,中団,8
8,,14,,,,,マーゴットミスト,,牡,3,3,5,24,京都,T,1200,良,3,3,１勝ｸﾗｽ*,33.8,先行,6,4,11,阪神,T,1200,稍,4,5,１勝ｸﾗｽ*,33.8,差し,4,3,15,中山,T,1200,良,6,6,１勝ｸﾗｽ*,35.1,先行,4,2,14,小倉,T,1200,良,1,1,未勝利,35.3,先行,10,12,6,中京,T,1200,良,2,1,未勝利*,34.2,差し,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030410,2026.6.14,日,阪神,3阪4,10,花のみちＳ,3勝,芝,1600,B,2,良(暫定),晴(暫定),18,15:00,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,サンタンカ,,牡,4,2,5,30,京都,T,1400,良,1,6,２勝ｸﾗｽ,33.6,先行,21,1,5,京都,T,1600,良,1,2,１勝ｸﾗｽ,33.5,差し,4,12,7,中京,T,1400,良,6,1,１勝ｸﾗｽ,33.4,後方,4,11,9,京都,T,1400,重,4,1,１勝ｸﾗｽ,34.6,差し,2,10,26,東京,T,1600,稍,2,3,１勝ｸﾗｽ,33.6,先行,11
2,,2,,,,,マイエレメント,,牝,4,4,5,17,新潟,T,1800,良,14,3,弥彦Ｓ･3勝,33.5,中団,7,3,28,中京,T,1600,良,6,3,マレーシ･3勝,33.8,後方,13,12,28,阪神,T,1600,良,1,1,フォーＨ･2勝,33.3,差し,3,12,6,阪神,T,1600,良,1,1,１勝ｸﾗｽ,33.1,差し,11,9,20,阪神,T,1600,良,3,2,１勝ｸﾗｽ,33.7,差し,3
3,,3,,,,,テラメリタ,,牝,5,12,3,22,阪神,T,1600,良,1,1,皆生特別･2勝,34.3,先行,4,2,22,阪神,T,1600,良,2,3,天神橋Ｈ･2勝,33.3,先行,8,12,28,阪神,T,1600,良,5,2,フォーＨ･2勝,33.0,後方,3,12,7,中京,T,1600,良,3,1,志摩特Ｈ･2勝,33.5,差し,10,9,27,阪神,T,1600,良,3,2,２勝ｸﾗｽ,33.8,先行,5
3,,4,,,,,チャンネルトンネル,,牡,5,5,5,9,東京,T,1600,良,9,4,分倍河原･3勝,33.7,中団,4,4,12,中山,T,1600,良,2,4,あけぼの･3勝,33.6,追込,18,12,7,阪神,T,1800,良,7,1,元町ＳＨ･3勝,33.2,中団,4,11,8,京都,T,1600,良,4,4,清水Ｓ･3勝,33.8,差し,9,9,6,阪神,T,1800,良,3,4,西宮Ｓ･3勝,33.6,差し,4
