レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082901020301,2026.8.29,土,札幌,2札3,1,,未勝利,ダート,1700,,4,稍(暫定),曇(暫定),14,10:00,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ボンヌソワレ,,牝,4,5,7,25,新潟,T,1400,良,5,2,新潟日報･3勝,34.2,中団,13,4,26,東京,T,1400,良,1,1,２勝ｸﾗｽ・牝,33.5,先行,4,3,28,中京,T,1400,良,5,2,フィリピ･2勝,34.0,先行,5,2,22,東京,T,1400,良,3,7,２勝ｸﾗｽ,34.9,先行,11,12,6,中山,T,1200,良,10,3,２勝ｸﾗｽ,33.7,中団,11
2,B,2,,,,,ロードマイライフ,,牡,5,7,7,11,福島,T,1200,良,4,5,会津ＳＨ･3勝,33.6,追込,連,7,4,函館,T,1200,良,13,12,ＴＶｈ杯･3勝,33.5,後方,11,4,19,阪神,D,1200,良,12,12,陽春ＳＨ･3勝,36.0,後方,3,3,28,中山,D,1200,重,14,7,ブラッド･3勝,37.4,中団,8,1,31,小倉,T,1200,良,9,12,巌流島Ｈ･3勝,33.7,後方,5
2,,3,,,,,ビップジーニー,,牡,5,13,5,31,京都,T,1400,良,17,10,渡月橋Ｓ･3勝,35.5,先行,2,5,17,京都,T,1400,良,1,7,２勝ｸﾗｽ,33.9,先行,10,3,7,阪神,T,1600,良,9,8,２勝ｸﾗｽ,34.5,中団,連,2,28,阪神,T,1400,良,17,7,２勝ｸﾗｽ,35.1,中団,10,12,21,中京,T,1400,稍,18,9,尾張特Ｈ･2勝,37.9,中団,2
3,,4,,,,,ブルクトーア,,牡,4,13,5,31,京都,T,1400,良,7,11,渡月橋Ｓ･3勝,33.7,後方,7,4,12,中山,T,1600,良,11,6,あけぼの･3勝,34.9,先行,6,2,28,阪神,T,1400,良,1,1,２勝ｸﾗｽ,34.3,先行,8,1,4,京都,T,1400,良,2,1,２勝ｸﾗｽ,34.2,先行,7,11,16,京都,T,1400,良,12,2,２勝ｸﾗｽ,34.3,中団,9
3,B,5,,,,,チャンネルトンネル,,牡,5,11,6,14,阪神,T,1600,良,7,5,花のみち･3勝,33.5,中団,5,5,9,東京,T,1600,良,9,4,分倍河原･3勝,33.7,中団,4,4,12,中山,T,1600,良,2,4,あけぼの･3勝,33.6,追込,18,12,7,阪神,T,1800,良,7,1,元町ＳＨ･3勝,33.2,中団,4,11,8,京都,T,1600,良,4,4,清水Ｓ･3勝,33.8,差し,9
4,,6,,,,,セシリエプラージュ,,牝,5,10,6,21,東京,T,1400,稍,12,12,多摩川Ｓ･3勝,33.5,後方,8,4,26,東京,T,1400,良,6,15,湘南ＳＨ･3勝,32.5,後方,5,3,21,阪神,T,1200,良,10,10,淀屋橋Ｈ･3勝,34.3,中団,16,11,29,京都,T,1400,良,12,4,東山ＳＨ･3勝,34.0,後方,9,9,27,阪神,T,1200,良,7,3,道頓堀Ｓ･3勝,33.6,中団,10
4,,7,,,,,コト,,牝,5,31,1,25,京都,T,1400,良,15,13,山城ＳＨ･3勝,35.3,先行,5,12,21,阪神,D,1400,重,13,11,御影Ｓ･3勝,37.8,先行,5,11,15,東京,T,1400,良,15,13,奥多摩Ｓ･3勝,35.1,先行,6,10,4,東京,T,1400,良,6,10,白秋ＳＨ･3勝,33.6,中団,5,8,30,中京,T,1400,良,1,6,桑名特別･2勝,33.6,逃げ,3
5,,8,,,,,ダークエクリプス,,牡,7,6,7,18,小倉,T,1200,良,6,12,テレＱ杯･3勝,34.6,後方,4,6,21,函館,T,1200,良,14,14,ＵＨＢＨ･3勝,34.5,後方,7,5,3,京都,T,1200,良,11,15,朱雀Ｓ･3勝,32.9,後方,17,1,5,中山,T,1200,良,11,9,サンラＨ･3勝,35.1,中団,2,12,21,阪神,T,1400,重,7,12,六甲アイ･3勝,34.2,中団,連
5,,9,,,,,モジャーリオ,,牡,4,5,7,25,新潟,T,1400,良,14,8,新潟日報･3勝,33.9,後方,26,1,25,京都,T,1400,良,7,2,山城ＳＨ･3勝,34.3,先行,5,12,21,阪神,T,1400,重,3,6,六甲アイ･3勝,34.4,差し,2,12,7,中山,T,1200,良,8,2,南総Ｓ･3勝,34.5,中団,6,10,26,京都,T,1200,稍,1,1,壬生特別･2勝,33.7,先行,4
6,B,10,,,,,ポッドロワール,,牡,4,5,7,25,新潟,T,1400,良,2,4,新潟日報･3勝,33.7,差し,17,3,29,中山,T,1200,良,15,3,船橋Ｓ･3勝,33.8,後方,3,3,8,中山,T,1200,良,1,4,２勝ｸﾗｽ,34.4,差し,2,2,22,東京,T,1400,良,2,6,２勝ｸﾗｽ,34.1,差し,15,11,9,東京,T,1400,良,2,4,２勝ｸﾗｽ,33.0,差し,5
6,,11,,,,,フライングブレード,,牡,6,5,7,25,新潟,T,1400,良,15,14,新潟日報･3勝,34.7,中団,5,6,21,東京,T,1400,稍,5,14,多摩川Ｓ･3勝,33.9,中団,15,3,8,阪神,T,1600,良,12,12,岸和田Ｓ･3勝,34.9,先行,4,2,10,京都,T,1600,良,5,10,石清水Ｓ･3勝,34.3,中団,4,1,11,京都,T,1600,良,3,14,新春Ｓ･3勝,34.4,先行,3
7,,12,,,,,ポエットリー,,牝,5,8,7,4,函館,T,1200,良,9,7,ＴＶｈ杯･3勝,34.2,中団,6,5,24,東京,T,1400,良,9,13,フリーウ･3勝,32.7,中団,9,3,21,阪神,T,1200,良,15,7,淀屋橋Ｈ･3勝,35.1,中団,7,1,31,小倉,T,1200,良,6,9,巌流島Ｈ･3勝,33.8,中団,27,7,26,札幌,T,1200,良,3,7,ＴＶｈＨ･3勝,33.6,差し,3
7,,13,,,,,ユハンヌス,,牡,6,10,6,21,東京,T,1400,稍,11,9,多摩川Ｓ･3勝,33.9,中団,4,5,24,東京,T,1400,良,11,7,フリーウ･3勝,32.9,中団,11,3,8,阪神,T,1600,良,11,10,岸和田Ｓ･3勝,34.0,中団,2,2,22,阪神,T,1400,良,3,3,戎橋Ｓ･3勝,33.8,先行,3,2,1,東京,T,1400,良,10,3,節分Ｓ･3勝,33.8,中団,8
8,,14,,,,,ガンマジーティーピ,,牡,4,13,5,31,京都,T,1400,良,10,3,渡月橋Ｓ･3勝,34.0,中団,6,4,18,阪神,T,1400,良,1,3,丹波特別･2勝,34.0,先行,4,3,21,中京,T,1400,良,3,6,岡崎特別･2勝,34.4,追込,13,12,20,中京,T,1400,稍,1,2,１勝ｸﾗｽ,34.7,差し,2,12,7,中京,T,1400,良,3,6,１勝ｸﾗｽ,34.0,差し,7
8,,15,,,,,ユウファラオ,,牡,3,16,5,10,東京,T,1600,良,17,16,ＮＨＫマG1,36.6,逃げ,5,4,4,阪神,T,1600,稍,2,14,チャーチG3,34.0,逃げ,6,2,22,東京,D,1600,良,8,8,ヒヤシン(L),37.3,後方,3,1,31,東京,T,1400,良,12,9,クロッカ(L),35.0,先行,12,11,8,東京,T,1400,良,6,10,京王杯２G2,34.1,先行,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030308,2026.8.29,土,中京,3名3,8,桑名特別,2勝,芝,1400,B,2,稍(暫定),曇(暫定),18,16:10,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,カウンティフェア,,牝,4,4,8,2,中京,T,1400,良,7,9,中京スポ･2勝,34.2,先行,5,6,28,小倉,D,1700,稍,15,13,西部日Ｈ･2勝,42.2,後方,13,3,28,中京,T,1400,良,8,6,フィリピ･2勝,34.0,中団,2,3,14,中京,T,1400,良,1,2,１勝ｸﾗｽ・牝,34.8,先行,10,1,5,京都,T,1600,良,8,5,１勝ｸﾗｽ,34.4,先行,3
2,,2,,,,,ツーネサーン,,牡,5,12,6,6,東京,T,1400,良,7,4,テレビＨ･2勝,33.6,中団,2,5,23,東京,T,1400,良,3,5,高尾特別･2勝,32.9,差し,2,5,10,東京,T,1400,良,2,6,２勝ｸﾗｽ,33.9,先行,5,4,4,阪神,D,1400,重,13,2,２勝ｸﾗｽ,37.2,先行,連,3,29,阪神,D,1200,良,6,4,２勝ｸﾗｽ,36.4,中団,6
3,,3,,,,,サロニコス,,牝,5,41,11,16,京都,T,1400,良,13,8,２勝ｸﾗｽ,34.4,中団,5,10,11,京都,T,1400,良,8,3,宇治川特･2勝,34.0,先行,25,4,19,阪神,T,1400,良,4,5,丹波特Ｈ･2勝,34.0,差し,7,3,2,小倉,T,1800,重,7,6,別府特別･2勝,37.1,逃げ,10,12,22,中山,T,1600,良,7,2,オルフェ･2勝,35.7,先行,7
3,,4,,,,,アムールリーベ,,牝,5,13,5,30,京都,T,1400,良,2,8,２勝ｸﾗｽ,34.1,逃げ,2,5,17,京都,T,1400,良,6,8,２勝ｸﾗｽ,34.2,中団,7,3,28,中京,T,1400,良,9,10,フィリピ･2勝,33.9,中団,2,3,14,阪神,T,1200,良,10,7,讃岐特別･2勝,33.3,後方,9,1,10,京都,T,1200,良,9,7,鹿ケ谷Ｈ･2勝,33.7,中団,3
4,,5,,,,,サクラオーラ,,牝,7,3,8,8,中京,T,1600,良,6,9,納屋橋特･2勝,34.1,先行,15,4,25,京都,T,1600,良,5,8,２勝ｸﾗｽ,35.0,中団,2,4,12,阪神,T,1600,良,5,3,２勝ｸﾗｽ,34.5,先行,2,3,28,中京,T,1400,良,7,5,フィリピ･2勝,34.0,中団,8,2,1,京都,T,1600,良,3,5,２勝ｸﾗｽ,33.8,先行,8
4,,6,,,,,トライアンフパス,,牝,3,4,8,2,中京,T,1400,良,6,3,中京スポ･2勝,33.5,後方,9,5,30,東京,T,1400,良,1,6,１勝ｸﾗｽ*,34.2,先行,4,5,2,京都,T,1400,良,4,3,１勝ｸﾗｽ*,33.3,追込,6,3,21,中京,T,1400,良,7,12,ファルコG3,33.6,後方,12,12,27,阪神,T,1400,良,8,6,万両賞･1勝*,33.6,後方,3
5,,7,,,,,リアライズ,,牡,6,15,5,17,京都,T,1400,良,2,4,２勝ｸﾗｽ,34.0,先行,3,4,25,京都,T,1600,良,9,5,２勝ｸﾗｽ,35.4,先行,8,2,28,阪神,T,1400,良,3,6,２勝ｸﾗｽ,34.7,逃げ,5,1,24,京都,T,1400,良,3,5,２勝ｸﾗｽ,34.1,先行,2,1,10,京都,T,1200,良,13,11,鹿ケ谷Ｈ･2勝,34.8,先行,10
5,,8,,,,,キャッスルレイク,,牝,4,4,8,2,中京,T,1400,良,5,6,中京スポ･2勝,34.3,逃げ,14,4,26,東京,T,1400,良,5,4,２勝ｸﾗｽ・牝,33.8,逃げ,4,3,28,中京,T,1400,良,3,7,フィリピ･2勝,33.9,先行,4,2,28,阪神,T,1400,良,5,8,２勝ｸﾗｽ,34.5,先行,22,9,27,阪神,D,1200,良,11,14,２勝ｸﾗｽ,37.1,中団,2
6,,9,,,,,エーデルヴェーグ,,牝,4,13,5,30,京都,T,1400,良,7,2,２勝ｸﾗｽ,33.3,中団,6,4,18,阪神,T,1600,良,1,1,１勝ｸﾗｽ,32.8,先行,5,3,15,阪神,T,1600,良,2,1,１勝ｸﾗｽ,34.1,差し,3,2,21,阪神,T,1600,良,4,2,１勝ｸﾗｽ,34.7,先行,16,11,1,京都,T,1600,良,9,1,１勝ｸﾗｽ,33.6,中団,12
6,,10,,,,,ワンコールアウェイ,,牝,4,10,6,20,阪神,T,1600,稍,外,--,舞子特Ｈ･2勝,----,,2,6,7,阪神,T,1400,稍,1,2,１勝ｸﾗｽ,33.3,差し,3,5,16,新潟,T,1400,良,2,2,１勝ｸﾗｽ,33.8,差し,7,3,29,阪神,T,1400,良,8,1,１勝ｸﾗｽ,34.8,先行,2,3,14,中京,T,1400,良,2,3,１勝ｸﾗｽ・牝,34.7,差し,39
7,,11,,,,,アスクキングコング,,セ,8,17,5,3,京都,T,1200,良,9,15,御池特別･2勝,33.3,中団,3,4,12,阪神,T,1600,良,8,9,２勝ｸﾗｽ,34.8,中団,2,3,29,阪神,D,1200,良,12,16,２勝ｸﾗｽ,36.8,後方,10,1,18,京都,D,1800,良,14,14,大津特別･2勝,37.8,中団,9,11,15,京都,D,1200,良,12,14,深草特別･2勝,36.2,中団,3
7,,12,,,,,サヴァビアン,,牡,8,6,7,18,福島,D,1700,良,9,14,米沢特別･2勝,37.9,後方,4,6,20,阪神,T,1600,稍,8,9,舞子特Ｈ･2勝,35.1,後方,9,4,18,阪神,T,1400,良,7,9,丹波特別･2勝,34.3,中団,4,3,22,阪神,T,1600,良,8,8,皆生特別･2勝,35.1,後方,8,1,24,京都,T,1400,良,8,10,２勝ｸﾗｽ,34.0,後方,連
8,B,13,,,,,モンテディアーナ,,牝,4,2,8,15,中京,T,1200,良,11,4,知多特別･2勝,34.3,中団,26,2,15,京都,D,1200,良,13,7,２勝ｸﾗｽ・牝,37.8,先行,10,12,7,阪神,D,1200,良,1,1,１勝ｸﾗｽ・牝,37.3,先行,4,11,8,京都,D,1400,良,4,2,１勝ｸﾗｽ・牝,37.6,先行,4,10,13,京都,D,1200,良,5,1,１勝ｸﾗｽ,36.6,中団,13
8,,14,,,,,ダガーリング,,牡,4,10,6,20,東京,T,1400,稍,2,2,相模湖特･2勝,33.6,先行,3,5,30,東京,T,1600,良,3,3,葉山特別･2勝,33.2,差し,3,5,9,京都,T,1600,良,2,3,久御山特･2勝,34.3,先行,2,4,25,京都,T,1400,良,1,6,１勝ｸﾗｽ,33.9,逃げ,6,3,15,中京,T,1200,良,10,12,１勝ｸﾗｽ,33.5,後方,16
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030309,2026.8.29,土,中京,3名3,9,,1勝,ダート,1800,,4,稍(暫定),曇(暫定),16,16:45,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ラグナトーレ,,牝,4,7,7,11,小倉,D,1700,良,8,9,１勝ｸﾗｽ・牝,37.4,中団,6,5,30,京都,D,1800,良,11,12,１勝ｸﾗｽ,37.2,後方,3,5,9,新潟,D,1800,稍,8,8,１勝ｸﾗｽ・牝,41.8,中団,6,3,28,阪神,D,1400,良,10,5,１勝ｸﾗｽ・牝,38.1,後方,4,3,1,小倉,D,1700,稍,5,8,１勝ｸﾗｽ・牝,39.5,先行,8
2,,2,,,,,ブラッドムーン,,牝,3,2,8,16,中京,D,1800,良,9,14,１勝ｸﾗｽ・牝,39.6,後方,3,7,29,名古,D,1500,稍,1,2,名古屋,----,逃げ,6,6,14,阪神,D,1800,良,7,7,未勝利・牝,38.2,後方,3,5,24,京都,D,1800,良,5,3,未勝利・牝,39.7,中団,3,5,2,新潟,D,1800,不,7,8,未勝利・牝,41.0,中団,14
3,B,3,,,,,コンテナライン,,牝,4,12,6,7,阪神,D,1800,稍,11,15,１勝ｸﾗｽ・牝,38.2,後方,8,4,11,阪神,D,1800,重,8,9,１勝ｸﾗｽ・牝,37.5,中団,4,3,14,阪神,D,1800,良,4,9,１勝ｸﾗｽ・牝,38.7,追込,5,2,10,京都,D,1800,良,6,8,１勝ｸﾗｽ・牝,38.0,先行,8,12,14,阪神,D,1800,良,9,8,１勝ｸﾗｽ・牝,38.2,後方,連
4,,4,,,,,セレーノ,,牝,3,12,6,7,阪神,D,1800,稍,12,12,１勝ｸﾗｽ・牝,39.3,中団,11,3,22,中京,D,1800,良,1,4,未勝利・牝,37.8,逃げ,14,12,14,中京,D,1800,稍,5,5,未勝利・牝*,40.6,中団,3,11,22,福島,D,1700,良,2,10,未勝利・牝*,39.4,先行,7,10,5,京都,D,1400,重,9,13,未勝利*,37.7,後方,11
5,,5,,,,,クラテロス,,牝,3,4,8,1,中京,D,1800,良,10,6,未勝利・牝,39.9,後方,31,12,27,阪神,D,1800,稍,3,4,新馬,38.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,ラテライト,,牝,4,連,8,22,中京,D,1800,良,7,8,１勝ｸﾗｽ,38.7,後方,14,5,17,新潟,D,1800,良,5,7,１勝ｸﾗｽ,38.4,後方,2,5,2,京都,D,1800,稍,10,8,１勝ｸﾗｽ・牝,37.2,後方,6,3,21,阪神,D,1800,良,4,3,１勝ｸﾗｽ・牝,37.8,差し,連,3,14,阪神,D,1800,良,3,3,１勝ｸﾗｽ・牝,38.4,追込,3
7,,7,,,,,リアンクトワ,,牝,5,16,5,9,新潟,D,1800,稍,5,4,１勝ｸﾗｽ・牝,40.2,中団,12,2,15,小倉,D,2400,稍,11,14,１勝ｸﾗｽ,41.1,中団,13,11,15,福島,D,2400,良,10,11,１勝ｸﾗｽ,41.1,中団,12,8,23,札幌,D,2400,稍,6,7,１勝ｸﾗｽ,39.0,後方,6,7,12,函館,D,2400,良,5,5,１勝ｸﾗｽ,39.4,中団,21
8,,8,,,,,シエーナカラー,,牝,3,4,8,2,中京,D,1800,良,5,5,１勝ｸﾗｽ・牝,37.6,中団,3,7,11,小倉,D,1700,良,7,3,１勝ｸﾗｽ・牝,37.5,中団,8,5,17,京都,D,1800,良,1,3,未勝利・牝,38.0,差し,2,5,3,京都,D,1400,稍,5,7,未勝利・牝,36.4,後方,初,,,,,,,,,,,,
8,,9,,,,,メイショウアカリ,,牝,3,28,2,14,京都,D,1900,稍,1,3,未勝利,37.7,先行,3,1,24,京都,D,1800,良,4,3,未勝利・牝,38.4,先行,2,1,11,京都,D,1800,良,3,4,新馬・牝,38.4,追込,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030310,2026.8.29,土,中京,3名3,10,,1勝,ダート,1400,,2,稍(暫定),曇(暫定),16,17:15,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ワイドグンサ,,牡,3,20,4,12,阪神,D,1400,稍,7,7,１勝ｸﾗｽ*,35.8,後方,11,1,25,京都,D,1400,良,1,1,未勝利,36.5,先行,2,1,10,京都,D,1400,良,2,3,新馬,37.0,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,パヴィーア,,牝,4,13,6,3,名古,D,1500,重,5,1,名古屋,----,中団,7,4,11,阪神,D,1400,重,4,3,１勝ｸﾗｽ,36.6,先行,2,3,28,中京,D,1400,稍,5,1,１勝ｸﾗｽ,37.3,先行,14,12,20,中京,D,1400,稍,6,3,１勝ｸﾗｽ,36.9,中団,2,12,7,中京,D,1400,良,2,2,１勝ｸﾗｽ,37.2,差し,5
2,,3,,,,,ハッピーラブソング,,牝,3,12,6,7,阪神,D,1800,稍,15,10,１勝ｸﾗｽ・牝,39.5,中団,21,1,11,京都,D,1800,良,1,9,新馬・牝,38.6,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,タイニーワンダー,,牝,3,13,5,31,京都,D,1400,良,2,4,１勝ｸﾗｽ*,36.5,先行,12,3,7,阪神,T,1400,良,13,16,フィリーG2,35.2,中団,12,12,13,阪神,D,1400,良,1,1,未勝利・牝*,38.0,差し,9,10,11,京都,D,1200,良,2,6,新馬,36.5,差し,初,,,,,,,,,,,,
3,,5,,,,,ヴィヴァシャス,,牝,4,4,8,1,中京,D,1200,良,13,12,１勝ｸﾗｽ,37.1,後方,10,5,24,新潟,D,1200,稍,9,9,１勝ｸﾗｽ・若,36.2,後方,2,5,10,新潟,D,1200,良,4,10,１勝ｸﾗｽ・牝,37.3,差し,13,2,7,京都,D,1200,良,7,6,１勝ｸﾗｽ,36.5,中団,2,1,25,京都,D,1200,良,消,--,１勝ｸﾗｽ,----,,2
3,B,6,,,,,ジューンセクレタ,,牡,3,2,8,15,中京,D,1400,良,3,3,１勝ｸﾗｽ,37.9,先行,4,7,18,小倉,D,1700,稍,5,2,１勝ｸﾗｽ,38.4,先行,11,5,2,新潟,D,1800,重,7,7,わらび賞･1勝,41.1,逃げ,2,4,19,中山,D,1800,良,1,1,未勝利,39.2,逃げ,9,2,15,小倉,D,1700,稍,7,2,未勝利,38.6,中団,3
4,,7,,,,,ウォーターパラディ,,牡,4,14,5,24,京都,D,1400,良,12,3,１勝ｸﾗｽ,38.0,中団,3,5,2,京都,D,1400,稍,3,3,１勝ｸﾗｽ,37.2,差し,2,4,18,福島,D,1700,良,5,2,１勝ｸﾗｽ,38.3,先行,8,2,21,小倉,D,1700,良,2,3,１勝ｸﾗｽ,38.7,先行,4,1,24,小倉,D,1700,良,4,4,１勝ｸﾗｽ,38.4,差し,4
4,B,8,,,,,メイショウサトノヒ,,牡,4,12,6,6,阪神,D,1400,良,9,10,１勝ｸﾗｽ,37.9,中団,2,5,24,新潟,D,1200,稍,5,8,１勝ｸﾗｽ・若,36.8,中団,9,3,21,中京,D,1400,良,7,10,１勝ｸﾗｽ,36.5,後方,10,1,12,京都,D,1400,良,7,13,１勝ｸﾗｽ,36.4,中団,4,12,14,中京,D,1400,稍,3,9,１勝ｸﾗｽ,37.4,差し,11
5,,9,,,,,ピョイットハレルヤ,,牝,3,3,8,8,中京,D,1400,良,1,2,未勝利・牝,38.0,逃げ,12,5,16,新潟,D,1200,良,4,3,未勝利,38.7,差し,3,4,26,東京,D,1600,稍,3,8,未勝利,37.4,先行,連,4,19,福島,T,1200,良,10,4,未勝利,34.9,中団,14,1,12,京都,D,1200,良,7,9,未勝利,37.3,後方,3
5,B,10,,,,,リンゲルブルーメ,,牝,4,5,7,25,中京,D,1400,良,2,13,１勝ｸﾗｽ・牝,38.2,先行,11,5,9,京都,D,1400,良,14,10,１勝ｸﾗｽ・牝,38.5,後方,12,2,14,京都,D,1400,稍,13,8,１勝ｸﾗｽ,40.6,後方,3,1,24,京都,D,1400,良,3,12,１勝ｸﾗｽ・牝,37.7,先行,10,11,16,福島,D,1700,良,10,11,１勝ｸﾗｽ,39.3,先行,10
6,,11,,,,,アルプスオジョー,,牝,5,7,7,11,福島,D,1700,良,9,7,１勝ｸﾗｽ,38.5,中団,3,6,21,東京,D,1400,重,4,9,１勝ｸﾗｽ,34.1,追込,3,5,31,東京,D,1400,良,4,14,１勝ｸﾗｽ,35.9,追込,11,3,15,中山,D,1800,良,13,15,１勝ｸﾗｽ,40.0,後方,3,2,21,東京,D,1400,良,13,11,１勝ｸﾗｽ,37.6,中団,28
6,,12,,,,,マダムカマラード,,牝,3,8,7,8,笠松,D,1400,良,1,1,落合宿,----,逃げ,7,5,16,京都,D,1400,良,11,7,未勝利・牝,38.9,先行,16,1,24,京都,D,1800,良,10,7,新馬,38.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,グランメドウ,,牡,5,125,4,7,阪神,D,1400,良,2,2,１勝ｸﾗｽ*,38.1,差し,6,2,25,阪神,D,1400,不,1,1,未勝利,37.5,先行,2,2,10,東京,D,1400,稍,3,1,新馬,37.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ハンザキ,,牝,3,23,3,21,阪神,D,1400,良,9,12,１勝ｸﾗｽ*,38.0,先行,8,1,25,京都,D,1400,良,1,2,未勝利・牝,37.3,先行,2,1,12,京都,D,1400,良,4,8,未勝利・牝,38.2,追込,5,12,7,阪神,T,1400,良,6,12,未勝利*,35.3,中団,6,10,25,新潟,T,1200,良,5,8,未勝利*,35.1,中団,3
8,,15,,,,,タイセイレグノ,,セ,4,10,6,21,阪神,D,1400,重,8,10,１勝ｸﾗｽ,36.6,後方,14,3,14,阪神,D,1400,良,11,12,１勝ｸﾗｽ,36.8,後方,19,11,1,京都,D,1400,重,3,10,１勝ｸﾗｽ,35.9,追込,2,10,19,京都,D,1400,稍,5,6,１勝ｸﾗｽ,36.7,後方,4,9,20,阪神,D,1400,良,9,11,１勝ｸﾗｽ,38.7,中団,3
8,,16,,,,,ジャンヌドゥレーヴ,,牝,3,14,5,23,京都,D,1400,稍,2,7,１勝ｸﾗｽ*,37.1,追込,12,2,28,阪神,D,1400,良,1,2,未勝利・牝,37.7,差し,4,1,31,京都,D,1200,良,6,6,未勝利・牝,35.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030311,2026.8.29,土,中京,3名3,11,,1勝,芝,1600,B,3,稍(暫定),曇(暫定),16,17:45,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
