日付,馬名,スコア,レースID
2026.5.1,ルージュエピック,54.0,2026051708030801
2026.5.3,ルージュエピック,83.3,2026053108031201
2026.1.3,ルージュカエラ,5.2,2026013105010112
2026.4.4,ルージュカエラ,13.3,2026040406030307
2026.1.2,ルージュカルデア,27.0,2026012506010909
2026.5.1,ルージュカルデア,35.7,2026051705020806
2026.6.6,ルージュカルデア,25.7,2026060605030108
2026.1.2,ルージュサウダージ,30.0,2026012410010109
2026.3.7,ルージュサウダージ,9.1,2026030709010511
2026.5.3,ルージュサウダージ,6.3,2026053008031111
2026.2.1,ルージュシャラポワ,12.4,2026021008020403
2026.3.1,ルージュシャラポワ,16.9,2026031409010701
2026.6.6,ルージュシャラポワ,8.3,2026060609030101
2026.2.2,ルージュスエルテ,9.1,2026022205010808
2026.4.2,ルージュスエルテ,20.3,2026042605020208
2026.5.1,ルージュスエルテ,23.3,2026051605020709
2026.3.2,ルージュスタニング,9.1,2026032107010310
2026.5.1,ルージュスタニング,6.3,2026051005020612
2026.5.3,ルージュスタニング,14.5,2026053005021111
2026.1.1,ルージュスティーズ,27.0,2026011808010708
2026.2.7,ルージュスティーズ,18.7,2026020710010507
2026.4.2,ルージュスティーズ,12.9,2026042608030207
2026.5.3,ルージュスプリヤ,8.3,2026053108031205
2026.3.2,ルージュソムニウム,2.4,2026032809020105
2026.4.2,ルージュソムニウム,21.0,2026042508030103
2026.5.2,ルージュソムニウム,15.0,2026052408031003
2026.2.1,ルージュソリテール,24.2,2026021005010410
2026.3.2,ルージュソリテール,26.8,2026032807010511
2026.4.1,ルージュソリテール,28.9,2026041109020511
2026.1.2,ルージュダズリング,25.6,2026012506010905
2026.4.1,ルージュダズリング,21.0,2026041203010205
2026.4.2,ルージュダズリング,6.1,2026042605020204
2026.5.3,ルージュダズリング,6.6,2026053105021204
2026.1.3,ルージュダリア,30.0,2026013105010110
2026.3.1,ルージュダリア,3.1,2026031406020511
2026.2.2,ルージュナリッシュ,17.4,2026022806020108
2026.3.2,ルージュナリッシュ,17.4,2026032207010408
2026.4.1,ルージュナリッシュ,29.6,2026041903010409
2026.1.1,ルージュノヴァ,4.1,2026011006010301
2026.3.1,ルージュノヴァ,4.1,2026030110011203
2026.3.1,ルージュノヴァ,5.3,2026031406020504
2026.3.2,ルージュバロン,25.6,2026032107010306
2026.5.1,ルージュバロン,35.7,2026051608030701
2026.6.6,ルージュバロン,17.9,2026060609030112
2026.1.5,ルージュビバーチェ,35.3,2026010508010201
2026.3.8,ルージュビバーチェ,24.2,2026030809010605
2026.5.1,ルージュビバーチェ,28.9,2026051008030607
2026.6.7,ルージュビバーチェ,23.3,2026060709030207
2026.1.1,ルージュフローラ,25.6,2026011806010712
2026.3.2,ルージュフローラ,21.9,2026032907010604
2026.2.1,ルージュブリッツ,34.3,2026021405010507
2026.4.1,ルージュブリッツ,35.7,2026041906030805
2026.3.2,ルージュプルーヴ,9.1,2026032207010405
2026.4.1,ルージュプルーヴ,37.1,2026041809020704
2026.1.1,ルージュベルベット,5.6,2026011706010606
2026.3.1,ルージュベルベット,24.8,2026031506020612
2026.5.2,ルージュベルベット,50.2,2026052404010808
2026.2.2,ルージュボヤージュ,35.3,2026022205010805
2026.4.1,ルージュボヤージュ,50.2,2026041806030706
2026.2.7,ルージュマシェリ,4.2,2026020708020304
2026.4.4,ルージュマシェリ,0.0,2026040409020301
2026.6.7,ルージュマデイラ,6.6,2026060709030202
2026.1.2,ルージュマローネ,9.9,2026012406010808
2026.3.2,ルージュマローネ,13.8,2026032207010407
2026.4.1,ルージュマローネ,20.0,2026041103010107
2026.5.2,ルージュミステリオ,8.3,2026052304010708
2026.2.7,ルージュミラージュ,3.1,2026020710010511
2026.2.2,ルージュミレネール,18.8,2026022109010107
2026.5.1,ルージュミレネール,13.3,2026051605020712
2026.1.1,ルージュラナキラ,24.8,2026011706010611
2026.2.2,ルージュラナキラ,30.0,2026022806020111
2026.4.2,ルージュラベル,6.1,2026042505020104
2026.5.2,ルージュラベル,33.7,2026052405021004
2026.2.1,ルージュリリック,39.5,2026020105010203
2026.2.1,ルージュリリック,32.3,2026021405010505
2026.3.1,ルージュリリック,34.3,2026031407010104
2026.5.2,ルージュリリック,21.9,2026052305020909
2026.2.7,ルージュリヴィエラ,27.0,2026020705010301
2026.4.2,ルージュリヴィエラ,33.3,2026042605020201
2026.5.2,ルージュリヴィエラ,53.4,2026052405021001
2026.1.4,ルーセントムーン,9.1,2026010408010103
2026.3.2,ルーセントムーン,3.1,2026032109010905
2026.1.2,ルーチェコメット,9.1,2026012508010905
2026.4.2,ルーチェコメット,1.9,2026042603010604
2026.1.3,ルーチェロッサ,16.9,2026013110010305
2026.1.1,ルートサーティーン,5.6,2026011208010511
2026.3.2,ルートサーティーン,21.6,2026032106020706
2026.4.1,ルートサーティーン,49.6,2026041909020807
2026.5.9,ルートサーティーン,40.5,2026050908030505
2026.3.2,ルーナディサングエ,26.6,2026032207010403
2026.4.1,ルーナディサングエ,17.4,2026041906030806
2026.1.3,ルーフ,27.0,2026013110010311
2026.2.1,ルーフ,8.0,2026021410010711
2026.3.2,ルーフ,9.1,2026032109010910
2026.1.2,ルーフオブヘヴン,27.0,2026012406010807
2026.1.4,ルーフオブヘヴン,9.9,2026010406010108
2026.4.1,ルーフオブヘヴン,13.3,2026041106030512
2026.2.2,ルーポ,9.1,2026022105010704
2026.3.8,ルーポ,47.2,2026030809010604
2026.5.1,ルーポ,71.4,2026051008030602
2026.1.1,ルーラーリッチ,3.1,2026011206010509
2026.2.2,ルーラーリッチ,8.5,2026022806020112
2026.4.1,ルーラーリッチ,23.3,2026041206030609
2026.5.3,ルーラーリッチ,11.2,2026053005021112
2026.2.2,ルーリングクラス,3.1,2026022205010804
2026.5.2,ルーリングクラス,61.7,2026052405021005
2026.2.1,ルールオーヴァー,27.0,2026021408020505
2026.4.1,ルールオーヴァー,11.8,2026041906030804
2026.3.1,ルールザウェイヴ,5.6,2026031406020511
2026.4.1,ルールザウェイヴ,8.3,2026041209020611
2026.2.2,ルールーリマ,34.2,2026022210011008
2026.3.2,ルールーリマ,34.3,2026032107010308
2026.4.1,ルールーリマ,100.0,2026041803010310
2026.5.1,ルールーリマ,74.0,2026051604010509
2026.2.1,ルーンファクター,6.8,2026021510010804
2026.2.7,レアリゼソンレーヴ,17.4,2026020705010306
2026.5.2,レアリゼソンレーヴ,24.8,2026052305020904
2026.4.1,レアンダー,6.6,2026041103010111
2026.5.1,レアンダー,2.4,2026051708030811
2026.3.1,レイアポポ,34.3,2026030106020208
2026.4.1,レイアポポ,28.9,2026041903010412
2026.4.2,レイアポポ,21.0,2026042603010612
2026.5.2,レイアポポ,11.2,2026052404010810
2026.6.7,レイアポポ,15.0,2026060705030210
2026.4.2,レイアン,3.5,2026042503010505
2026.4.4,レイアン,5.7,2026040409020305
2026.2.1,レイオブファイア,1.0,2026021505010604
2026.2.2,レイククレセント,27.0,2026022205010808
2026.3.8,レイククレセント,34.3,2026030806020412
2026.4.2,レイククレセント,15.0,2026042605020208
2026.5.3,レイクストライプス,24.8,2026053105021207
2026.1.1,レイクラシック,26.6,2026011708010605
2026.3.2,レイクラシック,27.0,2026032107010304
2026.5.2,レイクラシック,25.7,2026052405021011
2026.2.1,レイサンソク,42.8,2026021408020503
2026.3.1,レイサンソク,33.3,2026030109010403
2026.3.2,レイサンソク,45.9,2026032809020104
2026.5.2,レイサンソク,21.0,2026052408031006
2026.2.1,レイザリオ,3.1,2026021510010812
2026.4.1,レイザリオ,25.7,2026041203010212
2026.2.1,レイズカイザー,17.4,2026021405010510
2026.1.2,レイズテンペスト,17.4,2026012506010904
2026.2.1,レイズテンペスト,19.1,2026021405010503
2026.4.1,レイズテンペスト,56.3,2026041806030704
2026.5.9,レイズテンペスト,45.9,2026050905020503
2026.6.6,レイズテンペスト,65.7,2026060605030103
2026.2.2,レイズレガシー,6.8,2026022105010704
2026.3.1,レイズレガシー,10.7,2026031406020502
2026.5.1,レイズレガシー,31.0,2026051605020703
2026.6.6,レイズレガシー,49.6,2026060605030103
2026.1.1,レイデラティエラ,13.8,2026011808010708
2026.5.1,レイデラティエラ,40.2,2026051708030807
2026.1.1,レイデラルース,25.6,2026011806010707
2026.4.5,レイデラルース,11.8,2026040506030409
2026.1.2,レイナサンライズ,8.0,2026012408010803
2026.2.1,レイナサンライズ,16.1,2026021508020601
2026.5.2,レイナサンライズ,11.2,2026052408031001
2026.2.1,レイナデアルシーラ,3.1,2026020110010411
2026.4.1,レイナデアルシーラ,20.0,2026041103010111
2026.1.2,レイナデルアイレ,4.2,2026012510010205
2026.2.2,レイナデルアイレ,5.2,2026022110010903
2026.4.2,レイナデルアイレ,1.0,2026042605020201
2026.1.1,レイナロハルンバ,4.2,2026011806010702
2026.1.2,レイナロハルンバ,1.9,2026012508010904
2026.1.5,レイナロハルンバ,3.1,2026010506010202
2026.2.2,レイニング,30.6,2026022205010810
2026.4.2,レイニング,36.0,2026042608030210
2026.5.3,レイニング,23.3,2026053105021210
2026.2.1,レイヌドプランタン,18.7,2026021510010805
2026.5.2,レイヌドプランタン,28.9,2026052404010805
2026.3.2,レイノルズナンバー,6.6,2026032807010503
2026.1.1,レイバックスピン,44.6,2026011806010708
2026.2.2,レイバックスピン,38.2,2026022809010308
2026.3.2,レイバックスピン,35.3,2026032206020812
2026.1.1,レイヒストリコ,39.5,2026011106010406
2026.2.1,レイヒストリコ,42.2,2026021005010406
2026.4.4,レイヒストリコ,32.5,2026040406030309
2026.2.1,レイピア,35.3,2026020108020211
2026.2.2,レイピア,42.7,2026022806020111
2026.3.2,レイピア,21.0,2026032907010611
2026.1.2,レイピカケ,5.3,2026012508010907
2026.2.1,レイフロレット,5.6,2026021510010807
2026.4.2,レイフロレット,6.1,2026042603010607
2026.6.6,レイフロレット,17.3,2026060605030108
2026.1.2,レイベリング,3.1,2026012408010811
2026.2.2,レイベリング,13.8,2026022109010111
2026.5.3,レイベリング,8.3,2026053108031210
2026.1.1,レイホープ,9.1,2026011706010606
2026.3.1,レイホープ,1.0,2026031507010208
2026.3.2,レイホープ,3.1,2026032107010308
2026.1.2,レイム,27.0,2026012408010804
2026.3.1,レイム,35.3,2026030109010407
2026.5.2,レイム,45.9,2026052408031012
2026.5.9,レイム,21.0,2026050908030508
2026.1.2,レイヤードレッド,47.2,2026012406010809
2026.1.5,レイヤードレッド,34.3,2026010506010210
2026.3.1,レイヤードレッド,26.6,2026030106020209
2026.3.2,レイヤードレッド,35.7,2026032806030108
2026.1.1,レイユール,10.4,2026011706010612
2026.3.2,レイユール,7.8,2026032206020809
2026.4.1,レイユール,5.7,2026041109020512
2026.6.6,レイユール,1.5,2026060605030110
2026.2.1,レイランディ,18.5,2026021005010406
2026.3.2,レイランディ,26.6,2026032106020705
2026.4.1,レイランディ,24.8,2026041106030503
2026.2.1,レイワサンサン,42.7,2026020108020208
2026.5.1,レイワサンサン,9.7,2026051705020810
2026.6.7,レイワサンサン,8.3,2026060709030209
2026.1.2,レイワノキセキ,12.4,2026012510010207
2026.2.2,レイワノキセキ,34.3,2026022110010906
2026.3.2,レイワノキセキ,47.1,2026032209011004
2026.4.2,レイワノキセキ,23.6,2026042508030105
2026.4.5,レイワノキセキ,50.7,2026040509020404
2026.6.7,レイワノキセキ,24.8,2026060709030206
2026.2.8,レインオンミー,13.8,2026020810010612
2026.3.1,レインオンミー,13.8,2026030110011207
2026.4.2,レインオンミー,1.9,2026042508030109
2026.1.2,レインボーステート,9.1,2026012408010806
2026.4.4,レインボーステート,21.9,2026040409020304
2026.5.3,レインボーステート,26.8,2026053108031205
2026.6.6,レインボーステート,48.5,2026060609030107
2026.1.1,レインボーラッキー,17.4,2026011706010606
2026.1.4,レインボーラッキー,9.9,2026010406010108
2026.2.1,レインボーラッキー,5.6,2026021005010412
2026.4.1,レインボーラッキー,23.3,2026041203010207
2026.4.2,レインボーラッキー,9.8,2026042505020107
2026.5.1,レインボーラッキー,17.3,2026051005020607
2026.4.2,レインボーワールド,9.5,2026042503010501
2026.2.1,レウコテア,9.1,2026021405010504
2026.3.1,レウコテア,30.0,2026031509010801
2026.6.6,レウコテア,28.9,2026060609030103
2026.1.1,レオアジャイル,5.6,2026011106010411
2026.2.2,レオアジャイル,34.3,2026022806020106
2026.5.3,レオアジャイル,37.1,2026053005021107
2026.3.2,レオスキーム,11.2,2026032806030104
2026.5.2,レオスキーム,1.5,2026052305020902
2026.4.2,レオダーム,7.9,2026042603010604
2026.1.5,レオテミス,42.7,2026010506010211
2026.2.1,レオテミス,5.6,2026021410010711
2026.3.2,レオテミス,4.8,2026032807010511
2026.2.1,レオナルドスター,35.3,2026021410010706
2026.3.1,レオナルドスター,32.3,2026030110011207
2026.4.1,レオナルドスター,24.8,2026041903010409
2026.5.1,レオナルドスター,45.9,2026051008030608
2026.2.1,レオプルミエール,5.2,2026021410010706
2026.4.1,レオプルミエール,17.3,2026041203010208
2026.6.6,レオリアライズ,26.8,2026060605030105
2026.6.7,レオンティウス,31.0,2026060705030205
2026.2.2,レガリアーナ,12.5,2026022110010902
2026.3.2,レガリアーナ,13.8,2026032209011003
2026.5.2,レガリアーナ,6.3,2026052308030903
2026.1.5,レガリーノ,9.1,2026010506010205
2026.4.1,レガリーノ,8.3,2026041203010205
2026.5.2,レガリーノ,29.6,2026052405021005
2026.1.1,レガーメ,1.0,2026011706010605
2026.1.1,レガーロデルシエロ,6.8,2026011106010410
2026.3.1,レガーロデルシエロ,10.4,2026031506020610
2026.5.9,レガーロデルシエロ,26.8,2026050905020511
2026.2.1,レクスノヴァス,20.3,2026020108020210
2026.5.1,レクスノヴァス,61.7,2026051008030609
2026.1.1,レグザゴン,17.4,2026011706010608
2026.1.1,レグラヴィエール,9.9,2026011008010306
2026.3.2,レグラヴィエール,9.8,2026032109010903
2026.3.2,レグラヴィエール,8.3,2026032809020102
2026.3.8,レグラヴィエール,1.0,2026030809010603
2026.2.1,レゲンデ,4.2,2026021405010505
2026.5.2,レゲンデ,21.9,2026052304010705
2026.2.1,レザベーション,27.0,2026021508020606
2026.3.7,レザベーション,40.0,2026030709010505
2026.4.1,レザベーション,35.7,2026041106030511
2026.5.1,レザベーション,5.7,2026051005020611
2026.1.1,レザンクレール,8.0,2026011008010307
2026.3.1,レザンクレール,17.4,2026031407010108
2026.1.1,レザンノワール,7.8,2026011706010612
2026.3.8,レザンノワール,13.8,2026030806020412
2026.1.1,レザーアンドレース,2.2,2026011008010301
2026.2.2,レザーアンドレース,30.6,2026022809010302
2026.2.7,レザーアンドレース,27.0,2026020710010501
2026.5.2,レザーアンドレース,11.8,2026052408031006
2026.2.2,レシプロシティ,24.2,2026022110010911
2026.2.7,レシプロシティ,38.2,2026020710010511
2026.2.8,レジェルテ,5.6,2026020810010606
2026.3.2,レジェルテ,20.1,2026032107010301
2026.4.1,レジェルテ,50.0,2026041103010101
2026.2.1,レジェンダリーデイ,42.8,2026020110010403
2026.2.1,レジェンダリーデイ,9.9,2026021408020512
2026.4.2,レジェンダリーデイ,29.5,2026042603010612
2026.2.1,レジェンドシップ,34.3,2026021510010806
2026.2.2,レジェンドシップ,27.0,2026022810011109
2026.5.1,レジェンドシップ,31.0,2026051008030606
2026.5.3,レジェンドシップ,45.9,2026053108031207
2026.1.1,レジーナテンペスタ,7.9,2026011708010601
2026.4.5,レジーナテンペスタ,54.0,2026040509020403
2026.2.1,レジーナレガリア,5.6,2026021410010701
2026.3.1,レジーナローズ,10.4,2026030106020208
2026.3.2,レスター,4.2,2026032206020806
2026.3.2,レステダンルヴァン,5.7,2026032207010401
2026.4.1,レステダンルヴァン,49.6,2026041109020501
2026.5.2,レステダンルヴァン,74.0,2026052408031001
2026.2.1,レストプレドゥモア,3.5,2026020110010403
2026.4.1,レストプレドゥモア,15.0,2026041103010108
2026.3.1,レゼルフォート,6.8,2026031509010805
