レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021005010401,2026.2.10,火,東京,1東4,1,,未勝利,ダート,1400,,2,稍,晴,16,10:05,,馬齢,３歳
3,,5,シャンティフレーズ,牝,3,444,,,13,102.1, ,  0,,53,◇,,永島まな,(美),加藤士津,ダノンプレミアム,スクリーンヒーロー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,メイショウローゼ,牝,3,406,,,12,65.8, ,  0,,55,,,藤懸貴志,(栗),本田優,ロジャーバローズ,タニノギムレット,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,メイショウジーニー,牝,3,394,,,8,43.5, ,  0,,55,,,幸英明,(栗),西園正都,サトノアラジン,デュランダル,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,ドンレミラピュセル,牝,3,426,,,5,9.9, ,  0,,55,,,西村淳也,(栗),藤原英昭,キタサンブラック,Bernardini,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ベイニーニャ,牝,3,484,,,6,13.6, ,  0,,55,,,池添謙一,(栗),茶木太樹,アドマイヤマーズ,ロードカナロア,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ブレイブメンロード,牡,3,510,,,10,52.2, ,  0,,57,,,団野大成,(栗),新谷功一,アジアエクスプレス,ブライアンズタイム,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,ソレイユルヴァン,牝,3,416,,,4,7.5, ,  0,,55,,,松山弘平,(栗),辻野泰之,シスキン,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,ソブリンズオーブ,牝,3,468,,,15,125.7, ,  0,,55,,,国分優作,(栗),小栗実,マインドユアビスケッツ,クロフネ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,サトノレクタス,牝,3,436,,,7,13.8, ,  0,,55,,,ハマーハ,(栗),奥村豊,コントレイル,"Street Cry",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,スマートティアナ,牝,3,412,,,3,4.9, ,  0,,55,,,浜中俊,(栗),石橋守,シルバーステート,"Mr. Greeley",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,エレガンスアスク,牝,3,434,,,1,3.2, ,  0,,55,,,坂井瑠星,(栗),田中克典,ポエティックフレア,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,ビップレグルス,牡,3,430,,,11,55.3, ,  0,,57,,,荻野極,(栗),小椋研介,リアルスティール,ロードカナロア,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020406,2026.2.10,火,京都,2京4,6,,未勝利,芝,2400,B,4,良,晴,18,12:45,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヴィラジョヴィス,牝,3,488,+ 6,+ 6,8,25.7, , 99,8,55,,,北村友一,(栗),小栗実,ハービンジャー,ダイワメジャー,ニアークティック系,ロイヤルチャージャー系,11,22,4京5,3,未勝利*,芝,1800,良,,北村,55.0,,7,41.1,7,1.3,6,,,3,4,36.20,35.8,8,ヴィスコンテッサ
2,,2,フクチャンブラック,牡,3,476,- 2,- 2,11,56.7, ,102,6,57,,*,池添謙一,(栗),高橋康之,キタサンブラック,Teofilo,,ニアークティック系,1,10,1京3,5,未勝利,芝,2400,良,,斎藤,57.0,,12,69.8,9,1.3,11,16,16,17,17,37.63,35.6,5,ガウディ
2,,3,ラピス,牝,3,438,- 4,- 4,4,11.2, ,101,7,55,,*,横山和生,(栗),安田翔伍,コントレイル,Frankel,,ニアークティック系,1,18,1京7,初,新馬,芝,2000,良,,横山,55.0,,8,33.9,7,0.9,10,16,15,14,13,38.14,35.4,2,クリスレジーナ
3,,4,レッドブライトン,牡,3,474,+ 8,+ 8,7,24.1, , 99,8,55,◇,*,永島まな,(栗),奥村豊,ミッキーアイル,フレンチデピュティ,,ニアークティック系,12,14,5阪4,3,未勝利*,ダ,1800,稍,,松山,56.0,,7,22.3,8,3.0,6,1,1,1,2,37.25,42.1,8,サンライズケヴィン
3,,5,スクランプシャス,牡,3,458,+ 2,+ 2,2,3.4, ,112,3,57,,*,西村淳也,(栗),橋口慎介,シルバーステート,"Dance Brightly",,ネイティヴダンサー系,1,24,1小1,初,新馬,芝,2000,良,,鮫島,57.0,,2,4.0,6,0.7,3,10,12,11,10,37.11,34.2,3,ボンドマティーニ
4,,6,テーオーシュテルン,牡,3,512,+10,+10,14,349.6, , 94,12,57,,*,藤懸貴志,(栗),梅田智之,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,1,18,1京7,初,新馬,芝,2000,良,,松山,57.0,,10,78.3,15,2.0,5,12,12,11,13,38.10,36.6,15,クリスレジーナ
4,B,7,トレセデオロ,牡,3,450,- 2,- 2,5,19.5, ,106,4,57,,*,荻野極,(栗),清水久詞,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,1,25,1小2,4,未勝利,芝,2000,良,B,松若,57.0,,4,7.4,9,0.9,5,1,1,2,2,36.21,35.9,11,ドッグウッド
5,,8,ゴールデンボブ,牡,3,482,- 2,- 2,6,21.1, ,106,4,57,,*,浜中俊,(栗),四位洋文,ゴールドシップ,ブライアンズタイム,,ロイヤルチャージャー系,1,24,1小1,初,新馬,芝,2000,良,,古川,57.0,,5,14.3,9,1.1,7,10,10,11,10,37.11,34.6,7,ボンドマティーニ
5,,9,ビクスバイト,牝,3,458,+ 2,+ 2,1,2.3, ,120,1,55,,,川田将雅,(栗),佐藤悠太,サトノダイヤモンド,Singspiel,,ニアークティック系,1,17,1京6,14,未勝利・牝,芝,2000,良,,川田,55.0,,3,4.7,3,0.1,1,14,14,13,9,36.56,35.9,2,ラコンチャビエン
6,,10,ルクスユアン,牡,3,454,- 2,- 2,9,39.5, , 95,11,57,,,吉村誠之,(栗),清水久詞,サトノダイヤモンド,ドリームジャーニー,,ロイヤルチャージャー系,11,9,4京2,初,新馬,芝,2000,重,,吉村,55.0,☆,6,29.5,6,2.1,5,2,2,2,2,38.23,37.4,6,ロブチェン
6,,11,ダディーズソード,牡,3,432,  0,0,10,42.7, , 97,10,57,,*,幸英明,(栗),畑端省吾,フィエールマン,ダノンシャンティ,,ロイヤルチャージャー系,1,24,1小1,初,新馬,芝,2000,良,,丸山,57.0,,11,29.6,8,0.9,4,13,14,14,10,37.20,34.2,3,ボンドマティーニ
7,,12,ロイヤルタイム,牡,3,430,  0,0,13,269.0, , 93,13,57,,*,国分優作,(美),和田正一,サトノクラウン,バンブーエール,,ネイティヴダンサー系,12,27,5中7,17,未勝利*,芝,2000,良,,岩田,56.0,,10,96.6,15,1.6,15,8,8,9,10,36.77,37.7,15,ポッドクロス
7,,13,ニテンイチリュウ,牡,3,486,- 2,- 2,15,427.3, , 86,15,57,,,田口貫太,(栗),高橋康之,ディープブリランテ,ローエングリン,ロイヤルチャージャー系,ニアークティック系,1,11,1京4,4,未勝利,ダ,1800,良,,田口,57.0,,15,217.6,15,5.9,16,9,12,12,13,39.30,42.2,15,キタノシャカール
8,,14,タガノアイゼン,牡,3,438,+ 2,+ 2,12,202.3, , 87,14,57,,*,菱田裕二,(栗),岡田稲男,ビーチパトロール,エンパイアメーカー,,ネイティヴダンサー系,2,1,1小4,6,未勝利,ダ,1700,良,,国分,57.0,,15,178.6,12,2.7,15,8,8,11,13,38.07,40.0,12,ラブインアクション
8,,15,パウンドフォーワン,牡,3,486,  0,0,3,5.5, ,113,2,57,,*,松山弘平,(栗),田中克典,コントレイル,"Invincible Spirit",,ニアークティック系,1,24,1京8,11,未勝利,芝,2200,良,,横山,57.0,,5,15.8,4,0.6,2,4,5,5,5,37.95,34.9,4,ブラックオリンピア
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020407,2026.2.10,火,京都,2京4,7,,1勝,ダート,1800,,4,良,晴,16,13:15,牝,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,コンテナライン,牝,4,486,+10,+10,8,96.6, , 90,8,55,,*,田口貫太,(栗),高柳大輔,ドゥラメンテ,Archarcharch,,,12,14,5阪4,連,１勝ｸﾗｽ・牝,ダ,1800,良,B,松若,55.0,,8,37.0,9,1.0,11,8,7,7,10,38.70,38.2,6,マハナ
2,,2,マテンロウシルビア,牝,4,440,  0,0,5,8.9, ,113,3,55,,,太宰啓介,(栗),四位洋文,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,1,12,1京5,7,１勝ｸﾗｽ・牝,ダ,1800,良,,太宰,55.0,,3,4.6,3,0.3,3,7,7,7,5,39.05,37.2,2,レディゴディヴァ
3,,3,アイブリンク,牝,4,478,  0,0,3,3.9, ,111,4,55,,,松山弘平,(栗),大久保龍,モズアスコット,ブラックタイド,,ロイヤルチャージャー系,12,14,5阪4,3,１勝ｸﾗｽ・牝,ダ,1800,良,,松山,55.0,,2,2.8,6,0.7,1,5,4,4,5,38.35,38.6,8,マハナ
4,,4,サンコンクエスト,牝,4,548,- 4,- 4,2,3.9, ,109,5,55,,*,幸英明,(栗),渡辺薫彦,サートゥルナーリア,"Custom for Carlos",,,1,4,1京1,27,１勝ｸﾗｽ・牝,ダ,1800,良,,斎藤,55.0,,4,8.9,6,0.9,8,2,2,2,2,38.15,38.1,6,クインズショコラ
5,,5,オリジナルファイン,牝,4,496,- 4,- 4,1,3.1, ,121,2,55,,,吉村誠之,(栗),清水久詞,パイロ,ブライアンズタイム,ナスルーラ系,ロイヤルチャージャー系,1,18,1京7,2,１勝ｸﾗｽ,ダ,1900,良,,吉村,55.0,,3,5.4,2,0.1,3,8,8,9,6,38.35,37.4,2,エンマ
6,B,6,デルマサクラサク,牝,4,490,+ 8,+ 8,6,16.1, , 97,6,52,▲,*,森田誠也,(栗),牧田和弥,マインドユアビスケッツ,Mineshaft,,ナスルーラ系,1,31,1小3,8,１勝ｸﾗｽ,ダ,1700,良,B,松若,55.0,,13,45.1,8,1.1,10,16,16,16,15,37.58,37.4,1,モレポブラーノ
7,,7,アリストクラシア,牝,5,478,  0,0,4,4.4, ,124,1,56,,*,西村淳也,(栗),吉岡辰弥,ハーツクライ,"Quality Road",ロイヤルチャージャー系,ネイティヴダンサー系,1,12,1京5,9,１勝ｸﾗｽ・牝,ダ,1800,良,,高杉,56.0,,2,3.5,2,0.1,1,6,5,5,4,38.90,37.3,3,レディゴディヴァ
8,,8,ヴォルクメア,牝,4,496,- 4,- 4,7,62.7, , 91,7,55,,*,荻野極,(栗),新谷功一,ラニ,"Distorted Humor",,ネイティヴダンサー系,2,1,1小4,30,１勝ｸﾗｽ・牝,ダ,1700,良,,田山,52.0,▲,8,17.5,15,3.2,15,12,10,7,14,37.69,40.8,15,キャットテイル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020408,2026.2.10,火,京都,2京4,8,,2勝,芝,1200,B,2,良,曇,18,13:45,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,タマカヅラ,牝,4,424,  0,0,6,14.0, ,119,3,56,,*,松山弘平,(美),斎藤誠,フィエールマン,ダイワメジャー,,ロイヤルチャージャー系,1,17,1中6,3,２勝ｸﾗｽ,芝,1200,良,,小林,53.0,▲,2,4.9,5,0.3,10,,,1,1,34.30,34.0,13,カンシン
2,,2,アオイレーギーナ,牝,4,484,-14,-14,3,5.2, ,122,1,56,,,池添謙一,(栗),宮地貴稔,リアルスティール,ヨハネスブルグ,,ニアークティック系,10,26,3京9,14,壬生特別･2勝,芝,1200,稍,,池添,55.0,,6,10.6,2,0.1,11,,,7,7,35.30,33.5,3,モジャーリオ
3,,3,ガットネロ,牝,6,494,- 2,- 2,11,42.6,>,101,8,56,,*,吉村誠之,(栗),東田明士,アメリカンペイトリオット,ブラックタイド,,ロイヤルチャージャー系,11,22,3福5,2,１勝ｸﾗｽ,芝,1200,良,,斎藤,56.0,,9,19.6,1,-0.2,4,,,2,2,34.60,34.5,8,(ハッピーサプライズ)
4,,4,リリーフィールド,牝,4,440,+ 4,+ 4,2,4.3, ,112,6,56,,*,西村淳也,(栗),小崎憲,モズアスコット,アグネスタキオン,,ロイヤルチャージャー系,11,8,4京1,4,亀岡特別･2勝,ダ,1400,良,,武豊,55.0,,2,3.7,9,1.7,7,,,4,3,34.73,38.7,10,ジャスパーバローズ
4,,5,ルシード,牡,4,508,+ 2,+ 2,1,2.8, ,122,1,58,,,北村友一,(美),田島俊明,スクリーンヒーロー,ロージズインメイ,ロイヤルチャージャー系,ロイヤルチャージャー系,1,10,1京3,2,鹿ケ谷Ｈ･2勝,芝,1200,良,,北村,57.0,,4,7.8,2,0.3,9,,,2,3,34.00,33.7,3,ジャスパーディビネ
5,,6,トーセントラム,牡,6,454,- 8,- 8,7,23.8, ,100,10,58,,*,荻野極,(美),佐藤吉勝,ヴァンキッシュラン,"Dubai Destination",,ネイティヴダンサー系,12,27,5中7,3,ベストウ･2勝,芝,1200,良,,原田,58.0,,8,25.7,7,0.9,8,,,12,13,34.50,34.2,3,アンビバレント
5,,7,マリノトニトゥルス,牝,4,476,  0,0,5,10.8, ,118,4,56,,*,ハマーハ,(美),武市康男,サンダースノー,キングカメハメハ,,ネイティヴダンサー系,1,17,1中6,6,２勝ｸﾗｽ,芝,1200,良,,菊沢,56.0,,5,9.2,4,0.1,9,,,2,2,34.40,33.7,8,カンシン
6,,8,ウィップスティッチ,牝,5,496,- 8,- 8,9,42.1, ,101,8,56,,*,田口貫太,(栗),庄野靖志,スワーヴリチャード,"Broken Vow",,ネイティヴダンサー系,1,18,1京7,30,小倉山特･2勝,ダ,1400,良,,松若,56.0,,7,17.5,9,0.8,16,,,4,4,35.63,37.9,10,トゥロン
6,B,9,スペルキャスター,牝,6,486,+ 8,+ 8,13,95.5, , 98,11,53,▲,*,森田誠也,(美),蛯名利弘,ロードカナロア,ゴールドアリュール,,ロイヤルチャージャー系,12,20,5阪5,3,２勝ｸﾗｽ,芝,1200,良,B,鷲頭,54.0,△,10,54.4,8,0.7,9,,,11,12,34.80,34.1,6,ブルーアイドガール
7,,10,エクストラバック,牡,5,510,+ 4,+ 4,4,6.7, ,114,5,58,,*,幸英明,(栗),西園正都,Iffraaj,Frankel,ネイティヴダンサー系,ニアークティック系,1,17,1中6,9,２勝ｸﾗｽ,芝,1200,良,,石橋,58.0,,4,6.9,6,0.4,3,,,5,5,34.60,33.8,9,カンシン
7,,11,モーデン,牡,8,502,+ 8,+ 8,8,30.6, ,102,7,58,,,荻野琢真,(栗),加藤公太,モーリス,フレンチデピュティ,,ニアークティック系,12,6,5中1,3,２勝ｸﾗｽ,芝,1200,良,,荻野,58.0,,9,36.3,9,0.6,7,,,6,5,34.40,33.7,10,アンドアイラヴハー
8,,12,インプロバイザー,牡,7,498,+ 6,+ 6,12,53.6, , 98,11,58,,*,団野大成,(栗),東田明士,ダイワメジャー,"Closing Argument",ロイヤルチャージャー系,マンノウォー系,9,27,4中8,12,勝浦特別･2勝,芝,1200,良,,荻野,58.0,,10,37.8,12,1.0,14,,,2,2,33.90,34.7,16,ソーダーンライト
8,,13,インフローレ,牝,4,444,+ 4,+ 4,10,42.1, , 92,13,56,,*,藤岡佑介,(栗),寺島良,リオンディーズ,ハービンジャー,,ニアークティック系,12,7,5阪2,7,２勝ｸﾗｽ,芝,1400,良,,今村,53.0,◇,14,49.3,11,0.8,11,,,16,15,34.80,34.3,3,チューラワンサ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020409,2026.2.10,火,京都,2京4,9,石清水Ｓ,3勝,芝,1600,B,2,良,曇,18,14:15,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,タイセイレスポンス,セ,5,504,+10,+10,12,49.7, ,103,10,58,,,菱田裕二,(栗),安田翔伍,ミッキーアイル,Congrats,,ナスルーラ系,12,20,5名5,10,尾頭橋Ｓ･3勝,ダ,1800,稍,,菱田,58.0,,7,30.0,8,1.2,10,3,3,2,2,37.75,38.2,10,メイショウズイウン
2,,2,ウォーターガーベラ,牝,4,468,+16,+16,3,4.9, , 97,12,56,,*,藤岡佑介,(栗),石橋守,レイデオロ,ヴィクトワールピサ,,ロイヤルチャージャー系,11,1,4東A,3,紅葉Ｓ･3勝,芝,1600,良,,柴田,55.0,,8,23.2,7,0.5,8,,,8,8,36.24,32.9,3,チェルビアット
3,B,3,メタルスピード,牡,6,532,+ 2,+ 2,8,21.1, ,105,8,58,,*,吉村誠之,(美),斎藤誠,シルバーステート,Shamardal,,ニアークティック系,1,18,1中7,4,若潮Ｓ･3勝,芝,1600,良,B,丹内,58.0,,7,18.0,15,1.4,14,,2,2,2,34.20,36.1,15,ポルカリズム
4,,4,コルレオニス,牡,5,466,+ 8,+ 8,5,9.6, ,112,2,58,,*,ハマーハ,(栗),友道康夫,レイデオロ,ファルブラヴ,,ニアークティック系,11,30,5東8,21,ウェルカ･3勝,芝,2000,良,,レー,58.0,,4,7.9,6,0.8,8,,2,2,2,35.70,35.1,11,ヴィレム
4,,5,フライングブレード,牡,6,500,+ 4,+ 4,10,26.9, ,107,6,58,,*,浜中俊,(栗),飯田祐史,ビッグアーサー,キングズベスト,,ネイティヴダンサー系,1,11,1京4,3,新春Ｓ･3勝,芝,1600,良,,吉田,58.0,,14,279.0,3,0.6,6,,,4,4,35.40,34.4,9,ベラジオボンド
5,,6,スイープアワーズ,牡,6,466,+ 4,+ 4,11,28.5, , 99,11,58,,*,幸英明,(栗),宮地貴稔,ディープインパクト,エンドスウィープ,ロイヤルチャージャー系,ネイティヴダンサー系,12,7,5阪2,15,元町ＳＨ･3勝,芝,1800,良,,鮫島,55.0,,15,62.7,8,0.6,16,,,15,15,36.15,33.0,3,レディネス
5,,7,ミニトランザット,牡,4,466,- 6,- 6,1,3.7, ,109,5,58,,*,西村淳也,(栗),杉山佳明,エピファネイア,ゼンノロブロイ,,ロイヤルチャージャー系,1,11,1京4,12,新春Ｓ･3勝,芝,1600,良,,吉村,57.0,,2,3.7,7,0.9,1,,,13,10,35.94,33.8,2,ベラジオボンド
6,,8,アイルシャイン,セ,6,482,+12,+12,7,15.8,>,107,6,58,,*,田口貫太,(栗),新谷功一,ヴィクトワールピサ,ブライアンズタイム,ロイヤルチャージャー系,ロイヤルチャージャー系,5,4,3京5,8,２勝ｸﾗｽ,芝,1600,良,,横山,58.0,,4,5.3,1,-0.4,2,,,7,7,35.04,34.3,1,(スイープアワーズ)
6,,9,サヴォンリンナ,牝,4,458,- 1,- 1,6,9.7,+,111,3,56,,*,北村友一,(栗),田中克典,サトノダイヤモンド,Zoffany,,ネイティヴダンサー系,10,2,船橋,4,マリーG3,ダ,1800,稍,,坂井,55.0,,4,,10,4.2,,2,2,2,3,,----,,プラウドフレール
7,,10,キングメーカー,牡,4,476,-18,-18,2,4.7, ,111,3,58,,*,川田将雅,(栗),須貝尚介,スワーヴリチャード,キングカメハメハ,,ネイティヴダンサー系,1,11,1京4,5,新春Ｓ･3勝,芝,1600,良,,武豊,57.0,,5,14.4,5,0.7,11,,,9,9,35.76,33.9,3,ベラジオボンド
7,,11,トーホウディアス,牡,8,478,- 6,- 6,13,297.2, , 90,13,58,,*,酒井学,(栗),谷潔,トーホウジャッカル,サクラバクシンオー,,ナスルーラ系,1,11,1京4,5,新春Ｓ･3勝,芝,1600,良,,角田,58.0,,15,344.4,14,1.8,13,,,13,14,36.12,34.4,9,ベラジオボンド
8,,12,ネーヴェフレスカ,牝,4,444,  0,0,9,21.6,>,105,8,56,,*,松山弘平,(栗),石坂公一,ニューイヤーズデイ,ネオユニヴァース,,ロイヤルチャージャー系,12,14,5阪4,9,甲東特別･2勝,芝,1600,良,,北村,55.0,,4,5.5,1,-0.0,8,,,4,4,36.00,34.4,3,(ウォータークラーク)
8,,13,ブリュットミレジメ,牡,7,514,+ 2,+ 2,4,8.6, ,122,1,58,,,団野大成,(栗),荒川義之,コパノリッキー,Sinndar,,ニアークティック系,1,25,1京9,2,山城ＳＨ･3勝,芝,1400,良,,団野,55.0,,6,12.2,2,0.0,8,,,13,13,36.23,33.6,1,ララマセラシオン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020410,2026.2.10,火,京都,2京4,10,大和Ｓ,ｵｰﾌﾟﾝ,ダート,1200,,2,良,曇,16,14:50,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,テイエムトッキュウ,牡,8,508,+12,+12,12,34.6, ,108,8,58.5,,*,吉村誠之,(栗),秋山真一,ロードカナロア,サクラバクシンオー,,ナスルーラ系,8,17,2新8,10,ＮＳＴ賞Ｈ,ダ,1200,良,,川須,58.5,,3,6.7,11,1.0,12,,,1,1,33.60,37.9,13,クロジシジョー
1,,2,ロジアデレード,牡,5,506,+ 4,+ 4,5,10.2, ,112,4,56,,*,浜中俊,(美),稲垣幸雄,ドレフォン,ゴールドヘイロー,,ロイヤルチャージャー系,12,21,5名6,4,コールド,ダ,1400,稍,,柴田,58.0,,5,10.9,6,0.4,8,,,7,7,34.95,36.3,8,ダノンフィーゴ
2,,3,ファムエレガンテ,牝,4,476,- 2,- 2,1,3.7,>,111,6,54,,*,松山弘平,(栗),中村直也,"Tiz the Law","Twirling Candy",,,12,6,5阪1,3,妙見山Ｓ･3勝,ダ,1200,良,,岩田,55.0,,4,8.8,1,-0.4,12,,,1,1,33.60,36.8,11,(ゲッティヴィラ)
2,,4,エスカル,牡,5,512,+ 8,+ 8,7,16.1, ,108,8,55,,*,横山和生,(栗),森秀行,"American Pharoah","Harlan's Holiday",,ニアークティック系,12,21,5名6,4,コールド,ダ,1400,稍,,鮫島,58.0,,10,52.7,5,0.4,10,,,13,13,35.55,35.5,4,ダノンフィーゴ
3,B,5,ナナオ,牝,5,454,  0,0,16,101.0, , 96,12,54,,*,池添謙一,(栗),小栗実,ロードカナロア,オルフェーヴル,,,11,8,4京1,9,室町ＳＨ,ダ,1200,良,B,吉村,55.0,,8,19.1,14,1.4,16,,,9,13,35.10,36.6,14,ペプチドヤマト
3,,6,タガノミスト,牝,5,490,  0,0,4,7.4, ,112,4,55,,*,幸英明,(栗),渡辺薫彦,マジェスティックウォリアー,エンパイアメーカー,,ネイティヴダンサー系,12,14,5中4,10,カペラＳG3,ダ,1200,稍,,佐々,55.0,,10,23.6,11,1.9,7,,,1,2,32.90,37.6,14,テーオーエルビス
4,,7,エティエンヌ,セ,7,518,+ 4,+ 4,15,84.7, , 87,16,55,,*,西村淳也,(栗),吉田直弘,ジョーカプチーノ,メイショウサムソン,ロイヤルチャージャー系,ニアークティック系,12,7,5阪2,4,りんくうＨ,ダ,1200,良,,松若,55.0,,12,55.2,14,0.9,14,,,14,14,36.50,35.0,4,メイショウホウレン
4,B,8,ナムラフランク,牡,7,508,+ 8,+ 8,6,13.6, ,116,2,57,,,菱田裕二,(栗),鈴木孝志,ミッキーアイル,クロフネ,,ニアークティック系,1,18,1中7,3,ジャニュ,ダ,1200,良,B,菱田,58.0,,5,12.5,3,0.3,11,,,6,6,33.70,37.2,7,モンドプリューム
5,,9,マニバドラ,牡,6,536,+ 2,+ 2,11,21.9, ,109,7,57.5,,,団野大成,(栗),森秀行,Speightstown,"Milwaukee Brew",ネイティヴダンサー系,,10,5,3京2,17,藤森Ｓ,ダ,1200,重,,団野,58.0,,3,8.2,13,2.1,8,,,3,3,34.80,36.7,14,タガノミスト
5,,10,ポッドベイダー,牡,4,492,-16,-16,2,5.7, ,120,1,57.5,,,荻野極,(美),上原佑紀,リオンディーズ,ダイワメジャー,,ロイヤルチャージャー系,12,14,5中4,13,カペラＳG3,ダ,1200,稍,,荻野,56.0,,5,8.6,7,1.5,5,,,10,10,33.70,36.4,7,テーオーエルビス
6,,11,エートラックス,牡,5,522,+ 6,+ 6,8,17.7, ,103,10,58.5,,*,北村友一,(栗),宮本博,ニューイヤーズデイ,シンボリクリスエス,,ロイヤルチャージャー系,12,14,5中4,5,カペラＳG3,ダ,1200,稍,,内田,58.0,,13,95.8,14,2.2,1,,,8,7,33.50,37.3,13,テーオーエルビス
6,,12,スマートフォルス,牡,6,490,+ 4,+ 4,3,7.0, ,115,3,56,,*,ハマーハ,(栗),吉村圭司,シニスターミニスター,ロードカナロア,ナスルーラ系,,12,7,5阪2,9,りんくうＨ,ダ,1200,良,,プー,56.0,,10,20.6,4,0.1,6,,,7,7,35.60,35.1,5,メイショウホウレン
7,,13,アガシ,セ,5,498,+ 8,+ 8,9,18.4,>,100,11,55,,,田口貫太,(栗),庄野靖志,エピファネイア,クロフネ,,ニアークティック系,11,9,4京2,21,貴船Ｓ･3勝,ダ,1200,不,,田口,58.0,,8,35.0,1,-0.0,7,,,9,7,35.30,34.6,2,(ショウナンアビアス)
