レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021405010501,2026.2.14,土,東京,1東5,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,,馬齢,３歳
7,B,9,テイエムパイロダン,牡,3,454,+ 2,+ 2,8,88.6, , 92,9,57,,,酒井学,(栗),宮地貴稔,パイロ,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,1,25,1京9,11,未勝利,ダ,1800,良,,酒井,57.0,,8,53.4,8,1.7,5,9,9,9,9,39.60,38.6,8,ロックバンド
8,,10,レイサンソク,牡,3,534,+ 8,+ 8,1,1.9, ,118,1,57,,*,松山弘平,(栗),吉村圭司,シスキン,フジキセキ,,ロイヤルチャージャー系,12,21,5阪6,2,未勝利*,ダ,1800,稍,,ジェ,56.0,,3,4.9,3,0.1,4,6,5,5,4,38.40,38.4,2,ケイアイアマゾン
8,,11,テンマジックアワー,牡,3,480,+ 6,+ 6,4,9.3, ,107,5,57,,*,田口貫太,(栗),高柳大輔,パイロ,アドマイヤベガ,ナスルーラ系,ロイヤルチャージャー系,11,22,4京5,初,新馬,ダ,1400,良,,松山,56.0,,2,5.0,9,2.2,6,,,7,7,36.60,38.2,10,カタリテ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020504,2026.2.14,土,京都,2京5,4,,未勝利,ダート,1400,,2,稍,晴,16,11:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ショウナンタマユラ,牝,3,460,+ 2,+ 2,9,36.1, ,100,11,55,,*,古川吉洋,(栗),梅田智之,レイデオロ,ハーツクライ,,ロイヤルチャージャー系,1,18,1京7,3,未勝利・牝,ダ,1200,良,,吉村,55.0,,8,41.1,7,1.2,6,,,15,15,38.10,36.6,1,オンザノアール
1,,2,レヴァンターセ,牡,3,466,- 2,- 2,11,66.6, ,101,9,57,,*,浜中俊,(栗),田中克典,コントレイル,ヴィクトワールピサ,,ロイヤルチャージャー系,1,31,2京1,初,未勝利,ダ,1400,良,,団野,57.0,,7,36.5,7,1.6,7,,,7,6,36.83,38.1,7,ゴディアンフィンチ
2,,3,クリノトウシン,牡,3,486,+ 2,+ 2,13,294.9, , 91,13,57,,*,田口貫太,(栗),大橋勇樹,リアルインパクト,アドマイヤコジーン,,ナスルーラ系,2,1,1小4,初,新馬,芝,1200,良,,中村,57.0,,14,54.9,15,2.3,16,,,11,15,35.20,35.7,16,ケイアイクウガ
2,,4,テイエムスワーブ,牝,3,434,+10,+10,15,457.1, , 80,16,52,▲,*,川端海翼,(栗),小椋研介,スワーヴリチャード,グラスワンダー,,ロイヤルチャージャー系,11,15,3福3,17,未勝利*,芝,1200,良,,和田,52.0,▲,16,229.8,16,3.8,15,,,12,13,34.30,38.4,16,ロンドンオービタル
3,B,5,キープシャイニング,牡,3,502,- 4,- 4,1,2.4, ,118,1,57,,,吉村誠之,(栗),長谷川浩,イスラボニータ,ブライアンズタイム,,ロイヤルチャージャー系,1,31,2京1,2,未勝利,ダ,1400,良,B,吉村,57.0,,3,3.6,2,0.3,2,,,2,2,36.23,37.6,3,ゴディアンフィンチ
3,,6,ワイドシャッフエン,牝,3,442,- 2,- 2,12,166.1, ,101,9,55,,,幸英明,(栗),秋山真一,アポロケンタッキー,キングカメハメハ,,ネイティヴダンサー系,1,31,2京1,2,未勝利,ダ,1400,良,,幸英,55.0,,9,131.9,5,1.4,8,,,8,8,36.98,37.7,4,ゴディアンフィンチ
4,,7,イングラム,牡,3,498,-14,-14,7,19.9, ,107,5,57,,,泉谷楓真,(栗),千田輝彦,モズアスコット,ディープインパクト,,ロイヤルチャージャー系,1,25,1京9,初,新馬,芝,1600,良,,泉谷,57.0,,5,12.4,13,1.3,3,,,1,1,36.30,36.7,16,ペイジャー
4,,8,ジュディーイメル,牝,3,440,+ 8,+ 8,3,7.6, ,113,2,55,,,藤岡佑介,(栗),武英智,アドマイヤマーズ,ロードカナロア,,,12,20,5阪5,2,未勝利*,ダ,1400,良,,藤岡,55.0,,5,8.8,2,1.1,3,,,7,7,35.93,38.7,3,ゴールデンバランス
5,,9,クランドゥルス,牡,3,498,  0,0,16,681.0, , 87,15,57,,,高倉稜,(栗),羽月友彦,ビッグアーサー,ダイワメジャー,,ロイヤルチャージャー系,2,1,2京2,初,未勝利,ダ,1200,良,,高倉,57.0,,11,204.8,15,2.7,11,,,15,15,38.50,37.9,10,ジャスパーメルチェ
5,,10,テーオーパーセル,牡,3,462,- 4,- 4,4,8.2, ,113,2,57,,,藤懸貴志,(栗),宮徹,バンブーエール,ロージズインメイ,ネイティヴダンサー系,ロイヤルチャージャー系,2,1,2京2,初,新馬,ダ,1400,良,,藤懸,57.0,,10,41.9,2,0.0,11,,,1,1,36.90,38.0,7,ティエラレイナ
6,,11,シュネープリンセス,牝,3,450,- 4,- 4,5,9.1, ,105,6,55,,,国分優作,(栗),緒方努,ジョーカプチーノ,アイルハヴアナザー,ロイヤルチャージャー系,ネイティヴダンサー系,1,25,1京9,2,未勝利・牝,ダ,1400,良,,国分,55.0,,8,32.9,3,0.3,7,,,10,10,37.13,37.1,1,ハンザキ
6,,12,ブリオーニ,牡,3,506,  0,0,14,419.3, , 91,13,54,▲,,橋木太希,(栗),牧田和弥,ミスターメロディ,Curlin,,ネイティヴダンサー系,12,20,5阪5,7,未勝利*,ダ,1400,良,,橋木,53.0,▲,15,443.2,12,2.8,16,,,7,8,36.00,40.3,12,ゴールデンバランス
7,,13,パピプペピンク,牝,3,452,  0,0,8,23.2, ,102,8,55,,*,西村淳也,(栗),西村真幸,シニスターミニスター,ヘニーヒューズ,ナスルーラ系,,2,1,2京2,初,新馬,ダ,1400,良,,北村,55.0,,3,6.3,7,0.9,1,,,10,12,37.73,37.8,4,ティエラレイナ
7,,14,ダンジョンヒーロー,牡,3,460,  0,0,6,11.1, ,103,7,57,,*,ハマーハ,(栗),石坂公一,バンブーエール,ディープブリランテ,ネイティヴダンサー系,ロイヤルチャージャー系,11,8,3福1,4,未勝利*,ダ,1700,良,,藤懸,56.0,,5,7.4,8,2.3,9,7,6,5,5,37.36,40.3,11,アトモス
8,,15,ナブッコ,牡,3,484,- 4,- 4,10,36.5, ,100,11,57,,*,西塚洸二,(栗),中竹和也,モーリス,"Perfect Soul",,ニアークティック系,2,1,1小4,7,未勝利,ダ,1700,良,,柴田,55.0,△,12,69.6,7,1.8,10,2,3,2,2,37.64,39.9,11,ラブインアクション
8,B,16,ナウオアネヴァー,牡,3,502,- 8,- 8,2,4.8, ,112,4,57,,,高杉吏麒,(栗),寺島良,キズナ,アーネストリー,,ロイヤルチャージャー系,1,4,1京1,2,未勝利,ダ,1800,良,B,高杉,57.0,,2,6.4,6,2.3,2,2,2,4,4,38.00,39.8,10,タガノエルー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020505,2026.2.14,土,京都,2京5,5,,新馬,ダート,1800,,4,稍,晴,16,12:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マスターストーン,牡,3,580,,,5,9.6, ,  0,,57,,,吉村誠之,(栗),前川恭子,サトノダイヤモンド,"Unbridled's Song",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,ワイルドカグラ,牝,3,454,,,8,21.7, ,  0,,55,,,高倉稜,(栗),渡辺薫彦,シニスターミニスター,ワイルドラッシュ,ナスルーラ系,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,サンライズレマ,牡,3,,,,,取消し, ,  0,,57,,,菱田裕二,(栗),石坂公一,コントレイル,ジャスタウェイ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,ゼンノボニータ,牡,3,516,,,12,60.1, ,  0,,57,,,国分優作,(栗),秋山真一,イスラボニータ,キズナ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,ガトー,牡,3,488,,,10,47.9, ,  0,,57,,,富田暁,(栗),高橋義忠,ルヴァンスレーヴ,ストリートセンス,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,ロードゴスペル,牡,3,482,,,6,10.4, ,  0,,57,,,団野大成,(栗),野中賢二,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,メイショウサザナミ,牝,3,484,,,11,59.0, ,  0,,55,,,太宰啓介,(栗),本田優,マジェスティックウォリアー,リオンディーズ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,8,ガラード,牡,3,478,,,4,8.1, ,  0,,57,,,古川吉洋,(栗),杉山佳明,ルヴァンスレーヴ,ダノンシャンティ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ゴナビーオーライト,牝,3,430,,,14,118.5, ,  0,,55,,,藤懸貴志,(栗),梅田智之,オルフェーヴル,エイシンフラッシュ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,バンブラボー,牡,3,528,,,13,71.0, ,  0,,57,,,幸英明,(栗),飯田祐史,クリソベリル,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,リアンドゥクール,牝,3,536,,,1,3.6, ,  0,,55,,,ハマーハ,(栗),佐藤悠太,キズナ,Istan,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,ゴールドバローズ,牡,3,512,,,2,3.8, ,  0,,57,,,田口貫太,(栗),渡辺薫彦,ゴールドドリーム,"Yes It's True",,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,ウェイヴムーン,牡,3,490,,,3,5.3, ,  0,,57,,,西村淳也,(栗),石坂公一,キズナ,"Unusual Heat",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,ヤマニンエラマ,牡,3,482,,,9,43.1, ,  0,,57,,,酒井学,(栗),四位洋文,フィエールマン,ヤマニンセラフィム,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,ルールオーヴァー,牡,3,,,,,取消し, ,  0,,57,,,小崎綾也,(美),尾関知人,ルーラーシップ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,ウインアトム,牡,3,468,,,7,16.3, ,  0,,57,,,高杉吏麒,(栗),寺島良,リアルスティール,シンボリクリスエス,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020506,2026.2.14,土,京都,2京5,6,,未勝利,芝,1800,B,2,良,晴,18,12:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マイネルリーヒム,牡,3,480,+ 8,+ 8,9,68.7, , 90,12,57,,*,団野大成,(美),武市康男,ゴールドシップ,ロージズインメイ,,ロイヤルチャージャー系,1,5,1中2,14,未勝利,芝,2000,良,,丹内,57.0,,12,104.1,16,1.6,7,8,9,9,17,36.73,37.0,16,イモータリス
1,,2,イヌボウノサザナミ,牝,3,410,- 2,- 2,16,506.6, , 94,9,55,,*,菱田裕二,(美),大和田成,ダノンキングリー,"Air Force Blue",,,1,5,1中2,初,新馬,芝,1600,良,,菊沢,55.0,,7,40.7,11,2.0,16,,7,10,11,36.54,36.4,11,デイトナチャンプ
2,,3,サンドッグ,牡,3,518,- 8,- 8,12,182.6, , 86,15,57,,*,古川吉洋,(美),勢司和浩,デクラレーションオブウォー,オルフェーヴル,,,12,28,5中8,初,新馬,ダ,1800,良,,木幡,56.0,,14,110.8,14,8.1,13,9,9,15,15,40.25,43.3,12,クラウトロック
2,,4,メイショウプレマ,牝,3,476,,,7,43.4, ,  0,,55,,,太宰啓介,(栗),石橋守,リオンディーズ,ドリームジャーニー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,アロハオエ,牝,3,432,-10,-10,17,521.6, , 88,13,52,▲,*,川端海翼,(美),中川公成,アルアイン,キングカメハメハ,,ネイティヴダンサー系,12,28,5中8,13,未勝利*,芝,1200,良,,内田,55.0,,12,234.3,12,1.4,3,,,15,15,35.30,35.2,4,ニシノセイドウ
3,,6,ロッククライム,牡,3,438,  0,0,13,303.1, , 91,11,57,,,国分優作,(美),佐藤吉勝,ゴールドシップ,"New Approach",,ニアークティック系,2,1,2京2,4,未勝利,芝,2000,良,,国分,57.0,,13,387.1,8,1.5,12,12,12,10,7,37.63,35.8,6,メイショウテンク
4,,7,ファインマン,牡,3,502,+10,+10,14,364.7, , 88,13,57,,,高倉稜,(栗),前川恭子,ファインニードル,ヴィクトワールピサ,,ロイヤルチャージャー系,10,25,3京8,2,未勝利*,ダ,1800,良,,高倉,56.0,,10,125.0,9,3.6,8,7,7,8,10,39.35,40.5,9,ゴールデンスラム
4,,8,カフジミモレット,牝,3,458,+ 2,+ 2,11,137.1, , 98,5,55,,*,酒井学,(栗),森田直行,ドレフォン,マンハッタンカフェ,,ロイヤルチャージャー系,1,31,2京1,初,新馬,芝,2000,良,,高倉,55.0,,10,31.2,9,1.3,13,3,3,3,3,38.01,36.0,13,バリオス
5,,9,ブラックシャリマー,牡,3,504,- 2,- 2,4,8.6, ,109,3,57,,*,吉村誠之,(栗),杉山晴紀,キタサンブラック,Tapizar,,ナスルーラ系,12,14,5阪4,初,新馬,芝,2000,良,,西村,56.0,,2,4.0,3,0.3,4,3,3,3,4,38.19,35.0,3,ページターナー
5,,10,ルンベーラ,牝,3,454,+ 4,+ 4,3,8.1, , 96,7,55,,*,西村淳也,(美),菊川正達,ミッキーグローリー,タイキシャトル,,ロイヤルチャージャー系,12,21,5中6,4,未勝利・牝*,芝,1800,重,,丹内,55.0,,6,11.1,12,1.6,5,10,9,12,14,39.10,35.6,10,ロンギングセリーヌ
6,,11,スチールナイト,牡,3,462,  0,0,15,503.1, , 82,16,57,,*,田口貫太,(美),和田雄二,ヴァンセンヌ,サクラバクシンオー,,ナスルーラ系,1,24,1中8,2,未勝利,芝,2200,良,,丸田,57.0,,18,557.6,18,4.0,15,14,14,16,18,36.60,38.4,17,ミッキーファルコン
6,,12,ダノンテムズ,牡,3,454,- 4,- 4,1,2.4, ,120,1,57,,*,高杉吏麒,(栗),寺島良,ダノンキングリー,キングカメハメハ,,ネイティヴダンサー系,12,21,5阪6,初,新馬,芝,1800,重,,Ｃ．,56.0,,1,3.5,3,0.1,7,,,6,5,37.45,33.8,2,トリニティ
7,,13,フレアオブセンス,牡,3,474,-10,-10,5,12.4, ,103,4,57,,*,ハマーハ,(栗),高野友和,ポエティックフレア,フェノーメノ,,,1,24,1小1,8,未勝利,芝,1800,良,,鮫島,57.0,,11,85.7,6,1.2,10,2,2,3,4,36.00,35.3,7,アルヴァンドルード
7,,14,セルリア,牝,3,450,- 4,- 4,10,136.9, , 98,5,55,,*,富田暁,(美),大和田成,グレーターロンドン,タイキシャトル,,ロイヤルチャージャー系,1,10,1中3,11,未勝利,芝,1600,良,,木幡,55.0,,8,40.8,10,1.6,11,,5,6,6,36.00,35.6,11,ディールメーカー
8,,15,ミルトメテオ,牡,3,498,+ 4,+ 4,8,48.4, , 95,8,57,,*,幸英明,(栗),中竹和也,タワーオブロンドン,ディープインパクト,,ロイヤルチャージャー系,1,31,1小3,12,未勝利,芝,1800,良,,柴田,55.0,△,11,49.1,8,0.8,7,9,9,9,10,35.70,36.2,7,アイドクレース
8,,16,シートゥサミット,牡,3,520,+ 6,+ 6,6,22.1, , 93,10,57,,*,小崎綾也,(栗),吉岡辰弥,モーリス,"Discreet Cat",,ニアークティック系,1,11,1京4,9,未勝利,芝,1800,良,,坂井,57.0,,9,20.4,17,3.6,6,,,18,18,38.55,35.7,13,ナリタエスペランサ
8,,17,モンシーク,牡,3,464,+ 2,+ 2,2,2.6, ,116,2,57,,,松山弘平,(栗),橋口慎介,スクリーンヒーロー,ディープインパクト,ロイヤルチャージャー系,ロイヤルチャージャー系,11,23,4京6,6,未勝利*,芝,2000,良,,松山,56.0,,1,1.9,4,0.4,4,1,2,1,1,36.30,36.1,7,エアビーアゲイル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020507,2026.2.14,土,京都,2京5,7,,1勝,ダート,1400,,2,稍,晴,16,13:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,アメリカンビヨンド,牡,4,536,  0,0,7,22.4, ,105,8,58,,*,西塚洸二,(栗),藤原英昭,McKinzie,"Harlan's Holiday",,ニアークティック系,12,7,5名2,9,１勝ｸﾗｽ,ダ,1400,良,,ジェ,57.0,,6,10.3,8,0.8,9,,,4,4,35.10,38.6,10,カレンワッツアップ
2,,2,エイシンマールス,牡,4,464,- 6,- 6,2,3.5, ,122,2,58,,,松山弘平,(栗),今野貞一,エイシンヒカリ,ファルブラヴ,,ニアークティック系,1,12,1京5,4,１勝ｸﾗｽ,ダ,1400,良,,松山,57.0,,5,8.2,2,0.1,4,,,5,5,36.53,36.5,6,メイケイレイン
2,,3,ジュンライトニング,牡,4,458,+ 6,+ 6,13,196.4, , 87,13,58,,*,富田暁,(栗),清水久詞,エピファネイア,ステイゴールド,,ロイヤルチャージャー系,1,31,2京1,12,１勝ｸﾗｽ,芝,1600,良,,吉村,57.0,,10,61.6,14,1.0,13,,,14,14,36.48,34.3,7,ダイヤモンドハンズ
3,,4,ミヤジマナ,牝,4,508,- 2,- 2,5,8.7, ,109,6,56,,,浜中俊,(栗),宮地貴稔,コパノリッキー,エンパイアメーカー,,ネイティヴダンサー系,1,24,1京8,38,１勝ｸﾗｽ・牝,ダ,1400,良,,浜中,55.0,,3,7.3,7,0.6,10,,,8,6,37.20,37.5,6,ルクスデイジー
3,B,5,タケルハーロック,牡,4,502,+ 8,+ 8,1,3.1, ,127,1,58,,*,高杉吏麒,(栗),高柳大輔,ナダル,ダイワメジャー,,ロイヤルチャージャー系,12,20,5名5,4,１勝ｸﾗｽ,ダ,1400,稍,B,鮫島,57.0,,1,2.6,3,0.2,1,,,7,5,36.53,36.8,1,ペイドラロワール
4,,6,カサブランカキッド,牡,6,520,  0,0,12,180.8, , 98,11,58,,*,古川吉洋,(美),和田勇介,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,2,4,川崎,6,フェブ,ダ,1600,良,,張田,57.0,,8,,4,0.2,,14,14,13,13,,----,,ライヴマスタード
4,,7,ララバッカナール,牝,5,468,- 2,- 2,4,8.4, ,109,6,56,,*,団野大成,(栗),佐藤悠太,ヘニーヒューズ,ダンスインザダーク,,ロイヤルチャージャー系,12,20,5阪5,2,１勝ｸﾗｽ,ダ,1200,良,,川田,56.0,,2,3.6,6,0.7,2,,,8,8,35.90,36.5,3,メイショウドライブ
5,,8,ボストンクーラー,牝,4,452,- 6,- 6,15,414.8,>, 61,15,56,,*,酒井学,(美),土田稔,ビーチパトロール,ダイワメジャー,,ロイヤルチャージャー系,9,15,4中5,初,未勝利,ダ,1800,良,,小林,55.0,,16,476.2,15,8.7,15,14,14,16,15,39.25,44.2,15,ディーズゴールド
5,,9,ラウルベア,牝,4,442,  0,0,10,76.7, , 98,11,56,,,西村淳也,(栗),高野友和,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,1,10,1京3,3,１勝ｸﾗｽ,芝,1400,良,,西村,55.0,,14,91.7,8,1.2,11,,,14,13,35.85,34.7,5,サーナーティオン
6,B,10,リンゲルブルーメ,牝,4,498,- 4,- 4,8,40.1, ,110,5,53,▲,,川端海翼,(栗),佐藤悠太,ドレフォン,アドマイヤベガ,,ロイヤルチャージャー系,1,24,1京8,10,１勝ｸﾗｽ・牝,ダ,1400,良,B,川端,52.0,▲,12,125.6,3,0.3,5,,,3,4,36.83,37.7,8,ルクスデイジー
6,,11,モズリバーシャトー,牝,4,462,  0,0,14,228.3, , 85,14,56,,*,藤懸貴志,(栗),平田修,モズアスコット,"Declaration of War",,,1,31,1小3,12,１勝ｸﾗｽ,芝,1200,良,,荻野,56.0,,15,114.8,18,2.6,18,,,12,15,34.10,36.0,18,フォティック
7,,12,クインズメレンゲ,牝,4,468,+16,+16,9,49.7,>,104,9,56,,,田口貫太,(栗),吉岡辰弥,ブラックタイド,"Unbridled's Song",ロイヤルチャージャー系,ネイティヴダンサー系,8,10,3名6,10,未勝利・牝,ダ,1400,良,,田口,55.0,,3,4.8,1,-0.0,5,,,5,4,36.00,37.9,1,(トップレディー)
7,,13,セルズパワー,牡,4,494,+14,+14,11,94.8, ,102,10,58,,,吉村誠之,(栗),牧田和弥,サトノアラジン,ジャングルポケット,,ナスルーラ系,12,13,5阪3,34,１勝ｸﾗｽ,ダ,1400,良,,吉村,56.0,☆,5,17.6,14,3.5,4,,,3,4,35.55,40.1,14,ラファル
8,,14,モズタチアガレ,牡,4,500,+ 6,+ 6,3,4.5, ,112,3,58,,*,ハマーハ,(栗),中尾秀正,モズアスコット,タートルボウル,,ニアークティック系,2,7,1小5,17,１勝ｸﾗｽ,ダ,1700,良,,西塚,56.0,☆,1,2.6,7,1.2,1,4,4,4,3,37.25,38.1,7,キングベルベット
8,,15,シュテルンビルト,牡,4,456,  0,0,6,14.5, ,112,3,58,,*,幸英明,(栗),森田直行,レインボーライン,ゴールドアリュール,,ロイヤルチャージャー系,1,17,1京6,4,１勝ｸﾗｽ,ダ,1400,良,,松山,57.0,,7,21.5,3,0.6,2,,,3,4,36.60,36.8,6,レーティッシュ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020508,2026.2.14,土,京都,2京5,8,,2勝,ダート,1900,,4,稍,晴,16,13:45,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ロカヒ,牡,4,500,+ 2,+ 2,1,2.3,>,108,4,57,,,藤岡佑介,(栗),飯田祐史,キズナ,Speightstown,,ネイティヴダンサー系,1,17,1京6,6,１勝ｸﾗｽ,ダ,1800,良,,藤岡,57.0,,2,2.6,1,-0.2,2,7,7,5,3,38.10,36.6,1,(ドラゴン)
2,,2,レッドボブ,牡,4,522,- 2,- 2,6,11.4,>,109,3,57,,*,浜中俊,(栗),田中克典,レッドファルクス,シンボリクリスエス,,ロイヤルチャージャー系,12,14,5名4,連,大須特別･1勝,ダ,1800,稍,,亀田,57.0,,2,3.5,1,-0.1,2,3,3,3,3,37.35,39.5,2,(モーメントキャッチ)
3,B,3,シュプリンガー,セ,7,502,  0,0,7,30.8, ,101,8,58,,*,団野大成,(栗),小栗実,ラブリーデイ,ハーツクライ,,ロイヤルチャージャー系,12,7,5阪2,4,豊中特別･2勝,ダ,1800,良,B,高杉,58.0,,7,19.5,7,0.7,5,12,13,13,9,37.55,37.7,4,タマモキャリコ
4,,4,グランオース,牡,5,528,+28,+28,13,154.2, , 92,12,58,,*,酒井学,(栗),角田晃一,マジェスティックウォリアー,カリズマティック,,ニアークティック系,3,15,2中5,9,阿見特Ｈ･2勝,ダ,2400,稍,,石川,54.0,,11,90.6,13,4.8,9,14,14,14,14,39.00,41.9,10,ワンパット
4,B,5,ノボリクレバー,牝,6,506,  0,0,4,10.9, ,103,6,56,,*,吉村誠之,(栗),石橋守,デクラレーションオブウォー,クロフネ,,ニアークティック系,11,9,4京2,2,２勝ｸﾗｽ・牝,ダ,1800,重,B,坂井,56.0,,4,9.2,12,1.4,4,7,7,8,9,36.80,37.5,11,ツキノアカリ
5,,6,ハッピーダンチャン,牡,4,464,  0,0,5,11.3, ,107,5,57,,*,西塚洸二,(栗),小椋研介,ダンカーク,プリサイスエンド,,ネイティヴダンサー系,12,20,5中5,7,香取特別･2勝,ダ,2400,良,,西村,56.0,,3,6.6,11,2.4,5,2,2,4,5,38.57,41.1,14,プレシャスデイ
5,B,7,バトンインディ,牡,5,472,+ 4,+ 4,12,116.7, , 97,10,58,,*,幸英明,(栗),安達昭夫,パイロ,キングカメハメハ,ナスルーラ系,ネイティヴダンサー系,1,18,1京7,6,大津特別･2勝,ダ,1800,良,B,吉村,58.0,,13,236.8,12,1.1,16,1,1,1,1,38.10,38.5,15,バッケンレコード
6,,8,マナエトレ,牡,4,478,- 2,- 2,3,7.9, ,111,2,57,,*,西村淳也,(栗),清水久詞,モズアスコット,キングズベスト,,ネイティヴダンサー系,1,25,1小2,3,響灘特別･2勝,ダ,1700,良,,松若,57.0,,2,3.8,15,1.8,1,6,5,5,5,37.80,38.3,15,アイウィル
6,,9,レーヴドレフォン,牝,5,478,  0,0,10,58.9, , 97,10,56,,*,富田暁,(栗),矢作芳人,ドレフォン,オルフェーヴル,,,1,31,1小3,8,平尾台特･2勝,ダ,1700,良,,吉田,56.0,,6,21.2,12,0.9,1,9,10,10,11,37.15,38.2,9,ドゥラリス
7,,10,タイガースパーク,牡,6,464,- 8,- 8,9,47.7, , 92,12,58,,,田口貫太,(栗),大橋勇樹,リオンディーズ,ストリートセンス,,ネイティヴダンサー系,1,31,2京1,3,長浜特別･2勝,ダ,1400,良,,田口,58.0,,9,58.2,12,1.8,8,,,11,11,37.65,36.8,9,ハクサンアイリス
