レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020105010201,2026.2.1,日,東京,1東2,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,,馬齢,３歳
8,,15,ペイシャサウス,牝,3,444,,,8,21.8, ,  0,,55,,,斎藤新,(栗),高橋康之,ディスクリートキャット,ステイゴールド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,パピプペピンク,牝,3,452,,,3,6.3, ,  0,,55,,,北村友一,(栗),西村真幸,シニスターミニスター,ヘニーヒューズ,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020108020205,2026.2.1,日,京都,2京2,5,,未勝利,芝,2000,B,4,良,晴,18,12:15,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フウセン,牡,3,462,  0,0,3,4.2, ,111,4,57,,,武豊,(栗),杉山晴紀,コントレイル,"Afleet Alex",,ネイティヴダンサー系,12,13,5名3,初,新馬,芝,2000,良,,武豊,56.0,,4,8.7,3,0.3,5,7,7,7,7,37.84,33.4,2,イベントホライゾン
2,,2,ヴァンドゥーヴル,牡,3,476,+ 2,+ 2,7,76.6, ,102,7,57,,*,高杉吏麒,(栗),石坂公一,オルフェーヴル,キングカメハメハ,,ネイティヴダンサー系,1,18,1京7,初,新馬,芝,2000,良,,岩田,57.0,,5,16.8,12,1.4,9,14,15,16,15,38.23,35.7,7,クリスレジーナ
3,,3,アルジェンテーラ,牝,3,432,- 6,- 6,1,2.4, ,119,2,55,,*,横山武史,(栗),斉藤崇史,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,12,13,5阪3,初,新馬,芝,1800,良,,団野,55.0,,1,1.8,2,0.1,3,,,6,2,37.70,33.6,1,ダノンハドソン
4,,4,メイショウハーブス,牡,3,468,- 2,- 2,6,42.6, ,107,5,57,,*,吉村誠之,(栗),高橋義忠,リアルスティール,シンボリクリスエス,,ロイヤルチャージャー系,1,18,1京7,初,新馬,芝,2000,良,,小崎,57.0,,12,135.5,4,0.5,13,3,3,4,5,37.89,35.6,5,クリスレジーナ
4,,5,ブランニューホーム,牡,3,452,+ 4,+ 4,9,175.6, ,101,8,57,,*,佐々木大,(美),深山雅史,フィエールマン,ストーミングホーム,,ネイティヴダンサー系,12,20,5名5,3,未勝利*,芝,2000,稍,,黛弘,56.0,,8,36.7,11,1.2,9,13,14,15,14,37.84,35.4,9,ロードメルヴェイユ
5,,6,グッデイ,牝,3,432,+ 2,+ 2,11,235.5, , 92,11,55,,,秋山稔樹,(栗),河嶋宏樹,フィエールマン,ロードカナロア,,,12,20,5名5,11,未勝利・牝*,芝,1600,稍,,秋山,55.0,,13,150.4,8,1.0,10,,9,6,6,36.06,36.2,11,アンディムジーク
5,,7,ロッククライム,牡,3,438,- 6,- 6,13,387.1, , 88,13,57,,*,国分優作,(美),佐藤吉勝,ゴールドシップ,"New Approach",,ニアークティック系,1,4,1中1,初,未勝利,芝,1600,良,,矢野,57.0,,11,90.3,15,1.6,15,,16,15,16,36.42,35.4,6,タイセイアストロ
6,,8,エクヴァータル,牡,3,508,- 8,- 8,12,240.2, ,100,9,57,,*,高倉稜,(栗),前川恭子,リアルスティール,クロフネ,,ニアークティック系,12,7,5名2,3,未勝利*,ダ,1800,良,,松山,56.0,,3,21.6,10,3.9,3,7,7,9,9,38.50,40.7,10,リベッチオ
6,,9,ショウナンバンライ,牡,3,476,+10,+10,4,5.8, ,113,3,57,,,池添謙一,(栗),松下武士,オルフェーヴル,"Candy Ride",,ネイティヴダンサー系,10,26,3京9,2,未勝利*,芝,2000,稍,,池添,56.0,,2,3.8,3,0.6,9,3,4,3,2,37.29,36.1,5,メイショウソラリス
7,,10,シャインヴィーラ,牡,3,478,+ 4,+ 4,10,203.8, , 89,12,57,,*,酒井学,(栗),本田優,オルフェーヴル,ノヴェリスト,,その他のエクリプス系,12,6,5名1,11,未勝利*,芝,2000,良,,和田,53.0,▲,11,158.2,13,1.6,12,12,12,13,13,38.06,34.1,1,アクロフェイズ
7,,11,メイショウテンク,牡,3,452,  0,0,2,2.9, ,124,1,57,,,団野大成,(栗),荒川義之,ポエティックフレア,ブラックタイド,,ロイヤルチャージャー系,1,11,1京4,3,未勝利,芝,1800,良,,団野,57.0,,4,7.3,2,0.2,4,,,10,10,37.70,34.0,1,ナリタエスペランサ
8,,12,ゼータレティクル,牝,3,458,- 2,- 2,5,26.4, ,107,5,55,,*,斎藤新,(美),小手川準,ビーチパトロール,ダノンシャンティ,,ロイヤルチャージャー系,1,12,1中5,11,未勝利,芝,2000,良,,丹内,55.0,,11,42.8,6,0.4,11,10,11,10,10,36.17,36.0,3,サトノマティーニ
8,,13,マイネルシュラハト,牡,3,482,- 4,- 4,8,118.4, , 98,10,54,▲,*,森田誠也,(美),畠山吉宏,ベンバトル,ディープインパクト,,ロイヤルチャージャー系,1,5,1京2,4,未勝利,芝,2000,良,,小崎,57.0,,15,270.3,7,0.6,13,9,8,7,8,37.24,36.0,4,タガノアルトゥーラ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020108020206,2026.2.1,日,京都,2京2,6,,1勝,ダート,1400,,2,良,晴,16,12:45,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,キンダープンシュ,牝,3,480,+ 6,+ 6,4,13.1, ,102,10,55,,*,北村友一,(栗),大久保龍,モーリス,ゴールドアリュール,,ロイヤルチャージャー系,12,14,5阪4,8,１勝ｸﾗｽ*,ダ,1200,良,,坂井,55.0,,3,6.5,5,1.6,3,,,3,3,36.30,37.0,5,テーオーグレーザー
1,,2,フェスティヴドレス,牝,3,462,  0,0,11,59.3,>,105,8,55,,*,酒井学,(栗),岡田稲男,パイロ,コマンズ,ナスルーラ系,ニアークティック系,1,12,1京5,3,未勝利・牝,ダ,1400,良,,岩田,55.0,,4,6.7,1,-0.2,2,,,4,3,36.53,37.9,2,(アンティスマ)
2,,3,フィアーブル,牝,3,460,  0,0,6,17.5,>,116,3,55,,*,吉村誠之,(栗),長谷川浩,ナダル,ディープインパクト,,ロイヤルチャージャー系,10,19,3京7,連,未勝利・牝*,ダ,1400,稍,,松山,55.0,,1,1.4,1,-0.6,1,,,1,1,35.40,38.2,1,(アーガイルショア)
2,,4,グラスゴー,牝,3,440,- 2,- 2,14,87.2,>,102,10,55,,*,斎藤新,(栗),浜田多実,モズアスコット,ゼンノロブロイ,,ロイヤルチャージャー系,1,17,1京6,11,未勝利,ダ,1200,良,,松山,55.0,,3,5.7,1,-0.0,4,,,4,4,36.20,37.5,2,(タナスーペルノーバ)
3,,5,シュテフィ,牝,3,452,- 6,- 6,15,173.8, , 93,15,55,,*,菱田裕二,(栗),牧田和弥,ルヴァンスレーヴ,ルーラーシップ,,ネイティヴダンサー系,1,11,1京4,10,１勝ｸﾗｽ*,ダ,1400,良,,吉村,55.0,,7,18.1,8,1.8,10,,,8,7,37.43,38.9,7,ライトオブヌカタ
3,,6,ワイズギャング,牝,3,446,+ 2,+ 2,2,8.6, ,106,7,55,,*,池添謙一,(栗),河嶋宏樹,ミスチヴィアスアレックス,クロフネ,,ニアークティック系,12,21,5名6,3,寒椿賞･1勝*,ダ,1400,稍,,長岡,55.0,,12,61.8,4,0.3,15,,,7,7,35.78,37.1,5,カタリテ
4,,7,エイシンディアマン,牝,3,448,- 2,- 2,16,418.6, , 85,16,55,,*,高倉稜,(栗),中尾秀正,ネロ,アドマイヤムーン,,ネイティヴダンサー系,12,14,5阪4,3,１勝ｸﾗｽ*,ダ,1200,良,,松若,55.0,,7,84.8,7,2.7,7,,,5,6,36.40,38.0,7,テーオーグレーザー
4,,8,ヒルノプーリア,牝,3,500,- 8,- 8,5,15.2,+, 98,13,55,,,秋山稔樹,(栗),北出成人,ミスチヴィアスアレックス,ハーツクライ,,ロイヤルチャージャー系,11,29,5東7,3,カトレア,ダ,1600,良,,秋山,55.0,,12,198.4,11,2.8,7,,,1,1,36.12,40.0,11,サトノボヤージュ
5,,9,エブリーポッシブル,牝,3,446,- 6,- 6,1,1.5,+,120,1,55,,,岩田望来,(栗),新谷功一,ニューイヤーズデイ,ダイワメジャー,,ロイヤルチャージャー系,11,29,5東7,6,カトレア,ダ,1600,良,,岩田,55.0,,5,25.8,4,0.5,12,,,10,10,36.48,37.1,2,サトノボヤージュ
5,,10,エイシンビリオン,牝,3,458,-12,-12,13,86.0,>, 94,14,55,,*,富田暁,(栗),今野貞一,モーニン,エイシンデピュティ,,ニアークティック系,11,16,4京4,3,未勝利・牝*,ダ,1400,良,,田山,52.0,▲,8,37.1,1,-0.0,5,,,1,1,35.33,37.6,4,(ペンダント)
6,,11,ジョアン,牝,3,454,+ 2,+ 2,8,25.2,>,107,5,55,,*,佐々木大,(栗),中村直也,アルバート,フジキセキ,,ロイヤルチャージャー系,12,7,5阪2,4,未勝利*,ダ,1400,良,,プー,55.0,,1,2.5,1,-0.4,2,,,3,3,36.00,37.7,1,(ハードシングス)
6,,12,ベラジオリン,牝,3,422,  0,0,12,67.0,>,101,12,55,,,高杉吏麒,(栗),小椋研介,シスキン,サンデーサイレンス,,ロイヤルチャージャー系,12,6,5阪1,7,未勝利*,ダ,1200,良,,高杉,55.0,,5,23.8,1,-0.5,14,,,5,5,35.60,37.3,2,(メイショウイブキ)
7,,13,ダンシングドール,牝,3,460,  0,0,10,33.1,>,118,2,52,▲,,森田誠也,(栗),牧田和弥,ヴァンセンヌ,スタチューオブリバティ,,ニアークティック系,12,6,5名1,3,未勝利・牝*,ダ,1400,良,,森田,52.0,▲,1,2.9,1,-0.7,7,,,15,15,37.20,37.2,1,(ジュディーイメル)
7,,14,ペルセポネ,牝,3,480,+ 2,+ 2,9,30.7,>,103,9,51,★,,河原田菜,(栗),渡辺薫彦,ナダル,サウスヴィグラス,,ネイティヴダンサー系,12,21,5名6,初,新馬,ダ,1400,稍,,河原,51.0,★,4,6.8,1,-0.2,2,,,3,3,36.45,37.4,2,(メイショウサッソウ)
8,,15,アンディラメナ,牝,3,464,+ 8,+ 8,3,11.0,>,107,5,55,,*,団野大成,(美),田島俊明,クリソベリル,クロフネ,,ニアークティック系,11,8,5東1,7,未勝利・牝*,ダ,1600,良,,ルメ,55.0,,2,2.0,1,-0.3,2,,,8,6,37.14,36.7,1,(ヴンダーバール)
8,,16,レディサン,牝,3,458,+ 4,+ 4,7,25.1, ,109,4,55,,*,横山武史,(美),栗田徹,パイロ,キンシャサノキセキ,ナスルーラ系,ロイヤルチャージャー系,1,11,1中4,11,１勝ｸﾗｽ*,ダ,1200,良,,小林,52.0,▲,6,18.5,4,1.4,16,,,13,12,36.10,37.4,3,エコロシード
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020108020207,2026.2.1,日,京都,2京2,7,,1勝,ダート,1800,,4,良,晴,16,13:15,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ロードアルディート,牡,4,468,+ 8,+ 8,4,7.8,>, 72,9,57,,*,横山武史,(栗),武幸四郎,ドゥラメンテ,ハーツクライ,,ロイヤルチャージャー系,12,1,大井,3,オリオ,ダ,1800,良,,本田,56.0,,2,,1,-0.4,,4,4,3,3,,----,,(ドラゴンバスター)
2,,2,ブルーゴールド,牡,6,524,-12,-12,6,45.9, ,102,3,58,,*,藤懸貴志,(美),根本康広,アイファーソング,エンパイアメーカー,,ネイティヴダンサー系,12,20,5名5,連,１勝ｸﾗｽ,ダ,1800,稍,,野中,58.0,,12,91.3,7,1.2,6,7,7,7,7,38.40,38.3,8,タガノヘラクレス
3,,3,ドラゴン,牡,4,504,+ 4,+ 4,1,1.3, ,126,1,57,,,武豊,(栗),松永幹夫,マインドユアビスケッツ,ディープインパクト,,ロイヤルチャージャー系,1,17,1京6,14,１勝ｸﾗｽ,ダ,1800,良,,武豊,57.0,,1,2.2,2,0.2,1,1,1,1,1,37.90,37.2,2,ロカヒ
4,,4,レーンアジリティ,牡,4,480,- 2,- 2,3,7.2, ,101,4,57,,,高倉稜,(栗),中尾秀正,ルヴァンスレーヴ,タイキシャトル,,ロイヤルチャージャー系,1,11,1京4,3,１勝ｸﾗｽ,ダ,1800,良,,高倉,57.0,,8,27.6,8,1.4,6,13,14,13,14,38.80,37.1,3,サンライズバレット
5,,5,ブルーストレイル,牡,5,468,  0,0,8,147.3, , 89,7,58,,*,城戸義政,(栗),荒川義之,スマートファルコン,タイキシャトル,ロイヤルチャージャー系,ロイヤルチャージャー系,1,24,1小1,2,１勝ｸﾗｽ,ダ,2400,良,,団野,58.0,,6,20.4,7,3.5,4,3,3,5,5,39.40,40.8,7,ベイラム
6,,6,テンクウハット,牝,6,484,+ 2,+ 2,7,106.8, , 93,6,56,,*,岩部純二,(栗),渡辺薫彦,モーリス,フジキセキ,,ロイヤルチャージャー系,1,17,1京6,2,１勝ｸﾗｽ,ダ,1800,良,,太宰,56.0,,8,119.5,6,2.4,8,3,3,2,3,38.00,39.2,6,ロカヒ
7,,7,セーデルマンランド,牡,4,506,  0,0,5,33.2, , 94,5,57,,*,幸英明,(栗),大根田裕,ホッコータルマエ,ヘニーヒューズ,,,1,18,1京7,連,１勝ｸﾗｽ,ダ,1900,良,,古川,57.0,,10,77.8,8,1.2,11,10,10,5,6,38.22,38.8,7,エンマ
8,,8,メイショウアゴナス,牡,4,478,+ 2,+ 2,2,6.8, ,105,2,57,,*,高杉吏麒,(栗),本田優,スワーヴリチャード,フレンチデピュティ,,ニアークティック系,12,20,5名5,2,１勝ｸﾗｽ,ダ,1800,稍,B,藤懸,57.0,,9,42.8,4,0.9,15,12,12,15,14,38.75,37.3,1,タガノヘラクレス
8,,9,レリッシュ,牝,5,470,-18,-18,9,276.9, , 88,8,56,,*,秋山稔樹,(美),天間昭一,コパノリッキー,スウェプトオーヴァーボード,,ネイティヴダンサー系,1,24,1中8,14,１勝ｸﾗｽ・牝,ダ,1800,良,,菅原,56.0,,11,326.3,11,4.1,11,8,8,9,11,38.70,41.6,11,キョウエイフロイデ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020108020208,2026.2.1,日,京都,2京2,8,,1勝,ダート,1400,,2,良,曇,16,13:45,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ジョードリウム,牡,4,502,- 4,- 4,8,24.3, , 93,8,57,,,吉村誠之,(栗),清水久詞,ホッコータルマエ,キングヘイロー,,ニアークティック系,1,17,1京6,2,１勝ｸﾗｽ,ダ,1800,良,B,吉村,57.0,,6,21.5,7,3.0,6,3,4,5,6,38.10,39.6,7,ロカヒ
2,,2,リュキア,牡,4,460,+ 4,+ 4,9,73.8, , 96,7,57,,*,秋山稔樹,(栗),小椋研介,アメリカンペイトリオット,"Bluegrass Cat",,ニアークティック系,12,13,5阪3,12,１勝ｸﾗｽ,ダ,1400,良,B,ジェ,57.0,,10,66.0,15,4.6,9,,,3,6,35.55,41.2,15,ラファル
3,,3,ザックザク,牡,4,518,+ 2,+ 2,4,6.4,>,110,4,57,,*,北村友一,(栗),渡辺薫彦,フォーウィールドライブ,ジェイドロバリー,,ネイティヴダンサー系,4,6,2阪4,3,未勝利,ダ,1400,良,,西村,57.0,,2,3.0,1,-0.2,2,,,3,3,36.30,37.5,2,(エイシンマールス)
4,,4,コヒロ,牝,4,390,-20,-20,10,119.7,>, 82,10,52,▲,*,森田誠也,(栗),羽月友彦,ルヴァンスレーヴ,ダイワメジャー,,ロイヤルチャージャー系,12,2,園田,4,Ｃ１二,ダ,1230,良,,小牧,55.0,,1,,1,-0.9,,1,1,1,1,,----,,(エイユーマックス)
5,B,5,ポンピエ,牡,5,462,+ 4,+ 4,1,3.2, ,112,1,58,,*,佐々木大,(栗),西園正都,レッドファルクス,シンボリクリスエス,,ロイヤルチャージャー系,1,12,1京5,7,１勝ｸﾗｽ,ダ,1400,良,B,和田,55.0,▲,6,29.0,5,0.3,9,,,1,1,36.23,37.1,12,メイケイレイン
6,,6,レイワサンサン,セ,5,504,+18,+18,3,5.5, ,111,2,58,,*,岩田望来,(栗),高柳大輔,スワーヴリチャード,"Forest Camp",,ニアークティック系,11,8,3福1,3,１勝ｸﾗｽ,ダ,1700,良,,亀田,58.0,,7,13.2,4,0.5,10,5,4,4,4,36.98,38.6,6,タイセイマンボ
6,,7,メイショウサチダケ,牡,5,498,- 2,- 2,5,7.3, ,111,2,58,,*,武豊,(栗),鈴木孝志,アドミラブル,アイルハヴアナザー,,ネイティヴダンサー系,1,10,1京3,3,１勝ｸﾗｽ,芝,1400,良,,和田,58.0,,9,23.9,5,1.1,7,,,6,6,35.33,35.3,11,サーナーティオン
7,,8,ルクスコスモス,牝,4,458,-10,-10,7,19.2,>, 80,11,55,,*,斎藤新,(栗),高橋一哉,モズアスコット,ディープインパクト,,ロイヤルチャージャー系,11,12,大井,2,ひいら,ダ,1400,稍,,和田,54.0,,1,,2,0.0,,,6,5,5,,----,,ハッピーゲート
7,,9,ニシノジェダイ,牡,4,458,- 4,- 4,2,4.0, ,110,4,57,,,池添謙一,(栗),宮本博,ゴールドドリーム,バトルライン,,その他のエクリプス系,1,17,1京6,7,１勝ｸﾗｽ,ダ,1400,良,,池添,57.0,,6,19.5,4,0.6,4,,,10,9,37.05,36.2,2,レーティッシュ
8,,10,タツアレックス,牡,5,490,-10,-10,11,306.7, , 85,9,58,,*,城戸義政,(美),的場均,タツゴウゲキ,フジキセキ,,ロイヤルチャージャー系,12,6,5名1,6,１勝ｸﾗｽ,ダ,1200,良,,橋木,55.0,▲,12,543.3,13,3.5,13,,,13,13,37.50,37.9,9,セルヴァンス
8,B,11,ディーエストッキー,牡,5,472,+ 2,+ 2,6,9.2, ,101,6,58,,*,幸英明,(栗),橋口慎介,レッドスパーダ,アグネスタキオン,,ロイヤルチャージャー系,12,7,5名2,9,１勝ｸﾗｽ,芝,1400,良,,中井,58.0,,14,157.6,10,0.5,12,,,13,14,35.33,33.8,4,レーヴジーニアル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020108020209,2026.2.1,日,京都,2京2,9,衣笠特別,2勝,ダート,1800,,4,良,曇,16,14:15,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,プリンセッサ,牝,4,504,- 6,- 6,5,7.5,>,109,6,55,,*,菱田裕二,(栗),牧田和弥,ナダル,ディープインパクト,,ロイヤルチャージャー系,10,13,3京5,4,１勝ｸﾗｽ・牝,ダ,1800,良,,松若,54.0,,3,4.9,1,-0.2,6,2,2,2,2,37.45,37.3,1,(ヴァンアグレアブル)
2,,2,キングブルー,牡,5,488,+ 2,+ 2,3,4.6, ,114,1,58,,*,岩田望来,(栗),四位洋文,ロードカナロア,ジャングルポケット,,ナスルーラ系,1,18,1京7,5,大津特別･2勝,ダ,1800,良,,藤岡,58.0,,6,8.5,4,0.5,5,13,13,14,13,38.75,36.6,3,バッケンレコード
3,,3,ヒデノレインボー,牡,7,510,- 2,- 2,9,100.5, , 87,9,58,,*,斎藤新,(栗),梅田智之,シニスターミニスター,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,1,25,1京9,2,２勝ｸﾗｽ,ダ,1800,良,,吉村,58.0,,10,132.1,8,0.9,9,5,6,6,7,39.20,37.1,5,ショウサンジョージ
4,,4,ブルックリンダンス,牡,4,492,- 4,- 4,2,3.5, ,114,1,57,,*,横山武史,(栗),田中克典,ルヴァンスレーヴ,キングカメハメハ,,ネイティヴダンサー系,1,4,1京1,42,天ケ瀬特･2勝,ダ,1800,良,,亀田,57.0,,5,17.9,5,0.9,9,4,5,5,4,38.10,37.1,4,グランドプラージュ
5,,5,ソウルアンドジャズ,セ,5,506,+ 2,+ 2,4,6.9, ,110,4,58,,*,高杉吏麒,(美),武井亮,ブリックスアンドモルタル,"Unbridled's Song",,ネイティヴダンサー系,1,11,1京4,4,五条坂特･2勝,ダ,1900,良,B,坂井,58.0,,5,9.7,3,0.6,6,1,1,1,1,37.11,39.4,9,キーチパルフェ
6,B,6,ジョータルマエ,セ,6,500,+ 8,+ 8,6,10.1, ,113,3,58,,,鮫島良太,(栗),河嶋宏樹,ホッコータルマエ,クロフネ,,ニアークティック系,1,12,1中5,8,成田特別･2勝,ダ,2400,良,B,鮫島,58.0,,6,8.3,6,1.1,4,1,1,1,2,38.77,40.6,11,ダカラフェスティヴ
6,,7,サンライズバレット,牡,4,512,+ 2,+ 2,1,3.3,>,110,4,57,,*,吉村誠之,(栗),茶木太樹,リアルスティール,サンライズペガサス,,ロイヤルチャージャー系,1,11,1京4,26,１勝ｸﾗｽ,ダ,1800,良,,鮫島,57.0,,4,8.1,1,-0.1,5,8,10,9,8,38.45,36.4,1,(エイユーファイヤー)
7,,8,ウインアルドーレ,牡,5,514,+ 8,+ 8,7,22.1, ,106,7,58,,*,団野大成,(栗),西園翔太,ビーチパトロール,フレンチデピュティ,,ニアークティック系,11,29,4京7,3,栂尾特Ｈ･2勝,ダ,1800,良,,松山,56.0,,9,46.7,7,0.4,8,5,5,5,5,38.55,36.6,7,カペルブリュッケ
7,,9,フイノマジワリ,牝,5,446,- 1,- 1,10,155.1,>, 70,11,56,,*,藤懸貴志,(美),竹内正洋,ジャスタウェイ,Sinndar,,ニアークティック系,11,20,川崎,6,ノベン,ダ,1600,良,,木幡,55.0,,8,,1,-0.0,,5,6,3,1,,----,,(ジェントルタッチ)
8,,10,アルベリック,牡,5,486,- 2,- 2,8,54.7, ,102,8,58,,*,池添謙一,(栗),中竹和也,エイシンヒカリ,キングカメハメハ,,ネイティヴダンサー系,1,18,1京7,8,大津特別･2勝,ダ,1800,良,,鮫島,58.0,,11,139.4,7,0.6,11,15,15,14,15,38.85,36.5,2,バッケンレコード
8,,11,サイモンルモンド,セ,9,462,+ 2,+ 2,11,383.9, , 82,10,58,,*,秋山稔樹,(美),根本康広,ダノンシャンティ,サクラローレル,ロイヤルチャージャー系,ナスルーラ系,1,11,1京4,4,五条坂特･2勝,ダ,1900,良,,松若,58.0,,10,326.2,10,3.5,10,10,10,10,10,38.54,39.2,6,キーチパルフェ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020108020210,2026.2.1,日,京都,2京2,10,八坂Ｓ,3勝,芝,2200,B,4,良,曇,18,14:50,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ライトトラック,牡,4,474,  0,0,3,4.2,+,113,4,57,,*,岩田望来,(栗),友道康夫,キタサンブラック,"Medaglia d'Oro",,ニアークティック系,10,26,3京9,5,菊花賞G1,芝,3000,稍,,和田,57.0,,11,41.9,12,1.5,3,6,6,8,8,37.30,36.3,12,エネルジコ
2,,2,メイショウゲキリン,牡,7,526,+ 2,+ 2,7,47.7, ,107,5,58,,*,池添謙一,(栗),笹田和秀,キズナ,キングカメハメハ,,ネイティヴダンサー系,1,4,1京1,3,寿Ｓ･3勝,芝,2000,良,,西塚,58.0,,7,20.4,5,0.3,7,4,3,4,3,37.50,33.9,3,タガノデュード
3,,3,レクスノヴァス,牡,4,490,+ 6,+ 6,2,3.5,+,123,2,57,,*,北村友一,(栗),上村洋行,キタサンブラック,キングカメハメハ,,ネイティヴダンサー系,10,26,3京9,10,菊花賞G1,芝,3000,稍,,横山,57.0,,10,20.4,9,0.8,7,2,3,3,2,37.20,36.0,11,エネルジコ
4,B,4,ウィープディライト,セ,5,508,+ 2,+ 2,8,59.9, , 97,8,58,,*,斎藤新,(栗),池添学,ドゥラメンテ,Mineshaft,,ナスルーラ系,1,11,1京4,8,新春Ｓ･3勝,芝,1600,良,B,松山,58.0,,8,23.9,11,1.0,9,,,8,7,35.64,34.4,9,ベラジオボンド
5,,5,チルカーノ,牝,5,472,+ 6,+ 6,6,29.2,+,122,3,56,,*,幸英明,(栗),高野友和,ハービンジャー,キングカメハメハ,ニアークティック系,ネイティヴダンサー系,10,19,4新2,4,新潟牝馬(L),芝,2200,良,,鮫島,55.0,,6,13.9,6,0.5,3,9,8,8,7,36.94,34.7,5,カネラフィーナ
6,,6,シュバルツマサムネ,牡,4,488,+12,+12,4,12.4,>,102,7,57,,*,団野大成,(栗),杉山佳明,マインドユアビスケッツ,モーリス,,,12,20,5阪5,9,境港特別･2勝,芝,2400,良,,藤岡,56.0,,3,3.3,1,-0.0,2,1,1,1,1,37.87,33.1,2,(クルミナーレ)
