レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092106040701,2026.9.21,月,中山,4中7,1,,未勝利,障害(直線ダ),2880,,,,,14,09:45,,定量,３上
1,,2,ダンデノン,牝,3,2,5.7, ,120,2,54,,*,北村友一,(栗),田中克典,シルバーステート,"Exceed And Excel",,ニアークティック系,8,23,3名2,11,１勝ｸﾗｽ,芝,1400,良,,西村,53.0,,1,2.3,4,0.4,3,,,2,3,34.20,33.9,9,エルハーベン
2,,3,ベルセクレト,牝,3,8,15.1,>,105,8,54,,*,岩田望来,(栗),藤岡健一,リアルスティール,エピファネイア,,,7,26,2名2,2,未勝利,芝,1200,良,,田山,54.0,☆,4,18.8,1,-0.2,3,,,8,7,34.40,33.4,1,(ダノンステート)
2,,4,リピ,牝,3,10,22.2, ,106,7,54,,,鮫島克駿,(栗),西園翔太,ロードカナロア,"Giant's Causeway",,ニアークティック系,8,23,3名2,8,１勝ｸﾗｽ,芝,1400,良,,鮫島,53.0,,10,29.0,5,0.5,2,,,4,3,34.20,34.0,11,エルハーベン
3,,5,ベルサンローラン,牝,3,7,11.7, , 99,11,53,☆,*,田山旺佑,(栗),清水久詞,キタサンブラック,Azamour,,ニアークティック系,6,13,3阪3,6,１勝ｸﾗｽ・牝,芝,1600,良,,吉村,53.0,,7,33.9,11,0.8,4,,,3,2,35.94,34.3,14,アイニードユー
3,,6,ヴァージル,牡,4,4,8.8, ,119,3,58,,,Ｍ．デム,(栗),小椋研介,ビッグアーサー,ダンスインザダーク,,ロイヤルチャージャー系,8,16,2名8,9,１勝ｸﾗｽ,芝,1400,良,,Ｍ．,58.0,,4,11.1,3,0.0,7,,,12,12,34.50,33.4,2,セルズパワー
4,,7,ブルーカミング,牡,4,14,42.6, , 85,16,54,★,*,河原田菜,(栗),牧浦充徳,ロジャーバローズ,アグネスタキオン,,ロイヤルチャージャー系,6,28,2小2,11,１勝ｸﾗｽ,ダ,1700,稍,,柴田,56.0,△,16,233.5,12,2.7,14,16,16,15,15,37.20,39.9,8,ニシノジェダイ
4,,8,シャインベック,セ,4,16,77.4, , 96,12,58,,*,亀田温心,(栗),北出成人,エピファネイア,"Smart Strike",,ネイティヴダンサー系,7,12,2小6,12,１勝ｸﾗｽ,芝,1200,良,,秋山,58.0,,12,83.6,9,1.4,13,,,16,13,33.80,34.8,5,ノボリリア
5,,9,マダムカマラード,牝,3,15,44.8, ,101,10,54,,*,長岡禎仁,(栗),宮徹,ディーマジェスティ,"Pioneerof the Nile",,ネイティヴダンサー系,8,29,3名3,8,１勝ｸﾗｽ,ダ,1400,稍,,秋山,53.0,,5,13.7,14,1.5,14,,,1,1,35.40,38.6,14,ジャンヌドゥレーヴ
5,,10,ペールノエル,セ,4,5,9.9, ,110,6,58,,*,西村淳也,(栗),西村真幸,モーリス,ディープインパクト,,ロイヤルチャージャー系,8,23,3名2,13,１勝ｸﾗｽ,芝,1400,良,,国分,58.0,,6,14.0,6,0.5,7,,,10,10,34.73,33.3,3,エルハーベン
6,,11,ベルサ,牝,4,6,11.1, ,119,3,54,◇,,今村聖奈,(栗),鈴木孝志,マクフィ,ディープインパクト,,ロイヤルチャージャー系,8,23,3名2,16,１勝ｸﾗｽ,芝,1400,良,,今村,54.0,◇,8,24.9,2,0.2,13,,,1,1,33.98,34.0,11,エルハーベン
6,,12,ケールハイム,牝,3,1,4.9, ,116,5,54,,*,ルメール,(栗),福永祐一,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,7,25,2名1,11,１勝ｸﾗｽ,芝,1200,良,,坂井,53.0,,2,2.8,2,0.2,1,,,4,4,34.60,33.2,2,ルージュスプリヤ
7,,13,ルディシャ,牡,4,18,157.4, , 84,17,55,▲,*,森田誠也,(栗),森田直行,レイデオロ,キンシャサノキセキ,,ロイヤルチャージャー系,6,28,2小2,8,１勝ｸﾗｽ,ダ,1000,稍,,藤懸,58.0,,10,277.3,9,2.9,10,,,10,10,36.75,36.4,8,ゴールデンバランス
7,,14,アイスヴィレッジ,牡,4,11,25.6, ,  0,,56,◇,*,永島まな,(栗),高橋康之,ブリックスアンドモルタル,キングカメハメハ,,ネイティヴダンサー系,7,9,笠松,15,祝雄大,ダ,1580,良,,渡辺,57.0,,1,,1,-0.9,,1,1,1,1,,----,,(アメリータ)
7,B,15,オーケーダイナ,牝,4,17,111.6, , 93,15,56,,*,小沢大仁,(栗),奥村豊,"Saxon Warrior",Nathaniel,,,8,23,2札2,3,１勝ｸﾗｽ,芝,1500,良,B,岩田,56.0,,10,55.3,11,1.2,12,,6,6,6,35.40,35.9,11,サンセットゴールド
8,,16,ムーンライトダイヤ,牝,3,9,15.7,>,104,9,54,,,秋山稔樹,(栗),河嶋宏樹,インディチャンプ,ヘニーヒューズ,,,7,25,2名1,5,未勝利,芝,1600,良,,秋山,55.0,,5,9.7,1,-0.1,10,,12,13,12,35.22,33.7,1,(ビッグヒーロー)
8,,17,メイクワンズデイ,牡,3,3,7.8, ,122,1,56,,,松若風馬,(栗),宮地貴稔,ベンバトル,アルデバラン2,,ネイティヴダンサー系,8,23,3名2,4,１勝ｸﾗｽ,芝,1400,良,,松若,55.0,,2,5.1,3,0.3,1,,,2,2,34.13,33.9,9,エルハーベン
8,B,18,バーケンティン,牡,5,13,28.8, , 95,13,58,,,幸英明,(栗),平田修,ロードカナロア,Dansili,,ニアークティック系,8,23,3名2,5,１勝ｸﾗｽ,芝,1400,良,B,幸英,58.0,,16,188.0,9,0.6,14,,,7,7,34.43,33.8,7,エルハーベン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040708,2026.9.21,月,阪神,4阪7,8,,1勝,ダート,1800,,4,良(暫定),曇(暫定),16,13:55,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,キタノサワヤカ,牡,4,11,62.8, , 95,8,57,☆,*,田山旺佑,(栗),吉田直弘,イスラボニータ,クロフネ,,ニアークティック系,9,2,名古,36,名古屋,ダ,2000,良,,渡辺,57.0,,3,,7,3.0,,6,8,8,9,,----,,キタノファーンヒル
2,,2,レーンアジリティ,牡,4,8,23.5, , 93,10,58,,,高倉稜,(栗),中尾秀正,ルヴァンスレーヴ,タイキシャトル,,ロイヤルチャージャー系,9,6,4阪2,4,１勝ｸﾗｽ,ダ,1800,良,,高倉,58.0,,14,121.8,8,0.9,10,15,15,15,16,38.05,37.8,2,パイオニアスクエア
3,B,3,ロードアルディート,牡,4,3,4.6, ,113,1,58,,*,ルメール,(栗),武幸四郎,ドゥラメンテ,ハーツクライ,,ロイヤルチャージャー系,8,29,2札3,2,１勝ｸﾗｽ,ダ,1700,稍,,横山,58.0,,3,5.2,4,0.2,1,9,9,8,3,37.42,37.0,1,スターオブロンドン
4,B,4,アメリカンバー,牡,4,4,12.4,>,110,3,58,,,富田暁,(栗),宮地貴稔,キズナ,ルーラーシップ,,ネイティヴダンサー系,9,15,4阪5,2,未勝利,ダ,1800,良,B,富田,57.0,,1,3.3,1,-0.1,2,1,1,1,1,37.45,38.9,6,(サントモナルカ)
5,B,5,メイショウカスガイ,牡,4,6,12.7, , 94,9,58,,,角田大和,(栗),角田晃一,マジェスティックウォリアー,ウォーエンブレム,,ネイティヴダンサー系,7,5,2小4,3,１勝ｸﾗｽ,ダ,1700,不,B,角田,58.0,,10,42.1,13,3.1,16,16,16,16,15,36.82,38.0,6,システマソラー
5,,6,ディニテ,牡,4,1,2.7, ,100,7,58,,*,岩田望来,(栗),辻野泰之,エピファネイア,Vespone,,,6,13,3阪3,2,１勝ｸﾗｽ,ダ,1800,良,,国分,58.0,,12,74.5,8,1.6,6,10,11,10,9,37.55,39.2,6,ダンツシタン
6,B,7,レッドフレーザー,牡,3,2,3.6,>,111,2,55,,,坂井瑠星,(栗),矢作芳人,ドレフォン,ハーツクライ,,ロイヤルチャージャー系,9,5,4阪1,4,未勝利,ダ,1800,稍,B,坂井,57.0,,2,3.5,1,-0.7,1,5,5,4,4,38.30,37.7,1,(レジェルテ)
6,B,8,オーレアミスト,セ,4,7,19.9, ,102,6,58,,,幸英明,(栗),井上智史,ゴールドドリーム,Bernardini,,ナスルーラ系,8,30,3名4,2,１勝ｸﾗｽ,ダ,1800,稍,B,幸英,58.0,,8,43.2,7,2.1,10,13,13,8,8,37.55,38.6,7,アトモス
7,,9,クレスコドルフィン,牡,4,12,98.4, , 88,11,58,,,中井裕二,(栗),羽月友彦,クレスコグランド,ロードカナロア,,,8,22,3名1,2,瀬戸特別･1勝,ダ,1900,良,,中井,58.0,,10,76.8,8,2.5,7,9,9,9,9,38.86,38.7,4,サイモンゼスト
7,,10,エアフォースワン,牡,7,9,42.8, ,103,5,58,,,菱田裕二,(栗),大根田裕,リヤンドファミユ,タイキシャトル,,ロイヤルチャージャー系,8,22,3名1,3,瀬戸特別･1勝,ダ,1900,良,,菱田,58.0,,6,14.9,4,1.5,3,5,5,4,4,38.22,39.1,6,サイモンゼスト
8,B,11,ラテライト,牝,4,5,12.6, ,107,4,56,,*,田口貫太,(栗),橋田宜長,ブリックスアンドモルタル,ゴールドアリュール,,ロイヤルチャージャー系,8,29,3名3,連,１勝ｸﾗｽ・牝,ダ,1800,稍,,菱田,56.0,,5,9.2,4,0.2,1,6,6,2,3,38.70,37.3,3,セレーノ
8,,12,リリーサンダー,牡,3,10,45.4,>, 75,12,55,,*,小沢大仁,(栗),緒方努,ミスチヴィアスアレックス,ディープインパクト,,ロイヤルチャージャー系,9,2,大井,4,フォー,ダ,1800,良,,野畑,56.0,,3,,3,0.8,,1,1,1,1,,----,,サクセスゴールド
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040709,2026.9.21,月,阪神,4阪7,9,新涼特別,2勝,ダート,1400,,2,良(暫定),曇(暫定),16,14:25,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ロードオルデン,牡,7,16,70.8, , 94,14,58,,*,吉村誠之,(栗),辻野泰之,リオンディーズ,ファルブラヴ,,ニアークティック系,6,7,3阪2,4,洲本特別･2勝,ダ,1400,稍,,酒井,58.0,,11,81.7,14,1.4,9,,,7,8,36.00,36.8,12,リサシテーション
1,,2,モズタチアガレ,牡,4,5,8.5, ,115,2,58,,*,Ｍ．デム,(栗),中尾秀正,モズアスコット,タートルボウル,,ニアークティック系,9,6,4阪2,6,２勝ｸﾗｽ,ダ,1400,良,,田辺,58.0,,8,17.2,3,0.1,9,,,2,4,35.93,36.7,5,フェンダー
2,,3,ポートデラメール,牝,4,1,4.2, ,111,4,56,,*,ルメール,(栗),斉藤崇史,ナダル,ディープインパクト,,ロイヤルチャージャー系,7,25,2名1,16,四日市特･2勝,ダ,1400,良,,団野,56.0,,3,4.6,5,1.0,3,,,2,2,34.65,38.6,14,エブリーポッシブル
2,,4,ダイシンリンク,牡,4,7,12.6, ,114,3,58,,,中井裕二,(栗),森秀行,モーニン,フレンチデピュティ,,ニアークティック系,9,6,4阪2,14,２勝ｸﾗｽ,ダ,1400,良,,中井,58.0,,6,14.8,4,0.2,8,,,10,12,36.38,36.2,1,フェンダー
3,B,5,サンコンクエスト,牝,4,15,62.4, , 98,10,56,,,太宰啓介,(栗),渡辺薫彦,サートゥルナーリア,"Custom for Carlos",,,9,1,盛岡,14,東京Ｃ,ダ,1600,稍,,太宰,54.0,,3,,4,1.3,,,,2,2,,----,,チュウワチーフ
3,,6,コロナドブリッジ,牡,3,6,10.7,+,102,6,56,,*,西村淳也,(栗),庄野靖志,ベンバトル,ディープインパクト,,ロイヤルチャージャー系,6,28,2福2,8,ラジオNIＨG3,芝,1800,良,,三浦,54.0,,12,27.2,15,1.1,12,2,3,2,3,35.40,35.5,15,サノノグレーター
4,,7,プチプラージュ,牝,4,14,57.1, , 84,16,56,,*,幸英明,(栗),大根田裕,ストロングリターン,ザール,,ネイティヴダンサー系,5,9,3京5,6,久御山特･2勝,芝,1600,良,,国分,56.0,,11,176.1,10,1.3,8,,,9,9,35.16,34.9,5,ウォータークラーク
4,,8,ワーズワース,牡,8,10,22.8, ,100,9,58,,,浜中俊,(栗),高橋一哉,リオンディーズ,"Dylan Thomas",,ニアークティック系,6,21,3東6,15,甲州街道･2勝,ダ,1400,重,,浜中,58.0,,14,124.4,7,0.4,15,,,11,10,36.23,34.7,4,キョウエイカンセ
5,,9,スターオブロンドン,牡,3,11,32.3, ,102,6,56,,*,古川奈穂,(栗),矢作芳人,タワーオブロンドン,"Sea The Stars",,ニアークティック系,9,6,2札6,連,旭川特別･2勝,ダ,1700,良,,小沢,55.0,,7,27.8,9,1.7,4,4,5,6,5,36.71,38.4,10,エスシービクトリア
5,,10,ラピダリア,牝,5,13,54.9, , 91,15,56,,*,池添謙一,(栗),吉田直弘,マジェスティックウォリアー,ヴァーミリアン,,ネイティヴダンサー系,8,16,2名8,14,大垣特別･2勝,ダ,1400,良,,西塚,56.0,,15,206.1,10,1.1,14,,,16,16,36.45,36.6,3,メイショウタムシバ
6,B,11,オコタンペ,牡,5,12,50.7, , 96,11,58,,,富田暁,(栗),須貝尚介,ニューイヤーズデイ,ハーツクライ,,ロイヤルチャージャー系,8,29,3名3,2,清洲特別･2勝,ダ,1200,稍,B,富田,58.0,,7,24.1,8,1.0,5,,,12,12,35.90,36.7,7,フィドルファドル
6,,12,ピカラ,牝,3,2,5.1, ,133,1,54,,*,戸崎圭太,(栗),坂口智康,ミスチヴィアスアレックス,"Point Given",,ネイティヴダンサー系,9,6,4阪2,14,２勝ｸﾗｽ,ダ,1400,良,,岩田,54.0,,1,2.5,2,0.0,7,,,2,2,35.85,36.7,5,フェンダー
7,,13,アンビシャスヨシノ,牡,4,8,14.6, ,107,5,58,,,角田大和,(栗),吉田直弘,アルアイン,スペシャルウィーク,,ロイヤルチャージャー系,8,16,2名8,37,大垣特別･2勝,ダ,1400,良,,角田,58.0,,4,8.9,7,0.8,7,,,8,8,35.93,37.0,8,メイショウタムシバ
7,,14,ヤマニンバロネス,牝,4,4,8.0, , 95,13,56,,*,武豊,(栗),千田輝彦,シニスターミニスター,ディープインパクト,ナスルーラ系,ロイヤルチャージャー系,7,25,2名1,19,四日市特･2勝,ダ,1400,良,,太宰,56.0,,9,42.3,12,1.8,14,,,13,14,36.38,37.1,3,エブリーポッシブル
8,B,15,シーニックビュー,牡,5,9,20.6, , 96,11,58,,*,吉田隼人,(美),金成貴史,キズナ,クロフネ,,ニアークティック系,8,2,2新4,7,苗場特別･2勝,ダ,1800,良,,原優,58.0,,11,56.1,10,1.8,15,4,4,5,7,37.45,39.3,12,ブレトワルダ
8,,16,ライトオブヌカタ,牡,3,3,7.5, ,101,8,56,,*,岩田望来,(栗),上村洋行,"City of Light","War Front",,ニアークティック系,6,21,3東6,14,甲州街道･2勝,ダ,1400,重,,石川,55.0,,13,74.4,8,0.5,9,,,2,2,35.48,35.8,13,キョウエイカンセ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040710,2026.9.21,月,阪神,4阪7,10,２０１６メモリアルキタサンブラックカップ,3勝,芝,2200,B,4,良(暫定),曇(暫定),18,15:05,,ﾊﾝﾃﾞ,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,キタサンハナビラ,牝,4,5,11.7,>, 99,12,51,,*,藤懸貴志,(栗),斉藤崇史,キタサンブラック,"Champs Elysees",,,3,29,2阪2,9,四国新聞･2勝,芝,2000,良,,幸英,56.0,,2,5.1,3,0.1,6,2,2,2,2,36.73,34.6,5,エコテーラー
1,,2,テーオーダグラス,牡,5,11,35.6, , 98,13,55,,*,鮫島克駿,(栗),須貝尚介,リアルスティール,ハービンジャー,,ニアークティック系,9,5,4阪1,2,西宮Ｓ･3勝,芝,1800,良,,横山,58.0,,5,14.7,4,0.7,1,,,6,6,37.65,32.9,1,コルレオニス
2,,3,レジェンドシップ,セ,6,3,7.5,>,100,11,55,,,浜中俊,(栗),佐藤悠太,ゴールドシップ,クロフネ,,ニアークティック系,8,29,2札3,3,札幌日刊･2勝,芝,2000,稍,,浜中,58.0,,5,11.7,1,-0.2,6,1,1,1,1,36.56,36.9,5,(バルティカ)
2,,4,ミスタージーティー,牡,5,6,12.7, ,108,8,56,,,坂井瑠星,(栗),矢作芳人,ドゥラメンテ,"Sadler's Wells",,ニアークティック系,5,31,2東C,3,むらさＨ･3勝,芝,1800,良,,坂井,57.0,,6,15.2,9,0.5,4,,5,5,5,35.90,33.6,13,レイニング
3,,5,スパークリシャール,セ,5,7,12.9, ,112,6,55,,*,ルメール,(美),小島茂之,スワーヴリチャード,シンボリクリスエス,,ロイヤルチャージャー系,8,22,2札1,12,WASJ第２･3勝,芝,2000,良,,ロイ,58.0,,12,61.1,2,0.0,12,11,10,7,5,36.00,35.9,1,キャントウェイト
3,,6,シンゼンカガ,牡,4,15,62.4, , 94,14,55,,*,吉田隼人,(栗),荒川義之,トーセンラー,"Smart Strike",,ネイティヴダンサー系,9,5,4阪1,3,西宮Ｓ･3勝,芝,1800,良,,団野,58.0,,6,15.8,5,0.8,3,,,3,3,37.40,33.5,6,コルレオニス
4,,7,チルカーノ,牝,5,12,40.7, , 91,16,53,,*,北村友一,(栗),高野友和,ハービンジャー,キングカメハメハ,ニアークティック系,ネイティヴダンサー系,8,22,2札1,3,WASJ第２･3勝,芝,2000,良,,ヘル,56.0,,10,41.0,12,2.6,11,8,8,7,11,36.00,38.5,12,キャントウェイト
4,,8,アルマデオロ,牡,4,1,3.3, ,128,1,57,,,武豊,(栗),清水久詞,レイデオロ,サクラバクシンオー,,ナスルーラ系,8,1,1札3,4,ＳＴＶＨ･3勝,芝,2000,稍,,武豊,56.0,,1,4.1,2,0.0,11,14,14,14,13,36.60,34.8,1,ヨヒーン
5,,9,ファームツエンティ,セ,6,10,21.0, ,116,3,55,,,酒井学,(栗),北出成人,キズナ,ブライアンズタイム,,ロイヤルチャージャー系,6,20,3阪5,10,ストーＨ･3勝,芝,2200,重,,酒井,55.0,,3,6.7,7,0.4,17,10,9,10,9,37.20,35.4,5,サクソンジェンヌ
5,,10,ナリタエスペランサ,牡,3,2,5.7,>,111,7,54,,,川田将雅,(栗),福永祐一,キタサンブラック,"Invincible Spirit",,ニアークティック系,6,28,2小2,2,帆柱山特･2勝,芝,2600,良,,川田,54.0,,1,2.3,1,-0.5,1,1,1,1,1,38.67,34.4,1,(サラトガチップス)
6,,11,ジョイボーイ,牡,4,8,14.9, ,113,4,56,,*,松山弘平,(栗),四位洋文,レイデオロ,ダイワメジャー,,ロイヤルチャージャー系,6,14,3東4,34,江の島Ｓ･3勝,芝,2400,良,,石橋,58.0,,6,11.6,4,0.5,8,13,11,9,7,36.40,34.6,4,レッドテリオス
6,,12,サークルオブジョイ,牡,5,14,51.9, ,117,2,56,,*,西村淳也,(栗),池添学,Constitution,"Colonel John",,マンノウォー系,6,20,3阪5,6,ストーＨ･3勝,芝,2200,重,B,亀田,56.0,,4,9.5,6,0.4,6,10,9,10,9,37.20,35.4,5,サクソンジェンヌ
7,,13,タイセイフェリーク,牝,6,16,68.2, , 92,15,54,,*,松若風馬,(美),青木孝文,ミッキーロケット,ディープインパクト,,ロイヤルチャージャー系,8,30,3新4,5,日本海Ｓ･3勝,芝,2200,良,,小崎,56.0,,9,62.5,8,0.9,10,8,8,7,7,37.46,35.0,6,シャドウメテオ
7,,14,サトノクローク,牡,6,13,50.3, ,103,10,55,,*,池添謙一,(栗),橋口慎介,サトノクラウン,ディープインパクト,,ロイヤルチャージャー系,7,25,2名1,5,関ケ原Ｓ･3勝,芝,2200,良,,富田,58.0,,6,19.1,6,0.5,7,4,4,6,7,36.34,34.1,5,ミッキーゴールド
8,,15,ベトルス,セ,5,4,9.4, ,113,4,57,,*,岩田望来,(栗),友道康夫,ハーツクライ,"To Honor and Serve",ロイヤルチャージャー系,ナスルーラ系,6,14,3東4,5,江の島Ｓ･3勝,芝,2400,良,,ディ,58.0,,1,3.3,6,0.9,2,4,6,7,7,36.40,35.0,8,レッドテリオス
8,,16,ロードガレリア,牡,4,9,15.8,>,104,9,56,,*,吉村誠之,(栗),藤岡健一,フィエールマン,ロードカナロア,,,6,21,3阪6,3,高砂特別･2勝,芝,2000,稍,,高杉,58.0,,3,3.5,1,-0.2,4,6,6,6,6,36.64,34.9,1,(ステラクラウン)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040711,2026.9.21,月,阪神,4阪7,11,神戸新聞杯,Ｇ２,芝,2400,B,4,良(暫定),曇(暫定),18,15:45,牡牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ロブチェン,牡,3,1,1.4, ,141,1,57,,,松山弘平,(栗),杉山晴紀,ワールドプレミア,"Giant's Causeway",,ニアークティック系,5,31,2東C,6,東京優駿G1,芝,2400,良,,松山,57.0,,1,2.7,1,-0.0,12,9,10,9,8,36.50,33.2,3,(パントルナイーフ)
2,,2,エイシンインアウト,牡,3,6,15.2,>,112,4,57,,,横山琉人,(栗),中尾秀正,サトノダイヤモンド,Whipper,,ネイティヴダンサー系,8,23,2札2,7,ルスツ特･1勝,芝,2000,良,,横山,55.0,,3,5.4,1,-0.8,5,11,11,9,2,36.81,33.9,1,(ハルフロンティア)
3,,3,ゴーラッキー,牡,3,3,11.1,>,112,4,57,,,ルメール,(美),黒岩陽一,キタサンブラック,"Fast Company",,,6,7,3東2,8,香港ジョ･2勝,芝,2000,良,,ルメ,55.0,,1,1.4,1,-0.4,1,,1,1,1,35.79,34.4,2,(コンフォルツァ)
4,,4,アルトラムス,牡,3,5,14.8, ,108,8,57,,*,岩田望来,(栗),野中賢二,イスラボニータ,スクリーンヒーロー,,ロイヤルチャージャー系,5,31,2東C,6,東京優駿G1,芝,2400,良,,横山,57.0,,16,249.9,6,0.4,17,13,10,17,15,36.67,33.1,2,ロブチェン
5,,5,カムアップローゼス,牡,3,10,50.9,>,110,6,57,,*,北村友一,(栗),浜田多実,リオンディーズ,マンハッタンカフェ,,ロイヤルチャージャー系,6,28,1函6,2,臥牛山特･1勝,芝,1800,良,,岩田,55.0,,1,1.8,1,-0.2,5,4,4,4,4,36.00,34.9,1,(ドッグウッド)
6,,6,エムズビギン,牡,3,8,29.8, ,101,11,57,,*,武豊,(栗),友道康夫,キタサンブラック,Galileo,,ニアークティック系,5,31,2東C,3,東京優駿G1,芝,2400,良,,ゴン,57.0,,15,188.7,14,1.0,5,6,6,4,4,36.33,34.7,16,ロブチェン
6,,7,コンジェスタス,牡,3,4,12.2, ,118,2,57,,,西村淳也,(栗),高野友和,コントレイル,Alamosa,,,5,31,2東C,3,東京優駿G1,芝,2400,良,,西村,57.0,,6,13.2,9,0.4,1,6,9,9,8,36.50,33.6,7,ロブチェン
7,,8,シートゥサミット,牡,3,11,84.8,>,105,9,57,,,酒井学,(栗),吉岡辰弥,モーリス,"Discreet Cat",,ニアークティック系,6,20,3阪5,3,１勝ｸﾗｽ,芝,2400,稍,,酒井,54.0,,4,8.0,2,0.3,4,14,13,6,5,36.90,35.4,4,サガルマータ
7,,9,グリーンエナジー,牡,3,2,7.8, ,102,10,57,,,戸崎圭太,(美),上原佑紀,スワーヴリチャード,Singspiel,,ニアークティック系,5,31,2東C,6,東京優駿G1,芝,2400,良,,戸崎,57.0,,10,25.4,16,1.5,9,11,10,12,11,36.60,34.4,13,ロブチェン
8,,10,カフジエメンタール,牡,3,9,34.6,>,109,7,57,,,坂井瑠星,(栗),矢作芳人,ポエティックフレア,キングカメハメハ,,ネイティヴダンサー系,8,30,3名4,12,熊野特別･2勝,芝,2200,良,,坂井,55.0,,3,6.2,1,-0.1,5,2,2,2,2,36.83,33.8,5,(ノチェセラーダ)
8,,11,ショウナンハヤナミ,牡,3,7,25.9, ,113,3,57,,*,池添謙一,(栗),渡辺薫彦,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,1,24,1京8,4,若駒Ｓ(L),芝,2000,良,,吉村,57.0,,2,5.4,1,-0.2,8,9,10,10,6,37.16,34.5,1,(アクロフェイズ)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040712,2026.9.21,月,阪神,4阪7,12,,1勝,ダート,1400,,2,良(暫定),曇(暫定),16,16:30,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,シュネーグロッケン,牡,4,10,27.7, , 97,11,58,,*,吉村誠之,(栗),清水久詞,ナダル,ロードカナロア,,,8,9,2名6,9,１勝ｸﾗｽ,ダ,1200,良,B,亀田,58.0,,13,95.1,8,0.5,4,,,15,15,36.50,36.2,1,リードプリンシパル
2,B,2,シャープインサイト,牡,3,15,69.8, , 99,9,56,,,菱田裕二,(栗),東田明士,サンダースノー,ノヴェリスト,,その他のエクリプス系,9,13,4阪4,7,１勝ｸﾗｽ,ダ,1400,良,B,菱田,56.0,,12,115.4,7,1.9,11,,,8,7,35.78,38.6,11,ジューンアゲイン
2,,3,メイショウサトノヒ,牡,4,8,16.3, , 99,9,58,,,幸英明,(栗),長谷川浩,ニューイヤーズデイ,スズカマンボ,,ロイヤルチャージャー系,8,29,3名3,12,１勝ｸﾗｽ,ダ,1400,稍,B,幸英,58.0,,14,120.4,7,0.5,13,,,10,10,35.93,36.9,5,ジャンヌドゥレーヴ
