レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072501010101,2026.7.25,土,札幌,1札1,1,,未勝利,ダート,1000,,2,良(暫定),晴(暫定),12,10:00,,馬齢,３歳
4,,4,メトロポリターナ,牝,5,13,65.3, , 96,8,56,,,丸田恭介,(美),粕谷昌央,Masar,Shamardal,,ニアークティック系,6,20,3東5,7,１勝ｸﾗｽ,ダ,1600,不,,丸田,56.0,,12,71.9,10,1.6,11,,,6,8,36.30,36.7,11,オクトーバーナイン
4,,5,イリュストル,牡,4,10,15.5, ,103,6,58,,*,杉原誠人,(美),大竹正博,シュヴァルグラン,キングカメハメハ,,ネイティヴダンサー系,5,24,2東A,2,１勝ｸﾗｽ,芝,2400,良,,佐々,58.0,,12,40.9,8,0.5,13,6,5,5,5,36.57,35.0,9,マイネルアウルム
5,,6,ロケットパンチ,セ,3,6,8.9,>,102,7,55,,,武藤雅,(美),武藤善則,ナダル,ロードカナロア,,,6,13,3東3,9,未勝利,ダ,1600,稍,,武藤,57.0,,6,10.6,1,-0.1,5,,,4,3,36.30,36.7,2,(イントゥザウインド)
5,,7,ハルノアラシ,牡,4,12,41.5, , 96,8,58,,,石川裕紀,(美),相沢郁,ミスターメロディ,ディープブリランテ,,ロイヤルチャージャー系,7,11,2福5,7,１勝ｸﾗｽ,ダ,1150,良,,石川,58.0,,11,102.8,9,0.9,8,,,15,15,36.33,35.4,1,ライヴレッドアイ
6,,8,コッレヴェッキオ,セ,5,4,8.2, ,113,1,58,,*,丸山元気,(美),高橋文雅,モーリス,クロフネ,,ニアークティック系,5,16,2東7,25,１勝ｸﾗｽ,ダ,1600,良,,北村,58.0,,11,77.0,2,0.1,13,,,5,6,36.84,36.6,4,ノアヴィヴァーチェ
6,B,9,アヴァランチ,牡,3,5,8.5, ,105,4,55,,*,田辺裕信,(美),加藤士津,マジェスティックウォリアー,ワイルドラッシュ,,ニアークティック系,6,13,3東3,4,１勝ｸﾗｽ,ダ,1400,稍,B,三浦,55.0,,7,19.0,6,0.8,2,,,9,7,36.30,35.9,5,ラインジーク
7,,10,パイオニアスクエア,牡,4,1,4.9, ,105,4,58,,*,荻野極,(栗),茶木太樹,ドゥラメンテ,"Seattle Fitz",,,6,27,2小1,7,八代特別･1勝,芝,2000,稍,,富田,58.0,,6,23.8,5,0.1,7,1,1,1,1,36.26,35.4,6,サヴォアフェール
7,,11,インナーパッション,牡,3,3,8.0,>,110,2,55,,*,斎藤新,(美),斎藤誠,キズナ,"Pollard's Vision",,ネイティヴダンサー系,6,7,3東2,31,未勝利,ダ,2100,良,,横山,57.0,,4,7.5,1,-0.1,7,13,13,12,8,38.28,37.0,1,(ワンダーブリッツ)
8,,12,バッカステソーロ,牡,3,7,10.9,>, 79,12,55,,*,石橋脩,(美),牧光二,キタサンブラック,Frankel,,ニアークティック系,6,1,佐賀,連,３歳－,ダ,1400,良,,山口,56.0,,1,,1,-0.8,,1,1,1,1,,----,,(コスモローマ)
8,,13,ブレスドナイル,牝,4,8,12.5, , 93,10,56,,*,田口貫太,(美),金成貴史,"Gun Runner","Pioneerof the Nile",,ネイティヴダンサー系,6,7,3阪2,2,１勝ｸﾗｽ,ダ,1800,稍,,斎藤,56.0,,10,152.8,7,2.4,11,8,8,7,7,38.15,37.4,8,チェリヴェント
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072504020110,2026.7.25,土,新潟,2新1,10,,未勝利,ダート,1800,,4,重(暫定),小雨(暫定),15,17:30,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,シェリーシュシュ,牝,3,1,2.6, , 98,7,55,,*,荻野極,(美),大竹正博,ゴールドシップ,ジャスタウェイ,,,6,13,3東3,4,未勝利,芝,2400,稍,,津村,55.0,,7,22.7,10,0.8,7,12,14,11,11,37.37,34.9,7,ウインターブレス
2,,2,ミウ,牝,3,9,21.1, , 97,9,55,,,木幡巧也,(美),加藤征弘,ルーラーシップ,ノヴェリスト,ネイティヴダンサー系,その他のエクリプス系,6,20,3東5,10,未勝利・牝,ダ,1400,不,,木幡,55.0,,12,85.1,11,2.4,13,,,7,4,35.55,38.7,13,アンジェラス
2,,3,ベアエクスプレス,牝,3,8,20.5, ,100,6,55,,*,田口貫太,(美),柄崎将寿,アジアエクスプレス,リンカーン,,ロイヤルチャージャー系,7,11,2福5,6,未勝利・牝,ダ,1700,良,,松岡,55.0,,11,103.4,6,1.7,11,9,8,8,8,37.64,38.4,3,サイモンセレーノ
3,,4,マイトリックスター,牝,3,14,59.0, , 89,15,55,,*,小崎綾也,(美),和田勇介,ダノンレジェンド,ステイゴールド,,ロイヤルチャージャー系,7,19,2福8,2,未勝利,ダ,1700,良,,石田,52.0,▲,11,167.0,12,3.6,14,10,11,11,11,38.07,40.2,11,チェイサー
3,,5,ナツミカンチャン,牝,3,4,9.8, ,101,5,55,,*,菊沢一樹,(美),千葉直人,シニスターミニスター,スクリーンヒーロー,ナスルーラ系,ロイヤルチャージャー系,6,27,2福1,初,未勝利,ダ,1700,稍,,石川,55.0,,7,25.2,9,2.1,10,5,6,5,6,37.25,40.2,9,スターツトゥデイ
4,,6,ディレクティオ,牝,3,13,52.5, , 90,14,52,▲,*,上里直汰,(美),金成貴史,ニューイヤーズデイ,ハーツクライ,,ロイヤルチャージャー系,3,22,1名4,9,未勝利・牝,ダ,1800,良,,吉田,55.0,,13,246.3,10,2.0,10,11,11,5,8,38.75,39.5,10,セレーノ
4,B,7,ミュージックレイン,牝,3,7,18.0, ,103,4,55,,,江田照男,(美),村田一誠,マテラスカイ,タニノギムレット,,ロイヤルチャージャー系,7,5,2福4,11,未勝利・牝,ダ,1700,良,B,江田,55.0,,6,10.9,9,2.3,6,1,1,1,2,36.76,42.2,11,オウケンハニー
5,B,8,メジロピオラ,牝,3,2,5.7, , 95,10,53,◇,*,今村聖奈,(美),武井亮,リオンディーズ,マンハッタンカフェ,,ロイヤルチャージャー系,5,2,1新1,2,未勝利・牝,ダ,1800,不,,吉田,55.0,,7,18.2,13,5.8,11,8,8,8,10,37.75,45.1,13,ミアルーチェ
5,,9,ゴールドビリーヴ,牝,3,5,10.3, ,111,2,53,△,*,石神深道,(美),鈴木慎太,ゴールドアクター,ハービンジャー,,ニアークティック系,6,20,3東5,4,未勝利・牝,ダ,1600,不,,ゴン,55.0,,3,8.3,5,1.3,3,,,10,8,36.60,36.8,2,ダノンプレサージュ
6,,10,ナックレジーナ,牝,3,11,42.3, , 98,7,55,,,吉田豊,(美),小野次郎,サートゥルナーリア,バゴ,,ナスルーラ系,7,5,2福4,初,未勝利・牝,ダ,1700,良,,吉田,55.0,,8,19.9,11,3.8,11,4,5,4,5,37.31,42.7,12,オウケンハニー
6,,11,オリエンタルガール,牝,3,12,49.7, , 94,11,52,▲,,石田拓郎,(美),相沢郁,カリフォルニアクローム,オルフェーヴル,,,7,5,2福4,12,未勝利・牝,ダ,1700,良,,石田,52.0,▲,13,112.8,7,2.0,15,8,8,10,10,37.91,39.8,5,オウケンハニー
7,,12,カーボフリオ,牝,3,3,6.7, ,109,3,52,▲,,佐藤翔馬,(美),高木登,ナダル,ディープインパクト,,ロイヤルチャージャー系,6,7,3東2,3,未勝利・牝,ダ,1400,良,,佐藤,52.0,▲,1,3.2,6,0.9,5,,,12,11,36.75,37.7,3,テンハートビート
7,,13,アドバンスジェンヌ,牝,3,10,29.8, , 91,13,55,,*,原優介,(美),小手川準,モーニン,ホワイトマズル,,ニアークティック系,7,12,1函A,2,未勝利,ダ,1700,不,,遠藤,52.0,▲,11,132.4,9,1.7,13,13,11,11,10,37.04,38.1,4,ビンバラ
8,,14,バーヴァンシー,牝,3,6,13.0, ,113,1,55,,,横山典弘,(美),村田一誠,リオンリオン,アグネスタキオン,,ロイヤルチャージャー系,7,5,2福4,5,未勝利・牝,ダ,1700,良,,横山,55.0,,1,4.0,5,1.9,1,13,13,12,10,38.24,39.1,2,オウケンハニー
8,,15,アジャイブ,牝,3,15,63.0, , 94,11,52,▲,*,水沼元輝,(美),小笠倫弘,キセキ,ダイワメジャー,,ロイヤルチャージャー系,5,23,1新7,3,未勝利・牝,ダ,1800,稍,B,遠藤,52.0,▲,15,371.8,8,2.3,11,9,9,8,7,38.70,40.9,10,ウェルム
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072504020111,2026.7.25,土,新潟,2新1,11,,未勝利,芝,1000,A,0,稍(暫定),小雨(暫定),18,18:00,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ユニベールクイーン,牝,3,7,26.5, , 92,11,55,,*,杉原誠人,(美),武市康男,ミスターメロディ,ストロングリターン,,,5,24,1新8,15,未勝利,芝,1200,稍,,河原,51.0,★,13,149.5,11,1.2,16,,,6,5,35.20,36.6,12,マイネルユーゲント
1,,2,ルディドゥゲンジ,牝,3,13,39.6, , 89,13,55,,*,嶋田純次,(美),蛯名利弘,ファインニードル,"Heart's Cry",,,5,10,1新4,31,未勝利,芝,1000,良,,遠藤,52.0,▲,16,434.0,7,0.7,14,,,,10,34.35,33.6,4,オタルイーグル
2,,3,アリアファブラ,牝,3,8,26.7, , 94,10,55,,*,斎藤新,(美),尾関知人,アルバート,ロードカナロア,,,5,10,2東6,9,未勝利,芝,1600,良,,岩田,55.0,,13,165.7,13,1.1,5,,,3,4,36.24,35.3,16,アイアンクラッド
2,B,4,リオクリスハーレー,牝,3,3,7.7, , 99,4,55,,,荻野極,(美),矢野英一,タニノフランケル,シニスターミニスター,,ナスルーラ系,5,9,2東5,6,未勝利,芝,1400,良,,荻野,55.0,,11,117.2,7,0.8,8,,,3,4,35.03,35.2,13,カズノダイジョウ
3,B,5,ムーンシェイド,牝,3,14,42.3, , 99,4,55,,*,木幡巧也,(美),牧光二,ビッグアーサー,タニノギムレット,,ロイヤルチャージャー系,5,16,2東7,5,未勝利,芝,1400,良,B,石橋,55.0,,9,45.2,13,1.9,17,,,2,2,34.58,36.1,16,エラルディーク
3,,6,マイエラ,牡,3,12,38.8, , 95,8,57,,*,小崎綾也,(美),蛯名正義,リオンディーズ,"Bluegrass Cat",,ニアークティック系,5,16,2東7,8,未勝利,芝,1400,良,,原優,57.0,,12,131.2,16,2.4,11,,,1,1,34.50,36.7,17,エラルディーク
4,,7,アイファーアイドル,牡,3,16,62.7, , 96,6,57,,*,松岡正海,(美),蛯名利弘,パドトロワ,アサクサデンエン,,ニアークティック系,8,9,2新5,7,未勝利*,ダ,1200,良,,野中,55.0,,7,25.5,13,3.6,6,,,5,5,34.80,39.6,14,サトノボヤージュ
4,,8,ソレム,牝,3,10,30.8, , 85,17,53,△,*,石神深道,(美),稲垣幸雄,Sottsass,Gregorian,,セントサイモン系,5,24,2東A,初,未勝利・牝,芝,1600,良,,高杉,55.0,,12,119.2,17,1.9,7,,,16,18,35.94,35.0,10,ダイヤテソーロ
5,,9,セランディア,牝,3,5,10.0, , 87,14,55,,*,菊沢一樹,(美),小野次郎,ベンバトル,ダイワメジャー,,ロイヤルチャージャー系,5,31,2東C,6,未勝利,ダ,1400,良,,大久,52.0,▲,16,642.3,14,2.6,13,,,1,1,36.00,40.6,15,トワイライトビュー
5,,10,ノーブルラホーヤ,牝,3,4,9.6, ,108,3,52,▲,,石田拓郎,(美),深山雅史,ダノンキングリー,タイキシャトル,,ロイヤルチャージャー系,6,28,2福2,23,未勝利,芝,1200,良,,石田,52.0,▲,6,31.9,3,0.5,7,,,1,1,33.40,35.5,10,アイアンパイク
6,,11,ミヤザキムスメ,牝,3,18,96.5, , 86,16,55,,*,柴田大知,(美),和田雄二,ミスチヴィアスアレックス,アグネスタキオン,,ロイヤルチャージャー系,5,9,1新3,15,未勝利・牝,ダ,1200,稍,,永島,53.0,◇,12,223.5,14,3.6,15,,,10,9,36.30,40.2,10,フレンズプラス
6,,12,タツナナイロ,牝,3,17,71.0, , 82,18,55,,*,野中悠太,(美),的場均,タツゴウゲキ,フリオーソ,,ロイヤルチャージャー系,6,30,盛岡,12,アメジ,芝,1700,良,,高松,54.0,,7,,8,2.7,,1,1,1,2,,----,,エルナト
7,,13,ケイツーキップ,牝,3,15,56.1, , 87,14,52,▲,*,水沼元輝,(美),清水英克,ラブリーデイ,ロジユニヴァース,,,5,30,2東B,5,未勝利,芝,1400,良,,小林,52.0,▲,16,328.5,18,2.9,18,,,2,3,35.10,37.1,18,ワディアルリヤハ
7,,14,ユイノササヤキ,牡,3,9,29.4, , 92,11,57,,*,木幡初也,(美),深山雅史,オルフェーヴル,スクリーンヒーロー,,ロイヤルチャージャー系,1,22,船橋,4,ベスト,ダ,1600,良,,内田,56.0,,5,,止,----,,2,1,1,1,,----,,マイネルミラケル
7,,15,テラシエスタ,牡,3,11,36.2, , 95,8,54,▲,*,佐藤翔馬,(美),黒岩陽一,ジャスタウェイ,エンパイアメーカー,,ネイティヴダンサー系,5,31,2東C,32,未勝利,ダ,1400,良,,木幡,57.0,,8,49.5,11,1.6,11,,,14,12,37.13,38.1,8,トワイライトビュー
8,,16,シルバーアックス,牡,3,2,3.7, ,117,1,57,,,横山典弘,(美),村田一誠,シスキン,ディープインパクト,,ロイヤルチャージャー系,7,5,2福4,10,未勝利,芝,1200,良,,横山,57.0,,1,3.3,3,0.5,3,,,1,1,33.10,35.8,8,ゴールドパレード
8,,17,リオハリソンメリー,牝,3,6,20.8, , 96,6,52,▲,*,上里直汰,(美),加藤征弘,タニノフランケル,ネオユニヴァース,,ロイヤルチャージャー系,1,10,1中3,初,新馬・牝,ダ,1800,良,,横山,55.0,,5,12.8,8,1.0,4,2,2,2,2,38.95,42.2,10,ガーヴィ
8,,18,ジョイアミーア,牝,3,1,3.3, ,109,2,55,,*,武藤雅,(美),高柳瑞樹,モズアスコット,ネオユニヴァース,,ロイヤルチャージャー系,5,16,1新5,連,未勝利,芝,1000,良,,舟山,53.0,△,2,3.3,4,0.9,10,,,,8,34.50,32.8,2,アカウフリューゲル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072504020112,2026.7.25,土,新潟,2新1,12,,1勝,芝,1400,A,2,稍(暫定),小雨(暫定),18,18:30,牝,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ミスバレンシア,牝,3,5,11.0, , 93,15,51,◇,*,今村聖奈,(美),武井亮,ロジャーバローズ,サクラバクシンオー,,ナスルーラ系,3,22,1阪A,3,１勝ｸﾗｽ*,芝,1200,良,,丹内,55.0,,11,53.7,6,0.6,6,,,5,5,34.40,34.5,9,シラヌイ
1,,2,リラ,牝,3,1,4.7, ,114,3,53,,*,戸崎圭太,(美),蛯名正義,キズナ,"War Front",,ニアークティック系,5,30,2東B,5,１勝ｸﾗｽ*,芝,1400,良,,佐々,55.0,,5,8.2,4,0.3,2,,,4,4,34.28,34.6,6,トライアンフパス
2,,3,クリールスル,牝,4,6,12.0, ,114,3,56,,*,菊沢一樹,(美),矢野英一,サトノクラウン,ブラックタイド,,ロイヤルチャージャー系,9,6,2札5,3,１勝ｸﾗｽ,芝,1500,良,,浜中,54.0,,3,6.2,3,0.1,2,,4,5,6,35.93,35.6,4,ダノンミッション
2,,4,ルージュダリア,牝,3,2,5.5,+,111,6,53,,,荻野極,(美),林徹,リオンディーズ,ダイワメジャー,,ロイヤルチャージャー系,3,14,2中5,6,アネモネ(L),芝,1600,良,,荻野,55.0,,4,7.8,10,1.2,2,,9,8,10,34.98,35.6,10,ディアダイヤモンド
3,,5,リアライズリバティ,牝,3,11,22.8, ,102,9,53,,*,石川裕紀,(美),池上昌和,シスキン,エピファネイア,,,5,17,2東8,9,１勝ｸﾗｽ*,芝,1600,良,,津村,55.0,,5,5.4,5,1.3,5,,,1,1,35.16,34.3,6,トミーバローズ
3,,6,ショウナンマリーナ,牝,4,16,62.4, , 95,13,56,,,石橋脩,(美),森一誠,リアルスティール,ハーツクライ,,ロイヤルチャージャー系,5,23,2東9,2,１勝ｸﾗｽ,芝,1600,良,,石橋,56.0,,16,323.6,8,1.0,15,,,1,1,34.50,35.8,17,ルナルーチェット
4,,7,ロジャリーマイン,牝,4,8,13.9, , 96,12,56,,*,大野拓弥,(美),久保田貴,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,4,4,3中3,49,１勝ｸﾗｽ,芝,2000,良,,岩田,56.0,,5,8.6,12,2.7,6,5,5,4,6,37.20,37.9,12,マリアイリダータ
4,,8,ウインロゼライト,牝,4,13,26.2, ,  0,,56,,*,木幡巧也,(美),矢嶋大樹,リアルスティール,ヴィクトワールピサ,,ロイヤルチャージャー系,12,3,笠松,3,Ｃ８組,ダ,1400,良,,加藤,55.0,,1,,1,-0.3,,1,1,1,1,,----,,(ミルタンドレス)
5,,9,カフェラバー,牝,3,9,18.1, ,105,8,51,△,*,石神深道,(美),和田正一,モーリス,キングカメハメハ,,ネイティヴダンサー系,5,30,2東B,10,１勝ｸﾗｽ*,芝,1400,良,,レー,55.0,,4,6.9,8,1.3,9,,,3,2,34.05,35.9,10,トライアンフパス
5,,10,リラベガ,牝,3,14,29.8, ,112,5,53,,,丸山元気,(美),岩戸孝樹,タリスマニック,タニノギムレット,,ロイヤルチャージャー系,7,4,2福3,11,１勝ｸﾗｽ・牝,芝,1200,良,,丸山,53.0,,3,6.5,5,0.2,2,,,3,3,33.70,35.0,10,ルージュブリッツ
6,,11,ガラク,牝,4,4,9.8, ,115,2,56,,,田辺裕信,(美),伊坂重信,ディーマジェスティ,ダイワメジャー,,ロイヤルチャージャー系,4,12,3中6,4,１勝ｸﾗｽ,芝,1600,良,,田辺,56.0,,3,6.9,5,0.4,8,,1,1,1,34.80,35.2,11,ブラックジェダイト
6,,12,ワディアルリヤハ,牝,3,12,24.8,>,111,6,53,,*,武藤雅,(美),中舘英二,"St Mark's Basilica","Cape Cross",,ニアークティック系,5,30,2東B,3,未勝利,芝,1400,良,,レー,55.0,,1,1.8,1,-0.0,2,,,2,1,34.88,34.5,10,(ヤマニンアレシス)
7,B,13,ジョワイユノエル,牝,4,10,18.3, , 99,11,56,,*,小崎綾也,(栗),辻野泰之,キタサンブラック,クロフネ,,ニアークティック系,5,16,1新5,7,石打特別･1勝,芝,1800,良,,浜中,56.0,,3,9.5,9,1.0,6,,,7,7,36.40,35.1,8,ルールーリマ
7,,14,テンハートビート,牝,3,15,34.3,>,102,9,53,,*,杉原誠人,(美),西田雄一,リオンディーズ,ゼンノロブロイ,,ロイヤルチャージャー系,6,7,3東2,11,未勝利・牝,ダ,1400,良,,丹内,55.0,,4,7.5,1,-0.4,2,,,3,3,36.23,37.5,1,(ユキノサイエンス)
8,,15,タイセイフレッサ,牝,3,3,9.1, ,123,1,53,,*,斎藤新,(美),斎藤誠,キズナ,"Candy Ride",,ネイティヴダンサー系,6,7,3東2,3,１勝ｸﾗｽ,芝,1600,良,,岩田,53.0,,2,4.4,3,0.2,1,,,10,11,35.40,34.0,1,ソニックライン
8,,16,ブルバンビーナ,牝,4,17,68.7, , 92,16,53,▲,*,石田拓郎,(美),尾形和幸,キズナ,タイキシャトル,,ロイヤルチャージャー系,5,16,1新5,2,石打特別･1勝,芝,1800,良,,丹内,56.0,,9,48.3,15,2.5,10,,,4,2,36.10,37.2,16,ルールーリマ
8,,17,メイリー,牝,4,7,13.2, , 95,13,56,,,吉田豊,(美),鈴木慎太,タワーオブロンドン,オルフェーヴル,,,5,23,2東9,6,１勝ｸﾗｽ,芝,1600,良,,吉田,56.0,,11,59.7,14,1.6,8,,,12,14,35.76,34.3,9,ルナルーチェット
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072507020101,2026.7.25,土,中京,2名1,1,,未勝利,ダート,1200,,2,良(暫定),晴(暫定),16,09:40,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,レッドネビュラ,牡,2,2,2.8, ,109,4,55,,,吉村誠之,(栗),四位洋文,ディスクリートキャット,アグネスタキオン,,ロイヤルチャージャー系,6,7,3阪2,初,新馬,芝,1400,稍,,吉村,55.0,,2,3.6,6,0.9,7,,,2,2,35.10,36.0,9,ビスケットサンド
2,,2,ワイドアイリー,牝,2,7,34.5, , 95,9,55,,,幸英明,(栗),藤野健太,ビッグアーサー,ハーツクライ,,ロイヤルチャージャー系,7,4,2小3,初,新馬,芝,1200,重,,幸英,55.0,,10,57.6,7,1.0,8,,,4,4,34.40,36.4,8,ブルーチップ
3,,3,アースグリッパー,牝,2,4,8.0, ,113,2,55,,*,松山弘平,(栗),秋山真一,ヘニーヒューズ,ダノンシャンティ,,ロイヤルチャージャー系,6,20,1函3,初,新馬,ダ,1000,良,,武豊,55.0,,2,3.8,4,1.6,2,,,6,5,36.45,36.5,3,ノリヤンモーニン
4,,4,シャインロード,牡,2,6,30.0, , 99,6,55,,,松若風馬,(栗),井上智史,タワーオブロンドン,Lawman,,ニアークティック系,6,28,2小2,初,新馬,芝,1200,良,,松若,55.0,,5,30.4,8,2.9,3,,,10,8,35.20,37.2,8,ワールドエンジェル
5,,5,エルダークローネ,牡,2,1,2.3, ,116,1,54,☆,,田山旺佑,(栗),西村真幸,ダノンレジェンド,ゼンノロブロイ,,ロイヤルチャージャー系,6,28,2小2,初,新馬,芝,1200,良,,田山,53.0,△,3,4.8,2,0.4,5,,,3,3,34.60,35.3,2,ワールドエンジェル
6,,6,エコロメジャー,牡,2,3,4.7, ,111,3,55,,*,岩田望来,(栗),牧浦充徳,ニューイヤーズデイ,ダイワメジャー,,ロイヤルチャージャー系,6,27,2福1,初,新馬,ダ,1150,稍,,戸崎,55.0,,3,6.6,3,1.4,5,,,6,6,35.56,37.8,3,エランヴィータ
7,,7,テーオージャスミン,牝,2,9,72.1, , 99,6,55,,*,西塚洸二,(栗),藤野健太,ダノンスマッシュ,アイルハヴアナザー,,ネイティヴダンサー系,7,4,2小3,初,新馬,芝,1200,重,,吉村,55.0,,8,47.0,10,1.9,9,,,3,3,34.30,37.4,10,ブルーチップ
8,,8,クイーンズアイ,牝,2,8,66.0, , 97,8,55,,,太宰啓介,(栗),昆貢,フォーウィールドライブ,スズカマンボ,,ロイヤルチャージャー系,6,28,2小2,初,新馬,芝,1200,良,,太宰,55.0,,8,67.7,6,1.9,7,,,4,5,34.70,36.7,5,ワールドエンジェル
8,,9,トム,牡,2,5,24.6, ,104,5,53,◇,*,永島まな,(美),石栗龍彦,アルクトス,タイキシャトル,,ロイヤルチャージャー系,7,12,2福6,初,新馬,芝,1200,稍,,杉原,55.0,,5,17.0,8,1.4,10,,,1,1,36.60,36.8,8,ラヴィサンエール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072507020102,2026.7.25,土,中京,2名1,2,,新馬,芝,1400,A,2,良(暫定),晴(暫定),18,10:10,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エアロクリスタ,牡,2,2,7.7, ,  0,,55,,,松山弘平,(栗),池添学,カラヴァッジオ,シンボリクリスエス,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,タガノレクシア,牡,2,5,12.8, ,  0,,55,,,幸英明,(栗),鈴木孝志,マテラスカイ,タガノロックオン,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,コスモルミナ,牡,2,6,13.1, ,  0,,55,,,松若風馬,(栗),宮地貴稔,ベンバトル,マツリダゴッホ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,リアルメッセージ,牡,2,12,60.8, ,  0,,55,,,城戸義政,(栗),小林真也,リアルインパクト,"Unusual Heat",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,テーオーライガ,牡,2,11,48.2, ,  0,,55,,,団野大成,(栗),浜田多実,ミスターメロディ,エイシンフラッシュ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,ヤマトデュノール,牡,2,13,74.2, ,  0,,52,▲,,森田誠也,(栗),安達昭夫,マテラスカイ,ゼンノロブロイ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,ノトコンゴウ,牡,2,7,23.8, ,  0,,55,,,角田大和,(栗),中尾秀正,オルフェーヴル,ストロングリターン,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,ソリドゥス,牡,2,9,26.9, ,  0,,55,,,秋山稔樹,(栗),安達昭夫,アジアエクスプレス,ダイワメジャー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,レッドレヴェリー,牡,2,4,8.9, ,  0,,55,,,富田暁,(栗),武幸四郎,オルフェーヴル,キャプテントゥーレ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,ロンリーマン,牡,2,8,25.0, ,  0,,54,☆,,田山旺佑,(栗),荒川義之,カレンブラックヒル,ロードカナロア,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,ブレイクアウェイ,牡,2,1,1.8, ,  0,,55,,,岩田望来,(栗),上村洋行,キズナ,Thewayyouare,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,ラインエレガント,牝,2,10,38.5, ,  0,,55,,,吉村誠之,(栗),牧田和弥,イスラボニータ,ブラックタイド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
