レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030706020301,2026.3.7,土,中山,2中3,1,,未勝利,ダート,1200,,2,,,16,10:05,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
4,,4,ラピス,牝,3, ,109,2,55,,*,北村友一,(栗),安田翔伍,コントレイル,Frankel,,ニアークティック系,2,10,2京4,3,未勝利,芝,2400,良,,横山,55.0,,4,11.2,5,0.6,9,12,11,11,8,37.20,36.6,3,パウンドフォーワン
4,,5,トコトコクマチ,牡,3, , 96,7,54,▲,*,田山旺佑,(栗),岡田稲男,ホッコータルマエ,Bernardini,,ナスルーラ系,1,5,1京2,3,未勝利,ダ,1900,良,,菱田,57.0,,13,209.1,9,2.2,15,14,15,13,12,38.68,39.3,8,エドウィンナルコ
5,,6,ナムラヴンダー,牡,3, ,104,4,57,,*,鮫島克駿,(栗),河嶋宏樹,キセキ,トーセンホマレボシ,,ロイヤルチャージャー系,2,14,1小7,7,未勝利,芝,2000,良,,斎藤,57.0,,7,17.2,8,1.1,8,11,10,12,8,36.69,36.2,5,ノンブルドール
5,,7,ユイバイハウス,牡,3, , 92,8,57,,*,幸英明,(栗),森田直行,デクラレーションオブウォー,Siyouni,,ニアークティック系,2,15,1小8,9,未勝利,芝,1800,稍,,酒井,57.0,,15,157.7,11,1.1,9,15,14,11,10,37.65,35.6,6,モウエエデショー
6,,8,ドットカモン,牡,3, ,  0,,57,,,西塚洸二,(栗),笹田和秀,ノーブルミッション,マーベラスサンデー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,9,ケンブリッジグレイ,牝,3, , 98,6,51,★,*,河原田菜,(栗),渡辺薫彦,マインドユアビスケッツ,チチカステナンゴ,,ナスルーラ系,2,22,1小A,11,未勝利・牝,ダ,1700,良,,田山,52.0,▲,4,7.8,10,3.7,4,2,2,2,4,37.85,42.5,10,ガーネットフレア
7,,10,ダノンミッドナイト,牡,3, ,116,1,57,,*,川田将雅,(栗),中内田充,コントレイル,キンシャサノキセキ,,ロイヤルチャージャー系,12,27,5阪7,初,新馬,芝,2000,良,,Ｃ．,56.0,,1,3.2,4,0.6,3,6,5,4,4,38.06,34.4,5,ショウナンハヤナミ
7,,11,キービート,牡,3, , 92,8,57,,,藤懸貴志,(栗),宮徹,ファインニードル,ハーツクライ,,ロイヤルチャージャー系,2,21,1阪1,13,未勝利,芝,2400,良,,藤懸,57.0,,10,405.9,8,2.3,11,11,11,11,7,37.63,36.3,8,サガルマータ
8,,12,アスクウルトラモア,牡,3, , 85,11,55,◇,,古川奈穂,(栗),矢作芳人,コントレイル,Kendargent,,,2,21,1小9,15,未勝利,芝,1800,良,,古川,54.0,▲,15,202.3,14,1.4,12,14,14,12,12,37.30,36.1,9,レッドラージャ
8,,13,デルマフジ,牡,3, ,103,5,57,,*,浜中俊,(栗),武幸四郎,キタサンブラック,Ghostzapper,,ニアークティック系,2,22,1阪2,13,未勝利,芝,2000,良,,松若,57.0,,5,14.2,4,1.0,2,10,10,8,8,36.69,35.5,4,ロングトールサリー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030709010505,2026.3.7,土,阪神,1阪5,5,,未勝利,芝,1600,A,2,,,18,12:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,メイプルキュート,牝,3, ,  0,,55,,,亀田温心,(栗),北出成人,ゴールドシップ,カネヒキリ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,スマートティアナ,牝,3, ,112,3,55,,,浜中俊,(栗),石橋守,シルバーステート,"Mr. Greeley",,ネイティヴダンサー系,2,10,2京4,初,新馬,芝,1600,良,,浜中,55.0,,3,4.9,2,0.5,3,,,6,7,37.86,34.3,3,エレガンスアスク
2,,3,ホワイトフレイムス,牡,3, ,117,2,57,,*,幸英明,(栗),吉岡辰弥,ポエティックフレア,ステイゴールド,,ロイヤルチャージャー系,2,15,2京6,11,未勝利,芝,1600,良,,高杉,57.0,,2,5.9,5,1.1,2,,,10,9,36.18,34.9,3,アヴィオン
2,,4,アリアベルデ,牝,3, ,103,7,55,,*,西村淳也,(栗),清水久詞,サートゥルナーリア,ステイゴールド,,ロイヤルチャージャー系,10,13,4東5,初,新馬・牝,芝,1600,良,,石橋,55.0,,7,23.1,8,0.6,5,,,7,7,36.06,34.7,8,ノーザンタイタン
3,,5,ハピネスサンライズ,牝,3, ,110,5,55,,,鮫島克駿,(栗),東田明士,ダノンスマッシュ,タニノギムレット,,ロイヤルチャージャー系,11,29,4京7,3,未勝利*,芝,1600,良,,鮫島,55.0,,6,18.8,4,0.3,5,,,8,8,36.00,34.9,1,トミーバローズ
3,,6,アメリカンサクラ,牡,3, , 94,10,57,,*,富田暁,(栗),矢作芳人,"Liam's Map","Harlan's Holiday",,ニアークティック系,12,7,5中2,初,新馬,ダ,1800,良,,菅原,56.0,,6,14.8,12,5.9,3,2,2,2,10,39.10,43.4,13,ユアフェリシティ
4,,7,テイクザスローン,牡,3, , 95,9,57,,*,高倉稜,(栗),武英智,サトノクラウン,ダイワメジャー,,ロイヤルチャージャー系,12,20,5阪5,2,未勝利*,芝,2000,良,,田口,56.0,,13,371.7,9,1.6,12,3,3,3,3,37.07,35.8,13,バステール
4,,8,リアライズアリス,牝,3, ,  0,,55,,,松若風馬,(栗),杉山晴紀,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ドローイング,牝,3, ,  0,,55,,,池添謙一,(栗),秋山真一,リオンディーズ,アグネスタキオン,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ジリアート,牝,3, ,  0,,55,,,坂井瑠星,(栗),矢作芳人,エピファネイア,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,マイネルカイザー,牡,3, , 88,12,54,▲,*,森田誠也,(栗),宮徹,ダノンキングリー,"Johan Cruyff",,ニアークティック系,10,13,3京5,初,新馬,芝,1600,良,,菱田,56.0,,12,105.1,13,4.6,12,,,14,13,37.14,36.3,7,バルセシート
6,,12,シャロン,牝,3, ,  0,,55,,,吉村誠之,(栗),杉山晴紀,コントレイル,"American Pharoah",,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,レザベーション,牡,3, ,119,1,57,,,田口貫太,(栗),松下武士,ダノンプレミアム,ジャングルポケット,,ナスルーラ系,2,15,2京6,12,未勝利,芝,1600,良,,田口,57.0,,4,9.5,2,0.2,8,,,4,3,35.88,34.5,1,アヴィオン
7,,14,フェルギナス,牡,3, , 90,11,57,,*,北村友一,(栗),矢作芳人,エピファネイア,"Hawk Wing",,ネイティヴダンサー系,11,23,4京6,2,未勝利*,ダ,1400,良,,坂井,56.0,,9,55.5,11,3.0,11,,,9,12,36.30,39.6,9,ホットシート
7,,15,ティラユール,牡,3, ,  0,,57,,,酒井学,(栗),北出成人,グァンチャーレ,ステイゴールド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,ザムーン,牝,3, ,105,6,55,,*,荻野極,(栗),千田輝彦,アメリカンペイトリオット,アドマイヤムーン,,ネイティヴダンサー系,12,20,5阪5,初,新馬・牝,芝,1600,良,,岩田,55.0,,7,19.3,8,0.4,3,,,9,7,37.26,33.8,7,スピナーリート
8,,17,ハクサンテドリガワ,牝,3, ,100,8,55,,,小崎綾也,(栗),小崎憲,ハクサンムーン,デュランダル,,ロイヤルチャージャー系,9,20,4阪6,初,新馬,芝,1600,良,,小崎,55.0,,9,53.3,6,0.7,10,,,4,4,37.14,33.9,4,グッドピース
8,,18,エイシンビーコン,牡,3, ,111,4,57,,,川又賢治,(栗),吉村圭司,エイシンヒカリ,Drosselmeyer,,,2,21,1小9,4,未勝利,芝,1800,良,,川又,57.0,,3,5.0,4,0.4,5,11,10,10,7,37.15,35.4,2,レッドラージャ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030709010506,2026.3.7,土,阪神,1阪5,6,,1勝,ダート,1200,,2,,,16,12:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エムフォー,牡,3, ,102,6,57,,*,鮫島克駿,(栗),石坂公一,フォーウィールドライブ,バトルプラン,,ネイティヴダンサー系,12,28,5中8,25,１勝ｸﾗｽ*,ダ,1200,良,,小林,53.0,▲,3,6.1,10,2.5,3,,,1,2,33.30,40.9,10,アルデトップガン
2,,2,アンプイットアップ,牡,3, ,101,7,57,,*,富田暁,(美),岩戸孝樹,ディスクリートキャット,ハードスパン,,,2,21,1東7,4,１勝ｸﾗｽ*,ダ,1400,良,,荻野,57.0,,7,17.8,15,2.2,2,,,10,10,36.75,38.5,13,サマーゲール
3,,3,プルメリアリノ,牝,3, , 99,9,55,,*,坂井瑠星,(栗),小栗実,ミスチヴィアスアレックス,ケイムホーム,,ネイティヴダンサー系,2,22,1阪2,15,１勝ｸﾗｽ*,ダ,1400,良,,吉村,55.0,,9,30.8,4,1.1,6,,,3,5,34.95,38.7,6,メイショウカクウチ
4,,4,ランスオブキング,牡,3, ,125,1,57,,,松山弘平,(栗),本田優,ベストウォーリア,ゴールドヘイロー,,ロイヤルチャージャー系,1,18,1京7,6,１勝ｸﾗｽ*,ダ,1200,良,,松山,57.0,,2,7.0,2,0.1,3,,,4,4,35.80,37.0,4,ラブルラウザー
5,B,5,ジャンシ,牡,3, , 87,12,57,,*,吉村誠之,(栗),森秀行,"More Than Ready",Forestry,ロイヤルチャージャー系,ニアークティック系,12,21,5名6,3,寒椿賞･1勝*,ダ,1400,稍,B,丸山,56.0,,15,131.6,16,3.7,9,,,4,5,35.70,40.6,16,カタリテ
5,,6,マメタンク,牡,3, ,105,5,57,,,松若風馬,(栗),東田明士,フィレンツェファイア,フレンチデピュティ,,ニアークティック系,2,22,1阪2,19,１勝ｸﾗｽ*,ダ,1400,良,,松若,57.0,,3,6.7,7,1.4,3,,,5,5,35.10,38.8,7,メイショウカクウチ
6,,7,メイショウバルク,牡,3,>,114,3,57,,*,幸英明,(栗),安達昭夫,ディスクリートキャット,メイショウサムソン,,ニアークティック系,2,14,2京5,4,未勝利,ダ,1200,稍,,松山,57.0,,1,2.0,1,-0.8,1,,,1,1,36.00,36.6,1,(ビスケットアソート)
6,,8,パドゼフィール,牝,3,>,106,4,52,▲,,田山旺佑,(栗),新谷功一,ルヴァンスレーヴ,ゴールドアリュール,,ロイヤルチャージャー系,2,7,1小5,8,未勝利,ダ,1000,良,,田山,52.0,▲,2,4.9,1,-0.3,3,,,1,1,34.50,36.3,3,(ファンシーフリル)
7,,9,エスカレイト,牝,3, ,100,8,55,,*,西村淳也,(栗),小栗実,ロードカナロア,Tapit,,ナスルーラ系,1,18,1京7,5,１勝ｸﾗｽ*,ダ,1200,良,,ハマ,55.0,,10,75.9,3,0.2,10,,,10,9,36.40,36.5,1,ラブルラウザー
7,,10,イダテンシャチョウ,牡,3, , 93,10,57,,*,川田将雅,(栗),森秀行,Goldencents,Intidab,,,12,17,川崎,8,全日本G1,ダ,1600,稍,,武豊,56.0,,5,,8,1.6,,1,1,1,2,,----,,パイロマンサー
8,,11,モンサンゴールデン,牡,3, ,115,2,57,,*,池添謙一,(栗),中竹和也,シルバーステート,Bertolini,,ニアークティック系,1,11,1中4,4,１勝ｸﾗｽ*,ダ,1200,良,,柴田,55.0,△,3,4.8,8,2.0,1,,,2,2,34.90,39.2,11,エコロシード
8,,12,ロードヴィゴラス,牡,3,+, 91,11,57,,,高杉吏麒,(栗),四位洋文,ダノンプレミアム,Tapit,,ナスルーラ系,10,19,3京7,15,もみじＳ,芝,1400,良,,高杉,56.0,,7,47.0,7,2.1,7,,,6,6,36.00,34.6,6,リリージョワ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030709010507,2026.3.7,土,阪神,1阪5,7,,1勝,ダート,1800,,4,,,16,13:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,メイショウオグマ,セ,7, ,111,2,58,,,国分恭介,(栗),安達昭夫,ホッコータルマエ,マンハッタンカフェ,,ロイヤルチャージャー系,12,20,5名5,2,１勝ｸﾗｽ,ダ,1800,稍,,国分,58.0,,2,4.2,5,1.0,2,15,14,11,10,38.50,37.9,3,タガノヘラクレス
2,,2,クロノスバレット,牡,4, ,108,3,58,,,松山弘平,(栗),吉村圭司,"Global Campaign","Mr. Greeley",,ネイティヴダンサー系,2,22,1阪2,4,１勝ｸﾗｽ,ダ,1800,良,,松山,57.0,,5,8.0,4,0.8,4,12,9,10,9,37.90,39.2,4,タガノアニマシオン
3,,3,ドゥラルーナ,牝,4, , 92,7,56,,*,吉村誠之,(栗),清水久詞,ドゥラメンテ,ダンスインザダーク,,ロイヤルチャージャー系,2,21,1阪1,2,１勝ｸﾗｽ,ダ,1400,良,,松若,56.0,,12,99.4,13,2.6,13,,,6,7,36.53,39.0,14,ザックザク
4,,4,バシリス,牝,4, ,106,4,56,,,小崎綾也,(栗),寺島良,シニスターミニスター,マンハッタンカフェ,ナスルーラ系,ロイヤルチャージャー系,1,24,1京8,3,１勝ｸﾗｽ,ダ,1800,良,,小崎,55.0,,9,87.3,4,0.5,11,1,1,2,2,38.70,37.4,10,ワイドクリーガー
5,,5,メードス,セ,5, , 85,8,58,,*,浜中俊,(栗),佐藤悠太,ダイワメジャー,キングヘイロー,ロイヤルチャージャー系,ニアークティック系,2,21,1小9,13,１勝ｸﾗｽ,芝,1200,良,,小崎,58.0,,17,125.6,17,1.5,18,,,17,18,34.70,34.9,8,ベルビースタローン
6,B,6,ダノンヴェステル,牡,4, ,114,1,58,,*,坂井瑠星,(栗),高柳大輔,"American Pharoah","Into Mischief",,,11,9,5東2,16,１勝ｸﾗｽ,ダ,1600,稍,,亀田,57.0,,3,5.7,10,1.7,4,,,4,3,36.84,38.2,12,ディーズゴールド
7,,7,レッドイステル,セ,4, ,101,5,58,,*,西村淳也,(栗),宮地貴稔,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,2,21,1阪1,12,１勝ｸﾗｽ,芝,1600,良,,菱田,58.0,,6,16.8,15,1.1,8,,,10,10,35.82,34.8,12,レッドフェルメール
8,,8,リリーアロー,牡,7, , 96,6,58,,*,藤懸貴志,(栗),平田修,フェノーメノ,シンボリクリスエス,,ロイヤルチャージャー系,11,9,3福2,8,１勝ｸﾗｽ・若,ダ,1700,良,,大久,55.0,▲,12,97.8,9,2.3,9,9,11,12,12,37.91,38.5,8,ドゥラリス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030709010508,2026.3.7,土,阪神,1阪5,8,,2勝,芝,1600,A,2,,,18,13:40,,定量,４上
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,トーホウガレオン,牡,6, ,103,7,58,,*,幸英明,(栗),谷潔,リアルスティール,Songandaprayer,,ネイティヴダンサー系,2,15,2京6,4,春日特別･2勝,芝,1800,良,,菱田,58.0,,9,169.1,8,1.3,9,,,2,2,36.25,35.0,10,ネブラディスク
2,,2,イゾラフェリーチェ,牝,5, ,106,5,56,,*,荻野極,(美),鹿戸雄一,サトノクラウン,ハーツクライ,,ロイヤルチャージャー系,1,18,1中7,8,２勝ｸﾗｽ・牝,ダ,1800,良,,三浦,56.0,,5,13.4,12,2.8,11,1,1,1,1,37.35,41.7,16,レディーフランシス
3,B,3,モアリジット,牡,5, ,117,2,56,◇,,古川奈穂,(栗),西村真幸,ロードカナロア,"Scat Daddy",,ニアークティック系,1,17,1京6,2,２勝ｸﾗｽ,芝,1600,良,B,古川,55.0,▲,11,37.0,2,0.2,17,,,1,1,35.40,34.7,8,カズミクラーシュ
4,,4,ショウナンバルドル,セ,4, ,100,9,58,,*,浜中俊,(栗),須貝尚介,ブリックスアンドモルタル,ディープインパクト,,ロイヤルチャージャー系,12,27,5阪7,連,２勝ｸﾗｽ,芝,2000,良,,団野,57.0,,3,6.5,9,2.5,3,3,3,3,3,36.56,37.1,9,ミュージシャン
5,,5,エイヨーアメジスト,牝,4, , 87,10,56,,,中井裕二,(栗),牧田和弥,アレスバローズ,タートルボウル,,ニアークティック系,3,1,1小C,22,西日本新･2勝,芝,1200,良,,中井,56.0,,18,210.9,16,1.4,13,,,8,11,34.40,35.4,13,モーデン
6,,6,レディーミコノス,牝,4, ,124,1,56,,*,松山弘平,(栗),寺島良,"Le Havre",Motivator,ナスルーラ系,ニアークティック系,1,5,1京2,3,逢坂山特･2勝,芝,1800,良,,岩田,55.0,,1,2.7,3,0.1,4,,,4,4,35.75,35.4,3,チェルノボーグ
7,,7,ツーエムクロノス,牡,4, ,112,3,58,,*,酒井学,(栗),本田優,ノーブルミッション,Singspiel,,ニアークティック系,2,7,1小5,3,ＲＫＢ賞･2勝,芝,1800,稍,,丸山,57.0,,11,36.4,2,0.4,7,2,2,2,2,36.20,35.7,8,トーアライデン
7,,8,ジャルディニエ,牝,4, ,109,4,56,,,西村淳也,(栗),奥村豊,アドマイヤマーズ,"Wildcat Heir",,ニアークティック系,1,11,1中4,8,初咲賞･2勝,芝,1800,良,,西村,55.0,,6,17.3,7,0.2,11,4,5,4,4,36.60,34.9,7,コンドゥイア
8,,9,ビップジーニー,牡,5, ,101,8,58,,*,松若風馬,(栗),松下武士,サトノアラジン,Sinndar,,ニアークティック系,2,28,1阪3,10,２勝ｸﾗｽ,芝,1400,良,,荻野,58.0,,7,19.5,17,1.1,17,,,7,7,35.63,35.1,18,ブルクトーア
8,,10,リカントロポ,牡,4, ,105,6,58,,,田口貫太,(栗),梅田智之,グレーターロンドン,クロフネ,,ニアークティック系,2,15,2京6,14,春日特別･2勝,芝,1800,良,,田口,57.0,,6,30.8,6,1.1,4,,,5,4,36.35,34.6,6,ネブラディスク
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030709010509,2026.3.7,土,阪神,1阪5,9,千里山特別,2勝,芝,2000,A,4,,,16,14:15,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ショウナンハウル,セ,5, , 96,6,53,,,池添謙一,(栗),松下武士,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,2,7,2京3,3,２勝ｸﾗｽ,芝,2000,良,,池添,58.0,,7,68.7,7,1.1,8,7,5,1,1,36.73,36.2,8,ヴァリディシームス
2,,2,マイネルフルムーン,牡,4, , 99,4,56,,*,田口貫太,(栗),吉田直弘,ウインブライト,アドマイヤムーン,,ネイティヴダンサー系,2,15,2京6,16,春日特別･2勝,芝,1800,良,,幸英,57.0,,5,19.7,9,1.4,5,,,11,10,36.60,34.4,4,ネブラディスク
3,,3,クルミナーレ,牡,5, ,123,1,57,,*,松山弘平,(栗),池江泰寿,ブラックタイド,フレンチデピュティ,ロイヤルチャージャー系,ニアークティック系,2,21,1小9,9,皿倉山特･2勝,芝,2600,良,,丹内,58.0,,1,2.5,6,0.5,2,5,6,3,2,37.05,36.1,10,エコロレイズ
4,,4,ミカエルパシャ,牡,5, ,101,3,54,,,北村友一,(栗),橋口慎介,エピファネイア,マイネルラヴ,,ネイティヴダンサー系,2,21,1阪1,7,２勝ｸﾗｽ,ダ,1800,良,,北村,58.0,,5,14.6,13,3.4,11,4,4,4,9,38.05,40.9,13,サトミノエンジェル
5,,5,ビッグデイメイク,牝,4, , 84,9,51,,*,森田誠也,(美),和田雄二,リアルスティール,メイショウサムソン,,ニアークティック系,1,11,1中4,2,初咲賞･2勝,芝,1800,良,,石神,55.0,,13,181.3,13,1.2,12,12,12,11,11,36.95,35.2,12,コンドゥイア
6,,6,ヴォラヴィア,牡,4,>, 89,8,52,,*,川又賢治,(栗),杉山佳明,エイシンフラッシュ,リンカーン,,ロイヤルチャージャー系,2,8,1小6,連,１勝ｸﾗｽ・若,芝,1800,良,,鷲頭,55.0,△,9,32.6,5,0.3,16,1,1,1,1,35.95,36.4,9,エアビッグマム
7,,7,ライフセービング,牡,5, , 97,5,55,,*,古川吉洋,(栗),宮徹,ビーチパトロール,ダンスインザダーク,,ロイヤルチャージャー系,1,12,1京5,3,琵琶湖特･2勝,芝,2400,良,,岩田,58.0,,8,27.8,9,1.4,8,11,11,11,9,36.83,35.6,8,アロンディ
8,,8,ティムール,牡,6,>,110,2,55,,,荻野極,(栗),中竹和也,キズナ,Tapit,,ナスルーラ系,2,15,1東6,8,１勝ｸﾗｽ,芝,2400,良,,荻野,58.0,,3,6.0,1,-0.1,1,7,7,6,6,37.50,34.1,3,(ヴィジョンメーカー)
8,,9,タガノカイ,牡,8, , 94,7,55,,*,秋山稔樹,(栗),宮徹,ノヴェリスト,ホワイトマズル,その他のエクリプス系,ニアークティック系,2,15,2京6,69,春日特別･2勝,芝,1800,良,,古川,58.0,,8,107.0,10,1.6,8,,,8,8,36.50,34.8,9,ネブラディスク
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030709010510,2026.3.7,土,阪神,1阪5,10,なにわＳ,3勝,ダート,1200,,2,,,16,14:50,,定量,４上
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヤマニンシュラ,牡,4, ,108,6,58,,*,亀田温心,(栗),斉藤崇史,ダイワメジャー,フレンチデピュティ,ロイヤルチャージャー系,ニアークティック系,11,9,4京2,8,貴船Ｓ･3勝,ダ,1200,不,,川田,57.0,,2,2.8,9,0.8,2,,,2,2,34.30,36.4,11,アガシ
2,,2,ショウナンアビアス,牡,6, ,121,1,58,,*,松山弘平,(美),加藤士津,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,1,25,1中9,3,江戸川Ｓ･3勝,ダ,1200,良,,ルメ,58.0,,5,7.2,3,0.2,4,,,6,5,34.40,37.3,4,ルディック
2,,3,ラファル,牡,4, ,110,3,58,,*,坂井瑠星,(栗),田中克典,ドレフォン,フレンチデピュティ,,ニアークティック系,2,21,1阪1,6,鳴門Ｓ･3勝,ダ,1400,良,,岩田,58.0,,4,5.3,8,0.8,2,,,6,6,35.93,36.5,10,ベルジュロネット
3,B,4,ナスノカンゲツ,牡,6, , 93,15,58,,,酒井学,(美),武井亮,ダイワメジャー,"Hard Spun",ロイヤルチャージャー系,ニアークティック系,2,7,2京3,5,橿原ＳＨ･3勝,ダ,1200,良,B,酒井,54.0,,16,142.6,9,0.7,13,,,9,9,35.90,36.3,9,ゲッティヴィラ
3,,5,ライジン,牡,6, ,116,2,58,,,池添謙一,(栗),池添学,Speightstown,"Kitten's Joy",ネイティヴダンサー系,ニアークティック系,2,7,2京3,11,橿原ＳＨ･3勝,ダ,1200,良,,池添,55.0,,10,34.3,2,0.2,8,,,11,11,36.20,35.5,3,ゲッティヴィラ
4,,6,ミユキアイラブユー,セ,7, ,101,11,58,,*,斎藤新,(美),小島茂之,ルーラーシップ,エンドスウィープ,ネイティヴダンサー系,ネイティヴダンサー系,1,12,1中5,8,初春ＳＨ･3勝,ダ,1200,良,,横山,55.0,,13,81.3,10,1.5,15,,,4,5,34.40,37.4,12,ドラゴンウェルズ
4,,7,メイショウクリフト,牡,7, , 96,14,58,,*,西塚洸二,(栗),笹田和秀,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,9,7,4阪2,2,オークラ･3勝,ダ,1200,良,,富田,58.0,,9,97.5,11,2.3,4,,,2,3,35.20,37.6,11,テーオーエルビス
5,B,8,タカネノハナコサン,牝,6, ,106,7,56,,,高杉吏麒,(栗),緒方努,カレンブラックヒル,デザートキング,,ニアークティック系,1,5,1京2,4,門松Ｓ･3勝,ダ,1200,良,B,高杉,56.0,,6,19.2,8,1.0,14,,,1,1,34.90,37.3,13,ヒルノドゴール
5,,9,ナッカーフェイス,牡,7, , 98,12,58,,*,秋山稔樹,(栗),北出成人,シニスターミニスター,キングカメハメハ,ナスルーラ系,ネイティヴダンサー系,12,6,5阪1,4,妙見山Ｓ･3勝,ダ,1200,良,,岩田,58.0,,8,31.0,9,0.9,6,,,16,16,36.20,35.1,1,ファムエレガンテ
6,,10,キタノソワレ,牝,5, ,110,3,56,,,鮫島良太,(美),本間忍,トゥザワールド,フレンチデピュティ,,ニアークティック系,2,7,2京3,4,橿原ＳＨ･3勝,ダ,1200,良,,鮫島,54.0,,11,48.6,3,0.2,5,,,16,16,36.70,35.0,1,ゲッティヴィラ
