レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011206010501,2026.1.12,月,中山,1中5,1,,未勝利,ダート,1200,,2,良,晴,16,09:50,,馬齢,３歳
5,,10,コブラ,牡,7,494,+ 2,+ 2,6,14.0, ,117,2,56,,*,横山典弘,(美),菊沢隆徳,ダノンレジェンド,ダンスインザダーク,,ロイヤルチャージャー系,12,28,5中8,13,フェアウ･3勝,ダ,1200,良,,菅原,58.0,,10,26.9,2,0.0,6,,,14,14,34.70,36.2,2,カンパニョーラ
6,B,11,ドンレパルス,牡,7,522,  0,0,2,5.7, ,125,1,58,,*,菅原明良,(美),高木登,ディスクリートキャット,サウスヴィグラス,,ネイティヴダンサー系,9,13,4中3,4,初風Ｓ･3勝,ダ,1200,重,B,三浦,58.0,,1,3.4,2,0.0,3,,,8,7,34.90,35.0,1,ユキマル
6,,12,キュムロンニンバス,牡,8,508,- 2,- 2,15,234.7, , 90,13,53,,*,嶋田純次,(美),南田美知,プリサイスエンド,キャプテンスティーヴ,ネイティヴダンサー系,その他のエクリプス系,12,13,5中3,2,アクアＨ･3勝,ダ,1200,良,,菊沢,53.0,,14,127.1,11,0.9,11,,,13,14,35.60,36.2,4,モンドプリューム
7,B,13,サザンエルフ,牝,7,492,- 2,- 2,8,18.5, ,116,4,54,,,津村明秀,(美),中川公成,パイロ,コロナドズクエスト,ナスルーラ系,ネイティヴダンサー系,12,13,5中3,11,アクアＨ･3勝,ダ,1200,良,B,津村,54.0,,5,12.1,5,0.3,15,,,7,4,34.80,36.4,8,モンドプリューム
7,,14,ミユキアイラブユー,セ,7,576,+10,+10,13,81.3, , 98,9,55,,,横山琉人,(美),小島茂之,ルーラーシップ,エンドスウィープ,ネイティヴダンサー系,ネイティヴダンサー系,11,15,3福3,19,フルーツ･3勝,ダ,1150,良,,横山,58.0,,9,24.6,10,0.8,6,,,10,12,35.78,36.6,7,メイショウカゼマチ
8,,15,ドラゴンウェルズ,牡,4,478,- 2,- 2,1,2.2, ,114,5,57,,*,戸崎圭太,(栗),藤原英昭,Frosted,Eskendereya,,,12,6,5阪1,5,妙見山Ｓ･3勝,ダ,1200,良,,北村,57.0,,1,3.3,8,0.9,1,,,4,2,34.20,37.1,13,ファムエレガンテ
8,B,16,パルデンス,牡,8,502,+ 6,+ 6,14,104.0, , 91,11,55,,*,黛弘人,(美),森一誠,ディープブリランテ,ファルブラヴ,ロイヤルチャージャー系,ニアークティック系,10,19,3京7,9,京都競Ｈ･3勝,ダ,1400,良,B,小崎,55.0,,16,221.3,10,1.3,14,,,11,10,36.45,35.9,8,グランフォーブル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011206010511,2026.1.12,月,中山,1中5,11,ニューイヤーＳ,OP(L),芝,1600,C,3,良,晴,16,15:30,,別定,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ダノンエアズロック,牡,5,508,- 4,- 4,2,3.6, ,116,5,57,,*,津村明秀,(美),堀宣行,モーリス,"Fastnet Rock",,その他のエクリプス系,12,13,5阪3,26,リゲルＳ(L),芝,1600,良,,ジェ,57.0,,6,24.3,3,0.1,11,,,3,3,35.04,33.5,10,ランスオブカオス
2,B,2,ランフォーヴァウ,牝,4,452,- 6,- 6,12,94.5, , 96,11,54,,*,石川裕紀,(栗),福永祐一,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,12,20,5中5,9,ターコイＨG3,芝,1600,良,B,小崎,53.0,,15,187.5,15,0.7,15,,13,13,13,35.70,34.2,8,ドロップオブライト
3,,3,タシット,牡,7,472,  0,0,6,14.3, ,113,7,57,,*,三浦皇成,(美),中川公成,ブラックタイド,ブライアンズタイム,ロイヤルチャージャー系,ロイヤルチャージャー系,12,21,5中6,15,ディセン(L),芝,1800,重,,石橋,57.0,,6,14.3,6,0.7,10,2,2,2,2,36.15,35.8,12,ドラゴンブースト
3,,4,カピリナ,牝,5,480,- 2,- 2,4,6.9, ,125,3,57,,,横山典弘,(美),田島俊明,ダンカーク,マンハッタンカフェ,,ロイヤルチャージャー系,12,20,5中5,12,ターコイＨG3,芝,1600,良,,横山,56.0,,8,14.0,6,0.4,4,,15,15,16,35.88,33.6,1,ドロップオブライト
4,,5,リラボニート,牝,5,464,+ 2,+ 2,3,5.7, ,133,1,56,,*,戸崎圭太,(栗),須貝尚介,スクリーンヒーロー,アグネスデジタル,ロイヤルチャージャー系,ネイティヴダンサー系,12,20,5中5,10,ターコイＨG3,芝,1600,良,,丹内,53.0,,6,12.2,2,0.0,12,,2,3,3,35.28,34.2,8,ドロップオブライト
4,,6,ハクサンバード,牡,6,492,+ 6,+ 6,13,135.1, , 95,13,57,,*,小崎綾也,(栗),高橋一哉,ハクサンムーン,サマーバード,,ネイティヴダンサー系,12,7,5中2,15,ラピスラ(L),芝,1200,良,B,石川,57.0,,15,157.6,8,0.8,13,,,12,11,34.40,33.5,5,ロードフォアエース
5,,7,ゾンニッヒ,牡,8,484,  0,0,10,73.7, ,106,9,59,,*,荻野極,(栗),池江泰寿,ラブリーデイ,ディープインパクト,,ロイヤルチャージャー系,8,24,2札2,2,キーンラG3,芝,1200,良,,武豊,57.0,,11,30.4,15,1.1,9,,,15,10,34.90,34.4,5,パンジャタワー
5,,8,ファンダム,牡,4,492,+22,+22,1,3.0, ,130,2,57,,,北村宏司,(美),辻哲英,サートゥルナーリア,ジャスタウェイ,,,6,1,2東C,9,東京優駿G1,芝,2400,良,,北村,57.0,,4,10.8,14,1.9,3,5,6,7,7,36.67,35.6,15,クロワデュノール
6,,9,ゴンバデカーブース,牡,5,480,+ 4,+ 4,9,72.6, , 96,11,57,,,佐々木大,(美),堀宣行,ブリックスアンドモルタル,ディープインパクト,,ロイヤルチャージャー系,12,21,5中6,54,ディセン(L),芝,1800,重,,佐々,57.0,,9,18.9,13,1.8,5,11,11,13,13,36.65,35.9,13,ドラゴンブースト
6,,10,アケルナルスター,牡,7,482,  0,0,14,217.3, , 88,14,57,,*,丹内祐次,(美),清水英克,トーセンラー,タイキシャトル,,ロイヤルチャージャー系,12,21,5中6,53,ディセン(L),芝,1800,重,,長浜,57.0,,14,146.0,16,3.1,8,12,11,10,13,36.55,37.4,16,ドラゴンブースト
7,,11,エエヤン,セ,6,480,+10,+10,11,79.0, ,101,10,59,,*,杉原誠人,(美),伊藤大士,シルバーステート,ティンバーカントリー,,ネイティヴダンサー系,5,25,1新8,4,韋駄天ＳＨ,芝,1000,稍,,柴田,57.0,,10,24.3,14,1.6,14,,,,3,33.90,34.5,15,テイエムスパーダ
7,,12,ダイシンヤマト,牡,6,522,+ 8,+ 8,5,8.6, ,114,6,57,,,吉田豊,(美),戸田博文,ヤマカツエース,ブライアンズタイム,,ロイヤルチャージャー系,11,29,5東7,4,キャピタ(L),芝,1600,良,,吉田,57.0,,12,68.0,5,0.3,11,,,15,13,35.28,33.4,3,ミッキーゴージャス
8,,13,オニャンコポン,セ,7,474,+12,+12,8,47.1, ,111,8,58,,,菅原明良,(美),小島茂之,エイシンフラッシュ,ヴィクトワールピサ,,ロイヤルチャージャー系,12,13,5名3,連,中日新聞ＨG3,芝,2000,良,,菅原,55.0,,9,20.9,10,0.7,16,11,11,11,10,36.17,33.9,11,シェイクユアハート
8,,14,シルトホルン,牡,6,488,  0,0,7,17.1, ,124,4,58,,*,大野拓弥,(美),新開幸一,スクリーンヒーロー,Langfuhr,ロイヤルチャージャー系,ニアークティック系,12,21,5中6,8,ディセン(L),芝,1800,重,,戸崎,58.0,,2,5.9,3,0.2,6,3,3,3,2,36.20,35.2,4,ドラゴンブースト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011206010512,2026.1.12,月,中山,1中5,12,,1勝,芝,2000,C,4,良,晴,18,16:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,キャピタルリッチ,牡,4,466,- 2,- 2,5,20.5, ,106,5,57,,,菅原明良,(美),小笠倫弘,オルフェーヴル,アグネスタキオン,,ロイヤルチャージャー系,12,13,5名3,4,１勝ｸﾗｽ,芝,2200,良,,菅原,56.0,,6,13.3,5,1.0,3,6,7,7,8,36.53,34.6,12,パフュームセント
1,,2,トレベルオール,牡,5,462,+ 8,+ 8,8,25.1, ,106,5,58,,*,大野拓弥,(美),辻哲英,オルフェーヴル,"Rip Van Winkle",,,11,8,3福1,9,三春駒特･1勝,芝,2000,良,,石川,58.0,,7,22.6,6,0.4,12,4,4,7,5,36.21,35.6,9,ジェットブレード
2,,3,ミッキーマドンナ,牝,4,466,+ 8,+ 8,1,2.0,+,132,1,55,,*,津村明秀,(美),堀宣行,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,9,14,4阪4,21,ローズＳG2,芝,1800,良,,モレ,55.0,,5,8.8,5,0.3,9,,,6,5,34.50,34.8,7,カムニャック
2,B,4,ビップチェイス,牡,5,460,- 4,- 4,11,51.4, , 95,13,58,,*,荻野極,(美),田島俊明,アルアイン,ナリタトップロード,,その他のエクリプス系,12,27,5中7,2,１勝ｸﾗｽ,芝,2200,良,B,江田,58.0,,9,27.3,18,2.8,7,1,1,4,3,37.13,38.5,18,ウィッシュツリー
3,,5,ラファヴォリット,牝,4,472,+ 4,+ 4,6,23.2, ,106,5,55,,,北村宏司,(美),黒岩陽一,レイデオロ,エンパイアメーカー,,ネイティヴダンサー系,12,14,5中4,14,１勝ｸﾗｽ,芝,1800,稍,,北村,55.0,,8,27.1,4,0.4,7,9,11,10,9,37.20,35.0,3,ウィンターベル
3,,6,マリアイリダータ,牝,4,446,+ 4,+ 4,2,2.9, ,123,2,55,,,戸崎圭太,(美),田中博康,ドゥラメンテ,オルフェーヴル,,,11,1,4東A,16,１勝ｸﾗｽ,芝,1800,良,,戸崎,54.0,,2,2.5,2,0.1,2,,6,8,7,35.20,33.8,1,ベストミーエヴァー
4,,7,デルマジュテーム,牝,4,460,+ 4,+ 4,18,412.2, , 88,16,55,,,的場勇人,(美),的場均,ノヴェリスト,サムライハート,その他のエクリプス系,ロイヤルチャージャー系,12,14,5名4,4,１勝ｸﾗｽ・牝,芝,2000,稍,,的場,55.0,,15,214.2,15,1.4,15,13,13,13,13,37.33,35.5,13,テンミラクルスター
4,,8,マジカルワード,牝,6,454,+ 2,+ 2,16,229.2, , 82,17,56,,,柴田善臣,(美),大竹正博,ハーツクライ,"Street Cry",ロイヤルチャージャー系,ネイティヴダンサー系,12,14,5中4,4,１勝ｸﾗｽ,芝,1800,稍,,柴田,56.0,,16,147.1,14,1.3,13,14,14,13,13,37.50,35.3,4,ウィンターベル
5,B,9,ピースヒロフェイス,牝,5,468,  0,0,13,117.8, , 90,15,56,,,木幡巧也,(美),牧光二,サトノダイヤモンド,フレンチデピュティ,,ニアークティック系,10,12,4東4,4,１勝ｸﾗｽ,芝,2400,良,B,木幡,56.0,,11,40.6,7,0.7,9,4,4,6,7,37.03,34.5,6,アロンズロッド
5,,10,クラウドセイル,牡,6,480,  0,0,12,102.7, ,103,8,55,▲,,佐藤翔馬,(美),堀内岳志,シルバーステート,シンボリクリスエス,,ロイヤルチャージャー系,12,20,5名5,11,ヤングジ･1勝,芝,2000,稍,,佐藤,58.0,,15,112.6,3,0.3,11,7,7,8,5,36.51,35.2,3,モアリジット
6,,11,アドミラルシップ,牡,5,470,+ 2,+ 2,4,17.4, ,102,10,58,,*,佐々木大,(美),相沢郁,ゴールドシップ,キングカメハメハ,,ネイティヴダンサー系,12,13,5名3,7,１勝ｸﾗｽ,芝,2200,良,,藤岡,58.0,,3,7.5,13,1.7,12,18,18,18,18,37.24,33.4,1,パフュームセント
6,,12,ニシノインヴィクタ,牡,5,520,  0,0,15,199.6, , 91,14,58,,*,野中悠太,(美),本間忍,ブリックスアンドモルタル,ルーラーシップ,,ネイティヴダンサー系,12,14,5名4,3,１勝ｸﾗｽ,芝,1600,稍,,菊沢,58.0,,8,19.2,14,0.8,15,,11,10,12,37.08,34.6,9,ウインベアトリス
7,B,13,リーゼノアール,セ,6,492,+ 8,+ 8,14,130.6, ,103,8,58,,*,丹内祐次,(美),国枝栄,エピファネイア,アルデバラン2,,ネイティヴダンサー系,12,21,5中6,17,１勝ｸﾗｽ,ダ,1800,重,B,戸崎,58.0,,4,9.4,8,0.9,3,6,6,7,8,37.10,38.0,8,コンティオ
7,,14,トーセンリバーブ,牝,4,462,-12,-12,9,29.1, , 98,12,55,,,菊沢一樹,(美),菊沢隆徳,マクマホン,ダイワメジャー,,ロイヤルチャージャー系,11,22,3福5,42,１勝ｸﾗｽ・牝,芝,2000,良,,菊沢,54.0,,6,19.2,8,0.9,12,5,5,8,8,35.83,35.6,7,ヨヒーン
7,B,15,リーティアコナル,牡,4,482,-12,-12,10,37.2,>,100,11,57,,,小崎綾也,(栗),高橋一哉,Kingman,"English Channel",,ネイティヴダンサー系,8,30,4名3,4,未勝利,芝,2200,良,B,小崎,57.0,,6,13.4,1,-0.1,5,2,2,2,2,36.71,34.8,4,(リビングストン)
8,,16,ニヴルヘイム,牡,4,454,+ 2,+ 2,7,24.6, ,108,3,57,,*,横山武史,(美),栗田徹,エピファネイア,ダイワメジャー,,ロイヤルチャージャー系,11,16,5東4,11,１勝ｸﾗｽ,芝,2000,良,,吉村,55.0,☆,6,18.3,4,0.5,4,,6,4,4,36.60,34.8,7,プルミエソルティ
8,,17,グランツローゼ,牝,4,440,-23,-23,17,324.1, ,  0,,55,,*,柴田大知,(美),和田雄二,ゴールドシップ,ロージズインメイ,,ロイヤルチャージャー系,11,16,佐賀,2,ムーン,ダ,1750,良,,石川,54.0,,2,,4,1.0,,6,6,4,4,,----,,オールスティール
8,,18,スワローシチー,牡,4,474,+ 6,+ 6,3,15.5, ,108,3,57,,*,田辺裕信,(美),相沢郁,ミッキースワロー,"French Deputy",,ニアークティック系,12,14,5中4,3,１勝ｸﾗｽ,芝,1800,稍,,戸崎,57.0,,2,3.5,8,0.6,3,8,7,7,6,36.95,35.7,9,ウィンターベル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011208010501,2026.1.12,月,京都,1京5,1,,未勝利,ダート,1200,,2,良,晴,16,10:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,サンリナリア,牝,3,436,+ 2,+ 2,12,70.7, ,103,7,55,,,中井裕二,(栗),緒方努,フォーウィールドライブ,シニスターミニスター,,ナスルーラ系,10,11,3京3,4,未勝利*,ダ,1200,良,,中井,55.0,,6,19.8,5,0.8,12,,,8,8,36.00,37.7,5,ランスオブキング
1,,2,リアルアルバ,牡,3,464,+ 8,+ 8,2,3.8, ,122,1,57,,*,田口貫太,(栗),大橋勇樹,マテラスカイ,スペシャルウィーク,,ロイヤルチャージャー系,11,16,4京4,2,未勝利*,ダ,1200,良,,幸英,56.0,,1,2.6,2,0.3,1,,,1,1,35.20,37.8,4,カネコメブライト
2,,3,カリビアンダンサー,牝,3,484,- 2,- 2,13,109.3, ,104,6,55,,,鮫島克駿,(栗),宮地貴稔,クリソベリル,ベーカバド,,ニアークティック系,11,16,4京4,3,未勝利*,ダ,1200,良,,鮫島,55.0,,6,12.8,7,1.7,8,,,13,13,36.90,37.5,2,カネコメブライト
2,,4,ラヴネヴァーダイズ,牡,3,494,+ 2,+ 2,4,6.9, ,100,10,57,,*,吉村誠之,(栗),渡辺薫彦,ミッキーアイル,ジャイアントレッカー,,ニアークティック系,10,25,3京8,2,未勝利*,ダ,1400,良,,団野,56.0,,7,21.8,11,2.3,14,,,1,2,35.03,41.9,12,ホールオブミラーズ
3,,5,グレイトソン,牡,3,460,- 6,- 6,11,53.3, , 93,13,57,,*,和田竜二,(栗),鈴木孝志,カリフォルニアクローム,フジキセキ,,ロイヤルチャージャー系,12,20,5阪5,初,新馬,ダ,1800,良,,松岡,56.0,,16,163.5,9,2.6,14,1,1,1,1,38.80,39.9,11,メイショウコマチ
3,,6,ナムラオットー,牡,3,452,+ 2,+ 2,10,35.7, , 94,12,57,,*,団野大成,(栗),荒川義之,アニマルキングダム,ゼンノロブロイ,,ロイヤルチャージャー系,11,1,3京A,2,未勝利*,ダ,1200,不,,富田,56.0,,13,180.9,5,0.7,11,,,9,8,36.40,36.2,3,メイショウテリオス
4,,7,ピョイットハレルヤ,牝,3,460,+ 6,+ 6,9,34.7, ,108,4,55,,,藤懸貴志,(栗),浜田多実,フォーウィールドライブ,ダンスインザダーク,,ロイヤルチャージャー系,12,20,5名5,8,未勝利*,ダ,1200,稍,,藤懸,55.0,,5,10.4,4,0.6,3,,,13,12,37.00,37.2,3,ミヤラティーニ
4,,8,サーバルマインド,牡,3,498,+ 2,+ 2,14,243.4, , 87,16,57,,*,国分恭介,(栗),森田直行,マインドユアビスケッツ,スマートファルコン,,ロイヤルチャージャー系,11,2,3京B,初,新馬,ダ,1400,稍,,松本,55.0,☆,13,173.2,13,3.8,5,,,10,13,37.43,38.7,10,メイショウカクウチ
5,,9,マルシュボヌール,牝,3,398,- 4,- 4,8,33.5, ,106,5,52,▲,*,古川奈穂,(栗),矢作芳人,ドレフォン,オルフェーヴル,,,12,28,5阪8,初,新馬,ダ,1400,良,,高杉,55.0,,3,7.1,4,0.8,2,,,7,6,36.23,39.7,7,ソルオーブ
5,,10,メリフルアス,牝,3,474,+ 4,+ 4,3,4.7, ,113,3,55,,*,川田将雅,(栗),小栗実,ジャスタウェイ,Frankel,,ニアークティック系,12,21,5名6,初,新馬,ダ,1400,稍,,団野,55.0,,1,2.7,4,0.8,9,,,2,2,36.38,38.3,8,ペルセポネ
6,,11,モズセンピロ,牝,3,442,  0,0,15,301.3, , 88,15,51,★,*,河原田菜,(栗),牧浦充徳,モズアスコット,サウスヴィグラス,,ネイティヴダンサー系,9,28,4中9,初,新馬,ダ,1200,良,,小林,52.0,▲,8,24.0,16,9.2,7,,,16,16,41.00,40.8,15,サノノアルペン
6,,12,テリオスヒナ,牝,3,432,+ 6,+ 6,16,323.4, , 91,14,55,,*,斎藤新,(栗),小椋研介,ヴァンセンヌ,サクラプレジデント,,ロイヤルチャージャー系,12,21,5阪6,10,未勝利*,ダ,1200,稍,,和田,52.0,▲,11,92.7,13,3.5,12,,,8,8,36.70,39.7,13,ネメス
7,,13,ヤマニンフェイエル,牡,3,458,- 2,- 2,7,27.0, ,102,9,57,,*,松山弘平,(栗),中村直也,フィエールマン,フレンチデピュティ,,ニアークティック系,11,23,4京6,3,未勝利*,ダ,1400,良,,岩田,56.0,,4,10.8,10,3.0,6,,,3,3,35.85,40.2,12,ホットシート
7,,14,ウォーターサグラダ,牡,3,430,+ 8,+ 8,1,3.7, ,122,1,57,,,ルメール,(栗),武幸四郎,シルバーステート,キングヘイロー,,ニアークティック系,12,7,5名2,初,新馬,芝,1400,良,,ルメ,56.0,,1,3.7,2,0.2,2,,,10,9,36.30,33.6,2,ゴーゴーリチャード
8,,15,レッドレベンディス,牡,3,448,+10,+10,6,11.7, ,103,7,57,,,武豊,(栗),庄野靖志,クリソベリル,ロードカナロア,,,12,21,5阪6,14,未勝利*,ダ,1200,稍,,武豊,56.0,,7,13.7,5,0.6,5,,,5,5,36.10,37.4,4,ネメス
8,B,16,キャッチアシーフ,牡,3,524,+12,+12,5,8.7, , 98,11,57,,*,岩田望来,(栗),佐藤悠太,マインドユアビスケッツ,ヴィクトワールピサ,,ロイヤルチャージャー系,12,14,5名4,4,未勝利*,ダ,1400,稍,B,斎藤,56.0,,7,13.9,6,1.0,11,,,5,4,35.78,39.2,6,クラシオン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011208010502,2026.1.12,月,京都,1京5,2,,未勝利,ダート,1800,,4,良,晴,16,10:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ブラストビート,牡,3,518,+ 4,+ 4,15,518.5, , 90,14,57,,,秋山稔樹,(栗),浜田多実,アメリカンペイトリオット,サウスヴィグラス,,ネイティヴダンサー系,12,27,5阪7,初,新馬,ダ,1800,稍,,秋山,56.0,,10,74.4,8,3.7,9,10,10,10,10,39.50,38.7,7,アメリカンコール
1,,2,キングズテイル,牡,3,486,+ 4,+ 4,5,13.7, ,117,4,57,,,小沢大仁,(栗),岡田稲男,リオンディーズ,キングズベスト,,ネイティヴダンサー系,12,28,5阪8,9,未勝利*,ダ,1800,良,,小沢,56.0,,4,17.9,3,0.0,3,5,3,4,4,38.50,38.3,1,ミヤジオズ
2,,3,ヴィエントデコラ,牡,3,456,  0,0,3,7.2, ,123,1,57,,,岩田望来,(栗),寺島良,ルヴァンスレーヴ,"Giant's Causeway",,ニアークティック系,12,21,5阪6,10,未勝利*,ダ,1800,稍,,岩田,56.0,,2,4.0,2,0.0,1,3,3,3,3,38.30,38.5,3,ケイアイアマゾン
2,,4,カイキアス,牡,3,498,- 2,- 2,12,113.8, , 91,13,57,,*,国分優作,(栗),松永幹夫,サトノダイヤモンド,Frankel,,ニアークティック系,12,14,5名4,4,未勝利*,芝,2000,稍,,長浜,54.0,△,7,31.7,12,3.4,2,7,8,10,12,37.54,37.8,12,グレーヌドジョワ
3,,5,サンライズアーサー,牡,3,502,+10,+10,6,14.4, ,110,6,57,,*,川田将雅,(栗),前川恭子,ヴァンゴッホ,エンパイアメーカー,,ネイティヴダンサー系,12,27,5阪7,9,未勝利*,ダ,1800,稍,,小沢,56.0,,5,14.5,2,1.6,2,8,9,10,9,38.45,38.0,2,トリグラフヒル
3,,6,イーグルチョイス,牡,3,516,- 4,- 4,13,277.2, , 93,12,54,▲,*,森田誠也,(栗),千田輝彦,ダノンスマッシュ,フレンチデピュティ,,ニアークティック系,12,27,5阪7,8,未勝利*,ダ,1200,稍,,ジェ,56.0,,8,28.9,14,2.8,5,,,10,12,36.60,39.0,12,ファイブタンゴ
4,,7,サヴォアフェール,牡,3,496,- 4,- 4,1,1.7, ,120,2,57,,*,松山弘平,(栗),杉山晴紀,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,12,27,5阪7,初,新馬,ダ,1800,稍,,ジェ,56.0,,2,4.3,2,0.2,8,3,3,3,2,38.70,36.8,2,アメリカンコール
4,B,8,ロードステラート,牡,3,494,- 6,- 6,4,9.3, ,118,3,57,,*,ルメール,(栗),武英智,キタサンブラック,ダイワメジャー,,ロイヤルチャージャー系,12,27,5阪7,2,未勝利*,ダ,1800,稍,,富田,56.0,,1,1.8,4,2.7,1,2,2,2,2,37.85,40.3,5,トリグラフヒル
5,,9,ウシワカマル,牡,3,458,  0,0,16,589.0, , 80,16,55,△,*,柴田裕一,(栗),安達昭夫,マテラスカイ,シンボリクリスエス,,ロイヤルチャージャー系,12,20,5名5,3,未勝利*,ダ,1200,稍,,国分,56.0,,16,301.8,15,1.7,13,,,16,16,38.50,36.8,2,ミヤラティーニ
5,,10,ブラックコーラル,牡,3,526,+ 4,+ 4,2,5.1, ,117,4,57,,*,吉村誠之,(栗),清水久詞,キタサンブラック,クロフネ,,ニアークティック系,12,21,5阪6,4,未勝利*,ダ,1800,稍,,Ｃ．,56.0,,1,1.2,2,1.0,1,1,1,1,1,38.00,38.4,4,ソルチェリア
6,,11,サンライズマシュー,牡,3,462,  0,0,9,64.0, ,103,9,57,,,西村淳也,(栗),牧浦充徳,キセキ,ネオユニヴァース,,ロイヤルチャージャー系,12,20,5中5,初,新馬,芝,2000,良,,西村,56.0,,10,69.0,9,2.1,9,2,2,2,2,37.11,37.3,15,プラウディッツ
6,,12,ニシノエビガタメ,牡,3,458,+ 6,+ 6,14,297.8, , 88,15,57,,,池添謙一,(栗),吉村圭司,シルバーステート,Heliostatic,,,12,21,5阪6,初,新馬,芝,1800,重,,池添,56.0,,12,116.2,9,1.7,8,,,9,9,37.60,35.1,9,トリニティ
7,,13,テーオータウンズ,牡,3,500,- 4,- 4,11,85.9, ,106,7,57,,,高杉吏麒,(栗),藤岡健一,アジアエクスプレス,スペシャルウィーク,,ロイヤルチャージャー系,12,27,5阪7,15,未勝利*,ダ,1800,稍,,高杉,56.0,,4,7.2,6,3.9,4,6,6,5,3,38.10,41.0,6,トリグラフヒル
7,,14,アイルトン,牡,3,502,- 4,- 4,7,42.6, ,103,9,57,,,団野大成,(栗),佐々木晶,ダノンスマッシュ,マンハッタンカフェ,,ロイヤルチャージャー系,11,8,4京1,10,未勝利*,芝,1400,良,,団野,56.0,,5,8.5,10,1.2,10,,,2,3,35.10,35.3,12,ナムラコスモス
8,,15,ピコオーバル,牡,3,488,-12,-12,8,60.2, , 99,11,57,,*,菱田裕二,(栗),秋山真一,シャンハイボビー,ダンスインザダーク,,ロイヤルチャージャー系,6,21,3東5,初,新馬,ダ,1400,良,,津村,55.0,,7,38.3,9,2.8,7,,,12,13,37.95,37.3,7,ペルセア
8,,16,スマートグロワール,牡,3,526,- 2,- 2,10,85.8, ,104,8,57,,*,北村友一,(栗),畑端省吾,デクラレーションオブウォー,エンパイアメーカー,,ネイティヴダンサー系,12,7,5名2,3,未勝利*,ダ,1800,良,,岩田,56.0,,10,67.4,4,1.9,7,4,4,4,4,38.35,39.0,5,リベッチオ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011208010503,2026.1.12,月,京都,1京5,3,,未勝利,ダート,1400,,2,良,晴,16,11:05,牝,馬齢,３歳
