レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021505010601,2026.2.15,日,東京,1東6,1,,未勝利,ダート,1300,,2,良,晴,16,10:05,,馬齢,３歳
8,,16,アルムラトゥール,牡,6,500,+10,+10,13,68.7, ,100,12,54,,*,木幡巧也,(栗),西園翔太,コパノリッキー,キングカメハメハ,,ネイティヴダンサー系,11,1,4東A,8,ペルセウＨ,ダ,1600,重,,菊沢,54.0,,12,20.9,8,1.9,4,,,8,7,34.68,37.0,10,ジェイパームス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021505010611,2026.2.15,日,東京,1東6,11,共同通信杯,Ｇ３,芝,1800,D,2,良,晴,16,15:45,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,サノノグレーター,牡,3,468,  0,0,6,10.1,>,108,6,57,,,横山武史,(美),尾形和幸,グレーターロンドン,ジャングルポケット,,ナスルーラ系,12,6,5中1,15,葉牡丹賞･1勝,芝,2000,良,,横山,56.0,,4,6.9,1,-0.5,3,7,7,6,6,35.87,34.5,1,(ポルフュロゲネトス)
2,,2,イージーライダー,牡,3,468,+ 4,+ 4,9,138.0,>,111,3,57,,*,吉村誠之,(栗),杉山晴紀,キズナ,Oratorio,,ニアークティック系,12,13,5名3,2,未勝利*,芝,1600,良,,西村,56.0,,1,2.1,1,-0.1,1,,7,4,4,35.94,34.4,3,(チュウワメロディー)
3,,3,ガリレア,牡,3,448,+10,+10,8,96.6, ,101,9,57,,*,石橋脩,(美),清水英克,モズアスコット,ステイゴールド,,ロイヤルチャージャー系,11,15,4京3,5,デイリーG2,芝,1600,良,,杉原,56.0,,5,19.1,7,1.7,8,,,2,2,35.22,36.1,8,アドマイヤクワッズ
4,,4,ディバインウインド,牡,3,480,+ 8,+ 8,5,8.4,>,107,8,57,,*,キング,(美),堀宣行,スワーヴリチャード,キンシャサノキセキ,,ロイヤルチャージャー系,6,7,3東1,初,新馬,芝,1600,良,,レー,55.0,,2,3.1,1,-0.6,2,,,2,2,36.24,34.0,1,(ゾロアストロ)
5,,5,リアライズシリウス,牡,3,530,  0,0,2,3.7, ,121,2,57,,,津村明秀,(美),手塚貴久,ポエティックフレア,ステイゴールド,,ロイヤルチャージャー系,12,21,5阪6,17,フューチG1,芝,1600,重,,津村,56.0,,4,4.9,5,0.8,5,,,4,4,35.16,35.4,8,カヴァレリッツォ
6,,6,ロブチェン,牡,3,518,+ 6,+ 6,3,4.2, ,131,1,57,,,松山弘平,(栗),杉山晴紀,ワールドプレミア,"Giant's Causeway",,ニアークティック系,12,27,5中7,7,ホープフG1,芝,2000,良,,松山,56.0,,7,19.8,1,-0.1,14,6,7,7,7,37.07,34.5,1,(フォルテアンジェロ)
7,,7,ベレシート,牡,3,482,  0,0,4,6.9,>,109,5,57,,,北村友一,(栗),斉藤崇史,エピファネイア,バゴ,,ナスルーラ系,12,13,5阪3,21,エリカ賞･1勝,芝,2000,良,,北村,56.0,,1,1.7,2,0.1,3,8,9,7,3,38.23,32.8,1,コロナドブリッジ
8,,8,ラヴェニュー,牡,3,496,- 4,- 4,1,2.8,>,110,4,57,,*,菅原明良,(栗),友道康夫,ロードカナロア,Ghostzapper,,ニアークティック系,11,8,5東1,初,新馬,芝,1800,良,,戸崎,56.0,,2,2.5,1,-0.8,4,,3,3,2,36.35,34.0,2,(エリュグレイス)
8,,9,サトノヴァンクル,牡,3,474,  0,0,7,38.8,>,108,6,57,,*,佐々木大,(美),木村哲也,ポエティックフレア,ネオユニヴァース,,ロイヤルチャージャー系,11,1,4東A,初,新馬,芝,1600,稍,,ルメ,56.0,,2,3.2,1,-0.1,1,,,11,6,38.16,33.3,1,(イトシサ)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021505010612,2026.2.15,日,東京,1東6,12,,2勝,ダート,1400,,2,良,晴,16,16:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,クインズデネブ,牝,5,418,- 4,- 4,4,8.0, ,110,4,56,,,菅原明良,(美),小島茂之,カレンブラックヒル,ストラヴィンスキー,,ニアークティック系,11,24,5東6,4,２勝ｸﾗｽ・牝,ダ,1400,良,,菅原,56.0,,4,9.4,4,0.5,5,,,11,11,35.93,35.8,1,パラサイコロジー
1,,2,アオカミ,セ,7,482,+ 8,+ 8,16,336.7, , 85,16,58,,,原田和真,(美),松山将樹,ラブリーデイ,ブライアンズタイム,,ロイヤルチャージャー系,11,29,4京7,5,２勝ｸﾗｽ,ダ,1200,良,,原田,58.0,,13,134.3,15,1.2,9,,,13,13,36.60,36.5,10,トリリオンボーイ
2,,3,フィドルファドル,牝,4,468,- 6,- 6,7,10.0, ,105,6,56,,*,横山武史,(栗),矢作芳人,サトノアラジン,フレンチデピュティ,,ニアークティック系,12,27,5阪7,2,２勝ｸﾗｽ,ダ,1400,稍,,古川,52.0,▲,5,9.9,11,1.3,6,,,2,2,34.50,39.0,12,ベルジュロネット
2,,4,ハリウッドブルース,牡,5,474,+ 8,+ 8,11,66.0, , 98,9,58,,*,木幡巧也,(栗),浜田多実,カリフォルニアクローム,サウスヴィグラス,,ネイティヴダンサー系,11,15,4京3,3,深草特別･2勝,ダ,1200,良,,高杉,58.0,,7,21.7,9,0.8,1,,,11,11,36.60,35.2,2,ジェネラーレ
3,,5,ウルスクローム,牡,4,500,+16,+16,3,6.4, ,108,5,58,,*,吉村誠之,(栗),大橋勇樹,カリフォルニアクローム,サウスヴィグラス,,ネイティヴダンサー系,11,8,4京1,2,亀岡特別･2勝,ダ,1400,良,,高杉,57.0,,3,3.9,6,1.0,1,,,12,12,35.40,37.1,6,ジャスパーバローズ
3,,6,ウィンダミア,牡,7,476,+14,+14,10,46.0, ,105,6,58,,*,津村明秀,(美),林徹,ミッキーアイル,Makfi,,ネイティヴダンサー系,6,8,3東2,6,八王子特･2勝,ダ,1400,良,,松山,58.0,,9,21.4,6,0.5,7,,,8,9,36.00,36.2,6,スティールブルー
4,B,7,マンノステータス,牡,6,542,+ 8,+ 8,15,309.5, , 88,15,58,,,吉田豊,(美),小野次郎,ホッコータルマエ,ハーツクライ,,ロイヤルチャージャー系,12,13,5中3,3,２勝ｸﾗｽ,ダ,1800,良,B,吉田,58.0,,14,137.2,14,2.1,14,12,12,13,13,38.65,39.1,10,ミライヘノカギ
4,,8,フミサウンド,牡,6,458,- 4,- 4,9,42.7, , 92,13,58,,*,荻野極,(美),鹿戸雄一,ジャスタウェイ,"Redoute's Choice",,ニアークティック系,11,30,5東8,4,アプロー･2勝,ダ,1400,良,,横山,58.0,,11,43.5,14,2.2,11,,,10,11,36.45,37.7,10,シャパリュ
5,,9,ストーンズ,牡,5,512,+12,+12,2,5.9,>,113,3,58,,*,キング,(栗),友道康夫,ドゥラメンテ,"Cross Traffic",,,12,6,5名1,4,１勝ｸﾗｽ・若,ダ,1800,良,,永島,56.0,◇,1,2.0,1,-0.3,1,7,7,5,4,38.05,37.6,2,(ラマンシュ)
5,,10,サイモンソーラン,牡,7,498,+ 6,+ 6,13,161.3, , 90,14,58,,*,原優介,(美),勢司和浩,コパノリッキー,サクラローレル,,ナスルーラ系,1,5,1中2,4,初茜賞･2勝,ダ,1800,稍,,菊沢,58.0,,12,219.4,8,1.9,12,11,11,9,9,37.75,39.1,8,オーケーバーディー
6,,11,オンザスクエア,牝,4,476,+10,+10,12,114.0, , 95,10,56,,,石橋脩,(美),上原佑紀,Vekoma,Liaison,,,11,30,5東8,8,アプロー･2勝,ダ,1400,良,,石橋,55.0,,14,143.5,9,1.3,16,,,16,16,37.13,35.9,2,シャパリュ
6,B,12,ホウオウプレミア,牡,7,492,  0,0,6,9.3, ,118,1,58,,,岩田康誠,(美),奥村武,ロードカナロア,クロフネ,,ニアークティック系,1,25,1中9,9,２勝ｸﾗｽ,ダ,1200,良,B,岩田,58.0,,5,18.3,2,0.5,7,,,10,10,35.40,36.6,2,ハードセルツァー
7,B,13,モーニングマジック,牝,4,542,-10,-10,1,3.0, ,114,2,56,,,三浦皇成,(美),武藤善則,マインドユアビスケッツ,アグネスタキオン,,ロイヤルチャージャー系,1,31,1東1,10,２勝ｸﾗｽ,ダ,1400,良,B,三浦,55.0,,4,5.3,4,0.7,3,,,3,3,36.53,36.7,9,ペイシャケイプ
7,,14,オリビアジュテーム,牝,6,466,- 2,- 2,14,280.2, , 93,12,53,▲,,上里直汰,(美),西田雄一,トビーズコーナー,キングズベスト,その他のエクリプス系,ネイティヴダンサー系,12,20,5中5,27,２勝ｸﾗｽ,ダ,1200,良,,上里,53.0,▲,12,245.2,12,1.8,15,,,14,14,35.50,36.7,10,ロサンゼルス
8,,15,シーニックビュー,牡,5,522,  0,0,8,15.4, ,100,8,58,,,佐々木大,(美),金成貴史,キズナ,クロフネ,,ニアークティック系,11,23,5東5,7,２勝ｸﾗｽ,ダ,1600,良,,佐々,58.0,,14,84.4,6,0.5,16,,,1,1,37.74,36.1,13,セギレエルビエント
8,B,16,マーゴットゲイン,牡,4,472,- 4,- 4,5,8.2, , 95,10,58,,*,北村友一,(美),伊坂重信,マインドユアビスケッツ,ステイゴールド,,ロイヤルチャージャー系,11,29,5東7,3,２勝ｸﾗｽ,芝,1600,良,B,菊沢,57.0,,7,93.3,5,0.7,6,,,6,7,36.30,34.0,3,アンパドゥ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021508020601,2026.2.15,日,京都,2京6,1,,未勝利,ダート,1800,,4,良,曇,16,09:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,レイナサンライズ,牝,3,448,- 2,- 2,7,64.9, , 93,7,53,◇,,永島まな,(栗),平田修,ゴールドドリーム,エンパイアメーカー,,ネイティヴダンサー系,1,24,1京8,初,新馬,ダ,1800,良,,永島,53.0,◇,12,102.9,9,0.9,10,14,14,16,12,40.35,37.3,2,ホーナー
2,,2,タケルフォーカス,牡,3,430,  0,0,5,27.9, ,100,5,57,,*,古川吉洋,(栗),四位洋文,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,2,1,2京2,7,未勝利,ダ,1900,良,,吉村,57.0,,3,6.6,7,2.3,3,6,6,8,6,38.95,39.2,5,アスクチャンスマン
3,,3,ロードキャリバー,牡,3,510,+ 4,+ 4,10,301.8, , 86,10,54,▲,*,森田誠也,(美),和田勇介,ビッグアーサー,マリエンバード,,ニアークティック系,2,1,1東2,初,新馬,芝,1600,良,,ハマ,57.0,,14,119.3,16,2.3,11,,,15,14,37.68,35.2,14,アスクイキゴミ
4,B,4,マーチンゲール,牡,3,470,- 8,- 8,1,2.0, ,109,4,57,,,団野大成,(栗),斉藤崇史,シニスターミニスター,サウスヴィグラス,ナスルーラ系,ネイティヴダンサー系,11,29,4京7,初,新馬,ダ,1800,良,B,団野,56.0,,4,13.1,4,0.9,6,4,3,3,4,38.15,38.4,3,バートラガッツ
5,,5,ロードエルドラド,牡,3,510,+ 6,+ 6,8,144.1, , 90,8,57,,,中井裕二,(栗),坂口智康,ハービンジャー,ダイワメジャー,ニアークティック系,ロイヤルチャージャー系,11,1,3京A,初,新馬,ダ,1800,重,,中井,56.0,,16,163.7,11,4.5,9,7,7,10,12,37.85,40.9,11,テイエムサンレーヴ
6,B,6,サイモングリーマン,牡,3,472,- 6,- 6,9,286.2, , 87,9,57,,*,藤懸貴志,(美),根本康広,リアルインパクト,キンシャサノキセキ,,ロイヤルチャージャー系,1,31,2京1,2,未勝利,ダ,1800,良,,原優,57.0,,9,230.2,8,3.2,9,9,9,9,8,39.25,39.5,8,メイショウソウテン
7,,7,カセノコンコルド,牡,3,464,- 2,- 2,4,12.2, ,111,2,57,,,国分優作,(栗),中尾秀正,リアルスティール,タニノギムレット,,ロイヤルチャージャー系,2,7,2京3,2,未勝利,ダ,1800,良,,国分,57.0,,7,156.6,2,0.1,4,5,5,4,4,38.00,39.4,1,キリオス
7,,8,ルファーダ,牡,3,510,- 2,- 2,3,4.4, ,111,2,57,,*,幸英明,(栗),大根田裕,ヘニーヒューズ,ゼンノロブロイ,,ロイヤルチャージャー系,11,23,4京6,5,未勝利*,ダ,1800,良,,国分,56.0,,3,7.0,2,1.0,7,5,4,4,3,38.10,38.8,4,クラックショット
8,,9,ガウラディスコ,牡,3,556,  0,0,2,2.7, ,121,1,57,,,武豊,(栗),高柳大輔,クリソベリル,フリオーソ,,ロイヤルチャージャー系,1,25,1京9,3,未勝利,ダ,1900,良,,武豊,57.0,,4,8.1,2,0.1,6,10,10,8,8,38.91,38.2,1,ドメイン
8,,10,ジオストラテジー,牡,3,508,- 2,- 2,6,38.2, ,100,5,57,,*,池添謙一,(美),牧光二,デクラレーションオブウォー,ファルブラヴ,,ニアークティック系,1,24,1中8,4,未勝利,ダ,1800,良,,戸崎,57.0,,8,41.5,10,2.3,8,6,8,10,11,38.65,40.4,10,テイクオンミー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021508020602,2026.2.15,日,京都,2京6,2,,新馬,ダート,1200,,2,良,曇,16,10:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ナムラオーレ,牝,3,530,,,11,65.5, ,  0,,53,◇,,永島まな,(栗),中竹和也,ジョーカプチーノ,クロフネ,ロイヤルチャージャー系,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,ナムラキングダム,牡,3,516,,,7,25.6, ,  0,,57,,,城戸義政,(栗),羽月友彦,アニマルキングダム,ヨハネスブルグ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,ローレルマティーニ,牝,3,398,,,10,54.3, ,  0,,52,▲,,大久保友,(美),畠山吉宏,サトノクラウン,タニノギムレット,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,アメリカンパウダー,牝,3,468,,,5,16.5, ,  0,,55,,,国分優作,(栗),角田晃一,Charlatan,"Medaglia d'Oro",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,ヨウリンケイジュ,牝,3,438,,,2,3.0, ,  0,,55,,,川又賢治,(栗),吉村圭司,マジェスティックウォリアー,シンボリクリスエス,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,メイショウマドンナ,牝,3,480,,,3,4.7, ,  0,,55,,,幸英明,(栗),荒川義之,フィレンツェファイア,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,シオミン,牝,3,434,,,4,15.3, ,  0,,53,◇,,今村聖奈,(栗),寺島良,イスラボニータ,ブライアンズタイム,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,テーオーシーザー,牡,3,498,,,8,32.6, ,  0,,57,,,古川吉洋,(栗),宮徹,シャンハイボビー,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,ノーブルガイザー,牡,3,444,,,9,38.4, ,  0,,57,,,中井裕二,(栗),宮本博,ミッキーアイル,ジャスタウェイ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,ペイシャプレイ,牝,3,432,,,6,18.2, ,  0,,55,,,菱田裕二,(栗),加藤公太,マクフィ,ディープブリランテ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,ハノハノ,牝,3,432,,,1,2.4, ,  0,,55,,,ルメール,(栗),奥村豊,モーリス,ナリタトップロード,,その他のエクリプス系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,ショルタメンテ,牝,3,412,,,,取消し, ,  0,,52,▲,,森田誠也,(栗),田中克典,ニューイヤーズデイ,オルフェーヴル,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021508020603,2026.2.15,日,京都,2京6,3,,未勝利,ダート,1400,,2,良,曇,16,10:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マルモリキャスター,牝,3,486,+ 6,+ 6,6,26.6, ,104,6,55,,,田口貫太,(栗),大橋勇樹,ビッグアーサー,マンハッタンカフェ,,ロイヤルチャージャー系,1,25,1京9,2,未勝利・牝,ダ,1400,良,,田口,55.0,,5,15.6,5,0.6,4,,,7,7,36.90,37.7,4,ハンザキ
1,,2,フラゲルムデイ,牝,3,468,- 4,- 4,16,633.9, , 84,16,55,,*,中井裕二,(美),石栗龍彦,ベストウォーリア,マツリダゴッホ,,ロイヤルチャージャー系,1,10,1中3,17,未勝利・牝,ダ,1200,良,,舟山,52.0,▲,16,438.5,12,2.3,16,,,15,15,36.80,38.1,2,ライヴレッドアイ
2,,3,レッドパラジウム,牡,3,478,- 2,- 2,5,13.1, ,105,4,57,,*,西村淳也,(栗),清水久詞,キタサンブラック,ロードカナロア,,,1,25,1京9,3,未勝利,ダ,1900,良,,吉村,57.0,,2,4.1,11,1.3,5,4,5,5,7,38.82,39.6,10,ドメイン
2,,4,テイエムプレミラン,牡,3,488,- 6,- 6,11,159.1, , 89,11,57,,*,古川吉洋,(栗),宮地貴稔,ダノンプレミアム,Sabmykaa,,ナスルーラ系,1,31,2京1,2,未勝利,ダ,1800,良,B,酒井,57.0,,6,49.7,9,3.6,6,4,4,7,9,39.15,40.1,9,メイショウソウテン
3,,5,ムーンリットビーチ,牝,3,438,  0,0,8,51.6, ,100,8,55,,,団野大成,(栗),西園翔太,ルーラーシップ,ブラックタイド,ネイティヴダンサー系,ロイヤルチャージャー系,1,24,1小1,13,未勝利,芝,1800,良,,団野,55.0,,8,69.2,9,1.8,12,3,2,3,3,36.00,35.9,12,アルヴァンドルード
3,,6,センリョウヤクシャ,牡,3,452,  0,0,12,186.0, , 89,11,55,◇,*,永島まな,(栗),中尾秀正,サトノダイヤモンド,ディアブロ,,ロイヤルチャージャー系,1,24,1京8,4,未勝利,芝,1400,良,,岩田,57.0,,13,139.6,15,2.1,2,,,14,15,36.00,36.1,12,メルメラーダ
4,,7,ダイイズキャスト,牡,3,508,-16,-16,4,7.5, ,105,4,57,,*,武豊,(栗),新谷功一,Blame,Tiznow,ロイヤルチャージャー系,マンノウォー系,1,24,1京8,初,新馬,ダ,1800,良,,横山,57.0,,4,7.9,8,0.9,2,2,1,1,1,39.60,38.8,12,ホーナー
4,,8,ナルキッソス,牡,3,484,- 4,- 4,1,2.5, ,113,2,57,,*,ハマーハ,(栗),吉岡辰弥,Caravaggio,"Deep Impact",,,12,27,5阪7,3,未勝利*,ダ,1400,稍,,ジェ,56.0,,4,12.6,3,0.4,4,,,7,7,36.23,37.5,2,ハグレジョー
5,,9,デアプリームス,牝,3,444,+ 6,+ 6,7,29.4, ,100,8,55,,*,池添謙一,(美),田島俊明,"Knicks Go","Majestic Warrior",,ナスルーラ系,1,24,1小1,初,新馬,芝,2000,良,,丹内,55.0,,9,28.0,10,1.2,14,8,7,8,9,36.99,35.0,11,ボンドマティーニ
5,,10,リヴァデラルナ,牡,3,514,-10,-10,9,123.7, ,103,7,57,,*,川又賢治,(栗),西村真幸,ストロングリターン,スペシャルウィーク,,ロイヤルチャージャー系,11,2,3京B,3,未勝利*,ダ,1800,稍,,西村,56.0,,5,8.3,11,3.9,12,8,10,4,4,37.95,41.6,13,テイエムゴッホ
6,,11,アパレイユ,牝,3,468,+ 4,+ 4,2,3.4, ,108,3,55,,*,ルメール,(栗),西園翔太,ヴァンゴッホ,アドマイヤマックス,,ロイヤルチャージャー系,12,7,5名2,4,未勝利*,芝,1600,良,,坂井,55.0,,3,5.5,8,0.4,6,,1,1,1,35.64,35.1,11,トライアンフパス
6,,12,ビーウィナー,牡,3,532,- 8,- 8,13,331.4, , 95,10,57,,*,国分優作,(栗),羽月友彦,ビッグアーサー,ハービンジャー,,ニアークティック系,2,1,2京2,初,新馬,ダ,1400,良,,秋山,57.0,,12,80.7,11,1.3,13,,,10,9,37.58,38.4,10,ティエラレイナ
7,,13,アーディアイリ,牝,3,436,- 2,- 2,3,4.2, ,120,1,55,,,高杉吏麒,(栗),緒方努,クリソベリル,フレンチデピュティ,,ニアークティック系,1,31,2京1,9,未勝利・牝,ダ,1200,良,,高杉,55.0,,2,3.5,2,0.8,2,,,2,2,36.90,36.7,5,ソウルオンファイア
7,,14,ハギノクリーガー,牡,3,408,- 8,- 8,14,351.9, , 89,11,57,,*,藤懸貴志,(栗),荒川義之,ハギノハイブリッド,ディープインパクト,,ロイヤルチャージャー系,1,31,2京1,4,未勝利,ダ,1400,良,,酒井,57.0,,10,154.2,10,2.8,6,,,9,11,37.28,38.7,10,ゴディアンフィンチ
8,,15,ルクスプロフェシー,牡,3,476,-12,-12,15,466.4, , 85,14,54,▲,,森田誠也,(栗),高橋亮,スマートオーディン,ファルブラヴ,,ニアークティック系,12,20,5名5,15,未勝利*,ダ,1200,稍,,森田,53.0,▲,15,255.1,13,1.5,12,,,13,13,37.00,38.1,7,ミヤラティーニ
8,,16,ジャズホリック,牝,3,452,- 4,- 4,10,139.0, , 85,14,55,,*,幸英明,(栗),梅田智之,コパノリッキー,クロフネ,,ニアークティック系,1,14,名古,9,名古屋,ダ,1500,良,,田口,55.0,,3,,2,0.8,,3,3,3,3,,----,,シエルライズ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021508020604,2026.2.15,日,京都,2京6,4,,1勝,ダート,1900,,4,良,曇,16,11:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヘルメスギャング,牡,3,466,- 4,- 4,9,120.4, , 99,9,55,◇,,今村聖奈,(美),武井亮,ブリックスアンドモルタル,ハーツクライ,,ロイヤルチャージャー系,1,21,船橋,2,ブルーG3,ダ,1800,良,,今村,56.0,,5,,7,3.4,,5,5,8,9,,----,,フィンガー
2,,2,テイエムゴッホ,牡,3,530,+14,+14,7,53.8,>,105,5,57,,*,高杉吏麒,(栗),浜田多実,ヴァンゴッホ,"Bellamy Road",,その他のエクリプス系,11,2,3京B,3,未勝利*,ダ,1800,稍,,和田,56.0,,2,3.7,1,-0.2,2,1,1,1,1,37.50,38.6,4,(ロードステラート)
3,B,3,オルブライト,牡,3,476,  0,0,5,20.1,>,111,1,57,,*,ハマーハ,(美),杉浦宏昭,オルフェーヴル,キングカメハメハ,,ネイティヴダンサー系,2,1,1東2,4,未勝利,ダ,2100,良,B,大野,57.0,,4,6.6,1,-0.6,4,11,11,11,11,38.80,37.7,1,(ホウオウファミリー)
4,B,4,アメリカンスタイル,牡,3,492,- 6,- 6,2,2.8,>,106,4,57,,,ルメール,(栗),藤原英昭,"Gun Runner","Thunder Gulch",,ネイティヴダンサー系,1,12,1京5,初,新馬,ダ,1800,良,B,ルメ,57.0,,2,4.5,1,-0.1,1,2,2,2,2,39.05,36.6,2,(キリオス)
5,,5,アレンスター,牡,3,490,- 4,- 4,3,4.5,>,104,7,57,,*,団野大成,(栗),庄野靖志,リオンディーズ,"Candy Ride",,ネイティヴダンサー系,2,7,2京3,初,新馬,ダ,1800,良,,三浦,57.0,,9,20.5,1,-1.4,5,1,1,1,1,37.95,37.9,1,(クリュギスト)
6,,6,ブルーメサンライズ,牝,3,460,- 2,- 2,4,19.4,>,107,3,55,,*,菱田裕二,(栗),石坂公一,キタサンブラック,ロージズインメイ,,ロイヤルチャージャー系,12,14,5名4,3,未勝利・牝*,ダ,1800,稍,,富田,55.0,,2,3.8,1,-0.4,2,4,4,3,2,37.75,39.3,2,(エアトベーレ)
7,,7,メイショウソウテン,牡,3,560,  0,0,8,69.4,>,105,5,57,,,田口貫太,(栗),鈴木孝志,ブリックスアンドモルタル,マンハッタンカフェ,,ロイヤルチャージャー系,1,31,2京1,3,未勝利,ダ,1800,良,,田口,57.0,,2,4.0,1,-0.2,3,1,1,1,1,38.55,37.7,3,(コスモブラック)
8,,8,ダノンバーボン,牡,3,514,+14,+14,1,1.9,>,110,2,57,,*,西村淳也,(栗),池添学,Maxfield,Tapit,,ナスルーラ系,10,26,3京9,初,新馬,ダ,1800,重,,松山,56.0,,3,5.4,1,-1.7,3,1,1,1,1,37.90,36.1,1,(ファイアスピリット)
8,,9,ホーナー,牡,3,472,+ 4,+ 4,6,36.9,>,101,8,57,,*,武豊,(美),栗田徹,Improbable,"Pure Prize",,ニアークティック系,1,24,1京8,初,新馬,ダ,1800,良,,浜中,57.0,,5,14.0,1,-0.0,3,6,6,3,2,39.70,37.7,4,(ストリートクイーン)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
