レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011706010601,2026.1.17,土,中山,1中6,1,,未勝利,ダート,1200,,2,良,晴,16,10:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ホウショウルクス,牝,3,446,,,4,6.8, ,  0,,55,,,角田大和,(栗),東田明士,パイロ,ヴィクトワールピサ,ナスルーラ系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,サウンドディアナ,牝,3,466,,,12,48.5, ,  0,,52,▲,,古川奈穂,(栗),渡辺薫彦,マジェスティックウォリアー,ゴールドアリュール,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,オヤツノジカン,牝,3,426,,,7,20.9, ,  0,,55,,,吉村誠之,(栗),高橋義忠,ニューイヤーズデイ,オルフェーヴル,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,ドナカサミエント,牝,3,474,,,13,65.8, ,  0,,55,,,酒井学,(栗),庄野靖志,アルアイン,アグネスデジタル,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,プリュイドール,牝,3,466,,,6,13.8, ,  0,,55,,,北村友一,(栗),矢作芳人,オルフェーヴル,Frankel,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,モズオウンゴール,牝,3,438,,,5,9.6, ,  0,,55,,,松山弘平,(栗),松下武士,モズアスコット,"Cape Blanco",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,ホッコームジカ,牝,3,430,,,7,20.9, ,  0,,55,,,吉田隼人,(栗),飯田祐史,シルバーステート,ヨハネスブルグ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,プリンセスアツコ,牝,3,424,,,3,5.8, ,  0,,55,,,鮫島良太,(栗),河嶋宏樹,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,デルマタイセツ,牝,3,432,,,16,220.1, ,  0,,55,,,加藤祥太,(栗),庄野靖志,ブリックスアンドモルタル,クロフネ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ピアノアコード,牝,3,432,,,15,139.5, ,  0,,55,,,斎藤新,(美),根本康広,ミスターメロディ,ハービンジャー,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,ステラルミナリエ,牝,3,478,,,14,121.2, ,  0,,52,▲,,和田陽希,(栗),藤野健太,アジアエクスプレス,キングヘイロー,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,ミリオンアップ,牝,3,456,,,10,41.6, ,  0,,54,☆,,松本大輝,(栗),野中賢二,オルフェーヴル,ディープブリランテ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,クインズナデシコ,牝,3,470,,,1,3.4, ,  0,,55,,,藤岡佑介,(栗),平田修,シルバーステート,"Smarty Jones",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,14,ブリーゼプリマベラ,牝,3,470,,,11,47.4, ,  0,,55,,,岩田康誠,(美),武井亮,ニューイヤーズデイ,Teofilo,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,エナクローム,牝,3,448,,,9,40.7, ,  0,,55,,,井上敏樹,(栗),吉田直弘,カリフォルニアクローム,ヨハネスブルグ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,ココロザスノ,牝,3,472,,,2,4.0, ,  0,,55,,,川田将雅,(栗),千田輝彦,アルアイン,"Flashy Bull",,その他のエクリプス系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010605,2026.1.17,土,京都,1京6,5,,未勝利,芝,2000,A,4,良,晴,18,12:10,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ベルシュヴァル,牝,3,420,- 4,- 4,8,28.3, ,102,9,55,,*,ハマーハ,(栗),中村直也,ベンバトル,フレンチデピュティ,,ニアークティック系,12,20,5名5,10,未勝利・牝*,芝,1600,稍,,藤懸,55.0,,10,55.3,5,0.4,7,,14,14,14,36.48,34.9,1,アンディムジーク
1,,2,パンチャマハブータ,牝,3,406,- 8,- 8,12,143.6, , 94,12,52,▲,*,大久保友,(栗),吉田直弘,アドマイヤマーズ,"Oasis Dream",,ニアークティック系,12,13,5名3,初,新馬,芝,2000,良,,松本,54.0,☆,9,112.9,6,0.9,7,6,4,4,5,37.76,34.2,7,イベントホライゾン
2,,3,ヴェルメロディ,牝,3,426,-12,-12,10,93.6, , 96,10,55,,*,池添謙一,(栗),福永祐一,モーリス,ディープインパクト,,ロイヤルチャージャー系,12,21,5阪6,11,未勝利・牝*,芝,1800,稍,,ジェ,55.0,,6,11.5,10,1.0,8,,,7,8,36.45,35.6,10,エイズルブルーム
2,,4,キタサンスーザン,牝,3,384,  0,0,14,304.8, , 90,14,51,★,*,河原田菜,(栗),清水久詞,キタサンブラック,"Champs Elysees",,,12,28,5阪8,3,未勝利*,芝,1800,良,,国分,55.0,,15,419.6,10,1.2,18,,,16,15,36.15,35.1,7,ストームゲイル
3,,5,ノヴァレジーナ,牝,3,448,- 2,- 2,16,465.7, , 88,15,53,△,,柴田裕一,(栗),中尾秀正,アメリカンペイトリオット,"Symboli Kris S",,ロイヤルチャージャー系,11,29,4京7,連,未勝利*,芝,1600,良,,柴田,53.0,△,14,489.0,10,1.2,13,,,12,13,36.18,35.5,7,トミーバローズ
3,,6,ティタノマキア,牝,3,462,+ 4,+ 4,7,18.4, ,110,6,55,,*,西村淳也,(栗),池添学,エピファネイア,Tiznow,,マンノウォー系,11,8,4京1,8,未勝利*,芝,1800,良,,Ｃ．,55.0,,3,3.9,3,0.5,1,,,4,2,36.60,34.5,4,ネッタイヤライ
4,,7,メドウセージ,牝,3,478,-10,-10,11,110.5, , 94,12,55,,,高杉吏麒,(栗),藤岡健一,ミッキーアイル,ハービンジャー,,ニアークティック系,10,25,3京8,初,新馬,芝,1600,良,,高杉,55.0,,9,29.1,10,2.6,2,,,9,9,36.48,36.6,10,アーリーハーベスト
4,,8,インフィオラータ,牝,3,444,- 2,- 2,5,8.3, ,114,4,55,,*,岩田望来,(栗),須貝尚介,サートゥルナーリア,エンパイアメーカー,,ネイティヴダンサー系,11,23,4京6,3,未勝利*,芝,2000,良,,ルメ,55.0,,3,7.4,3,0.4,1,3,2,2,2,36.39,35.9,5,エアビーアゲイル
5,,9,ラコンチャビエン,牝,3,436,+ 6,+ 6,2,4.3, ,118,1,55,,,ルメール,(栗),藤原英昭,キズナ,"Distorted Humor",,ネイティヴダンサー系,12,21,5阪6,11,未勝利・牝*,芝,1800,稍,,ルメ,55.0,,5,10.7,2,0.0,5,,,7,7,36.40,34.7,5,エイズルブルーム
5,,10,レイクラシック,牝,3,488,  0,0,1,3.3, ,115,3,55,,,鮫島克駿,(栗),新谷功一,キタサンブラック,ホワイトマズル,,ニアークティック系,12,13,5名3,初,新馬,芝,2000,良,,鮫島,55.0,,3,5.6,2,0.3,4,8,8,8,7,37.89,33.3,1,イベントホライゾン
6,,11,キャスパン,牝,3,446,- 2,- 2,18,731.7, , 86,17,52,▲,,川端海翼,(栗),清水久詞,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,1,4,1京1,初,新馬,芝,1800,良,,川端,52.0,▲,16,243.8,15,2.1,18,,,17,17,38.65,35.3,12,タイキルッジェーロ
6,,12,アグレイビューティ,牝,3,466,- 4,- 4,6,13.6, ,104,7,55,,,岩田康誠,(栗),上村洋行,コントレイル,Mastercraftsman,,,12,20,5阪5,初,新馬・牝,芝,1600,良,,岩田,55.0,,9,28.5,7,0.4,8,,,12,13,37.50,33.4,1,スピナーリート
7,,13,ローズラフィネ,牝,3,472,  0,0,4,5.7, ,117,2,55,,,武豊,(栗),友道康夫,エピファネイア,ハーツクライ,,ロイヤルチャージャー系,12,27,5阪7,初,新馬,芝,2000,良,,武豊,55.0,,3,3.9,2,0.3,2,3,3,4,4,38.06,34.1,2,ショウナンハヤナミ
7,,14,ミトノボタン,牝,3,484,- 6,- 6,13,241.0, , 87,16,55,,,田口貫太,(栗),中竹和也,キタサンブラック,エイシンフラッシュ,,,12,27,5阪7,初,新馬,芝,2000,良,,田口,55.0,,12,105.9,13,2.9,12,12,12,12,12,38.49,35.7,13,ショウナンハヤナミ
7,,15,メイワメジェール,牝,3,470,+ 4,+ 4,9,92.5, ,103,8,55,,*,吉村誠之,(栗),茶木太樹,コントレイル,"Offlee Wild",,,12,20,5名5,9,未勝利・牝*,芝,1600,稍,,吉田,55.0,,8,16.9,6,0.5,9,,3,3,5,36.00,35.8,9,アンディムジーク
8,,16,オルン,牝,3,440,- 4,- 4,15,355.3, , 95,11,54,☆,,松本大輝,(栗),宮地貴稔,ゴールドシップ,Platini,,その他のエクリプス系,11,30,4京8,初,新馬,芝,2000,良,,松本,54.0,☆,7,48.4,6,1.8,5,7,6,5,6,37.67,36.2,6,パラディオン
8,,17,マチュ,牝,3,430,  0,0,17,576.1, , 86,17,55,,*,菱田裕二,(栗),谷潔,ヘンリーバローズ,ケープブランコ,,,1,5,1京2,3,未勝利・牝,ダ,1800,良,,河原,51.0,★,12,130.1,11,3.1,12,11,11,12,12,38.60,39.4,8,ルージュビバーチェ
8,,18,ビクスバイト,牝,3,456,+ 2,+ 2,3,4.7, ,111,5,55,,*,川田将雅,(栗),佐藤悠太,サトノダイヤモンド,Singspiel,,ニアークティック系,10,12,3京4,初,新馬,芝,2000,良,,鮫島,55.0,,9,34.6,3,0.0,2,2,2,2,2,37.07,34.0,3,ヴィサージュ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010606,2026.1.17,土,京都,1京6,6,,1勝,ダート,1800,,4,良,晴,16,12:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ミヤジオズ,牡,3,490,- 4,- 4,8,61.8,>,108,5,57,,*,田口貫太,(栗),鈴木孝志,リアルスティール,キングカメハメハ,,ネイティヴダンサー系,12,28,5阪8,3,未勝利*,ダ,1800,良,,和田,56.0,,1,1.8,1,-0.0,1,3,3,3,3,38.45,38.4,2,(ジューンセクレタ)
2,,2,ウィッキドピケット,牡,3,496,- 2,- 2,4,7.4,+,109,4,57,,*,ルメール,(美),林徹,モーニン,フジキセキ,,ロイヤルチャージャー系,11,29,5東7,7,カトレア,ダ,1600,良,,丹内,56.0,,10,95.5,7,1.7,5,,,4,4,36.24,38.7,8,サトノボヤージュ
3,,3,アトモス,牡,3,474,  0,0,5,9.1,>,105,7,57,,,角田大和,(栗),角田晃一,キタサンブラック,"Into Mischief",,,11,8,3福1,20,未勝利*,ダ,1700,良,,角田,56.0,,2,5.1,1,-0.2,7,2,2,2,2,36.93,38.8,1,(ハグレジョー)
4,,4,ショコラプリン,牝,3,500,- 6,- 6,3,5.2,>,115,1,55,,*,川田将雅,(栗),四位洋文,クリソベリル,"Harlan's Holiday",,ニアークティック系,11,8,4京1,7,未勝利・牝*,ダ,1800,良,,坂井,55.0,,1,2.3,1,-0.7,2,1,1,1,1,37.80,37.7,1,(ジーティービキニ)
5,,5,トリグラフヒル,牡,3,532,- 6,- 6,1,2.2,>,115,1,57,,*,松山弘平,(栗),大久保龍,ナダル,ワイルドラッシュ,,ニアークティック系,12,27,5阪7,18,未勝利*,ダ,1800,稍,,Ｃ．,56.0,,2,3.8,1,-1.6,6,2,3,3,1,38.00,37.3,1,(サンライズアーサー)
6,,6,クイノールト,牡,3,470,- 2,- 2,2,4.8,>,103,8,57,,*,坂井瑠星,(栗),橋口慎介,クリソベリル,クロフネ,,ニアークティック系,12,7,5阪2,初,新馬,ダ,1800,良,,プー,56.0,,3,4.5,1,-0.3,1,3,3,2,1,38.20,37.6,1,(ジャスティンゴッホ)
7,B,7,ブームバップビート,牡,3,540,+ 4,+ 4,6,9.5,>,111,3,57,,,西村淳也,(栗),中内田充,"Into Mischief",Curlin,,ネイティヴダンサー系,11,15,4京3,4,未勝利*,ダ,1800,良,B,西村,56.0,,1,2.4,1,-0.6,3,1,1,1,1,38.10,37.4,1,(サンライズケヴィン)
8,,8,ゴールデンスラム,牡,3,494,+10,+10,7,22.2,>,108,5,57,,*,武豊,(栗),池江泰寿,ブリックスアンドモルタル,オルフェーヴル,,,10,25,3京8,2,未勝利*,ダ,1800,良,,坂井,56.0,,2,3.3,1,-0.5,3,3,3,3,2,39.15,37.3,1,(サンライズケヴィン)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010607,2026.1.17,土,京都,1京6,7,,1勝,ダート,1400,,2,良,晴,16,13:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ゼットスパンキー,牡,5,478,+ 6,+ 6,8,23.1, ,108,3,58,,,藤岡佑介,(栗),宮徹,ディスクリートキャット,バゴ,,ナスルーラ系,12,7,5名2,8,１勝ｸﾗｽ,ダ,1400,良,,藤岡,58.0,,4,7.3,6,0.4,5,,,14,13,36.38,36.5,2,カレンワッツアップ
1,,2,ラッキーベイ,牡,4,468,- 2,- 2,11,87.4, , 93,14,57,,*,松若風馬,(栗),今野貞一,モーリス,ハーツクライ,,ロイヤルチャージャー系,12,21,5名6,16,１勝ｸﾗｽ,芝,1600,稍,,荻野,57.0,,9,36.7,16,1.5,8,,3,3,3,36.24,36.9,16,ミトノオルフェ
2,,3,シュテルンビルト,牡,4,456,+ 2,+ 2,7,21.5, ,103,5,57,,*,松山弘平,(栗),森田直行,レインボーライン,ゴールドアリュール,,ロイヤルチャージャー系,12,20,5名5,16,１勝ｸﾗｽ,ダ,1400,稍,,丸山,57.0,,9,32.1,7,0.6,7,,,10,9,36.75,36.9,2,ペイドラロワール
2,,4,エリカヴェローナ,牝,5,522,-20,-20,4,8.9, ,105,4,56,,*,岩田望来,(栗),吉岡辰弥,"Quality Road","Fastnet Rock",ネイティヴダンサー系,その他のエクリプス系,11,8,3福1,27,１勝ｸﾗｽ,ダ,1700,良,,小沢,56.0,,6,9.7,9,1.4,12,2,2,2,2,36.82,39.8,10,タイセイマンボ
3,,5,ケイアイワイラーパ,牡,4,500,  0,0,14,217.1, ,102,7,57,,,亀田温心,(栗),野中賢二,ブリックスアンドモルタル,マンハッタンカフェ,,ロイヤルチャージャー系,12,14,5名4,連,１勝ｸﾗｽ,ダ,1400,稍,,亀田,57.0,,13,63.4,5,1.2,6,,,13,13,36.68,37.4,3,キョウエイカンセ
3,,6,エンブレムボム,牡,5,544,+12,+12,12,126.4, , 96,11,57,☆,*,松本大輝,(栗),森秀行,"St Patrick's Day","Sky Mesa",,ナスルーラ系,11,23,4京6,2,１勝ｸﾗｽ,ダ,1400,良,,マー,58.0,,13,79.9,12,2.0,7,,,2,2,35.33,39.0,12,ポッドドンナー
4,,7,サディーク,牝,4,444,- 4,- 4,3,7.0, ,102,7,52,▲,*,田山旺佑,(栗),河嶋宏樹,"Into Mischief","Malibu Moon",,ナスルーラ系,11,23,4京6,11,１勝ｸﾗｽ,ダ,1400,良,,西村,55.0,,6,17.6,13,2.3,9,,,1,1,35.25,39.4,14,ポッドドンナー
4,B,8,ポルトドール,牡,6,466,+ 2,+ 2,,取消し, , 95,12,58,,*,鮫島克駿,(栗),小栗実,モーリス,サンデーサイレンス,,ロイヤルチャージャー系,1,11,1京4,10,１勝ｸﾗｽ,ダ,1800,良,B,高杉,58.0,,7,23.5,13,2.7,12,8,8,8,8,38.35,39.3,13,サンライズバレット
5,,9,レーティッシュ,牡,4,514,+ 4,+ 4,2,4.5, ,124,2,57,,*,川田将雅,(栗),高橋一哉,"American Pharoah","Harlan's Holiday",,ニアークティック系,12,20,5名5,2,１勝ｸﾗｽ,ダ,1400,稍,,吉田,57.0,,2,5.1,2,0.1,4,,,5,5,36.38,36.9,2,ペイドラロワール
5,,10,アメリカンチーフ,牡,5,478,+ 4,+ 4,5,16.8, ,103,5,58,,,斎藤新,(栗),東田明士,"Into Mischief","Unbridled's Song",,ネイティヴダンサー系,12,28,5阪8,8,１勝ｸﾗｽ,ダ,1400,良,,斎藤,58.0,,4,8.3,6,1.0,3,,,6,7,35.48,37.6,8,ニューオーリンズ
6,,11,ザングウィル,牡,6,502,  0,0,9,43.9, , 95,12,58,,*,ハマーハ,(栗),佐藤悠太,"Dandy Man",Nayef,,ネイティヴダンサー系,12,28,5阪8,連,１勝ｸﾗｽ,ダ,1400,良,,ジェ,58.0,,14,167.6,5,1.0,12,,,9,7,35.63,37.4,4,ニューオーリンズ
6,,12,インディゴ,牡,4,502,+12,+12,10,60.5, ,101,9,56,☆,,西塚洸二,(栗),野中賢二,"Tiz the Law","Union Rags",,,12,28,5阪8,3,１勝ｸﾗｽ,ダ,1400,良,,西塚,56.0,☆,7,15.1,9,1.5,4,,,8,9,35.63,37.9,10,ニューオーリンズ
7,,13,ニシノジェダイ,牡,4,462,- 4,- 4,6,19.5, ,100,10,57,,*,池添謙一,(栗),宮本博,ゴールドドリーム,バトルライン,,その他のエクリプス系,11,30,4京8,2,１勝ｸﾗｽ,ダ,1400,良,,永島,55.0,◇,7,21.0,6,0.9,6,,,14,11,36.23,37.8,3,アンビシャスヨシノ
7,B,14,マッハレイジング,牡,4,490,+22,+22,15,576.1, , 92,15,57,,*,小崎綾也,(栗),小崎憲,ディスクリートキャット,タイキシャトル,,ロイヤルチャージャー系,9,6,4阪1,連,１勝ｸﾗｽ,ダ,1400,稍,B,角田,56.0,,12,232.1,10,1.7,13,,,3,4,35.93,38.4,13,リメンバーヒム
8,B,15,ウィテカービート,牡,4,516,+ 2,+ 2,13,142.6, , 89,16,57,,,古川吉洋,(栗),昆貢,サトノアラジン,カコイーシーズ,,ネイティヴダンサー系,12,28,5阪8,3,１勝ｸﾗｽ,ダ,1400,良,B,古川,57.0,,16,257.7,11,1.8,16,,,16,15,36.15,37.5,7,ニューオーリンズ
8,,16,モズケイスター,牡,4,476,+ 4,+ 4,1,1.9, ,125,1,57,,,高杉吏麒,(栗),高柳大輔,モズアスコット,"Uncle Mo",,ナスルーラ系,12,28,5阪8,4,１勝ｸﾗｽ,ダ,1400,良,,高杉,57.0,,1,2.0,2,0.6,1,,,9,6,35.55,37.1,1,ニューオーリンズ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010608,2026.1.17,土,京都,1京6,8,,1勝,ダート,1800,,4,良,晴,16,13:40,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,テンクウハット,牝,6,482,+ 6,+ 6,8,119.5, , 86,8,56,,,太宰啓介,(栗),渡辺薫彦,モーリス,フジキセキ,,ロイヤルチャージャー系,1,5,1京2,17,１勝ｸﾗｽ,芝,1600,良,,太宰,56.0,,14,117.9,15,1.4,12,,,15,15,37.26,34.0,5,サンタンカ
2,,2,ドラゴン,牡,4,500,+ 4,+ 4,1,2.2, ,123,2,57,,,武豊,(栗),松永幹夫,マインドユアビスケッツ,ディープインパクト,,ロイヤルチャージャー系,10,11,3京3,連,１勝ｸﾗｽ,ダ,1800,良,,武豊,56.0,,1,2.2,3,0.3,2,3,3,3,3,37.65,37.0,4,スマートカイロス
3,,3,リアルスター,牡,4,556,  0,0,7,26.0, ,104,5,57,,,田口貫太,(栗),大橋勇樹,ナダル,クロフネ,,ニアークティック系,1,12,1京5,34,１勝ｸﾗｽ,ダ,1900,良,,田口,57.0,,8,25.0,9,1.2,11,3,3,5,6,38.40,38.3,10,グレイルクエスト
4,,4,レーヌマロン,牝,4,450,  0,0,5,19.5, , 98,7,55,,*,西村淳也,(栗),小栗実,スワーヴリチャード,Frankel,,ニアークティック系,11,2,3京B,4,１勝ｸﾗｽ,芝,2200,良,,長岡,54.0,,10,40.5,12,1.2,11,13,11,1,2,37.09,35.6,15,スカイサーベイ
5,B,5,ハギノコラソン,牝,4,470,  0,0,3,5.6, ,120,3,55,,,岩田望来,(栗),寺島良,ミッキーアイル,シンボリクリスエス,,ロイヤルチャージャー系,1,4,1京1,4,１勝ｸﾗｽ・牝,ダ,1800,良,B,岩田,55.0,,2,2.8,2,0.5,2,9,9,8,7,38.40,37.2,2,クインズショコラ
6,B,6,ジョードリウム,牡,4,506,+ 2,+ 2,6,21.5, ,102,6,57,,,吉村誠之,(栗),清水久詞,ホッコータルマエ,キングヘイロー,,ニアークティック系,1,5,1京2,17,１勝ｸﾗｽ,ダ,1800,良,B,吉村,57.0,,8,18.5,14,4.6,6,2,2,2,3,37.10,42.4,14,ルクスフレンジー
7,B,7,ニシノミチアキ,牡,4,496,- 6,- 6,4,8.7, ,110,4,57,,,池添謙一,(栗),吉村圭司,ニューイヤーズデイ,マンハッタンカフェ,,ロイヤルチャージャー系,12,13,5名3,4,１勝ｸﾗｽ,ダ,1900,良,B,池添,57.0,,5,13.8,3,0.7,4,6,6,7,5,38.45,38.3,2,ギュルヴィ
8,,8,ロカヒ,牡,4,498,+ 6,+ 6,2,2.6, ,125,1,57,,,藤岡佑介,(栗),飯田祐史,キズナ,Speightstown,,ネイティヴダンサー系,12,6,5名1,3,１勝ｸﾗｽ,ダ,1900,良,,藤岡,57.0,,2,4.3,2,0.2,1,9,9,9,8,38.40,37.2,1,スマートシーカー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010609,2026.1.17,土,京都,1京6,9,稲荷特別,2勝,芝,2000,A,4,良,晴,18,14:15,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,コスモエクスプレス,牡,7,498,+ 6,+ 6,8,56.1, ,106,4,58,,*,菱田裕二,(美),松永康利,エイシンヒカリ,クロフネ,,ニアークティック系,12,27,5阪7,17,２勝ｸﾗｽ,芝,2000,良,,田口,58.0,,7,104.1,3,0.6,7,3,3,3,3,36.56,35.2,5,ミュージシャン
2,,2,ハートメテオ,牝,4,444,  0,0,2,3.3, ,113,1,55,,*,鮫島克駿,(栗),笹田和秀,ロードカナロア,Majesticperfection,,,12,13,5阪3,15,２勝ｸﾗｽ・牝,芝,1800,良,,岩田,55.0,,4,9.1,5,0.3,7,,,4,3,35.45,33.9,5,アラベラ
3,,3,リッチブラック,牡,7,460,- 6,- 6,6,25.4, , 88,10,58,,*,ハマーハ,(栗),西村真幸,エピファネイア,ブライアンズタイム,,ロイヤルチャージャー系,8,24,2札2,2,WASJ第４･2勝,芝,1800,良,,横山,58.0,,14,112.0,11,0.8,9,12,12,12,11,37.00,35.5,2,ピンクジン
4,B,4,ディーガレジェンド,牡,5,476,+ 6,+ 6,4,6.2, ,113,1,58,,,西塚洸二,(栗),藤原英昭,モーリス,"High Chaparral",,ニアークティック系,10,26,4新4,20,村上特別･2勝,芝,2000,稍,B,西塚,58.0,,5,9.0,4,0.7,4,,,2,2,36.43,36.1,9,マイネルオーシャン
5,,5,ジョイエッロ,牡,4,446,- 2,- 2,1,2.6,>,107,3,57,,,田口貫太,(栗),池江泰寿,ドゥラメンテ,ディープインパクト,,ロイヤルチャージャー系,8,30,4名3,17,１勝ｸﾗｽ,芝,2000,良,,田口,55.0,,2,2.4,1,-0.1,2,2,2,3,3,37.20,33.6,2,(ニュークレド)
6,,6,アンテロース,牡,6,466,+ 4,+ 4,7,49.2, , 95,8,58,,*,浜中俊,(栗),岡田稲男,モーリス,ディープインパクト,,ロイヤルチャージャー系,1,5,1中2,16,初日の出･2勝,芝,2000,良,,吉田,58.0,,7,21.3,10,1.1,2,11,11,11,10,37.71,34.7,5,ダンツファイター
7,,7,ショウナンハウル,セ,5,502,+ 4,+ 4,10,103.1, ,100,5,58,,*,北村友一,(栗),松下武士,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,12,27,5阪7,10,２勝ｸﾗｽ,芝,2000,良,,松若,58.0,,6,96.1,6,1.1,5,9,9,9,6,36.73,35.3,6,ミュージシャン
7,,8,バガン,牡,8,486,+ 8,+ 8,5,16.1, ,100,5,58,,*,岩田望来,(栗),宮地貴稔,バゴ,ディープインパクト,ナスルーラ系,ロイヤルチャージャー系,11,1,3京A,2,北野特別･2勝,芝,2000,良,,高杉,58.0,,7,35.7,10,1.1,7,3,4,5,5,36.69,35.0,9,エコロディノス
8,,9,ジェットマグナム,牡,4,504,+ 4,+ 4,3,4.1, ,100,5,57,,*,松山弘平,(栗),安達昭夫,ヘンリーバローズ,ルーラーシップ,,ネイティヴダンサー系,11,1,3京A,3,北野特別･2勝,芝,2000,良,,丹内,56.0,,6,16.4,7,0.8,11,8,8,7,7,36.77,34.5,7,エコロディノス
