レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010801,2026.7.5,日,函館,1函8,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,09:50,,馬齢,２歳
7,,12,マイトリックスター,牝,3,12,27.3, , 96,8,55,,*,原優介,(美),和田勇介,ダノンレジェンド,ステイゴールド,,ロイヤルチャージャー系,4,11,3中5,8,未勝利・牝,ダ,1800,重,,岩田,55.0,,11,107.6,9,3.5,12,16,16,15,14,38.55,39.7,4,アスコットヴェール
7,,13,バーヴァンシー,牝,3,2,4.8, ,107,1,55,,*,横山典弘,(美),村田一誠,リオンリオン,アグネスタキオン,,ロイヤルチャージャー系,5,31,2東C,3,未勝利・牝,ダ,1600,良,,戸崎,55.0,,5,13.6,6,1.4,4,,,9,9,37.32,38.2,5,エフハリスト
8,B,14,ミュージックレイン,牝,3,5,13.1, , 98,7,55,,,江田照男,(美),村田一誠,マテラスカイ,タニノギムレット,,ロイヤルチャージャー系,4,19,1福4,3,未勝利,ダ,1150,良,B,江田,55.0,,8,21.5,12,1.1,10,,,5,6,34.47,38.5,14,ヨドノティアラ
8,B,15,バイアブランカ,牝,3,3,5.4, , 99,6,55,,,津村明秀,(美),古賀慎明,イスラボニータ,"Smart Strike",,ネイティヴダンサー系,5,23,2東9,8,未勝利・牝,ダ,1600,重,,津村,55.0,,9,24.5,7,0.8,12,,,7,6,36.66,38.0,9,サーロー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070503020402,2026.7.5,日,福島,2福4,2,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,10:30,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハルカオル,牝,3,4,10.2, , 95,9,55,,*,木幡巧也,(美),千葉直人,ミスチヴィアスアレックス,サクラバクシンオー,,ナスルーラ系,5,10,1新4,11,未勝利,ダ,1200,良,,原田,55.0,,12,51.4,8,0.7,9,,,7,7,35.10,38.4,8,エコログロウ
1,B,2,ダイユウルミナス,牝,3,7,12.0, , 92,13,52,▲,,佐藤翔馬,(美),松永康利,ダノンスマッシュ,フジキセキ,,ロイヤルチャージャー系,4,11,3中5,8,未勝利,芝,1600,良,,佐藤,52.0,▲,8,26.6,10,0.9,9,,11,10,10,36.18,35.2,7,シヴィータス
2,,3,ニシノタチアナ,牝,3,10,22.6, , 89,15,55,,*,丸山元気,(美),清水英克,グレーターロンドン,"Victoire Pisa",,,5,9,1新3,3,未勝利・若,芝,1200,良,,石神,52.0,▲,4,7.9,12,1.0,11,,,11,15,34.90,36.3,5,ソードスレイプニル
2,,4,セイウンプーパ,牝,3,3,8.9, , 96,7,55,,*,荻野極,(美),奥平雅士,キタサンブラック,"Soldier Hollow",,,5,16,1新5,3,未勝利,芝,1000,良,,遠藤,52.0,▲,9,49.0,10,1.7,5,,,,5,34.05,33.9,14,アカウフリューゲル
3,,5,ホカミテダメ,牝,3,14,40.9, , 96,7,55,,*,丸田恭介,(美),田中勝春,インディチャンプ,バトルプラン,,ネイティヴダンサー系,5,9,2東5,5,未勝利,芝,1400,良,,石橋,55.0,,9,107.5,13,1.1,14,,,13,14,35.78,34.5,5,カズノダイジョウ
3,,6,ネオアンボウ,牡,3,11,29.7, , 99,5,54,▲,*,上里直汰,(美),松尾卓哉,デクラレーションオブウォー,ダイワメジャー,,ロイヤルチャージャー系,4,12,3中6,3,未勝利,芝,2200,良,,水沼,54.0,▲,15,167.3,13,2.0,18,1,1,2,2,37.01,37.4,17,ティラーノ
4,,7,トウシンラヴ,牝,3,12,30.0, , 91,14,55,,*,三浦皇成,(美),高柳瑞樹,ビッグアーサー,スペシャルウィーク,,ロイヤルチャージャー系,1,4,1中1,11,未勝利・牝,ダ,1200,稍,,菅原,55.0,,9,46.6,15,3.7,7,,,8,10,34.90,41.5,15,フュルスティン
4,,8,ゴールドパレード,牡,3,5,10.5, ,109,3,54,▲,,石神深道,(美),天間昭一,ゴールドアクター,ベーカバド,,ニアークティック系,6,14,3東4,2,未勝利,芝,1400,良,,石神,54.0,▲,12,89.6,5,0.3,11,,,6,5,36.00,33.9,5,レヴェランジェ
5,,9,ブロークンハート,牝,3,2,4.5, ,110,2,52,▲,*,石田拓郎,(美),菊沢隆徳,ダノンスマッシュ,ハーツクライ,,ロイヤルチャージャー系,5,9,2東5,4,未勝利,芝,1400,良,,大野,55.0,,6,28.5,5,0.4,4,,,6,7,35.18,34.6,6,カズノダイジョウ
5,B,10,エンジェルサン,牡,3,9,21.8, , 95,9,57,,*,柴田大知,(美),矢嶋大樹,ベンバトル,トーセンホマレボシ,,ロイヤルチャージャー系,4,19,1福4,初,未勝利,芝,1200,良,,丹内,57.0,,9,31.7,12,1.7,12,,,13,12,35.60,34.5,7,リラベガ
6,,11,シルバーアックス,牡,3,1,3.8, ,113,1,57,,*,横山典弘,(美),村田一誠,シスキン,ディープインパクト,,ロイヤルチャージャー系,4,25,1福5,2,未勝利,芝,1200,良,,舟山,55.0,△,3,7.9,2,0.6,5,,,1,1,33.90,35.4,7,フィラーエ
6,,12,ケイベエ,牡,3,15,55.1, , 95,9,57,,*,木幡育也,(美),杉浦宏昭,エピファネイア,"Country Reel",,ニアークティック系,4,19,3中8,2,未勝利,ダ,1200,良,,松岡,57.0,,10,106.2,14,2.8,7,,,2,3,34.30,39.5,14,ソニックブレイカー
7,,13,ドリーマーズ,牝,3,13,40.4, , 93,12,55,,*,原優介,(美),伊藤大士,ベンバトル,ネオユニヴァース,,ロイヤルチャージャー系,5,10,1新4,12,未勝利,芝,1000,良,,嶋田,55.0,,9,28.0,11,1.4,6,,,,11,34.50,34.2,9,オタルイーグル
7,,14,ハッピースーニャ,牝,3,6,11.8, , 99,5,55,,,津村明秀,(美),鈴木伸尋,モーリス,サクラバクシンオー,,ナスルーラ系,5,10,2東6,4,未勝利,芝,1600,良,,津村,55.0,,11,106.5,15,1.2,8,,,2,2,35.94,35.9,17,アイアンクラッド
8,,15,ローズバラード,牝,3,16,73.9, , 87,16,55,,*,小崎綾也,(美),深山雅史,ダノンバラード,グラスワンダー,,ロイヤルチャージャー系,5,10,2東6,3,未勝利,芝,1600,良,,西塚,55.0,,18,543.3,18,1.8,17,,,1,1,35.88,36.6,18,アイアンクラッド
8,,16,メインテーマ,牝,3,8,16.4, ,100,4,55,,*,菊沢一樹,(美),小手川準,サートゥルナーリア,ダイワメジャー,,ロイヤルチャージャー系,4,26,1福6,16,未勝利・牝,ダ,1150,良,,河原,51.0,★,7,27.9,10,3.0,10,,,2,3,35.13,39.5,15,モズオウンゴール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070503020403,2026.7.5,日,福島,2福4,3,,未勝利,芝,1800,A,4,良(暫定),晴(暫定),16,11:00,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ロマンス,牝,3,5,14.5, , 96,10,55,,*,石橋脩,(美),上原佑紀,エピファネイア,"Blu Air Force",,,5,10,1新4,初,未勝利・牝,芝,1800,良,,舟山,53.0,△,7,18.4,7,0.9,7,,,7,7,37.75,34.5,8,ファストフォワード
1,,2,ラスタリア,牡,3,7,28.3, , 85,14,57,,*,菊沢一樹,(美),岩戸孝樹,ゴールドシップ,ローエングリン,,ニアークティック系,11,15,3福3,8,未勝利*,芝,2000,良,,松本,55.0,☆,15,156.8,12,1.2,15,10,10,14,15,36.94,36.1,4,アメティスタ
2,,3,ベルランコントル,牝,3,6,15.8, ,103,4,55,,*,原優介,(美),伊藤大士,キタサンブラック,Teofilo,,ニアークティック系,4,26,1福6,4,未勝利,芝,1800,良,,菊沢,55.0,,4,6.7,8,0.5,4,10,10,10,9,36.30,34.7,1,クシマトゥルー
2,,4,セシルブリュネ,牝,3,4,13.8, ,103,4,55,,*,荻野極,(美),栗田徹,サートゥルナーリア,ステイゴールド,,ロイヤルチャージャー系,5,10,2東6,9,未勝利,芝,1600,良,,横山,55.0,,6,20.9,9,0.6,3,,,5,7,36.48,34.4,13,アイアンクラッド
3,,5,マーゴットドライ,セ,3,3,10.3, ,117,1,57,,,木幡巧也,(美),伊坂重信,スワーヴリチャード,Generous,,ニアークティック系,4,26,2東2,3,未勝利,芝,2400,良,,木幡,57.0,,4,8.9,2,0.3,3,5,5,3,3,37.27,34.2,2,イブキ
3,,6,ダイシンパルス,牡,3,12,45.4, , 87,13,57,,*,江田照男,(美),小笠倫弘,"Dragon Pulse","No Nay Never",,,2,21,1東7,4,未勝利,芝,1600,良,,西村,57.0,,10,42.3,16,3.9,6,,,13,14,37.02,36.3,15,マツリダイコ
4,B,7,シュガーシャック,牡,3,9,33.6, , 98,8,57,,*,杉原誠人,(美),古賀慎明,リアルスティール,ワークフォース,,ネイティヴダンサー系,4,18,3中7,3,未勝利,芝,1600,良,B,木幡,57.0,,6,24.9,9,0.9,3,,10,9,8,35.94,35.2,8,セイウンラピス
4,,8,ブラッククラウズ,牡,3,10,37.5, ,  0,,57,,,三浦皇成,(美),尾関知人,コントレイル,Dubawi,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,プラネタリーアワー,牝,3,13,58.5, , 95,11,55,,*,小崎綾也,(美),加藤征弘,ドレフォン,トワイニング,,ネイティヴダンサー系,5,9,2東5,12,未勝利,芝,1400,良,,ディ,55.0,,8,53.0,11,1.0,9,,,16,16,35.93,34.2,2,カズノダイジョウ
5,,10,ソロンゴ,牝,3,11,41.5, ,103,4,55,,*,木幡育也,(美),高橋文雅,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,5,2,3京3,8,未勝利・牝,芝,1600,稍,,長岡,55.0,,12,171.1,7,0.4,18,,,16,13,36.48,33.6,1,カモメガトンダ
6,,11,ワインダークシー,牡,3,1,1.6, ,115,2,57,,*,津村明秀,(美),中舘英二,ハービンジャー,キズナ,ニアークティック系,,12,7,5中2,7,未勝利*,芝,1800,良,,横山,56.0,,2,5.1,4,0.2,7,3,3,3,3,37.05,35.0,7,テルケンレンスキー
6,,12,クラックミーアップ,牡,3,14,89.0, , 97,9,57,,,松岡正海,(美),深山雅史,ベンバトル,アドマイヤジャパン,,ロイヤルチャージャー系,4,26,2東2,16,未勝利,芝,1800,良,,松岡,57.0,,11,80.0,12,1.0,7,,4,6,6,36.40,34.9,12,ダイユウアレグロ
7,,13,ウキヨノサンシロウ,牡,3,16,99.4, ,  0,,54,▲,,上里直汰,(美),小野次郎,トゥザワールド,シビルウォー,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,ヤマメホープ,牡,3,2,7.2, ,111,3,57,,,戸崎圭太,(美),久保田貴,コントレイル,"Hard Spun",,ニアークティック系,6,6,3東1,2,未勝利,芝,2000,良,,戸崎,57.0,,4,7.4,5,0.3,5,,8,8,8,36.77,34.1,4,イニスフェイル
8,,15,スカイプライド,牝,3,15,95.0, , 92,12,52,▲,*,石田拓郎,(美),黒岩陽一,フィエールマン,Kyllachy,,ニアークティック系,3,14,2中5,初,未勝利,芝,1600,良,,原優,55.0,,12,228.3,10,1.2,12,,11,9,8,35.88,35.4,9,ホウオウギンガ
8,,16,ヘルヴィッツ,牡,3,8,32.1, ,102,7,57,,*,北村友一,(美),柄崎将寿,ミスターメロディ,バゴ,,ナスルーラ系,5,10,2東6,3,未勝利,芝,1600,良,,斎藤,57.0,,17,314.2,6,0.3,13,,,5,5,36.36,34.3,10,アイアンクラッド
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070503020404,2026.7.5,日,福島,2福4,4,,未勝利,ダート,1150,,2,稍(暫定),晴(暫定),16,11:30,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,トレフォイルノット,牡,3,2,5.0, ,103,7,57,,*,丸山元気,(美),西田雄一,ミッキーアイル,ドゥラメンテ,,,12,7,5名2,初,新馬,芝,1400,良,,岩田,56.0,,8,16.6,8,0.7,8,,,7,7,36.08,34.4,6,ゴーゴーリチャード
1,,2,ジーティーソレイユ,牝,3,10,28.1, , 99,10,52,▲,*,石神深道,(美),千葉直人,キタサンブラック,"Invincible Spirit",,ニアークティック系,4,12,1福2,13,未勝利,芝,1200,良,,杉原,55.0,,4,10.9,14,1.8,15,,,1,2,34.00,37.1,15,タガノアルブラック
2,,3,ブルーダイヤシチー,牡,3,8,22.5, ,  0,,54,▲,,上里直汰,(美),上原博之,エスポワールシチー,ロードカナロア,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,エリースノー,牝,3,6,10.1, ,109,3,55,,,津村明秀,(美),武市康男,サンダースノー,ケイムホーム,,ネイティヴダンサー系,6,7,3東2,2,未勝利・牝,ダ,1400,良,,津村,55.0,,3,5.6,3,0.7,3,,,5,4,36.30,38.1,5,テンハートビート
3,,5,ハクサンミレイ,牝,3,7,21.4, ,101,9,55,,,大野拓弥,(美),松山将樹,シルポート,タニノギムレット,,ロイヤルチャージャー系,6,7,3東2,3,未勝利・牝,ダ,1400,良,,大野,55.0,,9,34.2,5,0.8,7,,,1,1,36.15,38.4,8,テンハートビート
3,,6,エスコルチア,牝,3,14,64.8, , 86,13,55,,,伊藤工真,(美),林徹,カリフォルニアクローム,クロフネ,,ニアークティック系,5,9,1新3,初,未勝利・牝,ダ,1200,稍,,伊藤,55.0,,11,217.4,15,13.6,10,,,15,15,40.20,46.3,15,フレンズプラス
4,B,7,フェイスリフト,牡,3,5,8.2, ,115,2,57,,*,原優介,(美),嘉藤貴行,フォーウィールドライブ,ブラックタイド,,ロイヤルチャージャー系,6,7,3東2,4,未勝利,ダ,1300,良,B,ディ,57.0,,1,1.9,3,0.8,1,,,6,5,36.26,36.8,4,フィールマイプラン
4,,8,スピニンググローブ,牡,3,11,30.3, ,106,4,57,,,木幡巧也,(美),黒岩陽一,サートゥルナーリア,ゼンノロブロイ,,ロイヤルチャージャー系,6,14,3東4,2,未勝利,ダ,1300,稍,,木幡,57.0,,5,13.1,5,0.8,3,,,3,3,36.51,36.7,9,レゲンデ
5,,9,イゲマジャ,牡,3,16,77.5, , 86,13,57,,,柴田大知,(美),清水英克,キセキ,マツリダゴッホ,,ロイヤルチャージャー系,5,9,2東5,8,未勝利,ダ,1600,良,,柴田,57.0,,13,469.3,16,5.2,13,,,11,12,37.80,40.7,16,アンシュウマト
5,B,10,コウソクルリアン,牡,3,1,4.2, ,116,1,57,,,武藤雅,(美),武藤善則,サトノダイヤモンド,"Street Sense",,ネイティヴダンサー系,6,7,3東2,4,未勝利,ダ,1300,良,B,武藤,57.0,,3,6.0,2,0.5,3,,,1,1,35.83,37.0,6,フィールマイプラン
6,,11,フジコンフィデンス,牝,3,9,22.5, ,106,4,55,,*,石橋脩,(美),牧光二,ホッコータルマエ,パイロ,,ナスルーラ系,11,24,5東6,4,未勝利*,ダ,1600,良,,木幡,55.0,,5,24.7,7,2.8,11,,,3,3,36.54,39.6,12,カレイジャスビート
6,,12,ドングラミ,セ,3,13,54.7, , 82,15,57,,*,嶋田純次,(美),本間忍,カリフォルニアクローム,スウェプトオーヴァーボード,,ネイティヴダンサー系,12,28,5中8,2,１勝ｸﾗｽ*,ダ,1200,良,,小林,56.0,,11,434.3,11,5.8,11,,,10,11,34.50,43.0,11,アルデトップガン
7,B,13,セイウンヤオヨロズ,牡,3,4,7.0, ,105,6,57,,,野中悠太,(美),上原博之,セイウンコウセイ,Congrats,,ナスルーラ系,5,10,1新4,2,未勝利,ダ,1200,良,B,野中,57.0,,3,5.8,9,0.7,2,,,4,4,34.80,38.7,12,エコログロウ
7,,14,ライヴギムレット,牝,3,15,64.8, , 89,12,52,▲,*,佐藤翔馬,(美),大和田成,タニノフランケル,サマーバード,,ネイティヴダンサー系,2,7,1東3,14,未勝利,ダ,1300,良,,原優,55.0,,15,98.7,10,1.9,16,,,16,16,38.14,37.7,4,ジャスフォール
8,,15,シェリアドレ,牝,3,3,6.1, ,102,8,55,,*,荻野極,(美),奥村武,ドレフォン,ルーラーシップ,,ネイティヴダンサー系,4,11,3中5,12,未勝利,芝,1600,良,,横山,55.0,,3,5.6,9,0.9,6,,3,3,3,35.94,35.6,12,シヴィータス
8,,16,リアルパラダイス,牡,3,12,40.4, , 93,11,57,,*,江田照男,(美),西田雄一,リアルスティール,"Sea The Moon",,,5,16,2東7,初,未勝利,ダ,1300,良,,水沼,54.0,▲,11,103.7,10,2.0,7,,,8,9,37.71,37.4,10,アヴァランチ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070503020405,2026.7.5,日,福島,2福4,5,,新馬,芝,2000,A,4,良(暫定),晴(暫定),16,12:20,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ノシェリー,牡,2,5,17.1, ,  0,,55,,,原優介,(美),鈴木慎太,ロゴタイプ,ゴールドアリュール,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,ランドジャイアンツ,牡,2,13,65.0, ,  0,,55,,,大野拓弥,(美),本間忍,ヘンリーバローズ,ルーラーシップ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,ブライトシーン,牡,2,14,72.6, ,  0,,55,,,木幡巧也,(美),松尾卓哉,ウインブライト,"High Yield",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,ミリオ,牡,2,11,40.0, ,  0,,55,,,三浦皇成,(美),田中勝春,ダノンバラード,"Street Sense",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,エスクアドラ,牡,2,1,3.7, ,  0,,55,,,坂井瑠星,(美),鹿戸雄一,レイデオロ,クロフネ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,ミッドナイトフレア,牡,2,3,4.2, ,  0,,55,,,北村友一,(栗),池添学,ポエティックフレア,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,ゴールドテソーロ,牡,2,2,3.8, ,  0,,55,,,戸崎圭太,(美),高木登,キタサンブラック,Speightstown,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,8,フレンデル,牡,2,7,21.5, ,  0,,55,,,杉原誠人,(美),金成貴史,オルフェーヴル,フレンチデピュティ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ラプユフラット,牡,2,15,104.3, ,  0,,55,,,嶋田純次,(美),室井潔,ダノンバラード,パイロ,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,タイセイソアリング,牡,2,12,45.1, ,  0,,55,,,菊沢一樹,(美),池上昌和,コントレイル,Montjeu,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,リアライズグロリア,牡,2,4,7.7, ,  0,,55,,,津村明秀,(美),斎藤誠,キタサンブラック,シンボリクリスエス,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,プリンキパトゥス,牡,2,8,23.5, ,  0,,55,,,丸山元気,(美),中舘英二,サトノアラジン,"Sadler's Wells",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,ファウナード,牡,2,9,27.8, ,  0,,55,,,石橋脩,(美),上原佑紀,スワーヴリチャード,メイショウサムソン,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,ビートル,牡,2,6,18.5, ,  0,,55,,,荻野極,(栗),小栗実,エピファネイア,リアルインパクト,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,ブロンクス,牡,2,16,119.2, ,  0,,52,▲,,石神深道,(美),武井亮,シャンハイボビー,ダンスインザダーク,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,ドナズエクリプス,牡,2,10,32.3, ,  0,,55,,,小崎綾也,(栗),清水久詞,モーリス,ルーラーシップ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070503020406,2026.7.5,日,福島,2福4,6,,新馬,芝,1200,A,2,良(暫定),晴(暫定),16,12:50,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,スターバーナー,牝,2,1,2.5, ,  0,,55,,,津村明秀,(栗),武幸四郎,エピファネイア,ダイワメジャー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,ヴェットビルズ,牝,2,9,28.1, ,  0,,55,,,野中悠太,(美),的場均,ステルヴィオ,ブラックタイド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,エレスレイプニル,牡,2,13,45.0, ,  0,,55,,,木幡育也,(美),杉浦宏昭,ハイランドリール,"Flower Alley",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,ダンシングアワー,牝,2,12,45.0, ,  0,,55,,,小林脩斗,(美),室井潔,ディーマジェスティ,スマートボーイ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,エーオープリマ,牝,2,3,7.7, ,  0,,55,,,戸崎圭太,(美),久保田貴,ニューイヤーズデイ,スズカマンボ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,エレガントステップ,牝,2,11,40.0, ,  0,,55,,,柴田大知,(美),粕谷昌央,フォーウィールドライブ,キングヘイロー,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,ジンクピリチオン,牡,2,8,15.2, ,  0,,55,,,原優介,(美),奥平雅士,ビッグアーサー,ネオユニヴァース,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,シュネーバレン,牝,2,2,4.9, ,  0,,55,,,木幡巧也,(美),牧光二,ダノンスマッシュ,マンハッタンカフェ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,エストレアボニータ,牝,2,7,13.7, ,  0,,52,▲,,石神深道,(美),武井亮,イスラボニータ,"Majestic Warrior",,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,ピクニックマーチ,牝,2,6,12.3, ,  0,,55,,,木幡初也,(美),竹内正洋,シスキン,ディープブリランテ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,ゴーゼンチュー,牝,2,10,32.0, ,  0,,55,,,丸山元気,(美),和田雄二,グレーターロンドン,"More Than Ready",,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,イヴナンバーフォー,牝,2,5,12.1, ,  0,,55,,,菊沢一樹,(美),武市康男,イスラボニータ,ノヴェリスト,,その他のエクリプス系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,タガノカハンカ,牝,2,4,11.4, ,  0,,55,,,三浦皇成,(栗),西園翔太,カラヴァッジオ,キンシャサノキセキ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070503020407,2026.7.5,日,福島,2福4,7,,1勝,ダート,1700,,4,稍(暫定),晴(暫定),15,13:20,牝,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ニコ,牝,4,6,15.7, , 86,13,56,,*,嶋田純次,(美),大和田成,ダノンバラード,フレンチデピュティ,,ニアークティック系,4,12,1福2,17,１勝ｸﾗｽ・牝,ダ,1700,良,,遠藤,53.0,▲,12,86.1,12,2.6,14,6,7,13,13,38.24,39.4,12,カスバートテソーロ
2,,2,コヴェナント,牝,4,13,44.7, ,  0,,56,,*,野中悠太,(美),佐藤吉勝,レッドベルジュール,フサイチコンコルド,,ニアークティック系,5,28,笠松,3,Ｂ７組,ダ,1400,良,,馬渕,55.0,,6,,5,1.4,,4,2,1,2,,----,,ケンヴェンツェル
2,B,3,ケープウィッカム,牝,5,3,10.9, ,122,2,56,,,戸崎圭太,(美),中舘英二,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,5,16,2東7,3,１勝ｸﾗｽ・牝,ダ,1600,良,B,戸崎,56.0,,1,2.9,2,0.1,1,,,3,3,36.60,36.7,4,チギリ
3,,4,フォンデネージュ,牝,4,11,34.1, , 95,11,56,,*,木幡巧也,(美),武井亮,ドレフォン,クロフネ,,ニアークティック系,4,12,1福2,9,１勝ｸﾗｽ・牝,ダ,1700,良,,石神,53.0,▲,6,12.7,14,3.0,8,14,14,14,14,38.45,39.4,12,カスバートテソーロ
3,,5,グランコネクシオン,牝,5,9,30.0, , 99,10,56,,,菊沢一樹,(美),畠山吉宏,ハーツクライ,Manduro,ロイヤルチャージャー系,その他のエクリプス系,5,17,1新6,3,１勝ｸﾗｽ,ダ,1800,良,,菊沢,56.0,,8,29.7,4,0.4,8,5,5,7,6,38.30,38.2,1,ゴルデールスカー
